page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,タイトル選定の年,別名,動物,名前の謂れ,国,国内位置,幅,座標・経度,座標・緯度,所在地,植物,構成する地形,水深,種類,読み,選定されたタイトル,長さ,面積,高さ
669919,日本ライン,36932,10504,False,0,7,0,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0
669974,福島盆地,71531,19770,False,0,,,,,,,,,,,,,,,,,,,,
669990,猪苗代盆地,41706,8275,False,0,,,,,,,,,,,,,,,,,,,,
671576,南長岡ガス田,33587,11741,False,0,,,,,,,,,,,,,,,,,,,,
675021,大洲盆地,41157,8564,False,0,,,,,,,,,,,,,,,,,,,,
675607,大口盆地,44735,10110,False,0,,,,,,,,,,,,,,,,,,,,
675783,万城の滝,31182,9079,False,1,,,,,,,,,,,,,,,,,,,,
679936,各務原台地,25750,8060,False,0,,,,,,,,,,,,,,,,,,,,
683116,ネアンデル谷,24066,7739,False,0,,,,,,,,,,,,,,,,,,,,
683412,カモイワッカ岬,29374,8863,False,0,,,,,,,,,,,,,,,,,,,,
683441,千羽海崖,21708,5844,False,0,,,,,,,,,,,,,,,,,,,,
683562,蘇岩礁,96079,22396,False,3,78,0,32,0,0,18,0,0,2,2,6,0,0,0,12,5,0,0,0,1
686903,安家洞,43242,10130,False,0,,,,,,,,,,,,,,,,,,,,
694167,日原鍾乳洞,39382,9090,False,0,,,,,,,,,,,,,,,,,,,,
695381,インクラの滝,43431,8841,False,1,,,,,,,,,,,,,,,,,,,,
695899,小袖海岸,162907,40541,False,2,,,,,,,,,,,,,,,,,,,,
696851,姶良カルデラ,98794,23435,False,0,,,,,,,,,,,,,,,,,,,,
697804,つりがね洞,26194,7311,False,0,,,,,,,,,,,,,,,,,,,,
699171,綾瀬川断層,34877,9943,False,0,,,,,,,,,,,,,,,,,,,,
699515,キンタイア岬,30836,8339,False,0,,,,,,,,,,,,,,,,,,,,
703097,バルティカ大陸,30306,8844,False,0,,,,,,,,,,,,,,,,,,,,
706550,泉福寺洞窟,28778,8515,False,0,,,,,,,,,,,,,,,,,,,,
708165,大西洋中央海嶺,59198,11519,False,0,,,,,,,,,,,,,,,,,,,,
709296,尼瀬油田,23062,6766,False,0,,,,,,,,,,,,,,,,,,,,
709305,新津油田,27275,7644,False,0,,,,,,,,,,,,,,,,,,,,
710495,和歌山平野,42412,9475,False,0,,,,,,,,,,,,,,,,,,,,
712352,バカシ半島,29268,8632,False,0,,,,,,,,,,,,,,,,,,,,
712395,ドバ油田,27178,8027,False,0,,,,,,,,,,,,,,,,,,,,
716766,米丸,43289,9482,False,0,,,,,,,,,,,,,,,,,,,,
718270,アマゾン盆地,26336,7280,False,0,,,,,,,,,,,,,,,,,,,,
720505,高滝,40016,11025,False,1,,,,,,,,,,,,,,,,,,,,
721296,大阪みどりの百選,66400,14998,False,0,,,,,,,,,,,,,,,,,,,,
723849,神威岬,42180,14182,False,0,,,,,,,,,,,,,,,,,,,,
724174,龍頭八重滝,49370,11059,False,2,,,,,,,,,,,,,,,,,,,,
725217,摂津峡,50507,13092,False,1,,,,,,,,,,,,,,,,,,,,
726037,吾妻渓谷,26928,8805,False,0,,,,,,,,,,,,,,,,,,,,
726295,羽伏浦海岸,25972,8246,False,0,,,,,,,,,,,,,,,,,,,,
726843,梅ヶ瀬渓谷,30547,8547,False,0,,,,,,,,,,,,,,,,,,,,
727483,阿多カルデラ,30315,10296,False,0,,,,,,,,,,,,,,,,,,,,
730909,外国樹種見本林,27434,7497,False,0,,,,,,,,,,,,,,,,,,,,
731931,三条の滝,52597,10777,False,1,,,,,,,,,,,,,,,,,,,,
732107,大江湿原,32201,9193,False,0,,,,,,,,,,,,,,,,,,,,
732301,羽衣の滝,53149,11763,False,1,,,,,,,,,,,,,,,,,,,,
735461,上野盆地,41797,8632,False,0,,,,,,,,,,,,,,,,,,,,
735563,清津峡,32192,9808,False,0,,,,,,,,,,,,,,,,,,,,
735677,田立の滝,42874,8800,False,1,,,,,,,,,,,,,,,,,,,,
737749,安倍の大滝,47727,11132,False,1,,,,,,,,,,,,,,,,,,,,
741302,鬼界カルデラ,84814,17373,False,0,,,,,,,,,,,,,,,,,,,,
744320,磊々峡,40025,8835,False,0,17,0,0,0,0,0,0,0,1,1,2,0,9,0,2,1,0,1,0,0
745017,高千穂峡,52959,12136,False,1,,,,,,,,,,,,,,,,,,,,
747638,黒山三滝,32213,8812,False,1,,,,,,,,,,,,,,,,,,,,
750205,七ツ釜鍾乳洞,37557,9270,False,0,,,,,,,,,,,,,,,,,,,,
751086,三波石峡,30874,8805,False,0,,,,,,,,,,,,,,,,,,,,
751157,三之宮峡,27872,8158,False,0,,,,,,,,,,,,,,,,,,,,
751172,杉安峡,23602,7226,False,0,,,,,,,,,,,,,,,,,,,,
751190,小安峡,32050,8680,False,0,,,,,,,,,,,,,,,,,,,,
751205,瀬戸合峡,31225,8821,False,0,,,,,,,,,,,,,,,,,,,,
752661,関之尾滝,47652,10002,False,1,,,,,,,,,,,,,,,,,,,,
752663,茅打バンタ,31221,9042,False,0,,,,,,,,,,,,,,,,,,,,
753022,香落渓,30156,8394,False,0,,,,,,,,,,,,,,,,,,,,
753067,石水渓,21861,6154,False,0,7,0,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
753082,奥津渓,25100,7033,False,0,,,,,,,,,,,,,,,,,,,,
753101,磐窟渓,25840,7343,False,0,15,1,2,0,0,0,0,0,2,2,2,0,3,0,0,1,1,0,0,1
753463,奇絶峡,32837,9389,False,0,,,,,,,,,,,,,,,,,,,,
754134,銚子渓,38041,10095,False,1,19,0,0,4,0,0,0,0,3,3,1,0,5,0,1,1,1,0,0,0
754270,払沢の滝,44657,9059,False,1,,,,,,,,,,,,,,,,,,,,
754551,勘八峡,24929,6896,False,0,,,,,,,,,,,,,,,,,,,,
754572,玉川峡,22500,6552,False,0,,,,,,,,,,,,,,,,,,,,
754589,高津戸峡,27083,7397,False,0,,,,,,,,,,,,,,,,,,,,
754606,馬仙峡,25803,7426,False,0,,,,,,,,,,,,,,,,,,,,
754616,赤芝峡,28931,7943,False,0,,,,,,,,,,,,,,,,,,,,
754630,南原峡,23936,6569,False,0,,,,,,,,,,,,,,,,,,,,
754640,高の瀬峡,27298,7650,False,0,,,,,,,,,,,,,,,,,,,,
756463,山野峡,26652,7397,False,0,,,,,,,,,,,,,,,,,,,,
756477,日向神峡,24198,7003,False,0,,,,,,,,,,,,,,,,,,,,
756493,川上峡,24157,6675,False,0,,,,,,,,,,,,,,,,,,,,
756553,白谷雲水峡,30508,8787,False,0,19,0,0,0,0,0,0,0,0,0,3,6,6,0,2,1,1,0,0,0
756583,唐船峡,26170,8128,False,0,,,,,,,,,,,,,,,,,,,,
756612,恵那峡,43348,9779,False,0,,,,,,,,,,,,,,,,,,,,
756631,宮妻峡,69551,16246,False,0,,,,,,,,,,,,,,,,,,,,
758427,チュキカマタ,33207,8149,False,1,,,,,,,,,,,,,,,,,,,,
762635,宇賀渓,34031,9330,False,0,,,,,,,,,,,,,,,,,,,,
762690,保津峡,49581,15452,False,0,,,,,,,,,,,,,,,,,,,,
762848,モートン岬,22514,6049,False,0,,,,,,,,,,,,,,,,,,,,
763249,梁川層,25098,7084,False,0,,,,,,,,,,,,,,,,,,,,
764767,パンパ,38631,9291,False,0,,,,,,,,,,,,,,,,,,,,
767343,竜頭の滝,47962,11122,False,1,25,0,1,0,1,0,0,2,1,1,5,0,2,0,6,1,1,2,0,2
769154,ユーラシアプレート,85074,13736,False,0,,,,,,,,,,,,,,,,,,,,
769988,魚津埋没林,29366,8141,False,0,,,,,,,,,,,,,,,,,,,,
770474,北アメリカプレート,88111,14591,False,0,,,,,,,,,,,,,,,,,,,,
771615,禄剛崎,24223,7114,False,0,,,,,,,,,,,,,,,,,,,,
772693,千畳敷 (和歌山県),33294,9547,False,0,,,,,,,,,,,,,,,,,,,,
772698,女取湧水,20516,6490,False,0,,,,,,,,,,,,,,,,,,,,
774081,長井盆地,43050,8912,False,0,11,0,0,0,0,0,0,0,0,0,7,0,2,0,1,1,0,0,0,0
774905,入道崎,29679,8489,False,0,,,,,,,,,,,,,,,,,,,,
775193,兒の森,26857,6915,False,0,,,,,,,,,,,,,,,,,,,,
776392,大川の滝,42829,8515,False,1,,,,,,,,,,,,,,,,,,,,
776455,大宮台地,38582,11736,False,0,,,,,,,,,,,,,,,,,,,,
777954,長崎鼻 (鹿児島県),32275,8475,False,0,,,,,,,,,,,,,,,,,,,,
779452,積丹岬,26962,7424,False,0,,,,,,,,,,,,,,,,,,,,
781858,笹川流れ,28129,7953,False,0,,,,,,,,,,,,,,,,,,,,
781904,浄土ヶ浦,25982,7617,False,0,,,,,,,,,,,,,,,,,,,,
782086,ライヘンバッハの滝,33954,10762,False,1,,,,,,,,,,,,,,,,,,,,
782840,鳴滝 (山口市),23986,6355,False,0,,,,,,,,,,,,,,,,,,,,
784413,アンテロープ・キャニオン,35860,12316,False,0,,,,,,,,,,,,,,,,,,,,
784711,震動の滝,43482,9250,False,1,,,,,,,,,,,,,,,,,,,,
786520,オーストラリア南極海嶺,55550,9561,False,0,,,,,,,,,,,,,,,,,,,,
786529,中央インド洋海嶺,57501,10143,False,0,7,0,2,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0
786537,東太平洋海嶺,56980,9852,False,0,,,,,,,,,,,,,,,,,,,,
788638,チュメニ油田,24901,6828,False,0,,,,,,,,,,,,,,,,,,,,
788948,グトルフォス,25354,7361,False,0,,,,,,,,,,,,,,,,,,,,
790601,セリャラントスフォス,34730,9038,False,1,31,0,2,0,0,3,2,0,6,6,2,0,0,0,7,0,0,0,0,3
797571,河内風穴,50128,11716,False,0,,,,,,,,,,,,,,,,,,,,
798703,鳴子峡,56392,15136,False,0,,,,,,,,,,,,,,,,,,,,
798756,上田盆地,57143,13938,False,0,,,,,,,,,,,,,,,,,,,,
798873,琴引浜,32124,9167,False,0,,,,,,,,,,,,,,,,,,,,
799092,ユーシン渓谷,48815,13372,False,0,,,,,,,,,,,,,,,,,,,,
802042,祖谷渓,31483,8608,False,0,,,,,,,,,,,,,,,,,,,,
803076,稲佐の浜,28559,8045,False,0,,,,,,,,,,,,,,,,,,,,
805524,風連鍾乳洞,38398,9119,False,0,,,,,,,,,,,,,,,,,,,,
805525,東椎屋の滝,40505,8083,False,1,,,,,,,,,,,,,,,,,,,,
805527,西椎屋の滝,43415,8916,False,1,,,,,,,,,,,,,,,,,,,,
807430,徳島平野,43144,8790,False,0,,,,,,,,,,,,,,,,,,,,
807645,マニクアガン・クレーター,30509,7538,False,0,,,,,,,,,,,,,,,,,,,,
808486,九重九湯,26890,7257,False,0,,,,,,,,,,,,,,,,,,,,
811967,石山緑地,37018,9443,False,1,,,,,,,,,,,,,,,,,,,,
816440,小半鍾乳洞,37210,8555,False,0,15,1,0,0,0,0,0,0,3,3,2,0,0,0,3,1,1,1,0,0
816441,狩生鍾乳洞,35358,8252,False,0,,,,,,,,,,,,,,,,,,,,
820385,サンフランシスコ半島,68880,10774,False,0,,,,,,,,,,,,,,,,,,,,
821935,神通峡 (富山県),24996,7086,False,0,,,,,,,,,,,,,,,,,,,,
823511,京都平野,38492,7755,False,0,,,,,,,,,,,,,,,,,,,,
823915,龍王峡,27904,8037,False,0,,,,,,,,,,,,,,,,,,,,
823963,吾妻峡,22973,6882,False,0,,,,,,,,,,,,,,,,,,,,
824011,内山峡,24912,6750,False,0,,,,,,,,,,,,,,,,,,,,
825040,鳳来峡,22421,5974,False,0,,,,,,,,,,,,,,,,,,,,
825057,乳岩峡,26600,7666,False,0,,,,,,,,,,,,,,,,,,,,
825071,付知峡,24804,6957,False,0,,,,,,,,,,,,,,,,,,,,
825377,筑後平野,36446,7308,False,0,,,,,,,,,,,,,,,,,,,,
825977,ロワール渓谷,67143,15047,False,1,,,,,,,,,,,,,,,,,,,,
829248,サロベツ原野,55691,13280,False,0,,,,,,,,,,,,,,,,,,,,
830931,荒川扇状地,26449,7060,False,0,,,,,,,,,,,,,,,,,,,,
832419,種差海岸,39659,11327,False,0,,,,,,,,,,,,,,,,,,,,
833623,妙見浦,26431,7504,False,0,,,,,,,,,,,,,,,,,,,,
833738,鬼の舌震,28997,8113,False,0,,,,,,,,,,,,,,,,,,,,
833787,背戸峨廊,22133,6416,False,0,,,,,,,,,,,,,,,,,,,,
834217,別府十湯,27039,8466,False,0,,,,,,,,,,,,,,,,,,,,
834504,曽々木海岸,26461,7454,False,0,,,,,,,,,,,,,,,,,,,,
834518,外海府海岸,26474,7725,False,0,,,,,,,,,,,,,,,,,,,,
835818,竜ヶ岩洞,34048,7699,False,0,,,,,,,,,,,,,,,,,,,,
835823,橋立鍾乳洞,35720,8242,False,0,,,,,,,,,,,,,,,,,,,,
836234,秩父七湯,21977,6554,False,0,20,0,0,0,0,0,0,0,0,0,2,0,14,0,3,1,0,0,0,0
838617,九酔渓,28548,8093,False,0,,,,,,,,,,,,,,,,,,,,
838641,抱返り渓谷,33137,9136,False,0,,,,,,,,,,,,,,,,,,,,
839840,池田山川,40383,8508,False,0,,,,,,,,,,,,,,,,,,,,
840371,九頭竜峡,20989,5919,False,0,,,,,,,,,,,,,,,,,,,,
840376,鶴仙渓,27984,8482,False,0,,,,,,,,,,,,,,,,,,,,
840580,最上峡,28153,8485,False,0,,,,,,,,,,,,,,,,,,,,
840603,霞間ヶ渓,43056,9687,False,0,,,,,,,,,,,,,,,,,,,,
840633,塔のへつり,33347,8799,False,0,,,,,,,,,,,,,,,,,,,,
840653,二口峡谷,26460,7790,False,0,,,,,,,,,,,,,,,,,,,,
840685,福浦八景,25025,7122,False,0,,,,,,,,,,,,,,,,,,,,
840716,小木海岸,25474,7673,False,0,,,,,,,,,,,,,,,,,,,,
840736,若杉天然林,22317,6083,False,0,,,,,,,,,,,,,,,,,,,,
840795,竜串,28138,8533,False,0,,,,,,,,,,,,,,,,,,,,
840833,巨釜半造,32471,10470,False,1,,,,,,,,,,,,,,,,,,,,
841715,富津岬,43193,10449,False,0,,,,,,,,,,,,,,,,,,,,
842506,加賀の潜戸,28520,8423,False,0,,,,,,,,,,,,,,,,,,,,
842780,フィンガルの洞窟,43679,12419,False,0,,,,,,,,,,,,,,,,,,,,
843255,七里御浜,34423,7807,False,0,,,,,,,,,,,,,,,,,,,,
844651,ブーシア半島,29046,7631,False,0,,,,,,,,,,,,,,,,,,,,
844685,カニン半島,23732,6279,False,0,,,,,,,,,,,,,,,,,,,,
845495,ボン岬半島,23439,6242,False,0,,,,,,,,,,,,,,,,,,,,
845608,吉部の大岩郷,25549,7033,False,0,,,,,,,,,,,,,,,,,,,,
846453,オルレアンの森,30334,9897,False,0,19,0,3,3,0,2,0,0,0,0,3,4,1,0,2,0,0,0,1,0
848883,中津平野,38609,7819,False,0,,,,,,,,,,,,,,,,,,,,
853825,楯ヶ崎,28689,7624,False,0,,,,,,,,,,,,,,,,,,,,
854442,河西回廊,24297,6643,False,0,,,,,,,,,,,,,,,,,,,,
857755,材木座海岸,35165,9718,False,0,,,,,,,,,,,,,,,,,,,,
859668,アッドゥ環礁,35844,13222,False,0,,,,,,,,,,,,,,,,,,,,
864846,野島崎,31376,8347,False,0,12,0,1,0,0,0,0,0,3,3,3,0,0,0,1,1,0,0,0,0
865988,能登外浦海岸,23633,6244,False,0,,,,,,,,,,,,,,,,,,,,
867332,茨戸油田,23466,6917,False,0,,,,,,,,,,,,,,,,,,,,
869995,西崎,31833,8068,False,0,,,,,,,,,,,,,,,,,,,,
869997,東崎,25795,7416,False,0,14,0,1,2,0,1,0,0,2,2,2,0,0,0,2,1,0,0,0,1
872185,茨城県水郷県民の森,28774,7733,False,1,,,,,,,,,,,,,,,,,,,,
875127,七里岩,37436,11894,False,0,,,,,,,,,,,,,,,,,,,,
875843,ワッデン海,92242,18431,False,1,,,,,,,,,,,,,,,,,,,,
877412,トケパラ洞穴,25870,8382,False,0,,,,,,,,,,,,,,,,,,,,
878467,丸神の滝,41599,8536,False,1,,,,,,,,,,,,,,,,,,,,
882592,観音平,23663,6548,False,0,,,,,,,,,,,,,,,,,,,,
883407,大和堆,44415,9190,False,0,9,0,0,0,1,1,0,0,0,0,4,0,0,1,1,1,0,0,0,0
883409,フレンチフリゲート瀬,52138,10775,False,0,,,,,,,,,,,,,,,,,,,,
887395,岩船沖油ガス田,28260,7625,False,0,,,,,,,,,,,,,,,,,,,,
888428,ヴァトナヨークトル氷河,38258,9225,False,1,,,,,,,,,,,,,,,,,,,,
888988,東テキサス油田,21116,5874,False,0,6,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
890783,スピア岬,25462,8166,False,0,,,,,,,,,,,,,,,,,,,,
893659,アルプス・ヒマラヤ造山帯,66706,12291,False,0,,,,,,,,,,,,,,,,,,,,
896076,スピンドルトップ,25257,8837,False,0,,,,,,,,,,,,,,,,,,,,
899053,大西洋岸森林,32024,10165,False,0,,,,,,,,,,,,,,,,,,,,
899826,シンコ川盆地,26877,7745,False,0,,,,,,,,,,,,,,,,,,,,
902521,アバロン半島,29863,10118,False,0,,,,,,,,,,,,,,,,,,,,
902596,中知床岬,30554,7851,False,0,,,,,,,,,,,,,,,,,,,,
902632,西能登呂岬,30227,7913,False,0,,,,,,,,,,,,,,,,,,,,
905409,矢並湿地,38686,8640,False,0,,,,,,,,,,,,,,,,,,,,
905720,錦鶏の滝,22120,6185,False,0,,,,,,,,,,,,,,,,,,,,
905829,信濃川断層帯,32264,10576,False,0,28,0,2,0,0,0,0,0,0,0,5,0,11,0,7,1,0,2,0,0
906061,チドリー岬,26707,8675,False,0,,,,,,,,,,,,,,,,,,,,
909280,ガスペ半島,32631,9790,False,0,,,,,,,,,,,,,,,,,,,,
909354,黒河渓谷,27679,8124,False,0,,,,,,,,,,,,,,,,,,,,
909955,銀山平,31249,10184,False,0,,,,,,,,,,,,,,,,,,,,
911293,関崎,28955,8308,False,0,10,0,1,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0
911294,鶴御崎,33281,9427,False,0,,,,,,,,,,,,,,,,,,,,
912524,三原平野,35401,7057,False,0,,,,,,,,,,,,,,,,,,,,
912537,洲本平野,36761,7558,False,0,,,,,,,,,,,,,,,,,,,,
912652,八代平野,38830,8272,False,0,15,0,0,0,0,0,0,0,0,0,7,1,3,0,3,1,0,0,0,0
915218,宇嶺の滝,47837,9141,False,1,,,,,,,,,,,,,,,,,,,,
917346,プルドーベイ油田,38008,9339,False,1,,,,,,,,,,,,,,,,,,,,
917362,メキシコ湾岸油田,30349,9195,False,0,,,,,,,,,,,,,,,,,,,,
918030,伊那谷断層帯,22039,6290,False,0,,,,,,,,,,,,,,,,,,,,
918481,ワハーン回廊,35268,9483,False,0,,,,,,,,,,,,,,,,,,,,
919975,北知床岬,32525,8308,False,0,,,,,,,,,,,,,,,,,,,,
923197,妙音沢,22475,6462,False,0,,,,,,,,,,,,,,,,,,,,
927580,覚満淵,65176,12215,False,1,,,,,,,,,,,,,,,,,,,,
931723,バクー油田,30751,9413,False,0,,,,,,,,,,,,,,,,,,,,
934066,警固断層,51973,18754,False,0,,,,,,,,,,,,,,,,,,,,
937356,由良半島,37081,8747,False,0,,,,,,,,,,,,,,,,,,,,
939069,ハンコ半島,25347,7345,False,0,,,,,,,,,,,,,,,,,,,,
939077,能登呂半島,26590,6699,False,0,,,,,,,,,,,,,,,,,,,,
939308,アワッシュ川下流域,39438,10003,False,1,16,1,2,0,0,1,1,0,2,2,1,0,1,0,1,1,3,0,0,0
940423,バンディアガラの断崖,41544,10409,False,2,,,,,,,,,,,,,,,,,,,,
943497,魚住の滝,26794,6975,False,1,,,,,,,,,,,,,,,,,,,,
943498,元猿海岸,23150,6385,False,0,,,,,,,,,,,,,,,,,,,,
943499,黒ヶ浜,26292,7252,False,0,,,,,,,,,,,,,,,,,,,,
943510,波当津海岸,23087,6257,False,0,,,,,,,,,,,,,,,,,,,,
943701,オリンピック半島,65010,13279,False,0,,,,,,,,,,,,,,,,,,,,
943913,アラヴァ岬,27597,9325,False,0,,,,,,,,,,,,,,,,,,,,
943927,フラッタリー岬,24124,7172,False,0,,,,,,,,,,,,,,,,,,,,
944110,キトサップ半島,64417,13193,False,0,,,,,,,,,,,,,,,,,,,,
949306,ヤマル半島,30699,8672,False,0,,,,,,,,,,,,,,,,,,,,
949553,外核,65583,13014,False,0,,,,,,,,,,,,,,,,,,,,
949880,標津断層帯,20794,5843,False,0,,,,,,,,,,,,,,,,,,,,
951095,アルダブラ環礁,44233,12261,False,1,79,1,2,6,0,5,0,1,1,1,3,0,50,0,4,0,2,1,1,1
954989,ゲイシール,25290,7625,False,0,,,,,,,,,,,,,,,,,,,,
955051,草間の間歇冷泉,29625,9008,False,0,,,,,,,,,,,,,,,,,,,,
955069,白石島の鎧岩,28403,7816,False,0,,,,,,,,,,,,,,,,,,,,
955071,羅生門 (鍾乳洞),40645,9924,False,0,,,,,,,,,,,,,,,,,,,,
955876,サドベリー隕石孔,64948,24732,False,0,,,,,,,,,,,,,,,,,,,,
956709,砥部衝上断層,33832,9301,False,0,,,,,,,,,,,,,,,,,,,,
957444,世界三大瀑布,22347,6105,False,0,,,,,,,,,,,,,,,,,,,,
964242,国分平野,39063,8501,False,0,,,,,,,,,,,,,,,,,,,,
966508,バルロベント平野,21013,6252,False,0,,,,,,,,,,,,,,,,,,,,
966775,畑冷泉,23507,6758,False,0,,,,,,,,,,,,,,,,,,,,
968077,大分平野,38850,8245,False,0,,,,,,,,,,,,,,,,,,,,
970412,阿武火山群,50019,10959,False,0,,,,,,,,,,,,,,,,,,,,
975606,美濃田の淵,24185,6377,False,0,,,,,,,,,,,,,,,,,,,,
980555,海津大崎,54338,14577,False,0,,,,,,,,,,,,,,,,,,,,
982136,八重干瀬,51509,15055,False,0,,,,,,,,,,,,,,,,,,,,
983714,田代山湿原,38588,9468,False,0,,,,,,,,,,,,,,,,,,,,
984140,生駒断層帯,23213,7132,False,0,,,,,,,,,,,,,,,,,,,,
986025,メギド,37595,9727,False,0,,,,,,,,,,,,,,,,,,,,
988959,会津盆地西縁断層帯,29665,9044,False,0,,,,,,,,,,,,,,,,,,,,
989697,モハーの断崖,54747,12765,False,0,,,,,,,,,,,,,,,,,,,,
992278,ボンネビル・ソルトフラッツ,51831,11157,False,0,,,,,,,,,,,,,,,,,,,,
992574,アッパー半島,135207,36473,False,0,,,,,,,,,,,,,,,,,,,,
993419,玉原高原,26165,6723,False,1,,,,,,,,,,,,,,,,,,,,
993739,マドリウ＝ペラフィタ＝クラロ渓谷,34989,10011,False,1,,,,,,,,,,,,,,,,,,,,
994070,ロウアー半島,94819,21495,False,1,,,,,,,,,,,,,,,,,,,,
998451,跡津川断層,24156,6988,False,0,,,,,,,,,,,,,,,,,,,,
999602,アラン谷,34395,10068,False,1,,,,,,,,,,,,,,,,,,,,
999889,坊ガツル,34674,8606,False,0,,,,,,,,,,,,,,,,,,,,
999890,タデ原,32027,7424,False,0,15,1,0,0,0,0,0,0,1,1,3,0,0,0,5,1,1,0,1,1
999891,豊後二見ヶ浦,33359,8642,False,0,,,,,,,,,,,,,,,,,,,,
1000003,ベームスター干拓地,35990,9268,False,1,,,,,,,,,,,,,,,,,,,,
1000010,ヴィエリチカ岩塩坑,66826,15101,False,1,,,,,,,,,,,,,,,,,,,,
1000585,天神崎,36092,15064,False,0,,,,,,,,,,,,,,,,,,,,
1001234,荒川鉱山,31942,9552,False,0,,,,,,,,,,,,,,,,,,,,
1001884,琉球石灰岩,31510,9385,False,0,,,,,,,,,,,,,,,,,,,,
1002194,青の洞窟 (カプリ島),45362,13573,False,1,,,,,,,,,,,,,,,,,,,,
1002578,吹上浜,29816,8243,False,0,,,,,,,,,,,,,,,,,,,,
1003435,鳥居崎,30343,7917,False,0,,,,,,,,,,,,,,,,,,,,
1003949,島尻層泥岩,23236,6848,False,0,,,,,,,,,,,,,,,,,,,,
1003970,黄土高原,44429,16035,False,0,,,,,,,,,,,,,,,,,,,,
1005214,タドラルト・アカクス,42682,11457,False,1,,,,,,,,,,,,,,,,,,,,
1006613,クエバ・デ・ラス・マノス,44931,11644,False,1,,,,,,,,,,,,,,,,,,,,
1008159,赤羽根海岸,24994,6965,False,0,,,,,,,,,,,,,,,,,,,,
1008487,金沢清水,50475,11061,False,0,,,,,,,,,,,,,,,,,,,,
1008889,白保サンゴ礁,28466,8631,False,0,,,,,,,,,,,,,,,,,,,,
1008955,ポピガイ・クレーター,55485,17016,False,0,,,,,,,,,,,,,,,,,,,,
1009089,雨竜沼湿原,49227,12285,False,0,48,2,0,0,0,0,0,1,3,3,2,18,5,0,8,1,2,1,1,1
1009348,大戸瀬崎,38527,10466,False,0,,,,,,,,,,,,,,,,,,,,
1010174,ビャウォヴィエジャの森,65516,16081,False,1,49,5,18,2,1,6,0,0,0,0,1,0,0,0,6,1,8,0,1,0
1010836,十分瀑布,31192,8486,False,2,,,,,,,,,,,,,,,,,,,,
1011934,七ツ森,55450,14597,False,2,,,,,,,,,,,,,,,,,,,,
1016603,パトンビーチ,25074,7085,False,0,,,,,,,,,,,,,,,,,,,,
1018552,チェサピーク湾クレーター,29758,8283,False,0,,,,,,,,,,,,,,,,,,,,
1018624,水郷,33796,9863,False,0,,,,,,,,,,,,,,,,,,,,
1022107,大原海岸,27517,7454,False,0,,,,,,,,,,,,,,,,,,,,
1022785,鯛の浦,44360,13460,False,0,,,,,,,,,,,,,,,,,,,,
1024657,ヴァッハウ渓谷,40539,9549,False,1,,,,,,,,,,,,,,,,,,,,
1024824,呼鳥門,28179,8395,False,0,,,,,,,,,,,,,,,,,,,,
1026627,竹田湧水群,43493,10086,False,0,,,,,,,,,,,,,,,,,,,,
1026628,男池湧水群,44651,9426,False,1,,,,,,,,,,,,,,,,,,,,
1028816,フィンボス,51021,14645,False,1,,,,,,,,,,,,,,,,,,,,
1032219,三角江,54149,10552,False,0,,,,,,,,,,,,,,,,,,,,
1032860,白水の滝 (大分県),25740,7824,False,0,,,,,,,,,,,,,,,,,,,,
1032861,蝙蝠の滝,23140,6733,False,0,,,,,,,,,,,,,,,,,,,,
1032862,沈堕の滝,29365,8201,False,1,,,,,,,,,,,,,,,,,,,,
1032873,竜門の滝 (大分県),27093,7414,False,1,,,,,,,,,,,,,,,,,,,,
1032876,くじゅう坊ガツル・タデ原湿原,35600,7984,False,0,,,,,,,,,,,,,,,,,,,,
1036825,絵鞆岬,25334,7303,False,0,,,,,,,,,,,,,,,,,,,,
1036843,マスイチ浜,26910,7554,False,0,,,,,,,,,,,,,,,,,,,,
1038888,真鶴岬,30938,8299,False,0,,,,,,,,,,,,,,,,,,,,
1039135,剱崎,39692,11055,False,0,,,,,,,,,,,,,,,,,,,,
1039165,五色ヶ原 (乗鞍岳),22634,6461,False,0,,,,,,,,,,,,,,,,,,,,
1039171,五色ヶ原 (立山連峰),28548,7178,False,0,,,,,,,,,,,,,,,,,,,,
1040736,相良サンビーチ,27656,8060,False,0,,,,,,,,,,,,,,,,,,,,
1041323,アダムスブリッジ,51746,11225,False,0,,,,,,,,,,,,,,,,,,,,
1043392,サレント半島,26819,7350,False,0,,,,,,,,,,,,,,,,,,,,
1045416,ハシメサウド油田,20589,5670,False,0,,,,,,,,,,,,,,,,,,,,
1047531,百尋ノ滝,26839,7194,False,1,,,,,,,,,,,,,,,,,,,,
1047759,アレッチ氷河,64689,18068,False,2,,,,,,,,,,,,,,,,,,,,
1051538,揖斐峡,23177,6250,False,0,,,,,,,,,,,,,,,,,,,,
1052789,本棚 (丹沢),46613,8550,False,1,,,,,,,,,,,,,,,,,,,,
1053160,ヴァル・ディ・フィエンメ,32628,8091,False,1,,,,,,,,,,,,,,,,,,,,
