page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,予算データの年,人数,人数データの年,代表者,代表者の地位職業,初代代表者,別名,国名,年間予算,後継組織,成立年,成立時の構成組織,所在地,所属組織,業務内容,法令,種類,解散年,読み
1297647,オスマン債務管理局,48752,15417,False,0,,,,,,,,,,,,,,,,,,,,,
1298619,中国地方整備局,51897,14073,False,1,,,,,,,,,,,,,,,,,,,,,
1298988,政府通信保安局,46486,14188,False,0,,,,,,,,,,,,,,,,,,,,,
1299096,北陸総合通信局,31151,7745,False,1,,,,,,,,,,,,,,,,,,,,,
1301909,経済調査庁,24369,7031,False,0,,,,,,,,,,,,,,,,,,,,,
1304655,和歌山県議会,48323,9629,False,1,,,,,,,,,,,,,,,,,,,,,
1304662,大学審議会,19612,5574,False,0,11,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,2,1,1
1310751,日帝強占下強制動員被害真相糾明委員会,48388,14245,False,1,,,,,,,,,,,,,,,,,,,,,
1310946,保安局 (満州国),31812,7862,False,0,,,,,,,,,,,,,,,,,,,,,
1322917,公益判別会議,73574,16506,False,0,,,,,,,,,,,,,,,,,,,,,
1326810,大韓民国国防部検察団,54617,9501,False,0,,,,,,,,,,,,,,,,,,,,,
1326911,外交部 (大韓民国),65946,12778,False,1,,,,,,,,,,,,,,,,,,,,,
1327897,統一部,72529,13485,False,2,,,,,,,,,,,,,,,,,,,,,
1327963,企画財政部,71957,14649,False,1,,,,,,,,,,,,,,,,,,,,,
1328000,未来創造科学部,50420,11379,False,1,,,,,,,,,,,,,,,,,,,,,
1328009,教育部 (大韓民国),55282,10789,False,1,,,,,,,,,,,,,,,,,,,,,
1328038,法務部 (大韓民国),89851,16093,False,1,57,19,0,0,0,2,5,2,5,3,0,0,0,0,1,0,16,0,1,0,3
1328074,行政自治部,61897,12733,False,1,,,,,,,,,,,,,,,,,,,,,
1328105,文化体育観光部,70230,14939,False,1,,,,,,,,,,,,,,,,,,,,,
1328134,農林畜産食品部,77156,14407,False,1,,,,,,,,,,,,,,,,,,,,,
1328146,産業通商資源部,50386,10802,False,1,,,,,,,,,,,,,,,,,,,,,
1328196,情報通信部,32696,8752,False,1,,,,,,,,,,,,,,,,,,,,,
1328233,保健福祉部,83973,15703,False,1,,,,,,,,,,,,,,,,,,,,,
1328314,環境部,60599,12141,False,1,,,,,,,,,,,,,,,,,,,,,
1328377,雇用労働部,70201,12824,False,1,,,,,,,,,,,,,,,,,,,,,
1328378,東京都主税局,39243,8847,False,1,,,,,,,,,,,,,,,,,,,,,
1328461,女性家族部 (大韓民国),56898,11904,False,1,,,,,,,,,,,,,,,,,,,,,
1328524,国土交通部,67722,16150,False,1,,,,,,,,,,,,,,,,,,,,,
1328622,法制処,39821,8720,False,1,,,,,,,,,,,,,,,,,,,,,
1328662,企画予算処,33568,9904,False,1,30,10,0,0,0,0,0,0,3,1,0,2,2,2,0,0,5,0,1,2,2
1328725,検察庁 (大韓民国),44687,9374,False,1,,,,,,,,,,,,,,,,,,,,,
1328778,行政中心複合都市建設庁,45411,10289,False,1,,,,,,,,,,,,,,,,,,,,,
1328832,特許庁 (大韓民国),48131,10842,False,1,,,,,,,,,,,,,,,,,,,,,
1328911,中小企業庁 (大韓民国),43212,10009,False,1,,,,,,,,,,,,,,,,,,,,,
1329551,兵務庁,71732,11376,False,1,,,,,,,,,,,,,,,,,,,,,
1329571,農村振興庁,41426,9144,False,1,,,,,,,,,,,,,,,,,,,,,
1329593,山林庁,42819,9217,False,1,,,,,,,,,,,,,,,,,,,,,
1329605,食品医薬品安全処,40246,8759,False,1,,,,,,,,,,,,,,,,,,,,,
1329627,文化財庁,42476,9096,False,1,,,,,,,,,,,,,,,,,,,,,
1329724,消防防災庁,45738,10132,False,1,,,,,,,,,,,,,,,,,,,,,
1329777,国税庁 (大韓民国),42655,9905,False,1,,,,,,,,,,,,,,,,,,,,,
1329781,関税庁,41247,9479,False,1,,,,,,,,,,,,,,,,,,,,,
1329786,調達庁,41600,9131,False,1,,,,,,,,,,,,,,,,,,,,,
1329790,統計庁,40152,8526,False,1,21,9,0,0,0,0,0,0,4,1,0,0,0,0,1,1,1,0,1,0,3
1330403,防衛事業庁,71891,11494,False,1,,,,,,,,,,,,,,,,,,,,,
1334478,イタリア議会,92374,12335,False,1,,,,,,,,,,,,,,,,,,,,,
1341904,ロシア大統領府,63463,16796,False,0,,,,,,,,,,,,,,,,,,,,,
1344849,中国共産党全国代表大会,105047,17333,False,0,,,,,,,,,,,,,,,,,,,,,
1345788,アメリカ合衆国税関・国境警備局,51477,11584,False,0,,,,,,,,,,,,,,,,,,,,,
1352470,撰国史所,21771,7049,False,0,,,,,,,,,,,,,,,,,,,,,
1356140,熊本県警察,64468,15330,False,1,,,,,,,,,,,,,,,,,,,,,
1356365,山梨県議会,49324,11013,False,1,,,,,,,,,,,,,,,,,,,,,
1357665,庶民院 (カナダ),59020,10157,False,1,,,,,,,,,,,,,,,,,,,,,
1359768,広島県議会,50461,11177,False,1,,,,,,,,,,,,,,,,,,,,,
1359976,アメリカ公衆衛生局,59497,11550,False,1,,,,,,,,,,,,,,,,,,,,,
1361467,帝国華撃団,82828,32523,False,13,,,,,,,,,,,,,,,,,,,,,
1364639,岡崎市警察,53959,9326,False,0,,,,,,,,,,,,,,,,,,,,,
1364643,因島市警察,53762,9122,False,0,,,,,,,,,,,,,,,,,,,,,
1364650,尾道市警察,53536,9085,False,0,,,,,,,,,,,,,,,,,,,,,
1364657,三原市警察,53533,9082,False,0,,,,,,,,,,,,,,,,,,,,,
1365253,北海道総合通信局,29372,7128,False,1,,,,,,,,,,,,,,,,,,,,,
1367683,東海総合通信局,35055,8513,False,1,,,,,,,,,,,,,,,,,,,,,
1367686,近畿総合通信局,32221,7908,False,1,,,,,,,,,,,,,,,,,,,,,
1367689,中国総合通信局,30796,7594,False,1,,,,,,,,,,,,,,,,,,,,,
1367697,沖縄総合通信事務所,48105,10946,False,1,,,,,,,,,,,,,,,,,,,,,
1367700,東北総合通信局,31581,7507,False,1,19,8,0,0,0,1,1,0,0,1,0,0,0,0,2,2,1,0,2,0,1
1367707,信越総合通信局,31989,7950,False,1,,,,,,,,,,,,,,,,,,,,,
1372116,海上警察隊 (満州国),39163,10487,False,0,,,,,,,,,,,,,,,,,,,,,
1375063,大分県議会,57126,12226,False,1,,,,,,,,,,,,,,,,,,,,,
1375077,兵庫県議会,93724,19778,False,1,,,,,,,,,,,,,,,,,,,,,
1376119,中央環境審議会,38970,9712,False,0,,,,,,,,,,,,,,,,,,,,,
1380512,アルコール・タバコ・火器及び爆発物取締局,81238,23726,False,1,,,,,,,,,,,,,,,,,,,,,
1380515,ニューヨーク市警察,99140,26791,False,0,,,,,,,,,,,,,,,,,,,,,
1380526,シカゴ市警察,33738,8736,False,0,,,,,,,,,,,,,,,,,,,,,
1381276,アメリカ合衆国司法省,108724,17202,False,1,,,,,,,,,,,,,,,,,,,,,
1381407,アブダビ投資庁,24321,6810,False,0,,,,,,,,,,,,,,,,,,,,,
1381526,ニューヨーク市消防局,70455,14800,False,0,,,,,,,,,,,,,,,,,,,,,
1383538,国民議会 (ブータン),78148,16850,False,1,,,,,,,,,,,,,,,,,,,,,
1383546,国家評議会 (ブータン),60203,11765,False,1,,,,,,,,,,,,,,,,,,,,,
1383558,国民議会 (パキスタン),63874,11202,False,1,,,,,,,,,,,,,,,,,,,,,
1383568,元老院 (パキスタン),60984,11045,False,1,,,,,,,,,,,,,,,,,,,,,
1384364,富山県議会,50922,13107,False,1,,,,,,,,,,,,,,,,,,,,,
1385379,国民議会 (モルディブ),100004,18961,False,1,,,,,,,,,,,,,,,,,,,,,
1385385,国会 (バングラデシュ),93806,14039,False,1,,,,,,,,,,,,,,,,,,,,,
1385391,国会 (スリランカ),98846,13665,False,1,,,,,,,,,,,,,,,,,,,,,
1385394,代議院 (マレーシア),53769,9493,False,1,14,0,0,2,0,1,1,0,2,2,0,0,1,0,1,0,0,0,3,0,1
1385400,元老院 (マレーシア),46928,8799,False,0,,,,,,,,,,,,,,,,,,,,,
1385473,連邦院 (ロシア),69639,11673,False,1,,,,,,,,,,,,,,,,,,,,,
1385891,引揚援護庁,32123,9476,False,0,,,,,,,,,,,,,,,,,,,,,
1386650,ローク・サバー,80553,16012,False,1,,,,,,,,,,,,,,,,,,,,,
1386660,ラージヤ・サバー,67129,13729,False,1,,,,,,,,,,,,,,,,,,,,,
1387826,国会 (ベトナム),88918,13739,False,1,,,,,,,,,,,,,,,,,,,,,
1387828,リーギコグ,99660,22124,False,1,,,,,,,,,,,,,,,,,,,,,
1387832,サエイマ,104908,21795,False,1,,,,,,,,,,,,,,,,,,,,,
1387836,セイマス,91256,14644,False,1,,,,,,,,,,,,,,,,,,,,,
1389191,代議院 (フィリピン),63123,10985,False,1,18,0,0,1,1,1,1,0,5,2,0,0,1,0,0,0,0,0,5,0,1
1389194,元老院 (フィリピン),56599,9990,False,1,,,,,,,,,,,,,,,,,,,,,
1389361,エドゥスクンタ,102292,21104,False,1,,,,,,,,,,,,,,,,,,,,,
1389571,海軍犯罪捜査局,46355,10504,False,1,,,,,,,,,,,,,,,,,,,,,
1390563,大韓民国郵政事業本部,42074,12105,False,1,,,,,,,,,,,,,,,,,,,,,
1391600,東莱府,34918,10089,False,1,,,,,,,,,,,,,,,,,,,,,
1397014,保安隊 (北朝鮮),20785,5947,False,0,,,,,,,,,,,,,,,,,,,,,
1397021,北朝鮮人民委員会,52691,16401,False,0,,,,,,,,,,,,,,,,,,,,,
1401349,国会 (シンガポール),100035,15276,False,1,,,,,,,,,,,,,,,,,,,,,
1401352,国民議会 (東ティモール),95814,15824,False,1,,,,,,,,,,,,,,,,,,,,,
1401902,立法評議会 (ブルネイ),84257,12929,False,1,13,0,0,1,1,0,0,0,4,2,0,0,1,0,2,0,0,0,1,0,1
1403252,立法議会 (ネパール),32751,8739,False,1,,,,,,,,,,,,,,,,,,,,,
1403255,国民議会 (ラオス),81992,12056,False,1,,,,,,,,,,,,,,,,,,,,,
1403262,代議院 (ルクセンブルク),101459,21714,False,1,,,,,,,,,,,,,,,,,,,,,
1403267,国会 (リヒテンシュタイン),89345,13480,False,1,15,0,0,2,0,1,1,0,4,3,0,0,2,0,0,0,0,0,1,0,1
1403277,立法議会 (トンガ),85466,14965,False,1,,,,,,,,,,,,,,,,,,,,,
1406200,ロシア連邦安定資金,33821,10211,False,0,,,,,,,,,,,,,,,,,,,,,
1406231,中国投資,45925,11615,False,1,,,,,,,,,,,,,,,,,,,,,
1406662,帝国統治院,26924,8621,False,0,,,,,,,,,,,,,,,,,,,,,
1411320,立法評議会 (パレスチナ),88893,13313,False,1,,,,,,,,,,,,,,,,,,,,,
1414692,オーストラリア連邦議会,63276,13757,False,1,,,,,,,,,,,,,,,,,,,,,
1414930,韮山代官所,35438,10641,False,0,,,,,,,,,,,,,,,,,,,,,
1414982,代議院 (オーストラリア),69421,12188,False,1,,,,,,,,,,,,,,,,,,,,,
1420468,燃料部 (フランス軍),37548,11689,False,0,,,,,,,,,,,,,,,,,,,,,
1420501,衛生部 (フランス軍),37911,11687,False,0,,,,,,,,,,,,,,,,,,,,,
1420536,国防史編纂部 (フランス軍),24059,6820,False,0,,,,,,,,,,,,,,,,,,,,,
1422731,アメリカ合衆国国立公園局,117570,15948,False,1,,,,,,,,,,,,,,,,,,,,,
1426675,大韓民国国民権益委員会,48402,10127,False,1,,,,,,,,,,,,,,,,,,,,,
1427306,消費者庁,137161,41886,False,1,,,,,,,,,,,,,,,,,,,,,
1427322,大韓民国監査院,78370,17314,False,2,,,,,,,,,,,,,,,,,,,,,
1427528,ドイツ航空省,98876,15076,False,0,,,,,,,,,,,,,,,,,,,,,
1433509,国土審議会,44078,9797,False,0,,,,,,,,,,,,,,,,,,,,,
1434190,ブラジル宇宙機関,62168,13674,False,0,,,,,,,,,,,,,,,,,,,,,
1435488,イスラエル宇宙局,61500,12792,False,0,,,,,,,,,,,,,,,,,,,,,
1435651,Office of Strategic Services,45300,13938,False,0,,,,,,,,,,,,,,,,,,,,,
1437738,大韓民国国家人権委員会,45475,11939,False,1,,,,,,,,,,,,,,,,,,,,,
1437984,化学機動中隊,48738,12324,False,0,,,,,,,,,,,,,,,,,,,,,
1438542,特別消火中隊,42103,10810,False,0,,,,,,,,,,,,,,,,,,,,,
1439256,親日反民族行為者財産調査委員会,43390,11311,False,1,,,,,,,,,,,,,,,,,,,,,
1440250,国民議会 (ニジェール),92445,12873,False,1,,,,,,,,,,,,,,,,,,,,,
1441994,飛航安全調査委員会,45354,8806,False,1,,,,,,,,,,,,,,,,,,,,,
1444852,広島県警察,77684,18940,False,1,,,,,,,,,,,,,,,,,,,,,
1444884,大韓民国国家記録院,31996,8880,False,1,,,,,,,,,,,,,,,,,,,,,
1446290,船橋市警察,52822,9077,False,0,,,,,,,,,,,,,,,,,,,,,
1446297,土浦市警察,55754,9547,False,0,,,,,,,,,,,,,,,,,,,,,
1446299,朝鮮総督府中枢院,37946,8740,False,0,,,,,,,,,,,,,,,,,,,,,
1446300,高崎市警察,55685,9553,False,0,,,,,,,,,,,,,,,,,,,,,
1446304,小松市警察,55754,9547,False,0,,,,,,,,,,,,,,,,,,,,,
1446306,敦賀市警察,54412,9415,False,0,,,,,,,,,,,,,,,,,,,,,
1446308,多治見市警察,63855,11429,False,0,,,,,,,,,,,,,,,,,,,,,
1448614,国際緊急援助隊,65347,17590,False,0,,,,,,,,,,,,,,,,,,,,,
1452697,石川県競馬事業局,30859,8812,False,0,,,,,,,,,,,,,,,,,,,,,
1454764,中国共産党中央弁公庁,78736,11915,False,0,,,,,,,,,,,,,,,,,,,,,
1455120,国家保衛非常対策委員会,33129,9520,False,1,,,,,,,,,,,,,,,,,,,,,
1456025,北米事務協調委員会,35304,7871,False,1,,,,,,,,,,,,,,,,,,,,,
1456026,行政院新聞局,41212,9215,False,1,,,,,,,,,,,,,,,,,,,,,
1456262,僑務委員会,32797,6736,False,1,,,,,,,,,,,,,,,,,,,,,
1457670,ネパール制憲議会,64281,14385,False,1,,,,,,,,,,,,,,,,,,,,,
1458417,国家保衛立法会議,31139,8507,False,1,,,,,,,,,,,,,,,,,,,,,
1461344,復員庁,31560,9348,False,0,,,,,,,,,,,,,,,,,,,,,
1463541,ロシア司法省,89431,18439,False,2,,,,,,,,,,,,,,,,,,,,,
1465507,石川県公安委員会,42757,8283,False,1,17,3,0,2,0,2,2,0,0,0,0,0,0,0,4,0,1,0,2,0,1
1472140,公益認定等委員会,57728,13370,False,0,,,,,,,,,,,,,,,,,,,,,
1474925,中国地震局,59811,11156,False,0,,,,,,,,,,,,,,,,,,,,,
1483762,ロシア保健・社会開発省,57683,9636,False,0,,,,,,,,,,,,,,,,,,,,,
1484281,国民議会 (オーストリア),88346,23851,False,1,,,,,,,,,,,,,,,,,,,,,
1485671,連邦議会 (オーストリア),61301,12395,False,1,,,,,,,,,,,,,,,,,,,,,
1486821,連邦会議 (オーストリア),24789,8036,False,0,,,,,,,,,,,,,,,,,,,,,
1488293,国税局,55526,13857,False,0,,,,,,,,,,,,,,,,,,,,,
1488532,経済産業政策局,41159,12188,False,0,,,,,,,,,,,,,,,,,,,,,
1488533,通商政策局,35725,8817,False,0,,,,,,,,,,,,,,,,,,,,,
1488534,貿易経済協力局,39585,9985,False,0,,,,,,,,,,,,,,,,,,,,,
1488535,産業技術環境局,60727,14552,False,0,55,11,0,0,0,1,1,0,0,0,0,0,1,4,0,2,32,1,1,0,1
1488536,製造産業局,53843,12221,False,0,,,,,,,,,,,,,,,,,,,,,
1488537,商務情報政策局,90357,18040,False,0,,,,,,,,,,,,,,,,,,,,,
1489691,ロシア文化省,67332,11615,False,1,,,,,,,,,,,,,,,,,,,,,
1490514,郵政行政局,43966,10710,False,0,,,,,,,,,,,,,,,,,,,,,
1491229,グレナダ沿岸警備隊,23749,6336,False,0,,,,,,,,,,,,,,,,,,,,,
1492129,吏部,25699,6804,False,0,,,,,,,,,,,,,,,,,,,,,
1492154,兵部,25395,6775,False,0,,,,,,,,,,,,,,,,,,,,,
1492185,刑部,36244,9819,False,0,,,,,,,,,,,,,,,,,,,,,
1492217,工部 (六部),24941,6716,False,0,,,,,,,,,,,,,,,,,,,,,
1494315,INSET,24243,6935,False,0,,,,,,,,,,,,,,,,,,,,,
1497832,音楽取調掛,37875,13885,False,0,,,,,,,,,,,,,,,,,,,,,
1498762,ロンドン市警察,32860,9350,False,0,,,,,,,,,,,,,,,,,,,,,
1498807,理財局,77536,18470,False,0,,,,,,,,,,,,,,,,,,,,,
1498826,財務省国際局,49331,13656,False,0,,,,,,,,,,,,,,,,,,,,,
1498926,財務省大臣官房,35335,9161,False,0,22,7,0,0,0,1,2,0,0,1,0,0,0,0,0,1,8,0,1,0,1
1501109,大韓民国国務調整室,43271,9988,False,1,,,,,,,,,,,,,,,,,,,,,
1501127,ロンドン警視庁,226468,61033,False,1,,,,,,,,,,,,,,,,,,,,,
1501704,コロンビア特別区首都警察,42543,11767,False,0,,,,,,,,,,,,,,,,,,,,,
1502469,民間検閲支隊,35919,10296,False,0,,,,,,,,,,,,,,,,,,,,,
1503595,ロシア教育・科学省,72033,12328,False,2,,,,,,,,,,,,,,,,,,,,,
1505913,パリ警視庁,44036,12202,False,0,,,,,,,,,,,,,,,,,,,,,
1506871,ロシア天然資源・環境省,73058,13244,False,2,,,,,,,,,,,,,,,,,,,,,
1506899,ロシア産業エネルギー省,61128,10351,False,1,,,,,,,,,,,,,,,,,,,,,
1507975,安南都護府,68177,11165,False,0,,,,,,,,,,,,,,,,,,,,,
1507986,府県会,26958,8698,False,0,,,,,,,,,,,,,,,,,,,,,
1512770,ロシア地域開発省,72388,13728,False,1,,,,,,,,,,,,,,,,,,,,,
1513408,国民議会 (南アフリカ),83614,14311,False,1,,,,,,,,,,,,,,,,,,,,,
1513416,全国州評議会,65024,11495,False,1,,,,,,,,,,,,,,,,,,,,,
1515987,アメリカ地名委員会,26084,9489,False,0,28,0,0,0,0,0,0,0,7,5,0,0,3,0,0,4,6,1,1,0,1
1517316,ロシア農業省,85121,16558,False,4,,,,,,,,,,,,,,,,,,,,,
1517378,ロシア運輸省,80705,15194,False,1,,,,,,,,,,,,,,,,,,,,,
1518297,国民議会 (フランス革命),190730,32536,False,1,,,,,,,,,,,,,,,,,,,,,
1518308,鶴岡市警察,55725,9575,False,0,13,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,2,2,2,1
1518309,酒田市警察,55800,9575,False,0,,,,,,,,,,,,,,,,,,,,,
1518311,郡山市警察,54196,9397,False,0,12,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,2,2,2,1
1518313,平市警察,54342,9412,False,0,,,,,,,,,,,,,,,,,,,,,
1518318,日立市警察,55685,9553,False,0,,,,,,,,,,,,,,,,,,,,,
1518319,足利市警察,55688,9556,False,0,,,,,,,,,,,,,,,,,,,,,
1518321,桐生市警察,55694,9562,False,0,,,,,,,,,,,,,,,,,,,,,
1518324,川越市警察,55958,9670,False,0,,,,,,,,,,,,,,,,,,,,,
1518325,熊谷市警察,55951,9663,False,0,12,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,2,2,2,1
1518327,川口市警察,55951,9663,False,0,,,,,,,,,,,,,,,,,,,,,
1518329,銚子市警察,52908,9088,False,0,,,,,,,,,,,,,,,,,,,,,
1518331,市川市警察,52831,9086,False,0,,,,,,,,,,,,,,,,,,,,,
1518332,平塚市警察,83179,16539,False,1,,,,,,,,,,,,,,,,,,,,,
1518334,鎌倉市警察,87057,17245,False,1,,,,,,,,,,,,,,,,,,,,,
1518339,長岡市警察,52831,9086,False,0,13,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,2,2,2,1
1518342,高田市警察,52800,9046,False,0,,,,,,,,,,,,,,,,,,,,,
1518343,三条市警察,53222,9164,False,0,,,,,,,,,,,,,,,,,,,,,
1518345,七尾市警察,55231,9556,False,0,,,,,,,,,,,,,,,,,,,,,
1518347,上田市警察,58287,10257,False,0,,,,,,,,,,,,,,,,,,,,,
1518350,岡谷市警察,53752,9120,False,0,,,,,,,,,,,,,,,,,,,,,
1518352,飯田市警察,55763,9556,False,0,,,,,,,,,,,,,,,,,,,,,
1518353,大垣市警察,55692,9560,False,0,,,,,,,,,,,,,,,,,,,,,
1518355,高山市警察,55695,9563,False,0,,,,,,,,,,,,,,,,,,,,,
1518365,熱海市警察,54757,9470,False,0,,,,,,,,,,,,,,,,,,,,,
1518373,一宮市警察,53679,9115,False,0,11,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,2,2,1
1518381,瀬戸市警察,54293,9376,False,0,,,,,,,,,,,,,,,,,,,,,
1518387,半田市警察,56196,9891,False,0,,,,,,,,,,,,,,,,,,,,,
1518396,福知山市警察,53690,9133,False,0,,,,,,,,,,,,,,,,,,,,,
1518407,布施市警察,55772,9699,False,0,,,,,,,,,,,,,,,,,,,,,
1518408,豊中市警察,55650,9672,False,0,,,,,,,,,,,,,,,,,,,,,
1518413,津山市警察,53435,9091,False,0,,,,,,,,,,,,,,,,,,,,,
1518415,宇部市警察,54677,9494,False,0,,,,,,,,,,,,,,,,,,,,,
1518416,萩市警察,54407,9427,False,0,,,,,,,,,,,,,,,,,,,,,
1518417,徳山市警察,54685,9487,False,0,,,,,,,,,,,,,,,,,,,,,
1518422,防府市警察,53542,9091,False,0,,,,,,,,,,,,,,,,,,,,,
1518426,今治市警察,53933,9169,False,0,,,,,,,,,,,,,,,,,,,,,
1518429,八幡浜市警察,53722,9133,False,0,,,,,,,,,,,,,,,,,,,,,
1518432,新居浜市警察,53794,9130,False,0,,,,,,,,,,,,,,,,,,,,,
1518436,直方市警察,53438,9094,False,0,,,,,,,,,,,,,,,,,,,,,
1519820,大分県教育委員会,46353,9063,False,1,,,,,,,,,,,,,,,,,,,,,
1522754,山形県議会,49962,10390,False,1,,,,,,,,,,,,,,,,,,,,,
1524943,国務院 (フランス),28352,8273,False,0,,,,,,,,,,,,,,,,,,,,,
1524980,破毀院,27881,9461,False,0,,,,,,,,,,,,,,,,,,,,,
1526289,イギリス鉄道警察,33145,9219,False,0,17,0,0,2,0,0,0,0,2,2,0,0,1,0,0,2,5,0,2,0,1
1529845,ロシア情報技術・通信省,39906,8601,False,0,,,,,,,,,,,,,,,,,,,,,
1529928,自然保護事務所,35210,8530,False,0,,,,,,,,,,,,,,,,,,,,,
1530074,ロシア財務省,81407,15931,False,1,,,,,,,,,,,,,,,,,,,,,
1530683,ロシア経済開発貿易省,76079,14449,False,0,,,,,,,,,,,,,,,,,,,,,
1531552,広島市議会,70450,13483,False,1,,,,,,,,,,,,,,,,,,,,,
1532066,蒙古聯盟自治政府,35804,9366,False,0,,,,,,,,,,,,,,,,,,,,,
1532443,小野田市警察,53961,9166,False,0,,,,,,,,,,,,,,,,,,,,,
1532446,小田原市警察,55958,9610,False,0,,,,,,,,,,,,,,,,,,,,,
1532456,藤沢市警察,80714,16076,False,1,,,,,,,,,,,,,,,,,,,,,
1537236,子どもの徳育に関する懇談会,29739,6975,False,0,,,,,,,,,,,,,,,,,,,,,
1539602,内染司,22423,6351,False,0,,,,,,,,,,,,,,,,,,,,,
1543524,宇宙開発戦略本部,59692,19731,False,0,,,,,,,,,,,,,,,,,,,,,
1544515,内膳司,29054,8528,False,0,,,,,,,,,,,,,,,,,,,,,
1548592,越訴方,21821,6853,False,0,,,,,,,,,,,,,,,,,,,,,
1558446,政策企画本部,30511,10123,False,0,,,,,,,,,,,,,,,,,,,,,
1559200,中小企業政策審議会,20707,6189,False,0,,,,,,,,,,,,,,,,,,,,,
1559276,富山県公安委員会,40507,7720,False,1,,,,,,,,,,,,,,,,,,,,,
1559601,メディア開発庁,38322,8398,False,0,13,0,0,0,0,0,0,0,3,1,0,0,1,3,1,1,2,0,1,0,0
1562010,イスラエル総保安庁,81732,29771,False,0,,,,,,,,,,,,,,,,,,,,,
1566551,地方議会,24514,6926,False,0,,,,,,,,,,,,,,,,,,,,,
1568992,ユダヤ人連絡庁,31493,8636,False,0,,,,,,,,,,,,,,,,,,,,,
1577424,海難審判所,54016,11871,False,1,,,,,,,,,,,,,,,,,,,,,
1579150,気象衛星センター,40011,10126,False,0,,,,,,,,,,,,,,,,,,,,,
1579440,コソボ警察,48142,10031,False,0,,,,,,,,,,,,,,,,,,,,,
1580563,町役人,22646,6366,False,0,,,,,,,,,,,,,,,,,,,,,
1583990,フランス国家警察特別介入部隊,48588,12843,False,1,,,,,,,,,,,,,,,,,,,,,
1589843,東京都教育委員会,62207,14337,False,1,,,,,,,,,,,,,,,,,,,,,
1590504,東京都公安委員会,51381,8740,False,1,,,,,,,,,,,,,,,,,,,,,
1590508,熊本県公安委員会,42892,8311,False,1,,,,,,,,,,,,,,,,,,,,,
1590511,光市警察,53368,9055,False,0,,,,,,,,,,,,,,,,,,,,,
1591900,熊本県教育委員会,48894,10497,False,1,,,,,,,,,,,,,,,,,,,,,
1592859,福岡県公安委員会,39642,7711,False,1,,,,,,,,,,,,,,,,,,,,,
1592869,福岡県教育委員会,40497,8382,False,1,,,,,,,,,,,,,,,,,,,,,
1593082,北関東磐越五県知事会議,31110,7602,False,0,,,,,,,,,,,,,,,,,,,,,
1595415,宮城県議会,46093,9547,False,1,,,,,,,,,,,,,,,,,,,,,
1596057,大阪市会,113431,20487,False,1,,,,,,,,,,,,,,,,,,,,,
1596123,大分県公安委員会,39489,7654,False,1,,,,,,,,,,,,,,,,,,,,,
1596147,千葉県教育委員会,40216,8361,False,1,,,,,,,,,,,,,,,,,,,,,
1597572,神奈川県教育委員会,44819,9399,False,1,,,,,,,,,,,,,,,,,,,,,
1597657,経済協力局,66397,21729,False,0,,,,,,,,,,,,,,,,,,,,,
1597709,地方自治開発省,36065,7934,False,0,,,,,,,,,,,,,,,,,,,,,
1597715,イスラエル参謀本部諜報局,144639,17585,False,0,,,,,,,,,,,,,,,,,,,,,
1597727,教育省 (シンガポール),24902,6669,False,0,,,,,,,,,,,,,,,,,,,,,
1597741,外務省 (シンガポール),127242,17510,False,0,,,,,,,,,,,,,,,,,,,,,
1597743,保健省 (シンガポール),36346,7894,False,0,,,,,,,,,,,,,,,,,,,,,
1597745,内務省 (シンガポール),36258,7842,False,0,,,,,,,,,,,,,,,,,,,,,
1597747,情報通信省,40393,8658,False,1,,,,,,,,,,,,,,,,,,,,,
1597753,労働省 (シンガポール),36121,7810,False,0,,,,,,,,,,,,,,,,,,,,,
1597754,国家開発省,35516,7851,False,0,,,,,,,,,,,,,,,,,,,,,
1597755,通商産業省 (シンガポール),38020,8257,False,0,23,18,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
1597757,交通省 (シンガポール),39066,8391,False,0,,,,,,,,,,,,,,,,,,,,,
1597758,首相府 (シンガポール),37180,8196,False,0,,,,,,,,,,,,,,,,,,,,,
1598772,枢密院 (日本),101690,42749,False,1,,,,,,,,,,,,,,,,,,,,,
1599818,中国地方知事会,24738,6359,False,0,,,,,,,,,,,,,,,,,,,,,
1599823,四国知事会,24492,6392,False,0,,,,,,,,,,,,,,,,,,,,,
1602195,正院,27300,7797,False,0,,,,,,,,,,,,,,,,,,,,,
1602231,静岡県教育委員会,41254,8539,False,1,,,,,,,,,,,,,,,,,,,,,
1602240,大阪府教育委員会,77226,18126,False,1,,,,,,,,,,,,,,,,,,,,,
1602248,京都府教育委員会,41455,8685,False,1,,,,,,,,,,,,,,,,,,,,,
1602257,北海道教育委員会,59177,13112,False,1,,,,,,,,,,,,,,,,,,,,,
1602263,北海道公安委員会,44123,8727,False,1,,,,,,,,,,,,,,,,,,,,,
