page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人口,人口データの年,人口密度,別名,国,国内位置,地名の謂れ,地形,所在地,構成自治体,産業,読み,面積
823978,神奈川県第7区,125323,17013,False,1,,,,,,,,,,,,,,
823983,神奈川県第4区,133169,19181,False,1,13,0,0,0,0,1,0,0,0,0,11,0,1,0
823987,千葉県第3区,117885,14587,False,1,,,,,,,,,,,,,,
823994,千葉県第9区,119768,14873,False,1,,,,,,,,,,,,,,
825408,行橋都市圏,39606,8688,False,0,,,,,,,,,,,,,,
826090,デリー首都圏,49404,13124,False,1,,,,,,,,,,,,,,
834692,江南 (ソウル特別市),35069,10792,False,1,,,,,,,,,,,,,,
835155,大崎地方,28830,8823,False,0,,,,,,,,,,,,,,
835304,フツーリシュチナ,77941,20067,False,0,,,,,,,,,,,,,,
835773,中海・宍道湖経済圏,31778,8353,False,0,16,1,0,0,0,0,0,0,0,2,12,0,1,0
835831,青森県第4区,113467,15627,False,1,10,0,0,0,0,1,0,0,0,0,8,0,1,0
836498,青森県第2区,122473,16420,False,1,,,,,,,,,,,,,,
836514,青森県第1区,127807,17401,False,1,,,,,,,,,,,,,,
836558,青森県第3区,121197,17571,False,1,,,,,,,,,,,,,,
837251,メコンデルタ,58142,15618,False,0,,,,,,,,,,,,,,
838570,峯岡牧,29807,10590,False,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0
839367,アメリカ合衆国南部,182373,57831,False,0,,,,,,,,,,,,,,
840482,大阪府第13区,119444,15955,False,1,,,,,,,,,,,,,,
841170,戎山 (愛媛県宇和島市),22532,6848,False,0,14,1,1,0,0,0,0,0,1,7,0,3,1,0
841639,パンノニア,91664,19704,False,0,,,,,,,,,,,,,,
842524,ディープサウス,29770,9070,False,0,,,,,,,,,,,,,,
843310,アメリカ合衆国北部,77311,13867,False,0,,,,,,,,,,,,,,
843819,新光工業地域,25121,7034,False,0,,,,,,,,,,,,,,
849857,グレータートロント,24670,7611,False,0,,,,,,,,,,,,,,
850129,兵庫県第9区,123147,16774,False,1,,,,,,,,,,,,,,
850150,兵庫県第8区,119742,15521,False,1,,,,,,,,,,,,,,
850388,南丹,27514,7984,False,0,,,,,,,,,,,,,,
855558,紅河デルタ,46912,10729,False,0,,,,,,,,,,,,,,
855786,山口県第4区,117164,15572,False,1,,,,,,,,,,,,,,
856328,兵庫県第2区,118455,15768,False,1,,,,,,,,,,,,,,
856836,新潟県第1区,124928,17702,False,1,,,,,,,,,,,,,,
856856,新潟県第2区,129471,18155,False,1,,,,,,,,,,,,,,
856876,新潟県第4区,126197,18020,False,1,,,,,,,,,,,,,,
856881,新潟県第6区,118126,16306,False,1,,,,,,,,,,,,,,
856892,奄美群島選挙区,101804,22125,False,0,,,,,,,,,,,,,,
860675,ライン渓谷中流上部,54829,13345,False,1,,,,,,,,,,,,,,
861113,グベールニヤ,46494,14018,False,0,,,,,,,,,,,,,,
861338,ホルシュタイン,32199,10419,False,0,,,,,,,,,,,,,,
863117,岩手県第2区,121669,17039,False,1,,,,,,,,,,,,,,
863127,千葉県第5区,123413,15529,False,1,40,0,0,0,0,1,0,0,0,0,38,0,1,0
863149,千葉県第6区,122435,15673,False,1,,,,,,,,,,,,,,
863155,千葉県第8区,117440,14671,False,1,,,,,,,,,,,,,,
863170,千葉県第10区,113341,13790,False,1,,,,,,,,,,,,,,
863177,千葉県第11区,112490,13863,False,1,,,,,,,,,,,,,,
863186,千葉県第12区,114141,14347,False,1,,,,,,,,,,,,,,
863222,千葉県第13区,108238,13265,False,1,,,,,,,,,,,,,,
863241,山梨県第1区,127582,18014,False,1,,,,,,,,,,,,,,
863251,山梨県第2区,122847,16990,False,1,,,,,,,,,,,,,,
863273,山梨県第3区,112931,15952,False,1,,,,,,,,,,,,,,
863292,埼玉県第7区,120137,14651,False,1,,,,,,,,,,,,,,
863513,富山県第2区,114795,15038,False,1,,,,,,,,,,,,,,
863769,埼玉県第8区,117688,14510,False,1,,,,,,,,,,,,,,
865426,埼玉県第9区,115199,14412,False,1,,,,,,,,,,,,,,
865436,埼玉県第10区,117623,14957,False,1,,,,,,,,,,,,,,
865459,埼玉県第11区,119879,15460,False,1,,,,,,,,,,,,,,
865496,埼玉県第12区,122355,17499,False,1,17,0,0,0,0,1,0,0,0,0,15,0,1,0
867519,静岡県第4区,121068,17589,False,1,,,,,,,,,,,,,,
867535,愛知県第2区,123142,15663,False,1,,,,,,,,,,,,,,
867550,愛知県第3区,122917,15452,False,1,,,,,,,,,,,,,,
867563,愛知県第4区,125119,15959,False,1,,,,,,,,,,,,,,
867574,愛知県第5区,122362,15675,False,1,,,,,,,,,,,,,,
868452,黄金の環,37651,8999,False,0,,,,,,,,,,,,,,
868682,大阪府第5区,117978,14961,False,1,,,,,,,,,,,,,,
868686,大阪府第6区,118252,15737,False,1,,,,,,,,,,,,,,
870020,京都府第1区,122583,16299,False,1,,,,,,,,,,,,,,
870049,京都府第2区,117222,14640,False,1,,,,,,,,,,,,,,
870070,京都府第4区,124348,16433,False,1,,,,,,,,,,,,,,
870083,大阪府第16区,117988,15481,False,1,,,,,,,,,,,,,,
870093,大阪府第15区,117120,15068,False,1,,,,,,,,,,,,,,
870108,兵庫県第1区,120191,14873,False,1,,,,,,,,,,,,,,
870129,兵庫県第3区,121025,15498,False,1,,,,,,,,,,,,,,
870144,兵庫県第4区,118847,15679,False,1,,,,,,,,,,,,,,
870160,宮城県第1区,135428,18713,False,1,,,,,,,,,,,,,,
870165,宮城県第2区,127832,17389,False,1,,,,,,,,,,,,,,
870577,兵庫県第5区,121049,16103,False,1,,,,,,,,,,,,,,
871943,福岡県第1区,126282,16732,False,1,8,0,0,0,0,1,0,0,0,1,5,0,1,0
871958,福岡県第2区,126714,18086,False,1,,,,,,,,,,,,,,
871991,福岡県第3区,114467,14623,False,1,,,,,,,,,,,,,,
872000,福岡県第9区,113245,14203,False,1,,,,,,,,,,,,,,
872017,福岡県第10区,118294,14906,False,1,,,,,,,,,,,,,,
872033,京都府第5区,119364,16576,False,1,,,,,,,,,,,,,,
872045,福岡県第8区,112825,14376,False,1,,,,,,,,,,,,,,
872545,静岡県第3区,121791,17485,False,1,,,,,,,,,,,,,,
872560,静岡県第7区,148522,22426,False,1,,,,,,,,,,,,,,
872568,静岡県第8区,126896,17837,False,1,,,,,,,,,,,,,,
873854,九筋二領,26150,8482,False,0,,,,,,,,,,,,,,
873889,山口・防府地区,46850,13395,False,1,,,,,,,,,,,,,,
874150,アパラチア,27435,8641,False,0,,,,,,,,,,,,,,
876367,岡山県第2区,122582,16431,False,1,,,,,,,,,,,,,,
879037,石川県第2区,118918,15403,False,1,,,,,,,,,,,,,,
879564,富山県第1区,118413,15414,False,1,,,,,,,,,,,,,,
879590,長野県第3区,124072,17355,False,1,,,,,,,,,,,,,,
883156,ヨーク地域,59627,12643,False,1,,,,,,,,,,,,,,
884890,岡山県第3区,123659,16880,False,1,,,,,,,,,,,,,,
885861,秋田県第2区,122264,16079,False,1,,,,,,,,,,,,,,
886797,マスコーカ地域,52848,11745,False,1,,,,,,,,,,,,,,
888035,ピール地域 (オンタリオ州),56517,12179,False,1,,,,,,,,,,,,,,
889155,岡山県第1区,116160,15034,False,1,11,0,0,0,0,1,0,0,0,0,9,0,1,0
889477,岡山県第4区,116138,15644,False,1,,,,,,,,,,,,,,
889795,岡山県第5区,117026,16140,False,1,,,,,,,,,,,,,,
890461,オクシタニア,46185,14063,False,0,,,,,,,,,,,,,,
890697,ハルトン地域,48101,10155,False,1,,,,,,,,,,,,,,
892363,マンジニ地方,26930,6818,False,0,,,,,,,,,,,,,,
892373,シセルウェニ,28211,7003,False,0,18,2,2,0,3,1,1,0,0,3,2,0,2,2
892394,ルボンボ,26519,6694,False,0,,,,,,,,,,,,,,
895163,ダラム地域,54559,11356,False,1,,,,,,,,,,,,,,
895575,ウォータールー地域,56998,12385,False,1,32,2,2,1,2,3,0,0,0,2,19,0,0,1
895596,福岡県第11区,117182,14642,False,1,,,,,,,,,,,,,,
898128,高松都市圏,70134,17113,False,1,,,,,,,,,,,,,,
902354,京仁地域,24151,6513,False,0,16,0,0,0,1,1,0,1,0,2,8,1,2,0
902451,高松地域 (岡山市),75085,15831,False,2,,,,,,,,,,,,,,
902484,西部地域 (シエラレオネ),29740,7266,False,0,,,,,,,,,,,,,,
902799,ラブラドール地方,58004,23285,False,0,59,1,1,0,7,2,0,1,11,5,22,8,0,1
905520,豊橋都市圏,41341,9292,False,1,24,0,0,0,0,1,0,0,0,3,17,0,1,2
915192,シリコングレン,47722,14697,False,0,,,,,,,,,,,,,,
916407,河内十七箇所,46650,15326,False,0,,,,,,,,,,,,,,
918092,熊本県第3区,116054,15043,False,1,,,,,,,,,,,,,,
918524,愛知県第6区,129837,17623,False,1,,,,,,,,,,,,,,
921071,上エジプト,29705,8749,False,0,,,,,,,,,,,,,,
921072,下エジプト,27791,8092,False,0,,,,,,,,,,,,,,
923216,プファルツ地方,36519,9911,False,0,,,,,,,,,,,,,,
923639,愛知県第15区,120674,15676,False,1,,,,,,,,,,,,,,
926794,蒲郡都市圏,26632,6901,False,0,,,,,,,,,,,,,,
927138,祖谷山,24243,8038,False,0,,,,,,,,,,,,,,
928452,コスタ・デル・ソル,37025,11463,False,0,,,,,,,,,,,,,,
929050,水戸都市圏,40887,9062,False,1,35,0,0,0,0,1,0,0,0,1,30,0,1,2
932243,フレンキシェ・シュヴァイツ,78859,30256,False,0,,,,,,,,,,,,,,
935105,日立都市圏,34944,8305,False,1,,,,,,,,,,,,,,
939053,水海道都市圏,29594,7186,False,0,,,,,,,,,,,,,,
939501,北勢,46127,11036,False,1,22,2,1,0,0,0,0,0,0,8,10,0,1,0
939540,中勢,47224,10742,False,1,17,2,1,0,0,1,1,0,0,4,7,0,1,0
940418,オモ川下流域,39292,9424,False,1,,,,,,,,,,,,,,
943297,南四国,36089,8787,False,1,,,,,,,,,,,,,,
946764,JR支社境,101320,32343,False,0,,,,,,,,,,,,,,
949765,イングリア,32285,9081,False,0,,,,,,,,,,,,,,
950442,千葉県東部,22772,5934,False,0,,,,,,,,,,,,,,
950449,リュキア,94063,20051,False,0,,,,,,,,,,,,,,
950569,新瑞,38094,9080,False,0,,,,,,,,,,,,,,
951886,シリコンアイランド,43308,13246,False,0,,,,,,,,,,,,,,
952993,都城都市圏,34943,8838,False,0,,,,,,,,,,,,,,
953126,キャメロンパーク (カリフォルニア州),32230,10752,False,0,,,,,,,,,,,,,,
954973,南アイスランド,22289,6379,False,0,,,,,,,,,,,,,,
964326,ゴールデン・サークル,21741,5930,False,0,,,,,,,,,,,,,,
964357,パリの歴史軸,54695,18929,False,0,,,,,,,,,,,,,,
965712,東丹沢,66094,17483,False,1,,,,,,,,,,,,,,
966678,鹿児島県第1区,128860,17372,False,1,8,0,0,0,0,1,0,0,0,0,6,0,1,0
966781,福岡県第5区,116362,14970,False,1,,,,,,,,,,,,,,
966822,鹿児島県第2区,116660,16435,False,1,,,,,,,,,,,,,,
966839,鹿児島県第3区,116154,14952,False,1,,,,,,,,,,,,,,
966869,鹿児島県第4区,115384,15314,False,1,,,,,,,,,,,,,,
966886,鹿児島県第5区,110657,14251,False,1,,,,,,,,,,,,,,
967982,黒田荘,32842,10776,False,0,,,,,,,,,,,,,,
968184,アイアン・レンジ,84552,15763,False,0,,,,,,,,,,,,,,
972753,ビテュニア,91719,20701,False,0,,,,,,,,,,,,,,
975334,三野郷,49212,14089,False,1,,,,,,,,,,,,,,
981136,丹沢,20937,5972,True,0,,,,,,,,,,,,,,
986582,西ティモール,30254,8536,False,0,,,,,,,,,,,,,,
987561,延岡都市圏,33260,8634,False,0,,,,,,,,,,,,,,
989475,東紀州,36969,9655,False,0,,,,,,,,,,,,,,
989492,南勢,38182,9232,False,0,,,,,,,,,,,,,,
992295,裏木曽,21260,6015,False,0,,,,,,,,,,,,,,
992816,総国,46174,16685,False,0,,,,,,,,,,,,,,
993135,ブルターニュ,333103,120716,False,1,,,,,,,,,,,,,,
994229,周南地区,29779,8357,False,0,,,,,,,,,,,,,,
998409,恵南,21711,6375,False,0,,,,,,,,,,,,,,
999912,チョンゴニの岩絵地域,37467,9114,False,1,,,,,,,,,,,,,,
1003305,ドネツ,24715,6431,False,0,8,0,0,0,4,1,0,1,1,0,0,1,0,0
1006383,奈良県第3区,119168,15379,False,1,,,,,,,,,,,,,,
1007243,東国,55969,19826,False,0,,,,,,,,,,,,,,
1009398,アロア (オレゴン州),69997,15308,False,1,,,,,,,,,,,,,,
1010216,マトボ,42591,11581,False,1,,,,,,,,,,,,,,
1010868,河朔三鎮,23275,7724,False,0,,,,,,,,,,,,,,
1012253,マナ・プールズ,39635,10305,False,1,,,,,,,,,,,,,,
1014479,ムザブ,43718,10668,False,1,,,,,,,,,,,,,,
1026706,西丹沢,67837,19042,False,1,,,,,,,,,,,,,,
1031665,滋賀県第2区,125081,17125,False,1,,,,,,,,,,,,,,
1032310,山形県第1区,116611,15235,False,1,,,,,,,,,,,,,,
1032858,江心坡,70133,13988,False,0,,,,,,,,,,,,,,
1035950,長講堂領,30295,9901,False,0,,,,,,,,,,,,,,
1036003,八条院領,26153,7172,False,0,,,,,,,,,,,,,,
1036053,ハンプトン・ローズ,80304,14555,False,0,,,,,,,,,,,,,,
1037687,徳島県第1区,120037,16233,False,1,,,,,,,,,,,,,,
1037721,徳島県第2区,116858,16563,False,1,27,0,0,0,0,1,0,0,0,0,25,0,1,0
1037741,徳島県第3区,107847,14219,False,1,,,,,,,,,,,,,,
1038973,長野県第2区,125567,15921,False,1,,,,,,,,,,,,,,
1038993,長野県第1区,121555,16033,False,1,,,,,,,,,,,,,,
1039092,長野県第4区,117188,15303,False,1,,,,,,,,,,,,,,
1039118,長野県第5区,119730,15864,False,1,,,,,,,,,,,,,,
1046783,中空知,30625,8371,False,0,,,,,,,,,,,,,,
1047404,東九州,60178,15074,False,0,,,,,,,,,,,,,,
1053160,ヴァル・ディ・フィエンメ,32628,8091,False,1,,,,,,,,,,,,,,
1055787,愛媛県第1区,122363,15508,False,1,,,,,,,,,,,,,,
1055799,長崎県第2区,117673,14921,False,1,,,,,,,,,,,,,,
1055821,長崎県第1区,116379,15001,False,1,,,,,,,,,,,,,,
1056501,香川県第1区,117011,14821,False,1,,,,,,,,,,,,,,
1056565,香川県第2区,117046,15322,False,1,,,,,,,,,,,,,,
1056596,香川県第3区,113596,14141,False,1,,,,,,,,,,,,,,
1061615,ミッドシティ (ニューオーリンズ),25721,7929,False,0,,,,,,,,,,,,,,
1062341,師管区司令部,22461,6667,False,0,,,,,,,,,,,,,,
1062385,弘前師管区,26611,8036,False,0,,,,,,,,,,,,,,
1062388,名古屋師管区,30465,9617,False,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0
1062396,金沢師管区,28062,8497,False,0,8,0,0,0,0,0,0,0,0,1,6,0,1,0
1062398,京都師管区,25441,7661,False,0,,,,,,,,,,,,,,
1062402,大阪師管区,25950,7755,False,0,,,,,,,,,,,,,,
1062403,善通寺師管区,27862,8223,False,0,,,,,,,,,,,,,,
1062407,広島師管区,28514,8513,False,0,,,,,,,,,,,,,,
1062409,久留米師管区,26878,8313,False,0,,,,,,,,,,,,,,
1062413,熊本師管区,25134,7650,False,0,,,,,,,,,,,,,,
1062550,甲府都市圏,77652,19963,False,1,100,1,0,0,2,0,0,0,1,4,90,0,1,1
1063710,高知県第3区,106948,14064,False,1,,,,,,,,,,,,,,
1063930,ラヴォー,40560,10821,False,1,,,,,,,,,,,,,,
1064392,愛知県第7区,127113,17401,False,1,,,,,,,,,,,,,,
1064483,愛知県第8区,116071,14397,False,1,,,,,,,,,,,,,,
1065104,国頭,30712,8631,False,0,40,0,0,0,4,0,0,0,0,5,29,0,2,0
1065453,九州地方知事会,27356,7228,False,0,,,,,,,,,,,,,,
1067545,愛知県第9区,123478,15468,False,1,18,0,0,0,0,1,0,0,0,0,16,0,1,0
1067556,愛知県第10区,121835,15688,False,1,,,,,,,,,,,,,,
1067576,愛知県第13区,115216,14849,False,1,13,0,0,0,0,1,0,0,0,0,10,1,1,0
1067594,愛知県第14区,118923,15421,False,1,,,,,,,,,,,,,,
1068490,兵庫県第6区,130810,19089,False,1,,,,,,,,,,,,,,
1071710,北西部領土 (アメリカ合衆国),50815,17622,False,0,,,,,,,,,,,,,,
1077788,平田荘,20153,5615,False,0,,,,,,,,,,,,,,
1083342,大阪府第10区,123665,16034,False,1,,,,,,,,,,,,,,
1085259,大阪府第7区,122642,16480,False,1,,,,,,,,,,,,,,
1085263,大阪府第8区,124995,17286,False,1,,,,,,,,,,,,,,
1085270,大阪府第11区,117195,15455,False,1,,,,,,,,,,,,,,
1085282,大阪府第12区,119008,15893,False,1,8,0,0,0,0,1,0,0,0,0,6,0,1,0
1086276,大阪府第14区,123749,17684,False,1,,,,,,,,,,,,,,
1086280,大阪府第18区,119421,16233,False,1,,,,,,,,,,,,,,
1086287,大阪府第19区,122047,16550,False,1,,,,,,,,,,,,,,
1087390,中国軍管区 (日本軍),34417,9228,False,1,,,,,,,,,,,,,,
1087393,四国軍管区 (日本軍),27994,7266,False,1,,,,,,,,,,,,,,
1087630,兵庫県第7区,124733,17983,False,1,,,,,,,,,,,,,,
1087641,兵庫県第10区,114137,14176,False,1,,,,,,,,,,,,,,
1087657,兵庫県第11区,117770,15839,False,1,,,,,,,,,,,,,,
1087671,兵庫県第12区,117728,15584,False,1,,,,,,,,,,,,,,
1087960,ガラティア,140868,20596,False,0,,,,,,,,,,,,,,
1087999,京都府第6区,121462,15689,False,1,,,,,,,,,,,,,,
1088054,奈良県第4区,113083,16227,False,1,,,,,,,,,,,,,,
1088089,静岡県第2区,120779,16785,False,1,,,,,,,,,,,,,,
1088113,静岡県第5区,125443,17842,False,1,,,,,,,,,,,,,,
1088130,静岡県第6区,129377,18823,False,1,,,,,,,,,,,,,,
1088589,三重県第2区,118992,16486,False,1,,,,,,,,,,,,,,
1088600,三重県第4区,115506,15738,False,1,,,,,,,,,,,,,,
1088675,イサウリア,23461,6828,False,0,,,,,,,,,,,,,,
1088994,中部軍管区 (日本軍),25601,7105,False,0,,,,,,,,,,,,,,
1088996,西部軍管区 (日本軍),25026,6943,False,0,,,,,,,,,,,,,,
1090266,東北軍管区,33235,10368,False,0,,,,,,,,,,,,,,
1090312,北オホーツク,48926,16770,False,0,,,,,,,,,,,,,,
1093367,常三島,59839,10446,False,0,,,,,,,,,,,,,,
1096158,東京都選挙区,301901,54658,False,1,,,,,,,,,,,,,,
1097789,ラインガウ,27260,8283,False,0,,,,,,,,,,,,,,
1097801,南西部領土 (アメリカ合衆国),46410,17837,False,0,,,,,,,,,,,,,,
1098814,東京選挙区,23167,6105,True,0,,,,,,,,,,,,,,
1099065,熊本県選挙区,121017,28456,False,1,,,,,,,,,,,,,,
1099329,静岡県選挙区,187066,29923,False,1,4,0,0,0,0,1,0,0,0,1,1,0,1,0
1099490,沖縄県選挙区,105079,19296,False,1,,,,,,,,,,,,,,
1100881,阿武隈,23964,6543,False,0,,,,,,,,,,,,,,
1102190,熊本県第1区,121774,17192,False,1,,,,,,,,,,,,,,
1103423,フリギア,51848,18079,False,0,,,,,,,,,,,,,,
1105642,網野子峠,42052,9230,False,0,,,,,,,,,,,,,,
1106299,熊本県第2区,117548,15213,False,1,,,,,,,,,,,,,,
1106316,熊本県第4区,114038,14987,False,1,,,,,,,,,,,,,,
1107899,埼玉県選挙区,119199,27774,False,1,,,,,,,,,,,,,,
1108012,山武郡市,23886,6153,False,0,,,,,,,,,,,,,,
1108034,香取郡市,20472,5350,False,0,,,,,,,,,,,,,,
1108213,佐賀県選挙区,88940,21888,False,1,,,,,,,,,,,,,,
1108510,大分県選挙区,93105,20925,False,1,,,,,,,,,,,,,,
1110439,福知山都市圏,53857,15458,False,0,,,,,,,,,,,,,,
1110940,大分県第1区,120807,15868,False,1,,,,,,,,,,,,,,
1110941,大分県第2区,116534,15200,False,1,,,,,,,,,,,,,,
1110942,大分県第3区,113583,14707,False,1,,,,,,,,,,,,,,
1110943,大分県第4区,87518,10002,False,1,,,,,,,,,,,,,,
1112536,サムニウム,26149,8393,False,0,,,,,,,,,,,,,,
1113843,カプリビ回廊,30252,9549,False,0,,,,,,,,,,,,,,
1116395,荒本,32475,9195,False,0,,,,,,,,,,,,,,
1120134,倉垣荘,23216,6739,False,0,,,,,,,,,,,,,,
1120814,岡山県選挙区,106974,24989,False,1,,,,,,,,,,,,,,
1127560,アメリカ合衆国中西部,181223,59151,False,0,,,,,,,,,,,,,,
1128547,神奈川県選挙区,143269,31002,False,1,,,,,,,,,,,,,,
1131736,トゥーシア,22176,6239,False,0,,,,,,,,,,,,,,
1134084,イリノイ郡,42262,16415,False,0,,,,,,,,,,,,,,
1140854,鹿児島県選挙区,105789,24461,False,1,,,,,,,,,,,,,,
1141368,各務原アルプス,32810,9424,False,0,,,,,,,,,,,,,,
1141836,長崎県第4区,122206,16198,False,1,,,,,,,,,,,,,,
1142562,スコーバレー,37816,7836,False,0,,,,,,,,,,,,,,
1144108,アメリカ合衆国西部,158905,47055,False,0,,,,,,,,,,,,,,
1144932,京滋奈,34134,8605,False,0,,,,,,,,,,,,,,
1145356,福岡県選挙区,129283,29597,False,1,,,,,,,,,,,,,,
1145921,福井県第1区,122620,17322,False,1,16,0,0,0,0,1,0,0,0,0,14,0,1,0
1147589,天下の台所,26951,8058,False,0,,,,,,,,,,,,,,
1148049,鳥取県第2区,114026,14769,False,1,,,,,,,,,,,,,,
1148893,甘木・朝倉広域圏,20920,5918,False,0,,,,,,,,,,,,,,
1150831,リオ・プラタノ生物圏保護区,46048,12171,False,1,,,,,,,,,,,,,,
1150989,奥豊後,34796,9742,False,0,,,,,,,,,,,,,,
1152026,モービル地区,22646,6073,False,0,,,,,,,,,,,,,,
1152055,佐賀都市圏,38468,9294,False,1,,,,,,,,,,,,,,
1156028,肥前国,97918,21256,False,1,,,,,,,,,,,,,,
1156673,ラストベルト,48832,16309,False,0,,,,,,,,,,,,,,
1159010,ギュイエンヌ,25039,8498,False,0,,,,,,,,,,,,,,
1159126,ケープコッド,115024,38243,False,0,,,,,,,,,,,,,,
1159290,アメリカ合衆国東海岸,81261,13688,False,0,,,,,,,,,,,,,,
1160297,宮崎県第1区,127926,16376,False,1,,,,,,,,,,,,,,
1160318,宮崎県第2区,113986,14343,False,1,,,,,,,,,,,,,,
1160334,宮崎県第3区,111182,13846,False,1,,,,,,,,,,,,,,
1161128,ボスウォッシュ,62582,14817,False,0,,,,,,,,,,,,,,
1165630,アルト・ドウロ・ワイン生産地域,50511,13951,False,1,,,,,,,,,,,,,,
1165863,宮城県第3区,114524,14605,False,1,,,,,,,,,,,,,,
1165931,宮城県第4区,118058,15069,False,1,,,,,,,,,,,,,,
1166158,高知都市圏,40790,9534,False,1,37,1,1,0,0,1,0,0,0,2,29,0,1,2
1168250,宮城県第6区,122101,17080,False,1,,,,,,,,,,,,,,
1168277,秋田県第3区,118061,15456,False,1,,,,,,,,,,,,,,
1171320,神奈川県第2区 (中選挙区),128347,23185,False,0,,,,,,,,,,,,,,
1173266,平野庄,21007,5906,True,0,,,,,,,,,,,,,,
1174671,アレンテージョ,28582,8601,False,0,,,,,,,,,,,,,,
1175574,東京都第11区 (中選挙区),87617,14040,False,0,,,,,,,,,,,,,,
1178197,アメリカ合衆国51番目の州,112218,44879,False,0,,,,,,,,,,,,,,
1179171,アルガルヴェ,40961,13136,False,0,,,,,,,,,,,,,,
1179751,ノルテ (ポルトガル),37680,9250,False,1,,,,,,,,,,,,,,
1180000,セントロ地方 (ポルトガル),27555,7119,False,0,,,,,,,,,,,,,,
1182338,滋賀県第4区,111072,15149,False,1,,,,,,,,,,,,,,
1182760,ハイランド地方,51540,14798,False,0,,,,,,,,,,,,,,
1183946,ジェファーソン地域,38479,13517,False,0,,,,,,,,,,,,,,
1189969,ヴァルテッリーナ,52836,16300,False,0,,,,,,,,,,,,,,
1190570,ヘーゼビュー,54079,20836,False,0,,,,,,,,,,,,,,
1194900,佐世保都市圏,42190,9447,False,1,,,,,,,,,,,,,,
1196868,沖縄都市圏,38883,9902,False,1,41,1,1,0,0,1,0,0,0,3,32,0,1,2
1199662,シンオウ地方,213843,63806,False,0,,,,,,,,,,,,,,
1201798,バンダ・オリエンタル,27073,6910,False,0,,,,,,,,,,,,,,
1202331,ホワイトサンズ,47343,13852,False,1,,,,,,,,,,,,,,
1203630,神奈川県第5区 (中選挙区),81060,12962,False,0,,,,,,,,,,,,,,
1203700,東京都第9区 (中選挙区),91963,15238,False,0,,,,,,,,,,,,,,
1204322,メソポタミア (アルゼンチン),28458,6867,False,0,,,,,,,,,,,,,,
1204326,リトラル (アルゼンチン),28047,6910,False,0,9,0,0,0,0,3,1,0,0,1,3,1,0,0
1204543,埼玉県第5区 (中選挙区),81962,13233,False,0,,,,,,,,,,,,,,
1205359,東京都第8区 (中選挙区),94215,17220,False,0,,,,,,,,,,,,,,
1205632,リャノ・エスタカード,79562,15720,False,0,,,,,,,,,,,,,,
1207186,グレインベルト,28129,6957,False,0,,,,,,,,,,,,,,
1207210,コーンベルト,35460,9042,False,0,18,0,0,0,1,1,1,0,0,1,13,1,0,0
1207848,千葉県第4区 (中選挙区),82408,13171,False,0,,,,,,,,,,,,,,
1207981,トゥバク,31204,9142,False,0,14,2,2,2,1,1,0,1,2,1,0,0,0,2
1214940,鷹野橋 (広島市),92137,24892,False,0,,,,,,,,,,,,,,
1220411,イスレタ・プエブロ,24057,6993,False,0,,,,,,,,,,,,,,
1222055,山梨県選挙区,88426,20106,False,1,,,,,,,,,,,,,,
1222812,カリフォルニア島,39963,14902,False,1,,,,,,,,,,,,,,
1226719,東フロリダ,74455,16400,False,0,,,,,,,,,,,,,,
1234593,西南日本,47651,10665,False,0,,,,,,,,,,,,,,
1238549,彦根都市圏,27417,6988,False,0,,,,,,,,,,,,,,
1238814,官省符荘 (紀伊国),27743,9601,False,0,,,,,,,,,,,,,,
1246945,富山県選挙区,94847,22353,False,1,,,,,,,,,,,,,,
1249932,首都圏 (日本),146045,37289,False,0,,,,,,,,,,,,,,
1250561,西コーカサス,47740,13175,False,1,,,,,,,,,,,,,,
1252322,唐津都市圏,27231,6925,False,0,,,,,,,,,,,,,,
1252838,阪奈,31854,8784,False,0,,,,,,,,,,,,,,
1252914,北和,24364,6809,False,0,,,,,,,,,,,,,,
1253108,西和,25985,6965,False,0,,,,,,,,,,,,,,
1266536,山形県選挙区,90375,20558,False,1,,,,,,,,,,,,,,
1268702,五所川原都市圏,30969,7557,False,0,,,,,,,,,,,,,,
1272609,千葉県選挙区,112177,26097,False,1,,,,,,,,,,,,,,
1274486,ブリユニ,23336,6508,False,0,,,,,,,,,,,,,,
1276025,田川都市圏,37783,8321,False,0,,,,,,,,,,,,,,
1276554,姫路師管区,25436,7555,False,0,11,0,0,0,1,1,0,0,0,2,6,0,1,0
1276926,イオニア,46549,15197,False,1,,,,,,,,,,,,,,
1277867,久留米都市圏,42090,9928,False,1,,,,,,,,,,,,,,
1277920,長崎都市圏,42337,9164,False,1,,,,,,,,,,,,,,
1278601,高知県第1区,128101,19510,False,1,,,,,,,,,,,,,,
1280252,白河都市圏,30293,7425,False,0,,,,,,,,,,,,,,
1280672,富山都市圏,37942,8787,False,1,,,,,,,,,,,,,,
1280673,高岡都市圏,38020,8904,False,0,,,,,,,,,,,,,,
1280675,魚津都市圏,26490,6912,False,0,,,,,,,,,,,,,,
1281000,北薩,26108,7339,False,0,,,,,,,,,,,,,,
1281977,荊国,19655,5557,False,0,,,,,,,,,,,,,,
1284071,八代都市圏,27111,7123,False,0,32,1,1,0,0,0,0,0,0,0,29,0,1,0
