page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,ダム,別名,動物,名前の謂れ,国,国内位置,平均流量,所在地,橋・トンネル,水源,水源の標高,流入・合流先,流入元,流域面積,観光地,読み,長さ
625220,海老川,83713,30337,False,1,136,0,2,0,3,0,0,0,16,60,4,1,2,44,1,0,1,2
627848,橋本川 (山口県),23916,6424,False,0,,,,,,,,,,,,,,,,,,
627861,松本川,24354,6914,False,0,,,,,,,,,,,,,,,,,,
628945,標津川,47237,9499,False,1,,,,,,,,,,,,,,,,,,
629259,室見川,38373,10430,False,1,,,,,,,,,,,,,,,,,,
630229,アップル川 (イリノイ州),27808,7269,False,0,,,,,,,,,,,,,,,,,,
630382,アーカンザス川,35360,9605,False,0,,,,,,,,,,,,,,,,,,
631138,バージン川,30363,7937,False,0,,,,,,,,,,,,,,,,,,
633079,サン川,29622,7137,False,1,56,0,5,0,2,10,0,0,31,0,3,0,2,0,2,0,0,1
633184,バン川,23897,6551,False,1,,,,,,,,,,,,,,,,,,
633498,オード川,27638,6997,False,1,21,0,2,0,0,2,1,1,8,0,2,1,2,0,1,0,0,1
635945,目久尻川,33594,8135,False,2,,,,,,,,,,,,,,,,,,
636668,マーセド川,50608,17420,False,1,,,,,,,,,,,,,,,,,,
637171,堀川 (京都府),32375,10331,False,0,,,,,,,,,,,,,,,,,,
637823,リトルコロラド川,27623,7113,False,0,,,,,,,,,,,,,,,,,,
637881,ヒラ川,37488,9005,False,1,,,,,,,,,,,,,,,,,,
638230,田川 (利根川水系),41706,11986,False,1,,,,,,,,,,,,,,,,,,
638235,大谷川,69188,20217,True,0,,,,,,,,,,,,,,,,,,
638272,サルウィン川,79647,14165,False,1,56,0,12,0,0,15,1,1,12,1,5,1,3,1,1,1,0,2
641447,アルヴ川,34445,8924,False,1,,,,,,,,,,,,,,,,,,
645254,オカヴァンゴ川,37407,9166,False,1,26,0,1,2,0,6,0,1,5,0,3,0,6,0,0,0,0,2
646514,平川 (青森県),32124,7990,False,1,,,,,,,,,,,,,,,,,,
646673,早野川,31561,7001,False,1,,,,,,,,,,,,,,,,,,
646705,真福寺川,32193,7252,False,1,18,0,0,0,0,0,0,0,4,0,2,0,8,0,1,0,1,2
648461,耳川,30484,7240,False,1,,,,,,,,,,,,,,,,,,
650181,逆瀬川,28077,7097,False,1,,,,,,,,,,,,,,,,,,
650445,庶路川,43103,8835,False,1,,,,,,,,,,,,,,,,,,
650457,茶路川,42263,8832,False,1,,,,,,,,,,,,,,,,,,
650470,阿寒川,49026,11586,False,1,,,,,,,,,,,,,,,,,,
650952,イッツ川,22109,6347,False,0,,,,,,,,,,,,,,,,,,
652262,シルカ川,26230,6606,False,1,,,,,,,,,,,,,,,,,,
654032,中房川,27018,7142,False,0,,,,,,,,,,,,,,,,,,
654750,真光寺川,39123,9211,False,1,,,,,,,,,,,,,,,,,,
654938,ヤラ川,23346,6056,False,0,,,,,,,,,,,,,,,,,,
655620,大場川 (神奈川県),32703,7232,False,1,,,,,,,,,,,,,,,,,,
657294,ネマン川,40166,11901,False,1,,,,,,,,,,,,,,,,,,
658672,ニッダ川,28724,8310,False,1,,,,,,,,,,,,,,,,,,
659319,カルカシュー川,24025,6340,False,0,,,,,,,,,,,,,,,,,,
659486,トゥラ川,28749,7278,False,1,,,,,,,,,,,,,,,,,,
661858,金腐川,26256,6476,False,1,,,,,,,,,,,,,,,,,,
662325,ニッダー川,29847,9991,False,1,,,,,,,,,,,,,,,,,,
662455,内川 (栃木県),31877,8822,False,1,,,,,,,,,,,,,,,,,,
662466,内川 (東京都),32046,8308,False,1,,,,,,,,,,,,,,,,,,
662695,サン・フランシスコ川,32757,7960,False,1,,,,,,,,,,,,,,,,,,
662956,香流川,31119,8745,False,1,,,,,,,,,,,,,,,,,,
670087,矢田川 (愛知県),67589,16282,False,1,,,,,,,,,,,,,,,,,,
670363,破間川,27487,7302,False,0,10,1,0,0,0,0,0,0,4,0,1,1,2,0,0,0,1,0
671318,ザーレ川,44066,13173,False,1,,,,,,,,,,,,,,,,,,
671332,ウンシュトルト川,27604,7250,False,1,,,,,,,,,,,,,,,,,,
671816,セヴァーン川,30184,7896,False,1,,,,,,,,,,,,,,,,,,
672311,高原川,36254,9127,False,1,,,,,,,,,,,,,,,,,,
674805,三派川,31765,9818,False,0,,,,,,,,,,,,,,,,,,
674840,五条川,55803,12403,False,1,,,,,,,,,,,,,,,,,,
675111,烏川 (長野県),54556,15046,False,1,,,,,,,,,,,,,,,,,,
678279,鮭川,35511,9625,False,1,,,,,,,,,,,,,,,,,,
681444,北沢川 (東京都),40495,12495,False,0,,,,,,,,,,,,,,,,,,
682311,シュクンビン川,26139,6933,False,0,,,,,,,,,,,,,,,,,,
683734,鶴生田川,39647,9677,False,1,,,,,,,,,,,,,,,,,,
684833,朝倉川,33949,8675,False,1,,,,,,,,,,,,,,,,,,
685028,鴨川 (富山県),31089,8691,False,1,,,,,,,,,,,,,,,,,,
685064,布施川,36238,9563,False,1,48,2,0,3,0,0,0,0,10,19,2,0,7,2,1,0,1,1
685077,角川,31942,8278,False,1,,,,,,,,,,,,,,,,,,
685668,岩川,35648,8970,False,1,,,,,,,,,,,,,,,,,,
688671,白エルスター川,31159,9109,False,1,,,,,,,,,,,,,,,,,,
692321,仙台川,25936,7116,False,1,,,,,,,,,,,,,,,,,,
693451,玉串川,52984,12328,False,1,,,,,,,,,,,,,,,,,,
693665,笙の川,28837,8130,False,1,,,,,,,,,,,,,,,,,,
693888,小田川 (宮城県),26455,7063,False,1,,,,,,,,,,,,,,,,,,
694807,オカ川,40578,9249,False,1,,,,,,,,,,,,,,,,,,
694958,大場川 (静岡県),24383,7111,False,0,,,,,,,,,,,,,,,,,,
695655,モスクワ川,35609,8863,False,1,,,,,,,,,,,,,,,,,,
695825,ロワール川,42985,10562,False,1,59,0,5,0,1,3,1,1,21,0,3,1,3,7,2,9,0,2
695930,ハーフェル川,47790,17151,False,1,,,,,,,,,,,,,,,,,,
696300,片桐松川,27169,7024,False,1,,,,,,,,,,,,,,,,,,
696694,大場川 (埼玉県),37838,10102,False,1,,,,,,,,,,,,,,,,,,
697566,笊川,33001,9900,False,1,,,,,,,,,,,,,,,,,,
700317,中島川,152744,36023,False,2,,,,,,,,,,,,,,,,,,
700807,恩智川,35908,9672,False,1,,,,,,,,,,,,,,,,,,
701789,谷田川 (群馬県),40410,9289,False,1,,,,,,,,,,,,,,,,,,
701835,跡津川,25481,7146,False,0,,,,,,,,,,,,,,,,,,
701840,境川 (岐阜県),30402,8152,False,1,,,,,,,,,,,,,,,,,,
704132,小大野川,30735,8393,False,1,,,,,,,,,,,,,,,,,,
705669,元荒川,56518,15816,False,1,,,,,,,,,,,,,,,,,,
711161,巴波川,41302,10543,False,1,,,,,,,,,,,,,,,,,,
711898,新利根川,65379,11520,False,1,,,,,,,,,,,,,,,,,,
712866,道志川,41737,12507,False,1,,,,,,,,,,,,,,,,,,
713447,シンコ川,35527,8930,False,1,,,,,,,,,,,,,,,,,,
715172,アケローン川,29032,8547,False,1,,,,,,,,,,,,,,,,,,
717562,オハイオ川,57844,19419,False,1,,,,,,,,,,,,,,,,,,
718779,根尾川,38447,10191,False,1,,,,,,,,,,,,,,,,,,
719729,ガウヤ川,27734,7235,False,0,,,,,,,,,,,,,,,,,,
720662,養老川,33179,8273,False,1,,,,,,,,,,,,,,,,,,
721184,トレッビア川,29256,7462,False,1,,,,,,,,,,,,,,,,,,
723746,ムーシー川,24024,7479,False,0,,,,,,,,,,,,,,,,,,
724053,楠根川,35430,10732,False,1,,,,,,,,,,,,,,,,,,
730366,御笠川,36392,9577,False,1,,,,,,,,,,,,,,,,,,
731158,境川 (山武市),30438,7716,False,1,,,,,,,,,,,,,,,,,,
731577,作田川,37501,11477,False,1,,,,,,,,,,,,,,,,,,
733849,チャールズ川,62332,17959,False,1,,,,,,,,,,,,,,,,,,
733869,内村川,27357,6752,False,1,21,1,0,0,0,0,0,0,6,0,7,0,2,2,1,0,1,1
734329,ドウロ川,32992,9819,False,1,,,,,,,,,,,,,,,,,,
736809,クウェー川,24405,7405,False,0,10,0,1,0,0,1,1,0,1,1,1,0,3,0,0,0,0,1
736867,メークローン川,26237,7461,False,1,,,,,,,,,,,,,,,,,,
737346,淡水河,52008,9270,False,2,,,,,,,,,,,,,,,,,,
739187,真室川,34152,8675,False,1,,,,,,,,,,,,,,,,,,
739600,裾花川,35674,9417,False,1,,,,,,,,,,,,,,,,,,
741528,藤右衛門川,32415,8749,False,1,,,,,,,,,,,,,,,,,,
743641,グアディアナ川,85801,22784,False,1,,,,,,,,,,,,,,,,,,
744396,ローダッハ川,23687,7312,False,0,,,,,,,,,,,,,,,,,,
744606,新川 (庄内川水系),42229,14783,False,1,58,3,0,1,0,0,0,0,19,6,2,0,2,23,0,0,1,1
744796,ザール川,27782,7485,False,1,,,,,,,,,,,,,,,,,,
744967,新境川,48926,11454,False,1,,,,,,,,,,,,,,,,,,
745596,ワイカト川,25514,6342,False,1,,,,,,,,,,,,,,,,,,
747183,修善寺川,28686,7249,False,1,,,,,,,,,,,,,,,,,,
747333,河津川,27219,6974,False,1,,,,,,,,,,,,,,,,,,
747355,鉄砲川,22936,7483,False,0,,,,,,,,,,,,,,,,,,
749683,新川 (新潟県),27365,8211,False,0,,,,,,,,,,,,,,,,,,
750125,唐沢川 (秦野市),30606,6784,False,1,,,,,,,,,,,,,,,,,,
750352,ドルドーニュ川,27925,7467,False,1,,,,,,,,,,,,,,,,,,
751669,蓮沼川,20033,5753,False,0,,,,,,,,,,,,,,,,,,
752444,リンポポ川,45364,11912,False,1,,,,,,,,,,,,,,,,,,
758445,リマト川,30364,7705,False,1,19,0,2,0,1,2,0,0,8,0,1,0,2,2,0,0,0,1
759313,唐沢川 (厚木市・清川村),26125,6311,False,1,,,,,,,,,,,,,,,,,,
760483,塩水川,29642,7164,False,1,,,,,,,,,,,,,,,,,,
760544,本谷川 (神奈川県),29793,7169,False,1,,,,,,,,,,,,,,,,,,
762906,マレー川,40205,11258,False,1,,,,,,,,,,,,,,,,,,
762914,ダーリング川,28089,6968,False,1,,,,,,,,,,,,,,,,,,
762936,ゴールバーン川 (ビクトリア州),22372,5779,False,0,,,,,,,,,,,,,,,,,,
767613,志戸川,33777,8223,False,1,,,,,,,,,,,,,,,,,,
767648,藁科川,37615,9149,False,1,,,,,,,,,,,,,,,,,,
767817,興津川,27690,6766,False,1,,,,,,,,,,,,,,,,,,
768340,川辺川,31286,7544,False,1,,,,,,,,,,,,,,,,,,
768776,厚東川,33925,8058,False,1,,,,,,,,,,,,,,,,,,
768868,厚狭川,30040,7565,False,1,,,,,,,,,,,,,,,,,,
768939,音更川,63057,11694,False,1,,,,,,,,,,,,,,,,,,
769044,上戸田川,24016,7013,False,0,,,,,,,,,,,,,,,,,,
769474,飯江川,24290,6209,False,0,,,,,,,,,,,,,,,,,,
769673,星野川,27956,6727,False,1,,,,,,,,,,,,,,,,,,
769678,荒川左岸排水路,26442,7296,False,0,,,,,,,,,,,,,,,,,,
769747,大根川 (みやま市),55487,11249,False,1,39,2,0,0,0,0,0,0,6,18,2,0,9,0,0,0,1,1
770178,椹野川,31309,7061,False,1,,,,,,,,,,,,,,,,,,
770314,菖蒲川 (埼玉県),30842,8496,False,1,,,,,,,,,,,,,,,,,,
770335,匹見川,31808,7507,False,1,,,,,,,,,,,,,,,,,,
770464,飯梨川,29391,7055,False,1,,,,,,,,,,,,,,,,,,
770685,白子川,36835,8420,False,1,,,,,,,,,,,,,,,,,,
771294,宇甘川,29918,7071,False,1,,,,,,,,,,,,,,,,,,
775115,猿別川,55615,8837,False,1,,,,,,,,,,,,,,,,,,
775159,戸蔦別川,34794,7715,False,1,,,,,,,,,,,,,,,,,,
775191,帯広川,36287,8292,False,1,,,,,,,,,,,,,,,,,,
775260,牛首別川,55936,8916,False,1,,,,,,,,,,,,,,,,,,
775445,売買川,27759,6724,False,1,,,,,,,,,,,,,,,,,,
777696,名寄川,59583,10662,False,1,,,,,,,,,,,,,,,,,,
778095,乙川,44993,9718,False,1,,,,,,,,,,,,,,,,,,
778192,新堀川 (名古屋市),37420,9998,False,1,,,,,,,,,,,,,,,,,,
778202,扇川,32154,8481,False,1,,,,,,,,,,,,,,,,,,
778226,植田川,32280,7987,False,1,,,,,,,,,,,,,,,,,,
778232,手越川,28256,7486,False,1,,,,,,,,,,,,,,,,,,
778248,境川 (境川水系・愛知県),52297,14177,False,1,,,,,,,,,,,,,,,,,,
778747,黒瀬川,59361,17218,False,1,,,,,,,,,,,,,,,,,,
779035,沼田川,53561,14024,False,1,,,,,,,,,,,,,,,,,,
780634,天神川 (京都市),36873,10951,False,1,,,,,,,,,,,,,,,,,,
782190,平野川,38658,10650,False,1,,,,,,,,,,,,,,,,,,
785397,ブリスベン川,27106,7763,False,0,,,,,,,,,,,,,,,,,,
787392,横川川 (長野県),28281,7168,False,1,,,,,,,,,,,,,,,,,,
788671,鳩川,35427,8720,False,1,,,,,,,,,,,,,,,,,,
788673,姥川,32111,8115,False,1,19,0,0,0,0,0,0,0,7,4,4,0,2,0,0,0,1,1
791852,一の坂川,30386,7509,False,1,,,,,,,,,,,,,,,,,,
793111,旧吉野川,28788,7833,False,1,,,,,,,,,,,,,,,,,,
793654,オワーズ川,26472,6770,False,1,,,,,,,,,,,,,,,,,,
796749,鶴川 (山梨県),30883,8738,False,1,,,,,,,,,,,,,,,,,,
797223,東除川,30945,7597,False,1,,,,,,,,,,,,,,,,,,
798987,河内川 (平塚市),34400,7886,False,1,,,,,,,,,,,,,,,,,,
799105,大根川 (神奈川県),36422,7980,False,1,,,,,,,,,,,,,,,,,,
799755,保倉川,35072,8875,False,1,,,,,,,,,,,,,,,,,,
799896,ウィラメット川,28468,7732,False,0,,,,,,,,,,,,,,,,,,
799923,竪川 (埼玉県),35518,9260,False,1,,,,,,,,,,,,,,,,,,
799955,善波川,30401,6952,False,0,,,,,,,,,,,,,,,,,,
800188,座禅川,34396,7544,False,1,,,,,,,,,,,,,,,,,,
800370,西除川,36174,8943,False,1,,,,,,,,,,,,,,,,,,
804431,有帆川,30599,7563,False,1,,,,,,,,,,,,,,,,,,
807366,胎内川,46638,11738,False,1,,,,,,,,,,,,,,,,,,
807532,堀株川,43879,9011,False,1,,,,,,,,,,,,,,,,,,
807870,荒川 (福井県),28331,7443,False,1,,,,,,,,,,,,,,,,,,
808040,雫石川,29487,7147,False,1,,,,,,,,,,,,,,,,,,
808264,三面川,32654,7987,False,1,,,,,,,,,,,,,,,,,,
808363,加治川,41172,12493,False,1,,,,,,,,,,,,,,,,,,
808553,柿崎川,27568,6847,False,1,,,,,,,,,,,,,,,,,,
808831,猿ヶ石川,34520,8044,False,1,,,,,,,,,,,,,,,,,,
808839,白石川,54661,10964,False,1,,,,,,,,,,,,,,,,,,
808890,早川 (糸魚川市),27723,6732,False,1,,,,,,,,,,,,,,,,,,
815494,大津川 (大阪府),34107,9156,False,1,,,,,,,,,,,,,,,,,,
816830,伊南川,29930,7350,False,1,,,,,,,,,,,,,,,,,,
817664,普天間川,27041,7310,False,1,,,,,,,,,,,,,,,,,,
817671,比謝川,31381,9293,False,1,,,,,,,,,,,,,,,,,,
817697,石津川,32096,7727,False,1,,,,,,,,,,,,,,,,,,
818088,芋川 (秋田県),27974,6842,False,1,,,,,,,,,,,,,,,,,,
818805,阿仁川,28963,6885,False,1,,,,,,,,,,,,,,,,,,
820651,吉野川 (名寄市),53223,8996,False,0,,,,,,,,,,,,,,,,,,
821002,多々良川,36299,8933,False,1,,,,,,,,,,,,,,,,,,
821537,吉野川 (山形県),34259,8718,False,1,,,,,,,,,,,,,,,,,,
821770,然別川,60423,10138,False,1,,,,,,,,,,,,,,,,,,
823674,吉野川 (中土佐町),27009,7059,False,0,,,,,,,,,,,,,,,,,,
824868,吉野川 (大分県),25648,6987,False,0,,,,,,,,,,,,,,,,,,
826560,大野川 (佐渡市新穂),29928,7289,False,1,,,,,,,,,,,,,,,,,,
827402,国府川 (鳥取県),23941,6417,False,0,,,,,,,,,,,,,,,,,,
828438,秋山川 (栃木県),36189,8876,False,1,,,,,,,,,,,,,,,,,,
828449,旗川,31444,7576,False,1,,,,,,,,,,,,,,,,,,
829801,小山川,32399,7834,False,1,,,,,,,,,,,,,,,,,,
830289,大田川 (山口県),28189,7095,False,0,,,,,,,,,,,,,,,,,,
831250,深作川,27372,7660,False,0,,,,,,,,,,,,,,,,,,
833033,エーガー川,33784,11478,False,1,75,0,3,0,0,5,0,1,20,0,4,0,5,32,1,2,0,2
833130,木呂川,23475,5897,False,1,,,,,,,,,,,,,,,,,,
833221,フライ川,30840,8058,False,1,,,,,,,,,,,,,,,,,,
833310,ムシ川 (インドネシア),25828,6847,False,0,,,,,,,,,,,,,,,,,,
835947,カプアス川,25097,7560,False,0,18,0,1,1,0,2,0,0,10,0,1,0,2,0,0,0,0,1
836013,フッド川,26135,7284,False,0,,,,,,,,,,,,,,,,,,
837378,汐留川,45085,11589,False,2,,,,,,,,,,,,,,,,,,
838634,宇陀川,29638,8037,False,0,,,,,,,,,,,,,,,,,,
838891,敬川,26991,6634,False,1,,,,,,,,,,,,,,,,,,
839742,滝沼川,23986,6762,False,0,,,,,,,,,,,,,,,,,,
840072,六角川 (福島県),27102,6833,False,1,,,,,,,,,,,,,,,,,,
840180,谷端川,43371,14844,False,0,54,0,20,0,0,0,0,0,13,3,2,0,4,10,0,0,1,1
840191,矢部川 (北海道),25664,6838,False,0,,,,,,,,,,,,,,,,,,
842257,濁水渓,67674,13234,False,2,,,,,,,,,,,,,,,,,,
842708,築地川,43540,9968,False,2,,,,,,,,,,,,,,,,,,
843013,森下川,22811,5816,False,1,,,,,,,,,,,,,,,,,,
843178,衣川 (秋田県),29774,7351,False,1,,,,,,,,,,,,,,,,,,
843347,佐々川,30057,9449,False,1,,,,,,,,,,,,,,,,,,
843423,相浦川,26656,7842,False,1,,,,,,,,,,,,,,,,,,
844364,今川 (福岡県),23398,6330,False,0,,,,,,,,,,,,,,,,,,
846795,今切川,34523,8377,False,1,,,,,,,,,,,,,,,,,,
846955,モホーク川,58745,18965,False,1,,,,,,,,,,,,,,,,,,
849533,藻川,30988,8011,False,1,,,,,,,,,,,,,,,,,,
850136,ガッガル・ハークラー川,32736,9240,False,0,,,,,,,,,,,,,,,,,,
853165,箱崎川,20547,5799,False,0,,,,,,,,,,,,,,,,,,
853501,いたち川 (横浜市),37580,10841,False,1,,,,,,,,,,,,,,,,,,
858930,弦巻川,25416,7245,False,0,,,,,,,,,,,,,,,,,,
860763,堀川 (北九州市),23323,6746,False,0,,,,,,,,,,,,,,,,,,
864272,梅田川 (神奈川県),33267,8378,False,1,,,,,,,,,,,,,,,,,,
865405,原市沼川,33472,8096,False,1,,,,,,,,,,,,,,,,,,
866449,仙台堀川,28423,8343,False,0,,,,,,,,,,,,,,,,,,
868121,江川 (栃木県),28687,6997,False,1,17,0,0,0,0,1,0,0,7,0,4,0,2,0,0,1,1,1
869571,三十間堀川,37417,9465,False,1,,,,,,,,,,,,,,,,,,
869779,竜閑川,31848,9246,False,0,,,,,,,,,,,,,,,,,,
872318,イェータ川,26538,7030,False,1,,,,,,,,,,,,,,,,,,
872613,楓川,35983,10194,False,1,,,,,,,,,,,,,,,,,,
873047,京橋川 (東京都),31097,7403,False,1,,,,,,,,,,,,,,,,,,
876316,ブレンボ川,27887,7131,False,1,,,,,,,,,,,,,,,,,,
876647,逢瀬川,34444,9479,False,1,,,,,,,,,,,,,,,,,,
878013,銅山川 (山形県),25649,6992,False,0,,,,,,,,,,,,,,,,,,
881045,加茂川 (千葉県),28827,7270,False,1,,,,,,,,,,,,,,,,,,
882082,水門川,26656,7460,False,0,,,,,,,,,,,,,,,,,,
882500,地久子川,27841,7033,False,1,13,0,0,0,0,1,0,0,6,0,0,0,5,0,0,0,1,0
884688,江川 (さいたま市),26913,7083,False,0,,,,,,,,,,,,,,,,,,
886263,小櫃川,35226,8645,False,1,37,2,0,0,1,0,0,0,14,0,3,0,4,9,1,0,1,2
886386,加茂川 (愛媛県),29080,7401,False,1,,,,,,,,,,,,,,,,,,
886401,牛渡川,25849,6769,False,1,,,,,,,,,,,,,,,,,,
886553,蛇尾川,48099,12795,False,1,,,,,,,,,,,,,,,,,,
886633,飯山満川,37591,11801,False,1,,,,,,,,,,,,,,,,,,
887517,清川江,30957,7487,False,2,,,,,,,,,,,,,,,,,,
898538,白神川 (埼玉県),30967,7674,False,1,,,,,,,,,,,,,,,,,,
899337,ドネツ川,43782,11816,False,1,,,,,,,,,,,,,,,,,,
899762,蟹川 (東京都),23788,6781,False,0,,,,,,,,,,,,,,,,,,
903584,漢江 (中国),33809,8345,False,1,,,,,,,,,,,,,,,,,,
905315,小畔川,37355,10747,False,1,,,,,,,,,,,,,,,,,,
905395,平井川,30209,8082,False,1,,,,,,,,,,,,,,,,,,
909373,チャーチル川 (ハドソン湾),26438,7521,False,0,,,,,,,,,,,,,,,,,,
909414,チャーチル川 (大西洋),30652,8997,False,0,,,,,,,,,,,,,,,,,,
911286,ビダソア川,29793,7616,False,1,,,,,,,,,,,,,,,,,,
913232,洲本川,36395,11154,False,1,61,6,0,0,0,0,0,0,13,18,7,1,2,11,1,0,1,1
915480,渋海川,34930,9510,False,1,,,,,,,,,,,,,,,,,,
916670,安田川,25309,6997,False,0,,,,,,,,,,,,,,,,,,
916709,町野川,28021,6805,False,1,,,,,,,,,,,,,,,,,,
916833,マージー川,33284,8041,False,1,,,,,,,,,,,,,,,,,,
916887,猫実川,31839,7698,False,1,,,,,,,,,,,,,,,,,,
917492,赤石川,33463,8936,False,1,,,,,,,,,,,,,,,,,,
919506,パンケチュウベシナイ川,25897,7083,False,1,,,,,,,,,,,,,,,,,,
920332,木戸川 (千葉県),34570,10299,False,1,,,,,,,,,,,,,,,,,,
920338,小糸川,37477,8438,False,1,,,,,,,,,,,,,,,,,,
920349,村田川,26822,6611,False,1,,,,,,,,,,,,,,,,,,
920368,南白亀川,31807,9555,False,1,,,,,,,,,,,,,,,,,,
920382,黒部川 (千葉県),31950,7892,False,1,,,,,,,,,,,,,,,,,,
920712,潤井川,36420,10275,False,1,,,,,,,,,,,,,,,,,,
920756,幌内川 (樺太),20394,5644,False,0,,,,,,,,,,,,,,,,,,
921430,一庫大路次川,34165,8013,False,1,,,,,,,,,,,,,,,,,,
921689,南浅川,29445,7157,False,1,,,,,,,,,,,,,,,,,,
921881,一宮川,27638,7035,False,1,,,,,,,,,,,,,,,,,,
922092,黒川 (熊本県),51162,19354,False,1,158,4,5,0,1,0,0,0,35,54,3,1,7,44,1,1,1,1
924609,丸子川 (東京都),27065,7899,False,0,,,,,,,,,,,,,,,,,,
925240,東堀留川,26696,8140,False,0,,,,,,,,,,,,,,,,,,
925327,幌内川,29290,8549,True,0,,,,,,,,,,,,,,,,,,
926185,杣場川,24376,6594,False,0,,,,,,,,,,,,,,,,,,
927338,乞田川,29348,8468,False,1,,,,,,,,,,,,,,,,,,
932124,小野川 (千葉県),29730,8410,False,1,,,,,,,,,,,,,,,,,,
933098,浜田川 (千葉県),35534,11209,False,1,,,,,,,,,,,,,,,,,,
933196,浜田川 (島根県),28852,7894,False,1,,,,,,,,,,,,,,,,,,
934071,草野川,22508,6155,False,0,,,,,,,,,,,,,,,,,,
934087,樋井川,27500,7077,False,0,,,,,,,,,,,,,,,,,,
935061,海神川,25927,6961,False,1,,,,,,,,,,,,,,,,,,
935107,小河内川 (宇部市),23819,6497,False,0,,,,,,,,,,,,,,,,,,
935113,小河内川 (静岡市清水区),25788,7020,False,0,,,,,,,,,,,,,,,,,,
936820,鈴谷川,23410,5982,False,1,,,,,,,,,,,,,,,,,,
936962,桑納川,34517,10703,False,1,,,,,,,,,,,,,,,,,,
937532,三沢川 (多摩川水系),33444,9109,False,0,,,,,,,,,,,,,,,,,,
939206,花畑運河,35607,10322,False,1,,,,,,,,,,,,,,,,,,
940802,木戸川 (船橋市),30148,8829,False,1,,,,,,,,,,,,,,,,,,
945461,追良瀬川,85464,20700,False,1,,,,,,,,,,,,,,,,,,
945489,オサナメ沢,28097,7389,False,1,,,,,,,,,,,,,,,,,,
948015,中村川 (青森県),33398,9729,False,1,,,,,,,,,,,,,,,,,,
949299,大柏川,58289,20079,False,2,93,1,0,0,0,0,0,1,18,46,4,1,5,13,1,0,1,2
950550,カシキアレ川,35421,11307,False,1,,,,,,,,,,,,,,,,,,
952583,宇連川,29027,7684,False,0,,,,,,,,,,,,,,,,,,
952989,新町川,77901,18071,False,1,,,,,,,,,,,,,,,,,,
953810,アドゥール川,27313,6721,False,1,,,,,,,,,,,,,,,,,,
954161,ポー川 (フランス),24300,6204,False,1,,,,,,,,,,,,,,,,,,
955006,御津川,27457,7290,False,0,,,,,,,,,,,,,,,,,,
956126,ランス川,29957,7284,False,1,,,,,,,,,,,,,,,,,,
956865,ヤリキレナイ川,30794,8160,False,1,,,,,,,,,,,,,,,,,,
957404,田宮川,39263,9341,False,1,,,,,,,,,,,,,,,,,,
957422,助任川,46999,12284,False,1,,,,,,,,,,,,,,,,,,
957471,大岡川 (徳島県),44946,12528,False,1,,,,,,,,,,,,,,,,,,
957493,住吉島川,32330,7380,False,1,,,,,,,,,,,,,,,,,,
957506,佐古川,35809,9069,False,1,,,,,,,,,,,,,,,,,,
957803,沖洲川,31913,7329,False,1,,,,,,,,,,,,,,,,,,
957885,新川 (徳島県),27581,6632,False,1,,,,,,,,,,,,,,,,,,
958246,大山川 (愛知県),35932,9654,False,1,,,,,,,,,,,,,,,,,,
958300,八田川 (愛知県),32102,7789,False,1,,,,,,,,,,,,,,,,,,
958324,合瀬川,39166,10196,False,1,,,,,,,,,,,,,,,,,,
958548,園瀬川,35318,8050,False,1,,,,,,,,,,,,,,,,,,
958572,御座船入江川,31240,8139,False,1,,,,,,,,,,,,,,,,,,
958611,ポドカメンナヤ・ツングースカ川,31172,7762,False,1,,,,,,,,,,,,,,,,,,
958613,多々羅川 (徳島県),29022,7282,False,1,,,,,,,,,,,,,,,,,,
958622,ニジニャヤ・ツングースカ川,31958,7748,False,1,,,,,,,,,,,,,,,,,,
959817,堀割川,34613,9131,False,1,,,,,,,,,,,,,,,,,,
960817,五百川,29356,8219,False,0,,,,,,,,,,,,,,,,,,
961855,ティチーノ川,35491,8489,False,1,,,,,,,,,,,,,,,,,,
962011,ウパ川,27431,6822,False,1,,,,,,,,,,,,,,,,,,
964391,大岡川 (神奈川県),58528,16704,False,1,,,,,,,,,,,,,,,,,,
967308,内津川,28876,6935,False,1,,,,,,,,,,,,,,,,,,
968710,巾下川,31149,7653,False,1,,,,,,,,,,,,,,,,,,
976187,青ナイル川,39136,10919,False,1,,,,,,,,,,,,,,,,,,
979445,福島川 (宮崎県),22710,5798,False,1,,,,,,,,,,,,,,,,,,
980852,エセキボ川,27846,8516,False,0,,,,,,,,,,,,,,,,,,
985222,カジンガ水路,23021,6443,False,0,,,,,,,,,,,,,,,,,,
985494,佐世保川,30055,8429,False,1,,,,,,,,,,,,,,,,,,
985846,吉田川 (郡上市),34361,9994,False,1,,,,,,,,,,,,,,,,,,
986406,セムリキ川,30725,7984,False,0,,,,,,,,,,,,,,,,,,
987227,付知川,35547,8908,False,1,,,,,,,,,,,,,,,,,,
988174,安倍中河内川,27556,7154,False,1,,,,,,,,,,,,,,,,,,
990640,井田川,34102,9080,False,1,,,,,,,,,,,,,,,,,,
990822,落堀川 (大阪府),27688,7370,False,1,,,,,,,,,,,,,,,,,,
992342,玉川 (秋田県),43459,11148,False,1,,,,,,,,,,,,,,,,,,
992431,カゲラ川,29755,7563,False,0,,,,,,,,,,,,,,,,,,
