page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人口,人口データの年,人口密度,別名,友好市区町村,合併市区町村,国,国内位置,地名の謂れ,地形,座標・経度,座標・緯度,恒例行事,成立年,所在地,旧称,温泉・鉱泉,特産品,産業,種類,観光地,読み,鉄道会社,面積,首長
1720722,和倉,72303,9583,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1720728,田鶴浜 (七尾市),73653,9895,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1720841,カルナス,19986,5781,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1721134,パーマー (アラスカ州),57989,14086,False,1,52,2,2,2,4,0,0,5,0,0,0,3,3,2,1,5,0,0,9,0,1,7,0,1,5,0
1721211,エシュ＝シュル＝アルゼット,42536,11244,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1721408,カティーフ,32846,9985,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1721476,フロイデンベルク (バーデン),57859,18478,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1721927,北国分,45880,9437,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1721936,堀之内 (市川市),46489,9152,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1721937,エヒタナハ,36680,10374,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1721946,フエンラブラダ,95927,19837,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1721958,マタロー,38935,10232,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1722011,リナーレス (スペイン),41271,10951,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1722035,大野町 (市川市),52726,10712,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1722039,奉免町,50098,10846,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1722049,柏井町 (市川市),61091,12252,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1722430,神田村,24704,8515,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1722755,大町 (市川市),49976,10354,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1722765,南大野 (市川市),46035,9114,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1722965,カムイシン,28722,9117,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1723009,上尾市,148689,33749,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1723194,楠河村,35062,11399,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1723306,元町 (大島町),30824,7763,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1723601,壬生町,111553,28308,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1723658,クラチエ,25594,7193,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1723673,庄内村 (愛媛県),37333,12191,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1723695,ココン,27086,7625,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1724307,国安村,37714,12090,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1725265,吉岡村 (愛媛県),36495,11769,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1725529,東海市,140033,29292,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1725946,サルベラ,41160,12232,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1726486,バタンバン,41457,11091,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1726637,川西村 (北海道),35966,9240,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1726638,大正村 (北海道),38619,9678,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1726793,大洲 (市川市),44770,8451,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1726868,ルハーンシク,52772,13024,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1727606,ヘルソン,61878,13276,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1727666,デニア,51555,16439,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1727717,ソリツイ,29506,8674,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1727734,プストシカ,26459,7411,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1727760,プーシチノ,30163,8811,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1727774,カメシコヴォ,25098,7171,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1727796,ヴャズニキ,28064,8720,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1728289,ストルニノ,27323,8467,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1728296,オレホヴォ＝ズエヴォ,37226,12218,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1728482,ルバ,29636,7701,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1728686,カラバノヴォ,24632,7595,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1728705,ソビンカ,24254,7454,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1728720,スドグダ,29001,8524,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1728912,ルヴァロワ＝ペレ,65032,13426,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1729202,エイル (ソマリア),31615,8515,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1729263,宏村,53905,12169,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1729271,ミハイロフ (リャザン州),28959,8250,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729452,アナパ,38592,12949,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729581,マムズ,43709,9117,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1729587,ザウジ,25065,7693,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729610,ムツァムドゥ,22495,6489,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729632,キルジャチ,30938,9343,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729656,コスチェリョヴォ,26727,7703,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1729706,ペトゥシキ,32646,9990,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1730107,ウドン (カンボジア),28435,7499,False,1,19,0,0,0,6,0,0,5,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0
1730376,チャウールー,29016,6973,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1730442,周布村,34730,11133,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1730491,吉井村 (愛媛県),37082,12126,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731059,大保木村,35456,11838,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731211,加茂村 (愛媛県),34570,10635,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731230,バンルン,28389,7389,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731356,弾正村,32451,7755,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731392,西郷村 (岐阜県),35070,8267,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731482,七郷村 (岐阜県),36068,8769,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731525,方県村,34450,8063,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1731596,大生院村,36674,11645,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1732441,ベウジェツ,21773,5981,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1732457,コロゴ,28128,8282,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1732771,レイクオスウィーゴ (オレゴン州),91907,26753,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1732865,羽根町 (岡崎市),109902,18350,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1733036,田町 (浜松市),56358,9345,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1733053,鳴尾村 (兵庫県),59604,19624,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1733115,ソンゲア,38652,12622,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1733127,マウン,26921,7324,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1733283,中萩町,37254,12130,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1733477,イエラペトラ,40923,12130,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1733926,白水村 (熊本県上益城郡),31030,7346,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1734150,船木村 (愛媛県),36529,12270,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1734486,ハディーサ,27309,6971,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1734651,浜町 (山都町),26645,6885,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1734897,キュルスハイム,55931,16367,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1734934,宮腰,56363,21119,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735244,フメリヌィーツィクィイ,46619,11088,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1735264,クルロヴォ,25689,7630,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735273,マルブラ,51761,17405,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1735286,ラキンスク,25295,7653,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735298,メレンキ,24192,7082,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735420,ルホヴィツィ,29646,9038,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735421,オシヌフ・ドルニ,24292,6965,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735463,新宿二丁目,204802,72929,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735473,ジュコーフスキー (モスクワ州),36497,10318,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735508,ブロンニツィ,28973,8510,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735509,兵衛,52358,9891,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1735714,リュベルツィ,32402,9770,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1735835,トレビエハ,62069,15788,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1736377,オリウエラ,47309,13978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1736644,ベニドルム,49918,16798,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1736677,泉川町,37201,12907,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1736989,安積町,73162,16891,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1737220,宮田町 (愛知県),34278,8481,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1737334,古知野町,42519,11380,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1737425,布袋町,37528,9920,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1737474,ガンディア,57769,16919,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1737635,メギオン,21022,5761,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1737868,バラカルド,62400,17021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1738227,イツンビアラ,31277,7791,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1738264,サンルーカル・デ・バラメーダ,65411,19304,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1738498,アサバ,27487,6959,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1738595,角野町,37747,13440,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1738618,アルコス・デ・ラ・フロンテーラ,66776,16291,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1738710,ニジニ・タギル,51887,17925,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1738909,奥町,101774,14192,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1738919,起町,38008,8944,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1739074,ポンフェラーダ,124685,24518,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1739127,オルスク,41511,13406,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1739286,ボゴール,89175,25356,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1739335,デュフェル,29716,7727,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1739507,バタイスク,30917,9311,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1739592,ノヴォチェルカッスク,41154,12755,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1740039,タイラー (テキサス州),100039,28094,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1740117,バトラーズ・ウォーフ,28948,8196,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1740509,アビンドン＝オン＝テムズ,36961,8927,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1740682,シュタンス,32715,8361,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1740742,中通村 (新潟県刈羽郡),36388,10136,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1741087,関川村 (愛媛県),32332,9570,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1741323,田村町,77643,17284,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1741606,御祓町,84325,11128,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1741628,ロンダ (スペイン),78970,15872,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1741671,ヘリザウ,34392,8911,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1741719,サン・フェルナンド (カディス県),67158,19218,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1741731,銀座,239908,68574,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1741821,原田 (筑紫野市),24179,7015,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1741911,天満村 (愛媛県),34321,10200,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1742031,ソリガリチ,31903,10156,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1742092,八万町,76900,14126,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1742278,ガーリチ (ロシア),36275,11543,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1742528,リュビーム,26142,7279,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1742562,ベヘール・デ・ラ・フロンテーラ,40488,11522,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1742577,ポシェホニエ,29979,9460,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1742928,カダケス,38883,11693,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1743156,ドレモン,32256,8509,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1743509,ツインシティ (平塚市・寒川町),41745,12484,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1743545,トローゲン,32072,8312,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1743716,アムラーワティー,27295,7175,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1743809,ウルハースナガル,28270,7208,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744343,ソリフル,44814,12414,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744412,エル・プエルト・デ・サンタ・マリア,62786,15731,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744450,ヴィンタートゥール,38207,10461,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744664,長津村 (愛媛県),33236,10089,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744722,カタック,31000,7728,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744747,グントゥール,27418,7198,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744769,ミュスタイア,32571,8130,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744806,エアリービーチ,29820,7299,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1744845,ラトローブ (タスマニア州),25756,6838,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1745128,カラオラ,42244,12026,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1745138,茜浜,39052,8955,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1745301,市川町 (千葉県),37539,9337,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1745361,山内村 (神奈川県),38432,8365,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1745499,小富士村 (愛媛県),34468,10243,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1745548,コーター (インド),39047,8276,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1745597,ゴーラクプル,28573,7328,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1745641,リンジー (カリフォルニア州),25916,7046,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1745922,トゥンベス,61490,10647,False,4,,,,,,,,,,,,,,,,,,,,,,,,,,
1745987,鷹来村,35914,8273,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746067,オスナ,38467,11379,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746096,豊中市,278194,55304,False,4,,,,,,,,,,,,,,,,,,,,,,,,,,
1746103,バルバストロ,42404,11388,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746125,サン・クガ・ダル・バリェス,67467,17721,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746391,柏 (柏市),67485,11851,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746422,蕪崎村,35666,10970,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746557,ヴェルバッハ,44759,11805,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1746777,レケナ,41175,11874,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746832,ルセーナ,57061,12763,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746856,プッチサルダー,38169,10828,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746894,トルヒーリョ (スペイン),38701,9922,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746925,エヴィナヨング,28422,7302,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1746978,モストレス,92082,18574,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1747005,秋津 (習志野市),35245,8488,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1747227,ルビー (スペイン),34278,8701,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1747596,ダックバーグ,31536,10155,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1747647,旭町 (柏市),65904,10665,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1747672,黒髪村,32415,7605,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1747692,龍田村 (熊本県),32409,7358,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1747898,グラノリェース,41574,11650,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1748146,ヴャーゼムスキー,27291,8005,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1748211,ラズグラト,35251,9208,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1748244,コールハープル,30150,7829,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1748273,平城・相楽ニュータウン,664011,214630,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1748358,アディ・ケイ,32577,8170,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1748424,ベリック・アポン・ツイード,34308,8838,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1748425,港南台,45937,12447,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1748529,ティヨ,28307,7228,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1748534,タウバービショフスハイム,78784,28080,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1748646,サーングリー,28307,7352,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1748838,パウリニア,28240,7303,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1748841,グロースリンダーフェルト,43300,11287,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1749314,グリュンスフェルト,47992,13257,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1749346,上小田井,119459,18623,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1749505,ヴィッティヒハウゼン,42613,11459,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1749879,グセフ,35774,10310,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1750230,ジヴェルニー,37094,9383,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750247,河沼郷,24648,7358,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1750422,モーゴロ (エリトリア),28520,7133,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750460,アファベト,29068,7397,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750511,アンラタ,28443,7203,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750552,シュヴァンガウ,59363,17632,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1750562,メンデフェラ,31324,7863,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750701,バレンツ (エリトリア),33874,8417,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750827,供合村,32057,7526,False,1,24,1,1,0,0,0,8,1,0,0,2,0,0,0,1,6,0,0,0,0,1,0,2,0,1,0
1750866,シッチェス,43744,13303,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750993,イディ,28666,7356,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1750997,メルサ・ファトゥマ,30799,7781,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1751042,板津村 (石川県),35398,8587,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1751054,御幸村 (石川県),33344,8065,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1751085,粟津村 (石川県),34551,8380,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1751266,チェルニャホフスク,43731,13421,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1751529,託麻村,32538,7353,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1751540,田底村,30468,7231,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1751804,サハーランプル,28397,7523,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752174,ベイルル,30856,7897,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752221,八戸市,302328,65369,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752377,フェリス (イリノイ州),25512,6789,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752378,フェリス・タウンシップ,25815,6852,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752379,フェリス (テキサス州),26625,7022,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752380,オーガスタ (イリノイ州),25691,6833,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752382,バスコ (イリノイ州),25346,6759,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752383,ボーエン (イリノイ州),32894,7655,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752387,エルヴァストン (イリノイ州),25997,6870,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752388,プリマス (イリノイ州),25511,6789,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752391,ベントリー (イリノイ州),25671,6813,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752392,カーセッジ (イリノイ州),25676,6818,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752393,ダラス・シティ (イリノイ州),26221,6908,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752395,ハミルトン (イリノイ州),25907,6867,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752396,ラ・ハープ (イリノイ州),25676,6818,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752397,ナヴー (イリノイ州),25395,6800,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752400,ウォーソー (イリノイ州),53570,15273,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752417,犬山町,37049,8685,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752456,ハイコタ,28441,7249,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752510,レンダコマ,27911,7203,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752515,ワセナ,27602,7005,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752528,重慶市,199114,51838,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1752543,チバボ (エリトリア),28298,7025,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752705,メルサ・グルブブ,29172,7464,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752749,山田 (伊勢市),67941,22726,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1752845,広畑村,31235,7275,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752850,小山戸島村,31826,7405,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752907,豊岡村 (愛媛県),34657,11477,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1752976,グヴァルジェイスク,36518,11526,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1752997,プラヴジンスク,32632,9409,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1753194,アディ・テケレザン,32180,8620,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1753221,フォロ,29772,7502,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1753547,アバチェリ,28313,7237,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1753552,シェブルル,28551,7264,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1753570,ビーデ,27745,7054,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1753618,寒川町 (愛媛県),34432,11155,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1753620,ラウダ＝ケーニヒスホーフェン,63936,21033,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1753645,メカイカ,28471,7286,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1753794,ムサンダム特別行政区,45786,11970,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1753918,ヘルフォルト,328868,161110,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1754252,ケーニヒハイム,55013,17223,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1754260,アブハー,45029,9942,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1754290,ヤンブー,25006,7274,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1754357,ジャームナガル,30400,7603,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1754462,荏田西,40610,9571,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1754480,ターイフ,43195,10641,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1754506,ジャランダル,56436,14471,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1754541,アホルン (バーデン),49674,13898,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1754587,富郷村 (愛媛県),34567,11233,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1754599,シリグリ,29246,7646,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1754638,グリエフスク (カリーニングラード州),34385,9166,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1754690,マモノヴォ,37335,11980,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1754973,ナーンデード,28589,7463,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1755079,ネステロフ,36508,10858,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1755218,バーヴナガル,27138,7100,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1755420,バレーリー,27748,7153,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1755459,ビーカーネール,28841,7448,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
