page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,オーナー,クラブカラー,スローガン,ホームスタジアム,マスコット,人数,代表,優勝大会,別名,創立年,創設関係者,参加大会,名前の謂れ,国,後継組織,成績,所在地,所属リーグ,所属組織,歌,永久欠番,監督・指導者,競技,解散年,読み,運営組織,過去の組織名,開催大会,関連組織
1980291,ポーFC,33964,8513,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980545,バリアント・ブラザーズ,99267,19339,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982476,サッカーチリ女子代表,74173,12430,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982522,サッカーコロンビア女子代表,77580,12547,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983638,チーム・レディオシャック,61679,14189,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984677,びわこスポーツクラブ,38695,9167,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985017,2013 ワールド・ベースボール・クラシック日本代表,167305,30640,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985214,国際テコンドー連盟,44626,16405,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986431,HCディナモ・モスクワ,53271,15681,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988952,クラレ岡山硬式野球部,36704,9182,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991197,アイスホッケーアルジェリア代表,73257,10236,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991200,蔚山現代尾浦造船,38192,9150,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991201,アイスホッケーモロッコ代表,84436,11215,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992629,ジャパン・マーシャルアーツ・ディレクターズ,56128,12903,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992685,ハイデザート・マーベリックス,44438,11830,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994558,時報イーグルス,65774,13967,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994643,武神館,27256,7788,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995496,日本アイ・ビー・エム野洲硬式野球部,39256,9840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995965,オリンピックのガンビア選手団,107711,13305,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998228,アルティスタ東御,106982,18130,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002528,日本興業銀行キューピーズ,62328,10739,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002655,バレーボール朝鮮民主主義人民共和国男子代表,86665,11588,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003675,グレナボンFC,80584,17774,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005315,パラエストラ,42133,9939,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005864,パドック・グランプリ・チーム・マネージメント,43963,12452,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006253,サッカー北マリアナ諸島女子代表,57541,9407,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006472,エスフォルタ,25751,8118,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007038,オリンピックのセントクリストファー・ネイビス選手団,107894,13682,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009580,サン・ライムンドEC (パラー州),77665,12883,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009585,SKユーゴスラヴィヤ,35376,8481,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010113,オリンピックのツバル選手団,103082,12862,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013562,ビルキルカラFC,67085,11733,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014148,沖縄小林流空手振興会,35937,9438,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015953,オリンピックのモーリシャス選手団,113223,14409,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016966,オリンピックのタジキスタン選手団,122702,15252,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018542,オリンピックの東ティモール選手団,107540,13609,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019607,オリンピックのスーダン選手団,117204,14531,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019852,ラグビーカザフスタン代表,68168,10041,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020389,ラグビー香港代表,70952,10117,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021290,アメリカFC (リオデジャネイロ州),62131,12221,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022443,アレクリンFC,40689,9006,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022590,アトレチコ・ロライマ・クルーベ,44712,9403,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023135,DAMS,53105,13902,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024502,AAインテルナシオナル (リメイラ),47934,11034,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026354,コ・ス・パ,30976,10806,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027239,中国囲棋会,26794,8127,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027638,エミレーツ・クラブ,60721,10858,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027719,ガッツワールドプロレスリング,28547,8754,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029077,カロンFC,33314,8203,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036257,パッション・レッド,37131,12458,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037150,六花亭マルセイズFC,38014,10165,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037499,札幌ウインズFC,43632,10946,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038285,シマー・ウィメン・アスリーツ,43415,11325,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039638,第21回AAA世界野球選手権大会日本代表,33511,7803,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040206,OSAKA女子プロレス,43750,11111,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040209,ジャングル・ジャック,46968,11845,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041465,草加有沢ボクシングジム,45286,12369,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042066,1964年東京オリンピックのセイロン選手団,41241,8645,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042458,第6回AAAアジア野球選手権大会日本代表,46491,9616,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044882,第4回AAAアジア野球選手権大会日本代表,33381,7687,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050427,サムットソンクラームFC,40776,9007,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050434,ブリーラム・ユナイテッドFC,111913,21820,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053248,桶町千葉道場,23731,6763,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053462,アトレチコ・ソロカーバ,58698,11966,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056235,U-20サッカー日本女子代表,341093,49933,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058719,アルヴェリオ高松,83494,15194,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066687,1964年東京オリンピックのバスケットボール競技・男子日本選手団,59354,11878,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066984,バレーボールケニア男子代表,85318,11142,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068021,NO LIMIT (プロレス),37416,13211,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068622,中京大学体育会サッカー部,53780,12359,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068653,常葉大学浜松キャンパスサッカー部,61618,12299,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068778,マルヤス工業フットボールクラブ,107608,17553,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069118,ネットゥーノ・ベースボール・シティ,45921,11409,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069127,パルマ・ベースボールクラブ,52514,13427,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069360,日本大学相撲部,70568,13478,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070987,積水化学リベルテ,26020,6901,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071239,松江シティフットボールクラブ,145283,30280,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071490,バジェルボ矢崎,40475,10182,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073477,FC KAGOSHIMA,76982,20415,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075603,大阪商業大学バスケットボール部,32455,8580,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076536,ヴォラーレFC浜松,50119,10931,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077892,エヴィアン・トノン・ガイヤールFC,59467,14507,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079750,甲南大学ラグビー部,59796,11795,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083343,アザリー飯田,34149,8436,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083354,中野エスペランサ,65302,14121,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085126,立命館大学体育会男子バスケットボール部,40697,9275,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087513,NECパープルロケッツ,79385,13471,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087899,野球アメリカ合衆国女子代表,25222,6534,False,0,15,0,0,0,0,0,0,0,4,0,0,0,4,0,2,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0
2089174,2000年シドニーオリンピックの個人参加選手団,110797,15283,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091087,4.25体育団,32105,7795,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091160,ブルサスポル,112574,19837,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092563,1960年ローマオリンピックのバスケットボール競技・男子日本選手団,57077,11329,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096876,プロレスリング紫焔,33480,10092,False,0,9,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2097728,住友金属ギラソール,80182,16223,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097835,IWAイーストコースト,25513,6512,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099478,ユニチカ宇治女子バスケットボール部,37213,8542,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100753,日本モーターサイクルスポーツ協会,42649,12793,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100819,野球アフガニスタン代表,41450,8165,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102328,芙蓉クラブ,32947,8144,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102356,長岡ビルボードFC,37400,9306,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103750,日本アマチュアKYOTEI連盟,26193,7811,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104079,FKルダル・プリェヴリャ,70126,13052,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105931,NKチェリク・ゼニツァ,178975,30538,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105958,ウエストサイド・エクストリーム・レスリング,53985,11570,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109633,FKスロボダ・トゥズラ,70405,13649,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109851,シューティングジム横浜,22398,5985,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109919,GUTSMAN・修斗道場,23113,6081,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110051,クラブオックス川崎AFC,47889,12671,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110249,マッハ道場,24244,6588,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110372,FKルダル・プリイェドル,103863,18697,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110376,クラウド秋山道場,26046,7412,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110947,HŠKポスシェ,35978,8794,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111458,アカデミア・アーザ水道橋,22836,5814,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111556,TGI D-RISE,60734,13883,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111575,ユニバーシダデ・ダ・ルタ,24599,6288,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113315,2010 FIFAワールドカップ日本代表,231576,31397,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113609,ジャーマン・スタンピード・レスリング,30818,8460,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113667,ドージョー・チャクリキ,52599,12375,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120519,ブネイ・サフニンFC,54239,12111,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120652,バスケットボールマリ代表,62824,9395,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122457,エナジック硬式野球部,36821,9471,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125793,第5回世界大学野球選手権大会日本代表,29238,7157,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127898,日本製紙石巻硬式野球部,41654,10972,False,1,31,2,1,0,0,0,0,0,2,2,2,0,4,0,0,0,6,2,0,2,0,0,1,1,0,1,2,3,0,0
2129346,Apollo 55,71239,14717,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129411,シルバーウルフ (キックボクシングジム),28525,8557,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130543,Team高武,26160,6840,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132193,第4回IBAF女子ワールドカップ日本代表,57157,12506,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133486,NEW GENERATION FORCE,47430,9544,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133945,レフウィヤSC,93285,14919,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135244,KMEW伊賀FC,29427,7547,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135374,トヨタ蹴球団,72649,11751,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139396,BAD INTENTIONS,36486,12373,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140644,トーキョーベイパイレーツ,29185,7850,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143269,M's Style,24475,6513,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145076,ハッスルMAN'Sワールド,37888,12166,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146728,FCウラル・スヴェルドロフスク・オブラスト,72409,13988,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146921,上海申キン足球倶楽部,62001,11171,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147035,FCヴァスルイ,54970,11788,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147611,プロフェッショナルレスリング・ワラビー,59597,17298,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148549,ウィメンズ・エクストリーム・レスリング,25279,6546,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149108,アヴィロン・バイヨンヌFC (サッカー),35555,8666,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149128,PGWA,22328,6293,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149272,FKエクラナス・パネヴェジース,40311,9360,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151663,日本プロスポーツ専門学校硬式野球部,40203,10283,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157022,第7回AAAアジア野球選手権大会日本代表,47424,11191,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158090,SCタフリヤ・シンフェロポリ,41288,9643,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158232,FCカルパティ・リヴィウ,81438,13144,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158269,FCウニヴェルシタテア・クルジュ,46195,10093,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160366,NKKナイツ,108251,22376,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161258,ADレオニコ,39198,8404,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162162,FCF,29724,7191,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164345,NTT西日本陸上競技部,82621,16223,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165106,FC紫波,33479,8096,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165391,U-23サッカー日本代表,307153,35281,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171569,ボタフォゴFC (パライバ州),84292,14830,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176317,水球女子日本代表,44346,8246,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176450,7人制ラグビー男子日本代表,110277,15425,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176534,バドミントン日本代表,187084,22902,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176631,クリケット日本女子代表,38258,8070,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176957,チームフジヤマ,35020,9821,False,0,35,1,0,0,0,0,0,0,1,2,2,2,9,0,0,0,12,1,0,0,0,0,2,1,0,0,2,0,0,0
2177657,ロウレターノDC,32929,7951,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179575,ブルボンウォーターポロクラブ柏崎,32978,9917,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180547,富士大学サッカー部,69175,14799,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180952,トレック・セガフレード,230303,47942,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182016,バスケットボールジョージア代表,65038,9908,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183004,スターダム,262325,80620,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185044,E-WING出雲,30242,7824,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186730,GLOW,21757,6105,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186744,LPWA (プロレス団体),30019,7938,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187436,ネクサス (プロレス),80830,26844,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187676,ロックンロール・エクスプレス,125277,27992,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187730,NTT西日本レグルス,70124,15927,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190914,U-FILE CAMP,60080,16387,False,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,73,3
2192908,スーパーFMW,26014,7187,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193525,ハーレム・ヒート,62880,17529,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194082,CPメリダ,33294,9024,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194295,帝拳プロモーション,83413,22240,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195410,グローバルボクシング連合,43090,7849,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195831,ジャンピング・ボム・エンジェルス,34204,10030,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196710,東京ガスサッカー部,215364,40282,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197937,U-17サッカー日本女子代表,242978,30481,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198175,くすぐリングスNEO,21733,6002,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200230,2010年アジア競技大会野球日本代表,31393,8122,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200934,HITスクワッド,25924,6806,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201422,空手道牙城會館,21632,6697,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205070,玄武館,32979,8402,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207151,第17回IBAFインターコンチネンタルカップ日本代表,53552,15410,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207873,士学館,46978,13702,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210590,NEOマシンガンズ,26022,7906,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210973,ミカドジム,21229,6448,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210979,ザ・ブッシュワッカーズ,118281,25790,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212747,ロコ・ソラーレ,44445,10555,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212978,ゴールデンラヴァーズ,29996,10376,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213589,スーパータイガージム,22998,5915,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215895,数見道場,27247,7810,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218179,アクア☆マジック,46967,9603,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219510,湘南ベルマーレロードレーシングチーム,40377,10326,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220118,道路建設ペリグリン,52312,11389,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220226,シエルヴォ奈良,41736,11128,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222465,野球キュラソー代表,48505,9580,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223714,ノルディーア北海道,94661,20496,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224579,プロレスリング求道軍,32083,9394,False,0,21,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,2,3,2
2230255,ブリティッシュ・ダーツ・オーガナイゼイション,155484,50300,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233124,滋賀・高島ベースボールクラブ,45941,10968,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233389,野球モンゴル代表,42289,8301,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234935,ミニストリー・オブ・ダークネス,34499,9730,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234966,コーポレーション (プロレス),28947,7014,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234972,コーポレート・ミニストリー,22879,5683,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237395,JWA関西,34468,13134,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238976,陽地,34045,9686,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239031,プロレスリング・SECRET BASE,31368,9247,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239839,ベシクタシュJK (バスケットボール),57376,11048,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248703,日立製作所笠戸サッカー部,40772,8878,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249340,目白ジム,33233,9711,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249983,富士ゼロックス広島SC,51354,9987,False,1,20,2,1,0,0,0,0,0,2,4,0,0,1,0,0,0,1,2,3,0,0,0,1,1,0,1,1,0,0,0
2255418,サッカー西パプア代表,63737,10434,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256051,モーターシティ・マシンガンズ,25826,6567,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256058,ビアマネー・インク,26683,6814,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256069,マッスルオーケストラ,30286,8878,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256697,甲南大学体育会陸上競技部,37687,9618,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259895,九州国際大学硬式野球部,29782,7697,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262690,レーゲンスブルク・レギオネーレ,38819,9583,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265277,静岡産業大学磐田ボニータ,95589,18711,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266675,大誠塾,25727,7257,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266899,トヨタ自動車陸上長距離部,48891,10351,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272206,ラ・マシア,121114,36427,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278504,長良クラブ,72084,12112,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278851,獅子の穴,46459,12425,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280574,ビクトリアン・ブッシュレンジャーズ,23974,6678,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280575,サザン・レッドバックス,24068,6416,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280578,クイーンズランド・ブルズ,25785,6603,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280683,REBELS,61893,16024,False,0,76,0,0,0,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,3,0,0,0,7,0,2,2,0,55,0
2281076,ザ☆WANTED!,16163,4900,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281172,日本電信電話公社熊本サッカー部,108776,25252,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281863,スフィーダ世田谷FC,86778,17292,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284840,ワールド女子プロレス・ディアナ,58513,16356,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285153,FCクラスノダール,97852,15978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286233,MJG島根,36386,10781,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
