page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人数,人数データの年,代表者,代表者の役職,出版物,別名,後継組織,成立時の構成組織,所属組織,本拠地,本拠地国,業界,機関紙,法令,活動内容,種類,解散年,設立年,設立目的,設立者,読み,資本金,資本金データの年
1654778,ナイジェリアサッカー協会,47349,7725,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1655216,日本歯科東洋医学会,31339,8043,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1655354,都道府県雇用開発協会,84612,17292,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1655583,日本歯科放射線学会,109079,24261,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1655605,日本歯科麻酔学会,52008,12118,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1655986,日本補綴歯科学会,66075,15428,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1656131,日本台湾交流協会,65956,22483,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1656179,日本口腔科学会,43937,11617,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1657189,レールチーム,28137,7810,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1657555,名古屋国際センター,67315,15305,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1658641,日本マンション学会,25184,7571,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1659255,SITA,24429,7235,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1660003,ブリル協会,25393,8778,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1660460,日本俳優協会,28800,8320,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1660832,アメリカ植民地協会,88217,45699,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1661888,日本証券アナリスト協会,36129,11495,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1662086,日本科学技術連盟,27083,7353,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1662189,国際火山学及び地球内部化学協会,33439,9906,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1663514,日本接着歯学会,58236,15201,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1663533,日本顎変形症学会,44550,11784,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1663822,MESHサポート,81030,27305,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1666195,青年ユニオン,26059,6623,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1668070,在日特権を許さない市民の会,343058,107673,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1669218,東京商業流通組合,48975,13969,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1669559,太陽光発電協会,26442,7898,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1669898,日本有病者歯科医療学会,39118,10419,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1670582,日本歯内療法学会,71048,16743,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1670610,日本歯学系学会協議会,37664,8481,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1670630,日本口腔腫瘍学会,53529,12560,False,1,42,2,2,3,3,0,8,0,0,4,2,1,0,2,0,6,6,0,2,0,0,1,0,0
1672967,世界鉄鋼協会,31375,8438,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1673936,国際隕石学会,30190,8730,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1675169,日本勤労者山岳連盟,31710,9590,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1675231,日本経済団体連合会,152372,43144,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1675571,宇宙システム開発利用推進機構,84672,14930,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1675852,住友財団,30092,8103,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1676872,日本コープ共済生活協同組合連合会,32190,9744,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1679766,堆積地質学会,25770,7452,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1679872,鉄道ミッション,23681,7338,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1679920,日本工芸会,29406,7696,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1680658,JKA,45539,11930,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1681158,日本外傷歯学会,44910,10539,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1681759,日本口蓋裂学会,42551,10416,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1681977,ビジネス・ソフトウェア・アライアンス,46136,14813,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1682009,日本顎顔面補綴学会,61242,14444,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1682687,新技術開発事業団,22748,7029,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1683820,大阪カレッジネットワーク,25810,6683,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1683840,Rubyアソシエーション,51209,10145,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1684054,ナショナル・バスケットボール・プレイヤーズ・アソシエーション,55565,22629,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1684597,国際認定フォーラム,33536,9812,False,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0
1685312,英国認証機関認定審議会,21788,6333,False,0,15,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,0,0,0,0,1,0,0
1686293,日本シーボルト協会,30638,8916,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1686384,鳥羽志勢広域連合,31873,8665,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1686872,東洋哲学研究所,61751,14878,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1687048,日本歯科心身医学会,35146,8937,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1689978,Association for Free Software,22093,6406,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1690417,ロンドン地質学会,30725,8060,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1690642,関東学生法学連盟,27766,7916,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1690879,昭和神聖会,28632,10208,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1691177,日本口腔リハビリテーション学会,35362,9459,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1691297,オーストラリアレコード産業協会,32151,11137,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1691369,日本スポーツ歯科医学会,45656,11986,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1691668,フィンランド地質学会,28344,7248,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1691704,英国山岳会,38568,13579,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1692120,日本地質学会,32407,8927,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1692139,斎藤報恩会,62108,17561,False,4,,,,,,,,,,,,,,,,,,,,,,,,
1693864,日本発達障害ネットワーク,31176,8725,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1693942,日本レーザー歯学会,64650,14796,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1695393,日本キックボクシング協会,27531,7529,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1695572,エベレスト委員会,27326,8338,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1696381,日本フリークライミング協会,29698,8004,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1697389,生活協同組合コープえひめ,29876,8182,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1697634,日田市情報センター,43936,12321,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1697684,旭川弁護士会,40938,7769,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1697879,オランダサッカー協会,64357,10077,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1697971,日本分析センター,31906,10455,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1697996,版元ドットコム,22288,6732,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1698109,不動産証券化協会,57200,13276,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1698253,フランス地質学会,32477,8112,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1698572,日本ナショナルトラスト,27405,7472,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1698745,日本医療機器学会,27274,7844,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1699363,日本東洋医学会,49979,13593,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1699426,大学コンソーシアムやまがた,31063,8366,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1700266,日本医療機器工業会,23310,6909,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1700281,日本臨床口腔病理学会,38318,9379,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1700984,建設工事紛争審査会,26441,8157,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1701707,アメリカ歯内療法学会,24138,6448,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1701954,日本看護系学会協議会,36432,7949,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1702724,Free Software Foundation Latin America,88954,15670,False,0,15,0,0,1,1,0,4,0,0,0,1,1,1,0,0,2,3,0,1,0,0,0,0,0
1703477,バングラデシュサッカー連盟,47029,8279,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1703574,自立生活サポートセンター・もやい,36883,9039,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1704352,フリーメイソン,805879,254806,False,8,,,,,,,,,,,,,,,,,,,,,,,,
1704540,ピールスカ・オクロングラク機関庫協会,29276,8525,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1706006,日本障害者歯科学会,76247,19098,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1706173,アメリカ気象学会,21521,6651,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1708167,アフリカ日本協議会,26632,7099,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1708678,日本矯正歯科学会,60428,13954,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1711123,地域総合整備財団,24463,7233,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1718223,日本顎関節学会,71101,17116,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1721713,太平洋問題調査会,93157,32233,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1722138,富山県ケーブルテレビ協議会,59837,17175,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1723109,全国森林組合連合会,44064,9551,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1723263,全国乳業協同組合連合会,43009,14698,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1724772,日本鉄道保存協会,31752,8229,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1725056,日本歯科医学教育学会,40681,10009,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1725573,航空貨物運送協会,21438,5964,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1726007,予防衛生協会,25991,7011,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1726024,福岡県医師会,45421,10411,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1726032,東京都医師会,49709,12571,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1726043,沖縄県医師会,43024,9137,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1726478,不動産流通経営協会,31791,8541,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1726651,全日本建設交運一般労働組合,64591,12845,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1727275,交通文化振興財団,65724,14954,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1727607,IAI日本,41416,10036,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1728278,長野県医師会,42507,8959,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1728288,長崎県医師会,42804,9442,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1728381,日本健康・栄養食品協会,32435,9480,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1728671,関門海技協会,31931,9878,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1729326,全日本トイガン安全協会,22704,5918,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1729426,熊本県医師会,42825,9110,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1729440,大阪府医師会,44061,9887,False,0,9,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0
1729459,日本薬剤師連盟,30089,8863,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1730279,京都府医師会,42839,9148,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1730292,北海道医師会,44677,9620,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1731370,日本観光振興協会,27732,7844,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1731405,日本海難防止協会,24448,6802,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1731419,全日本航空事業連合会,42534,9835,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1732372,外食産業総合調査研究センター,25326,7165,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1732401,日本図書教材協会,29892,7679,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1732433,全国金融労働組合連合会,27092,7199,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1732531,共同企業体SSOK組合,41378,12265,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1735517,フェアホフ牧場,28094,7574,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1736580,地球ことば村・世界言語博物館,27754,7547,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1736985,日本フランチャイズチェーン協会,41483,9427,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1737005,北海道乳業協会,31521,8250,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1737207,日本歯科医療管理学会,47490,12042,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1737786,言論エヌピーオー,57920,19340,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1738367,カナダ王立協会,34017,10239,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1739255,歌舞伎町ホストクラブ協力会,31975,9519,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1739363,JCI日本芸術協会,44774,11733,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1740407,東京管理職ユニオン,35856,12405,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1740438,全国金融産業労働組合,30689,8158,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1740506,日本戦没学生記念会,40107,12868,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1740880,著作権情報集中処理機構,27764,7426,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1741123,モバイルコンテンツ審査・運用監視機構,49406,15523,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1741163,ザールブリュッケン都市連合,41781,9665,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1741222,全国優良石材店の会,40896,15191,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1742396,全国LPガス協会,37965,11572,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1742482,日本乳業協会,35845,10293,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1743056,1994グループ,33994,8180,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1743943,国立大学協会,72365,15836,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1743946,公立大学協会,44151,9016,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1746004,日本詩人クラブ,38666,11473,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1746527,愛知県医師会,44884,9554,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1747061,全国保健センター連合会,28740,7584,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1747196,市民保全部隊,27722,8035,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1747497,日本郵便文化振興機構,31067,9817,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1748117,不動産協会,24253,6702,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1748232,地方財務協会,25776,7824,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1748402,日本吸着学会,21237,5841,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1748960,国際船級協会連合,21122,5938,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1749239,地域創造,26277,8291,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1749273,日本資金決済業協会,29994,9617,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1749339,日本農芸化学会,28732,7799,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1750627,殺人事件被害者遺族の会,45752,12427,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1750779,ボーイスカウト日本連盟,103690,42183,False,2,,,,,,,,,,,,,,,,,,,,,,,,
1751299,京丹後コミュニティ放送,59655,17253,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1752204,久留米広域市町村圏事務組合,54197,14786,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1754332,トヨタ財団,22517,6773,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1754346,地域医療振興協会,24572,7117,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1754997,非営利型法人,56264,12088,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1755319,トランスペアレンシー・インターナショナル,33957,11488,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1755423,本田財団,22123,6577,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1756270,日本都市計画学会,26334,7501,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1756780,ニューイングランド学校大学協会,39232,11351,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1756888,国際純粋・応用物理学連合,28403,8601,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1758801,日本高等教育評価機構,42056,8924,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1758890,アメリカ法曹協会,29098,9129,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1759076,日本ブライダル文化振興協会,26116,7018,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1759107,日本衛生検査所協会,30350,8356,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1760030,指定自動車教習所公正取引協議会,25750,6628,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1761611,「正論」懇話会,115645,22357,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1761974,日本ねじ工業協会,26219,7346,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1763299,日独協会,27409,7534,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1763396,Universal Powerline Association,27543,7364,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1763757,統計研究会,20460,6133,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1763873,全国町村議員会館,21507,6287,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1765114,国際レズビアン・ゲイ協会,55586,18887,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1765316,映像コンテンツ権利処理機構,33997,8494,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1766389,FMハムスター,47120,14135,False,2,,,,,,,,,,,,,,,,,,,,,,,,
1766482,千葉県商工会議所連合会,31310,7458,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1767220,教育再生・地方議員百人と市民の会,37976,9927,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1767640,早稲田奉仕園,86652,21398,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1768536,アショカ財団,26820,7134,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1769035,中央青少年団体連絡協議会,42944,10088,False,1,13,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,2,3,0,0,1,0,0
1770442,在米日本人社会主義者団,69438,15593,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1770876,国際知的財産保護協会,21326,6335,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1772085,九州ラグビーフットボール協会,68893,11843,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1773413,かんぽ財団,24498,6945,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1773423,日本応用心理学会,31576,9530,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1773544,日本プロサッカーリーグ (法人),121025,29220,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1774304,プロジェクトマネジメント協会,24190,7226,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1774712,動くゲイとレズビアンの会,27657,7213,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1774789,日本宣伝美術会,28085,7906,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1775776,自然体験活動推進協議会,19728,5584,False,0,11,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0,0
1777164,全国電力関連産業労働組合総連合,81753,19786,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1777587,全日本海員組合,54053,12957,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1779023,ベラルーシ共和国青年団,25039,6828,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1779316,パーリ学仏教文化学会,29121,7598,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1779995,反独裁民主戦線,67735,24479,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1780787,ゼンセン同盟,28583,8137,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1781246,GS1,26649,7961,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1782030,日本坂道学会,70401,13894,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1785077,日本衛生材料工業連合会,30079,8396,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1785505,在日台湾同郷会,25113,7233,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1785994,ウプサラのスウェーデン王立科学協会,25376,6777,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1786807,日本気象学会,32375,8724,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1788608,生活協同組合コープおきなわ,39724,11980,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1789325,静岡県舞台芸術センター,35638,10646,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1790863,日本地理学会,61817,17414,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1791831,オックスファム,37386,12749,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1791992,静岡県人会,33806,9084,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1792013,優良放送番組推進会議,31672,8037,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1793214,全国自治体病院協議会,26774,7666,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1793570,国際応用地質学会,33373,9405,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1794997,海外通信・放送コンサルティング協力,28050,7856,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1795064,一ツ橋綜合財団,30868,7920,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1797079,サンティアゴ地下鉄,69038,24602,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1797458,京都YMCA,31858,8392,False,1,23,0,0,2,2,0,4,0,0,1,2,1,0,0,0,6,2,0,2,1,0,0,0,0
1797465,東京都サッカー協会,49232,9002,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1798028,千葉県競馬組合,26110,7502,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1798093,森村豊明会,27950,7494,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1798244,台中捷運,61471,12465,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1798440,警視庁管内特殊暴力防止対策連合会,27562,7244,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1800038,佐賀商工共済協同組合,28501,8251,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1800448,グリーンコープ連合,24205,7579,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1800492,生活協同組合連合会きらり,23803,6151,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1802733,日本知的財産協会,20712,6057,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1803150,日本臨床細胞学会,25312,6880,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1803991,日本レクリエーション協会,52509,14099,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1804275,Xiph.Org Foundation,29011,8431,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1804495,ニクサン,29049,7761,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1804804,東京地学協会,51287,20678,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1805540,青森県産業技術センター,34065,9492,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1805710,国民音楽協会,36631,11446,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1805713,日本統計学会,31845,8116,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1806915,日本屋外広告フォーラム,30416,10409,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1806918,英国推理作家協会,24813,6733,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1807868,田方地区消防組合,45010,11358,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1808336,台湾推理作家協会,34412,11348,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1808446,徳島県観光協会,24688,6939,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1808785,公営交通事業協会,29995,7129,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1809134,東北地理学会,38781,15110,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1809462,砂防学会,25342,7171,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1809741,全日本電機・電子・情報関連産業労働組合連合会,71701,16752,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1810143,日本建設産業職員労働組合協議会,38501,8501,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1810162,全国映画演劇労働組合,30168,8029,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1810212,日本芸能実演家団体協議会,35399,11536,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1811139,カナダ大学協会,19722,5927,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1811333,本格ミステリ作家クラブ,48344,15703,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1811464,産業財産庁,25870,7744,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1811971,知的財産教育協会,28334,7892,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1812500,独立音楽協会,32820,9065,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1813663,サウジアラビアサッカー連盟,49310,8865,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1814828,日本応用地質学会,31826,9833,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1814894,日本生態学会,28579,8137,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1815841,武田科学振興財団,29488,9046,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1816052,伊勢商工会議所,41770,12424,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1816959,地理科学学会,31615,9298,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1817351,日本第四紀学会,41315,14538,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1817496,法人会,27566,8137,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1817525,野生生物保護学会,38823,15024,False,0,32,1,0,1,1,2,6,0,0,0,2,1,0,4,0,4,6,0,1,2,0,1,0,0
1817975,地球の友,27339,8340,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1818810,新調理システム推進協会,31109,8568,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1818905,日本地理教育学会,32697,11874,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1818944,国際意識科学会,44587,11822,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1819013,日本ウイグル協会,42172,10928,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1819577,日本スポーツカイロプラクティック連盟,28320,7797,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1819776,リンカーン法曹院,71540,21233,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1819777,グレイ法曹院,57984,17015,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1819778,ミドル・テンプル,82426,23181,False,0,,,,,,,,,,,,,,,,,,,,,,,,
