page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人口,人口データの年,人口密度,別名,国,国内位置,地名の謂れ,地形,座標・経度,座標・緯度,恒例行事,成立年,所在地,消滅年,種類,観光地,読み,面積
688648,ハンブルク＝アルトナ,38108,9156,False,0,,,,,,,,,,,,,,,,,,,
693612,市ヶ谷台,26554,8148,False,0,,,,,,,,,,,,,,,,,,,
695076,南上原,32051,8589,False,0,,,,,,,,,,,,,,,,,,,
697984,尖沙咀,32858,9525,False,2,,,,,,,,,,,,,,,,,,,
698654,モントランブラン・リゾート,40445,16153,False,0,,,,,,,,,,,,,,,,,,,
700456,ウトロ地区,70798,29470,False,0,,,,,,,,,,,,,,,,,,,
701593,ノッティング・ヒル,26065,7357,False,0,8,0,0,0,1,0,0,0,0,0,0,3,0,2,0,2,0,0,0
702281,チャイナタウン (バンクーバー),28363,8284,False,0,,,,,,,,,,,,,,,,,,,
704502,ラゾーナ川崎,32028,9834,False,0,,,,,,,,,,,,,,,,,,,
706214,西春日団地,38658,12361,False,0,,,,,,,,,,,,,,,,,,,
707676,赤羽台団地,23784,6466,False,0,,,,,,,,,,,,,,,,,,,
708284,小月,49389,10776,False,2,,,,,,,,,,,,,,,,,,,
708309,安岡 (下関市),66216,22752,False,2,,,,,,,,,,,,,,,,,,,
708399,川中 (下関市),51846,11773,False,2,,,,,,,,,,,,,,,,,,,
710174,つつじが丘 (名張市),28361,7366,False,0,,,,,,,,,,,,,,,,,,,
710279,西流,19561,6158,False,0,,,,,,,,,,,,,,,,,,,
710282,東流,22149,7009,False,0,,,,,,,,,,,,,,,,,,,
710283,恵比須流,19835,6006,False,0,,,,,,,,,,,,,,,,,,,
710284,土居流,21150,6609,False,0,,,,,,,,,,,,,,,,,,,
710285,千代流,19208,5594,False,0,,,,,,,,,,,,,,,,,,,
710290,福神流,19332,5879,False,0,,,,,,,,,,,,,,,,,,,
710501,大分臨海工業地帯,42090,13252,False,0,,,,,,,,,,,,,,,,,,,
710850,王司 (下関市),49014,10883,False,2,,,,,,,,,,,,,,,,,,,
710851,清末 (下関市),48416,10643,False,2,,,,,,,,,,,,,,,,,,,
710852,王喜 (下関市),48933,10509,False,2,,,,,,,,,,,,,,,,,,,
710853,吉田 (下関市),51742,10667,False,2,,,,,,,,,,,,,,,,,,,
710855,吉見 (下関市),50619,10871,False,2,,,,,,,,,,,,,,,,,,,
710857,内日,48916,10517,False,2,,,,,,,,,,,,,,,,,,,
710940,長田野工業団地,29418,8070,False,0,,,,,,,,,,,,,,,,,,,
711073,阪急北ネオポリス,25263,7182,False,0,,,,,,,,,,,,,,,,,,,
711517,吹屋,85875,20840,False,1,,,,,,,,,,,,,,,,,,,
712902,小田深山,23313,7011,False,0,,,,,,,,,,,,,,,,,,,
713527,トレンチタウン,24023,6264,False,0,,,,,,,,,,,,,,,,,,,
714121,産寧坂,57724,13668,False,0,,,,,,,,,,,,,,,,,,,
714668,柘榴坂,22924,6645,False,0,,,,,,,,,,,,,,,,,,,
714689,桂坂,26787,6910,False,0,,,,,,,,,,,,,,,,,,,
714790,潮見坂 (東京都港区),23275,6230,False,0,,,,,,,,,,,,,,,,,,,
716391,名光坂,21653,6376,False,0,,,,,,,,,,,,,,,,,,,
716436,日吉坂,23460,6754,False,0,,,,,,,,,,,,,,,,,,,
716711,竜ヶ崎ニュータウン,66872,25416,False,0,,,,,,,,,,,,,,,,,,,
717596,安土,29749,7784,True,0,,,,,,,,,,,,,,,,,,,
717925,松枝輪中,29428,8999,False,0,,,,,,,,,,,,,,,,,,,
720180,石神井,53359,12628,False,0,,,,,,,,,,,,,,,,,,,
720333,近江八幡市八幡伝統的建造物群保存地区,60367,13570,False,0,,,,,,,,,,,,,,,,,,,
720735,蘇洞門,32808,8869,False,0,,,,,,,,,,,,,,,,,,,
721159,中之郷アパートメント,26658,6942,False,0,,,,,,,,,,,,,,,,,,,
721296,大阪みどりの百選,66400,14998,False,0,,,,,,,,,,,,,,,,,,,
722960,大稲テイ,45015,16263,False,1,,,,,,,,,,,,,,,,,,,
723321,旗対嶺,28635,7824,False,1,,,,,,,,,,,,,,,,,,,
724948,大夕張,43084,17544,False,0,,,,,,,,,,,,,,,,,,,
725246,旺角,30526,8833,False,2,,,,,,,,,,,,,,,,,,,
729049,四番街 (札幌市),50867,13292,False,0,,,,,,,,,,,,,,,,,,,
730019,仙石原,82533,19136,False,1,,,,,,,,,,,,,,,,,,,
730937,5・7小路ふらりーと,23746,6797,False,0,11,0,0,0,3,0,0,1,0,0,0,1,1,2,0,1,1,1,0
734034,ウルトラス・ニッポン,59901,17311,False,0,,,,,,,,,,,,,,,,,,,
734617,近畿三十六不動尊霊場,43581,12919,False,0,,,,,,,,,,,,,,,,,,,
735319,チョロン地区,36959,10450,False,1,,,,,,,,,,,,,,,,,,,
737275,八斗子,22409,6463,False,0,,,,,,,,,,,,,,,,,,,
738126,ダウンタウン (ニューオーリンズ),27650,8482,False,0,,,,,,,,,,,,,,,,,,,
739246,雨宮の渡し,39820,10255,False,1,,,,,,,,,,,,,,,,,,,
741005,千代野ニュータウン,25118,7531,False,0,,,,,,,,,,,,,,,,,,,
743029,ケベック歴史地区,46350,11348,False,1,,,,,,,,,,,,,,,,,,,
743043,若江,40669,10676,False,1,18,0,0,0,1,2,0,0,1,0,0,0,0,9,0,1,3,1,0
744625,鬼無,107024,27480,False,1,,,,,,,,,,,,,,,,,,,
744956,古高松,116653,30405,False,1,,,,,,,,,,,,,,,,,,,
746104,風の松原,32163,10082,False,0,,,,,,,,,,,,,,,,,,,
747553,小郡・筑紫野ニュータウン,30940,8596,False,0,,,,,,,,,,,,,,,,,,,
748049,アラバスタ王国,115062,42454,False,0,,,,,,,,,,,,,,,,,,,
749332,南大阪,28518,7619,False,0,,,,,,,,,,,,,,,,,,,
750263,三府,24015,6552,False,0,,,,,,,,,,,,,,,,,,,
758216,新西国三十三箇所,49497,13769,False,1,,,,,,,,,,,,,,,,,,,
758344,早川ジャンクション,37264,7787,False,0,,,,,,,,,,,,,,,,,,,
758958,坂下津産業団地 (予科練跡),26774,8677,False,0,,,,,,,,,,,,,,,,,,,
760217,ガリア・ベルギカ,75836,14004,False,0,12,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0
760620,イーハトーブ,56911,16405,False,0,,,,,,,,,,,,,,,,,,,
764032,四国別格二十霊場,65558,19285,False,0,,,,,,,,,,,,,,,,,,,
764591,大宮盆栽村,39768,13830,False,0,,,,,,,,,,,,,,,,,,,
764798,播磨西国三十三箇所,44320,15074,False,0,,,,,,,,,,,,,,,,,,,
764836,寒極,26403,7023,False,0,,,,,,,,,,,,,,,,,,,
767353,中国三十三観音霊場,43282,11803,False,0,,,,,,,,,,,,,,,,,,,
770400,ノースバンクーバー,33923,10186,False,0,,,,,,,,,,,,,,,,,,,
774241,ダウンタウン・ヒューストン,27290,8067,False,0,,,,,,,,,,,,,,,,,,,
775923,うぐいす住宅,20672,6110,False,0,,,,,,,,,,,,,,,,,,,
775924,基町,65635,18547,False,0,,,,,,,,,,,,,,,,,,,
776463,東淵江,58037,19972,False,0,,,,,,,,,,,,,,,,,,,
777503,根岸住宅地区,37278,11122,False,0,,,,,,,,,,,,,,,,,,,
779820,信達三十三観音霊場,32506,10224,False,0,,,,,,,,,,,,,,,,,,,
780690,和泉府中,46632,11570,False,0,,,,,,,,,,,,,,,,,,,
781851,白島 (広島市),71437,20705,False,1,,,,,,,,,,,,,,,,,,,
784416,カルチエ・ラタン,39269,11470,False,0,,,,,,,,,,,,,,,,,,,
784629,梨泰院,32635,9896,False,1,29,0,0,0,8,3,0,1,0,1,1,0,0,5,0,6,1,3,0
784800,水島地域,148681,50955,False,1,,,,,,,,,,,,,,,,,,,
784826,ワシントン・オン・ザ・ブラゾス (テキサス州),51604,11132,False,0,,,,,,,,,,,,,,,,,,,
785145,サウス・ブリスベン,26601,6627,False,0,,,,,,,,,,,,,,,,,,,
787938,久多,54124,15648,False,2,,,,,,,,,,,,,,,,,,,
788037,マルヌ＝ラ＝ヴァレ,32585,8354,False,0,,,,,,,,,,,,,,,,,,,
790173,ウィンダミア,59474,15460,False,1,,,,,,,,,,,,,,,,,,,
791147,新潟県県央地域,42121,11058,False,1,,,,,,,,,,,,,,,,,,,
791724,中河内 (大阪府),26655,7197,False,1,,,,,,,,,,,,,,,,,,,
791768,プロムナード・デ・ザングレ,28688,9207,False,0,,,,,,,,,,,,,,,,,,,
793115,アケイディアナ,78821,18608,False,0,,,,,,,,,,,,,,,,,,,
793973,須磨ニュータウン,23445,7060,False,0,,,,,,,,,,,,,,,,,,,
794227,ウンデット・ニー,66795,24114,False,0,,,,,,,,,,,,,,,,,,,
796023,オオサカガーデンシティ,62324,14510,False,0,,,,,,,,,,,,,,,,,,,
798381,藤の台団地,53432,21819,False,0,,,,,,,,,,,,,,,,,,,
803934,南光台,57542,11471,False,3,,,,,,,,,,,,,,,,,,,
806413,メニルモンタン,25780,7326,False,0,,,,,,,,,,,,,,,,,,,
806831,堂ヶ島,31366,8634,False,0,,,,,,,,,,,,,,,,,,,
807697,第四帝国,36645,8591,False,0,,,,,,,,,,,,,,,,,,,
807731,三悪趣,38509,8912,False,0,,,,,,,,,,,,,,,,,,,
808547,グラン＝プラス (ブリュッセル),52945,14343,False,1,,,,,,,,,,,,,,,,,,,
809455,南部梅林,32348,8958,False,0,,,,,,,,,,,,,,,,,,,
809628,平戸八景,47419,16567,False,0,,,,,,,,,,,,,,,,,,,
809805,オリオン通り,47505,17323,False,0,16,0,0,0,2,0,0,0,4,0,0,0,0,3,0,6,0,1,0
811119,前田 (高松市),97971,20529,False,1,,,,,,,,,,,,,,,,,,,
811145,川添,96613,19349,False,1,,,,,,,,,,,,,,,,,,,
811147,林 (高松市),110348,25135,False,1,,,,,,,,,,,,,,,,,,,
811149,三谷 (高松市),87534,18286,False,1,,,,,,,,,,,,,,,,,,,
811177,仏生山,103375,24144,False,1,,,,,,,,,,,,,,,,,,,
811183,一宮 (高松市),99979,21823,False,1,,,,,,,,,,,,,,,,,,,
811187,川岡 (高松市),93356,19717,False,1,,,,,,,,,,,,,,,,,,,
811190,円座 (高松市),95195,20082,False,1,,,,,,,,,,,,,,,,,,,
811429,観塘,25642,8644,False,0,,,,,,,,,,,,,,,,,,,
811974,裏原宿,35555,10152,False,0,20,0,0,0,9,0,0,2,0,3,3,0,0,2,0,0,0,1,0
812141,テクノステージ和泉,35079,9270,False,0,,,,,,,,,,,,,,,,,,,
813465,周南市中心市街地,61961,20033,False,0,,,,,,,,,,,,,,,,,,,
813607,船穂ジャンクション,22433,5647,False,0,,,,,,,,,,,,,,,,,,,
814906,ブリー,28342,8163,False,0,,,,,,,,,,,,,,,,,,,
814948,岡造道,61856,10842,False,1,,,,,,,,,,,,,,,,,,,
815198,富田 (高槻市),48004,13636,False,1,,,,,,,,,,,,,,,,,,,
815269,大石主税良金ら十士切腹の地,28079,7252,False,0,,,,,,,,,,,,,,,,,,,
820647,リンゴ並木 (札幌市),42065,9124,False,0,,,,,,,,,,,,,,,,,,,
820874,狸穴坂,25347,6905,False,0,,,,,,,,,,,,,,,,,,,
822667,A.CITY,55221,11565,False,1,27,0,0,0,0,2,0,0,0,3,3,0,1,12,0,3,2,1,0
823554,セントラルシティこころ,56450,11798,False,1,28,2,1,0,2,2,0,0,0,2,2,0,0,10,0,4,0,0,3
824226,百舌坂,31127,8650,False,1,,,,,,,,,,,,,,,,,,,
825684,モスクワ・シティ,116974,27598,False,0,,,,,,,,,,,,,,,,,,,
826223,観音 (広島市),67976,18667,False,1,,,,,,,,,,,,,,,,,,,
828639,宇品,93701,29602,False,0,,,,,,,,,,,,,,,,,,,
833333,幻想郷,178118,89591,False,0,,,,,,,,,,,,,,,,,,,
834903,仁寺洞,31451,8858,False,1,18,0,0,0,3,1,0,1,0,0,0,0,0,8,0,1,2,2,0
835656,金山 (名古屋市),122098,17491,False,2,,,,,,,,,,,,,,,,,,,
836243,綱の手引き坂,22319,6055,False,0,,,,,,,,,,,,,,,,,,,
836440,地球33番地,38059,12318,False,0,,,,,,,,,,,,,,,,,,,
840736,若杉天然林,22317,6083,False,0,,,,,,,,,,,,,,,,,,,
840768,能登金剛,37780,11538,False,0,,,,,,,,,,,,,,,,,,,
841931,南部坂,34085,10490,False,0,,,,,,,,,,,,,,,,,,,
842119,毛利甲斐守邸跡,39262,10474,False,0,,,,,,,,,,,,,,,,,,,
844721,三田通り,24391,6675,False,0,,,,,,,,,,,,,,,,,,,
848461,布施 (東大阪市),37244,10159,False,0,,,,,,,,,,,,,,,,,,,
848706,県庁前交差点 (高知県),79681,13850,False,0,,,,,,,,,,,,,,,,,,,
848897,六波羅,27152,8379,False,0,,,,,,,,,,,,,,,,,,,
848922,びっくりガード,31325,10875,False,0,,,,,,,,,,,,,,,,,,,
850399,黒崎 (北九州市),76413,19268,False,0,,,,,,,,,,,,,,,,,,,
851077,日向坂,25712,7137,False,0,,,,,,,,,,,,,,,,,,,
852861,知多四国八十八箇所,50472,12801,False,0,,,,,,,,,,,,,,,,,,,
853987,奥州三十三観音霊場,61984,12929,False,1,,,,,,,,,,,,,,,,,,,
854369,ネゲヴ,75122,14458,False,0,,,,,,,,,,,,,,,,,,,
854635,東雲 (広島市),63681,18595,False,0,,,,,,,,,,,,,,,,,,,
854750,段原,85031,24762,False,0,57,0,0,0,10,1,0,1,6,0,0,0,1,13,0,10,14,1,0
855783,霞 (広島市),67523,20248,False,0,,,,,,,,,,,,,,,,,,,
857267,コローメンスコエ,53230,13961,False,1,,,,,,,,,,,,,,,,,,,
859007,新洲崎ジャンクション,69102,12130,False,1,,,,,,,,,,,,,,,,,,,
859799,灘黒岩水仙郷,29208,7940,False,0,,,,,,,,,,,,,,,,,,,
861102,法典 (船橋市),29882,7286,False,0,,,,,,,,,,,,,,,,,,,
862424,IN.FIGHT,91815,23831,False,0,,,,,,,,,,,,,,,,,,,
863198,新ゆりグリーンタウン,40016,14982,False,0,,,,,,,,,,,,,,,,,,,
863533,茂庭台団地,74461,19406,False,2,,,,,,,,,,,,,,,,,,,
864081,緑橋 (大阪市),22028,6199,False,0,11,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,5,1,0
864095,和布刈,50573,10730,False,0,34,0,0,0,0,0,0,1,10,0,0,0,0,1,0,2,18,2,0
866791,大谷田団地,34534,10890,False,0,8,0,0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,1,0
867145,シボラ,31474,10349,False,0,,,,,,,,,,,,,,,,,,,
868638,嘉数,37274,8854,False,0,,,,,,,,,,,,,,,,,,,
868656,内間,44089,9997,False,0,,,,,,,,,,,,,,,,,,,
872268,トトロの森,29969,9995,False,0,,,,,,,,,,,,,,,,,,,
872340,ユールゴーデン,24395,6542,False,0,,,,,,,,,,,,,,,,,,,
873148,湘南ライフタウン,59248,16963,False,1,,,,,,,,,,,,,,,,,,,
874707,みそのウイングシティ,50193,15310,False,0,,,,,,,,,,,,,,,,,,,
877920,野田阪神,28503,8271,False,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0
879124,いしかわサイエンスパーク,27654,7735,False,0,,,,,,,,,,,,,,,,,,,
879832,ネクサスワールド,21476,5987,False,0,,,,,,,,,,,,,,,,,,,
882003,甲陽園,36188,11583,False,0,,,,,,,,,,,,,,,,,,,
884715,竜王団地,28157,7796,False,0,,,,,,,,,,,,,,,,,,,
886376,ヌートピア,62600,11839,False,1,,,,,,,,,,,,,,,,,,,
888647,檀紙 (高松市),98794,21743,False,1,,,,,,,,,,,,,,,,,,,
890409,安里,76413,27317,False,0,,,,,,,,,,,,,,,,,,,
890832,アメリカ＝メキシコ国境,67443,23200,False,0,,,,,,,,,,,,,,,,,,,
897164,錦ヶ浦,26506,7389,False,0,,,,,,,,,,,,,,,,,,,
899973,岡山ネオポリス,28316,8600,False,0,,,,,,,,,,,,,,,,,,,
900069,山陽団地,24437,7103,False,0,,,,,,,,,,,,,,,,,,,
901075,神戸医療産業都市,81423,23339,False,0,,,,,,,,,,,,,,,,,,,
901194,長岡団地,28003,7614,False,0,,,,,,,,,,,,,,,,,,,
902451,高松地域 (岡山市),75085,15831,False,2,,,,,,,,,,,,,,,,,,,
903523,手這坂,26356,7413,False,0,,,,,,,,,,,,,,,,,,,
904109,レムリア,47194,13238,False,0,,,,,,,,,,,,,,,,,,,
904422,片上,78421,21109,False,2,,,,,,,,,,,,,,,,,,,
905421,止々呂美,33722,8858,False,1,,,,,,,,,,,,,,,,,,,
906802,モンティチェロ,67859,22013,False,1,,,,,,,,,,,,,,,,,,,
906851,仙台市都心部,153623,47072,False,0,,,,,,,,,,,,,,,,,,,
909950,アクティ汐留,41401,12158,False,1,,,,,,,,,,,,,,,,,,,
913126,ニュー富士見ヶ丘団地,30572,8505,False,0,,,,,,,,,,,,,,,,,,,
914090,豊四季台団地,60850,12997,False,0,10,1,0,0,0,1,0,1,0,0,0,0,1,4,0,1,0,1,0
915209,ロンズデール・キー,38343,10047,False,0,,,,,,,,,,,,,,,,,,,
915847,熊谷桜堤,49750,12266,False,0,36,0,0,0,1,0,0,0,2,0,0,11,2,5,0,1,13,1,0
916838,仁保 (広島市),80980,27897,False,0,,,,,,,,,,,,,,,,,,,
917397,越谷レイクタウン,41793,11822,False,0,,,,,,,,,,,,,,,,,,,
919412,ライズシティ池袋,34447,9945,False,0,,,,,,,,,,,,,,,,,,,
920527,庄地区,91740,27047,False,2,,,,,,,,,,,,,,,,,,,
920738,本浦 (広島市),72394,22491,False,0,,,,,,,,,,,,,,,,,,,
922413,サネット,30522,8157,False,1,24,2,1,0,3,4,0,0,2,2,2,0,0,3,0,5,0,0,0
924670,水島臨海工業地帯,49586,14760,False,0,,,,,,,,,,,,,,,,,,,
926686,ロブソン通り,23932,7204,False,0,,,,,,,,,,,,,,,,,,,
926867,グリーンヒル寺田,29659,9160,False,0,,,,,,,,,,,,,,,,,,,
926881,帷子辻,41264,12645,False,0,,,,,,,,,,,,,,,,,,,
927385,日本新八景,32145,8826,False,0,,,,,,,,,,,,,,,,,,,
927387,日本二十五勝,37055,8146,False,0,,,,,,,,,,,,,,,,,,,
927388,日本百景,38882,8768,False,0,,,,,,,,,,,,,,,,,,,
927389,新日本百景,25008,6924,False,0,,,,,,,,,,,,,,,,,,,
928376,東岡山,61682,17395,False,0,31,1,0,0,0,0,0,0,14,0,0,0,0,3,0,4,8,1,0
930431,高美が丘,27794,9555,False,0,,,,,,,,,,,,,,,,,,,
931051,胡椒海岸,22663,6310,False,0,,,,,,,,,,,,,,,,,,,
931958,東山ひがし,69378,15050,False,0,,,,,,,,,,,,,,,,,,,
932305,加賀橋立,58858,13790,False,0,,,,,,,,,,,,,,,,,,,
932841,原爆スラム,35096,10960,False,1,,,,,,,,,,,,,,,,,,,
933224,ジャー動物保護区,40650,9715,False,2,,,,,,,,,,,,,,,,,,,
934137,長与ランプ,27206,7620,False,0,,,,,,,,,,,,,,,,,,,
934723,雁道,25640,7344,False,0,,,,,,,,,,,,,,,,,,,
934772,羅刹国,25891,7615,False,0,,,,,,,,,,,,,,,,,,,
936369,いろは坂 (多摩市),26825,8458,False,0,,,,,,,,,,,,,,,,,,,
936654,円筒土器文化圏,36736,10846,False,0,,,,,,,,,,,,,,,,,,,
938565,大宮北銀座,27685,9331,False,0,,,,,,,,,,,,,,,,,,,
938595,虹ヶ丘団地,24880,7216,False,0,,,,,,,,,,,,,,,,,,,
940887,かわさきマイコンシティ,37561,10547,False,0,,,,,,,,,,,,,,,,,,,
944454,新岡南,37759,7914,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0
948390,バンベルク市街,60040,15926,False,1,,,,,,,,,,,,,,,,,,,
949408,印旛郡市,25226,7193,False,0,,,,,,,,,,,,,,,,,,,
949748,テネレ,50005,11363,False,0,,,,,,,,,,,,,,,,,,,
949752,アイル・テネレ自然保護区,42247,11512,False,1,,,,,,,,,,,,,,,,,,,
950764,日本三大美肌の湯,24943,6805,False,0,,,,,,,,,,,,,,,,,,,
951098,ヴァレ・ド・メ自然保護区,42043,10848,False,1,,,,,,,,,,,,,,,,,,,
951418,長崎屋源右衛門,36170,11619,False,1,,,,,,,,,,,,,,,,,,,
954363,スカーバロー (オンタリオ州),59667,19559,False,1,,,,,,,,,,,,,,,,,,,
955354,セルース猟獣保護区,48628,12017,False,2,,,,,,,,,,,,,,,,,,,
955984,多摩田園都市開発年表,39424,13099,False,0,,,,,,,,,,,,,,,,,,,
956267,三ヶ日,46715,16133,False,0,,,,,,,,,,,,,,,,,,,
957541,リバーデイル,42430,10819,False,0,,,,,,,,,,,,,,,,,,,
958513,エトビコ,46873,13624,False,1,,,,,,,,,,,,,,,,,,,
959530,アイスランド系移民村,29904,8720,False,0,,,,,,,,,,,,,,,,,,,
960359,クタマク,32484,9596,False,1,23,0,0,0,4,3,1,0,0,2,2,0,0,1,0,1,8,0,1
961336,千葉土気緑の森工業団地,33996,8117,False,0,,,,,,,,,,,,,,,,,,,
962503,イーストヨーク,35636,9329,False,1,,,,,,,,,,,,,,,,,,,
963052,ケンチョピア,29846,7839,False,1,,,,,,,,,,,,,,,,,,,
963105,今里 (大阪市),55026,14955,False,0,,,,,,,,,,,,,,,,,,,
964600,新金岡団地,28912,8226,False,0,,,,,,,,,,,,,,,,,,,
966670,いわきニュータウン,29752,9190,False,0,,,,,,,,,,,,,,,,,,,
966705,曽根 (豊中市),35579,11068,False,0,,,,,,,,,,,,,,,,,,,
967481,笹沖,80164,17790,False,0,,,,,,,,,,,,,,,,,,,
967557,クライストチャーチ・シティ・センター,28382,8514,False,0,,,,,,,,,,,,,,,,,,,
968066,大分百景,34070,7441,False,0,,,,,,,,,,,,,,,,,,,
969069,北郡山ニュータウン,26839,7475,False,0,,,,,,,,,,,,,,,,,,,
969908,高根台団地,31319,9491,False,0,,,,,,,,,,,,,,,,,,,
971490,マクマホンライン,31192,8525,False,0,,,,,,,,,,,,,,,,,,,
972104,ベルン旧市街,44202,10933,False,1,,,,,,,,,,,,,,,,,,,
972273,坪井,59791,14496,False,0,,,,,,,,,,,,,,,,,,,
974111,狭山ニュータウン,45697,12652,False,0,,,,,,,,,,,,,,,,,,,
974243,猪名川パークタウン,27739,8444,False,0,,,,,,,,,,,,,,,,,,,
975320,英田 (東大阪市),43757,12037,False,1,,,,,,,,,,,,,,,,,,,
975901,御巣鷹の尾根,38903,10233,False,1,,,,,,,,,,,,,,,,,,,
978466,コロンバスサークル,135098,21131,False,0,,,,,,,,,,,,,,,,,,,
979733,日吉台ニュータウン,28339,8240,False,0,,,,,,,,,,,,,,,,,,,
981077,北摂三田ニュータウン,46204,15795,False,0,,,,,,,,,,,,,,,,,,,
982786,スパニッシュ・ハーレム,53448,10650,False,0,,,,,,,,,,,,,,,,,,,
982813,コタイ,37907,9767,False,2,,,,,,,,,,,,,,,,,,,
983072,翠波高原,26432,7530,False,0,,,,,,,,,,,,,,,,,,,
984348,苦楽園,34525,10704,False,0,,,,,,,,,,,,,,,,,,,
987385,古釜布,44964,18027,False,0,64,0,0,0,15,17,0,0,0,0,0,0,0,24,0,7,0,1,0
987490,さくらシュトラッセ,60820,27225,False,1,,,,,,,,,,,,,,,,,,,
988357,神戸リサーチパーク,38811,9388,False,1,,,,,,,,,,,,,,,,,,,
988852,東京富士見坂,27193,8050,False,0,,,,,,,,,,,,,,,,,,,
989266,名鉄多治見緑台,28845,8049,False,0,,,,,,,,,,,,,,,,,,,
992450,代田 (豊川市),23722,6752,False,0,,,,,,,,,,,,,,,,,,,
994032,神宮備林,32936,9890,False,0,,,,,,,,,,,,,,,,,,,
998696,天水囲,28210,8132,False,1,,,,,,,,,,,,,,,,,,,
999896,昭和の町,32273,10284,False,0,,,,,,,,,,,,,,,,,,,
999910,ツォディロ,33598,9018,False,1,,,,,,,,,,,,,,,,,,,
1002282,野柳風景特定区,33156,9198,False,1,,,,,,,,,,,,,,,,,,,
1002341,旭川常盤ロータリー,57873,16222,False,0,20,0,0,0,1,0,0,0,0,2,2,3,2,1,0,2,6,1,0
1002530,香櫨園,22374,6653,False,0,,,,,,,,,,,,,,,,,,,
1005285,玉造 (大阪市),53363,12597,False,0,,,,,,,,,,,,,,,,,,,
1005979,バレーフォージ,39920,15573,False,0,18,0,0,0,2,1,0,1,4,1,1,0,0,3,0,3,2,0,0
1006482,桜トンネル (豊川市),24743,6969,False,0,16,0,0,0,1,0,0,0,2,0,0,1,1,7,0,3,0,1,0
1006618,スレバルナ自然保護区,47178,12807,False,2,,,,,,,,,,,,,,,,,,,
1006723,ワルシャワ歴史地区,56887,15563,False,1,,,,,,,,,,,,,,,,,,,
1007110,不死身の第四小隊,158652,26110,False,0,,,,,,,,,,,,,,,,,,,
1007620,首里三箇,23587,6703,False,0,,,,,,,,,,,,,,,,,,,
1007722,アルジェのカスバ,48375,14981,False,1,,,,,,,,,,,,,,,,,,,
1007894,アンダーダーク,19221,5595,False,0,,,,,,,,,,,,,,,,,,,
1008871,ラウマ旧市街,35284,9205,False,1,,,,,,,,,,,,,,,,,,,
1008884,四川省のジャイアントパンダ保護区,53420,13049,False,1,,,,,,,,,,,,,,,,,,,
1011069,ラティウム,39738,12659,False,0,,,,,,,,,,,,,,,,,,,
1011390,メテリー,55632,10395,False,0,,,,,,,,,,,,,,,,,,,
1014007,ロウワー・ナインス・ワード,44464,17495,False,0,,,,,,,,,,,,,,,,,,,
1015761,香港仔,29178,8629,False,2,,,,,,,,,,,,,,,,,,,
1021889,八重山市,42555,14291,False,0,,,,,,,,,,,,,,,,,,,
1024655,早岐,54180,16303,False,1,35,1,1,0,5,2,0,0,14,0,0,0,0,10,0,1,0,1,0
1024716,大野 (佐世保市),48359,13892,False,1,,,,,,,,,,,,,,,,,,,
1026444,猪飼野,59433,18694,False,0,,,,,,,,,,,,,,,,,,,
1027190,日宇,46890,13057,False,1,,,,,,,,,,,,,,,,,,,
1027694,今井町,136465,55041,False,1,,,,,,,,,,,,,,,,,,,
1027783,日比谷,37088,8760,False,0,11,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,1,0
1027914,行田団地,24706,6459,False,0,,,,,,,,,,,,,,,,,,,
1027990,糸満ロータリー,45699,15477,False,0,,,,,,,,,,,,,,,,,,,
1028284,芝山団地,23590,6326,False,0,,,,,,,,,,,,,,,,,,,
1028525,フォーバーグ・マリニー,32694,11929,False,0,,,,,,,,,,,,,,,,,,,
1031534,丸山 (長崎市),36547,9688,False,0,,,,,,,,,,,,,,,,,,,
1031614,バイウォーター (ニューオーリンズ),29466,9646,False,0,,,,,,,,,,,,,,,,,,,
1031847,コザ十字路,47366,14284,False,0,20,0,0,0,1,0,0,0,0,2,2,1,0,6,0,7,0,1,0
1032575,ヘーガ・クステンとクヴァルケン群島,56160,13545,False,1,,,,,,,,,,,,,,,,,,,
1033057,香西 (高松市),101618,24870,False,1,,,,,,,,,,,,,,,,,,,
1033892,泉崎交差点,40165,9225,False,0,,,,,,,,,,,,,,,,,,,
1034133,東松山工業団地,28072,6385,False,0,,,,,,,,,,,,,,,,,,,
1034151,安里交差点,36287,10124,False,0,,,,,,,,,,,,,,,,,,,
1034513,三川内,43051,13150,False,1,,,,,,,,,,,,,,,,,,,
1034576,相模原住宅地区,24759,7265,False,0,,,,,,,,,,,,,,,,,,,
1036584,クヴェンランド,24778,6907,False,0,,,,,,,,,,,,,,,,,,,
1036795,県庁前交差点 (沖縄県),36305,10230,False,0,,,,,,,,,,,,,,,,,,,
1037894,昭和園,25039,7449,False,0,,,,,,,,,,,,,,,,,,,
1038021,並柳団地,21207,5748,False,0,,,,,,,,,,,,,,,,,,,
