page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,クラブカラー,スローガン,マスコット,上位組織,下位組織,代表,別名,創立年,創設地,創設関係者,加盟国・地域,加盟組織,国,大会,後継組織,所在地,活動内容,競技,統括地域,解散年,設立目的,読み,過去の組織名
1628358,アメリカ合衆国サッカー連盟,65344,9707,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1636296,アメリカ合衆国自動車クラブ,121872,27889,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1636982,エクアドルサッカー連盟,32709,6837,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1636985,南アフリカ共和国サッカー協会,49092,7924,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1638061,オーストラリアサッカー連盟,88670,22588,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1643272,国際セーリング連盟,36176,8102,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1643276,国際トライアスロン連合,34094,7750,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1649629,国際大学スポーツ連盟,24185,6745,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1654778,ナイジェリアサッカー協会,47349,7725,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1664315,国際カヌー連盟,32068,7190,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1674469,国際ろう者スポーツ委員会,26215,7953,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1680658,JKA,45539,11930,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1695393,日本キックボクシング協会,27531,7529,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1696381,日本フリークライミング協会,29698,8004,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1697879,オランダサッカー協会,64357,10077,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1703477,バングラデシュサッカー連盟,47029,8279,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1704296,国際オリンピック・アカデミー,29981,7840,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1709627,中華職業籃球聯盟,24011,6655,False,0,20,0,0,0,0,0,0,2,1,0,0,0,8,3,0,0,0,0,1,3,1,0,1,0
1719711,国際視覚障害者スポーツ連盟,28104,7532,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1734394,国際競馬統括機関連盟,23109,6296,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1735484,オセアニア野球連盟,59413,10846,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1772085,九州ラグビーフットボール協会,68893,11843,False,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0
1778238,日本プロサーフィン連盟,24347,6627,False,0,14,0,0,0,0,0,0,3,1,0,0,0,0,1,2,0,0,3,2,1,0,0,1,0
1797465,東京都サッカー協会,49232,9002,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1798028,千葉県競馬組合,26110,7502,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1799597,英国ボクシング管理委員会,47124,9900,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1807536,フォーミュラ・ワン・チームズ・アソシエーション,84876,25824,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1813663,サウジアラビアサッカー連盟,49310,8865,False,1,26,0,0,0,2,0,1,6,2,0,1,0,0,2,7,0,1,1,1,2,0,0,0,0
1822603,東京六大学ソフトテニス連盟,46779,9985,False,0,44,0,0,0,0,0,0,0,3,0,0,0,13,0,19,0,1,0,3,1,0,0,1,3
1861936,アフリカ野球・ソフトボール協会,64631,11494,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1861942,アメリカ大陸野球連盟,66774,11480,False,1,39,0,0,0,1,0,0,3,1,0,0,29,0,1,0,0,1,0,1,1,0,0,1,0
1862971,日本女子プロ野球機構,186396,71024,False,2,312,0,0,0,1,0,1,20,2,0,8,0,142,3,95,0,2,4,24,3,0,2,1,4
1863669,日本プロフェッショナルボディボーディング連盟,29985,8940,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1871752,UKFジャパン,36030,7409,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1886900,ヨーロッパ剣道連盟,26794,7640,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1892014,日本女子ラグビーフットボール連盟,28170,7605,False,0,19,0,0,0,2,1,0,1,1,0,0,0,0,2,3,1,0,2,2,2,1,0,1,0
1902248,世界プロボクシング連盟,41104,7585,False,0,16,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3
1903249,大韓バスケットボール協会,27112,7043,False,1,30,0,0,0,5,1,0,5,3,0,0,0,0,1,6,0,0,4,1,1,0,0,1,2
1908351,北マリアナ諸島サッカー協会,62630,10444,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1910872,日本格闘競技連盟,75597,28511,False,1,113,0,0,0,18,0,4,4,2,1,4,0,36,2,1,0,1,1,33,2,0,3,1,0
1925470,ウズベキスタンサッカー連盟,62326,10523,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1932702,マケドニアサッカー連盟,55691,9193,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1932730,ロシアサッカー連合,59048,11220,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1934345,バーレーンサッカー協会,46855,8208,False,1,25,0,0,0,4,0,1,7,2,0,0,0,0,4,0,0,1,1,1,4,0,0,0,0
1934832,オーストラリアオリンピック委員会,24643,6425,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1936615,イスラエルサッカー協会,63127,12845,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1936912,フィンランドサッカー協会,56771,9148,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1943719,ラトビアサッカー連盟,52937,8790,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1946893,スウェーデンサッカー協会,69441,12873,False,1,79,0,0,0,10,4,4,6,4,0,0,0,0,5,27,0,2,3,3,6,0,1,0,4
1948267,国際サッカー評議会,66699,19266,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1958093,アメリカ領ヴァージン諸島サッカー連盟,49272,8839,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1958095,ウェールズサッカー協会,53923,9254,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1959263,ウクライナサッカー連盟,59320,9439,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1959268,アラブ首長国連邦サッカー協会,48213,8489,False,1,24,0,0,0,4,2,1,6,1,0,0,0,0,2,2,0,1,1,1,2,0,1,0,0
1960422,カタールサッカー協会,52142,9923,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1963438,国際ボブスレー・トボガニング連盟,38374,8875,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1970148,全日本学生合気道連盟,23633,6757,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1978388,世界ブールスポーツ連合,24744,7050,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1985214,国際テコンドー連盟,44626,16405,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1987530,デンマークサッカー協会,54906,9901,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1991961,国技院,24873,7030,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2001875,ウルグアイサッカー協会,35642,7585,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2001987,コロンビアサッカー連盟,34998,7413,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2002019,ペルーサッカー連盟,34636,7415,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2002158,パラグアイサッカー協会,36322,7666,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2003106,ベネズエラサッカー連盟,36142,7827,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2003109,チリサッカー連盟,34681,7301,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2005805,ボリビアサッカー連盟,34920,7367,False,1,26,0,0,0,6,2,1,6,1,0,0,0,0,2,1,0,1,3,1,2,0,0,0,0
2027239,中国囲棋会,26794,8127,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2055552,オリンピック冬季大会競技団体連合,38732,8546,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2056665,独立リーグ連絡協議会,38263,12267,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2067128,国際総合武道教育連盟,25127,7221,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2079266,オリンピック夏季大会競技団体連合,46983,9838,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2097719,キプロスサッカー協会,55617,9305,False,1,27,0,0,0,7,1,1,6,1,0,0,0,0,2,1,0,2,3,1,2,0,0,0,0
2100753,日本モーターサイクルスポーツ協会,42649,12793,False,1,75,0,0,0,9,0,1,11,5,0,0,0,0,5,17,0,1,15,5,3,0,1,1,1
2101240,世界麻雀組織,32006,8735,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2103750,日本アマチュアKYOTEI連盟,26193,7811,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2104003,日本ダブルダッチ協会,24974,7244,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2125913,セーシェルサッカー連盟,51099,8399,False,1,24,0,0,0,6,1,1,5,1,0,0,0,0,2,2,0,1,2,1,2,0,0,0,0
2127457,マリサッカー連盟,50115,8156,False,1,26,0,0,0,4,4,1,6,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0
2130815,カメルーンサッカー連盟,50387,8283,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2131081,パンアメリカン柔道連盟,127351,15805,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2131083,アフリカ柔道連盟,123459,14012,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2131087,オセアニア柔道連盟,116571,13047,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2131103,ヨーロッパ柔道連盟,128325,15032,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2131105,アジア柔道連盟,122160,14586,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2131468,ホンジュラスサッカー連盟,46184,8169,False,1,21,0,0,0,4,1,1,5,1,0,0,0,0,3,0,0,0,2,1,3,0,0,0,0
2142926,アゼルバイジャンサッカー連盟協会,56989,9302,False,1,24,0,0,0,4,2,1,6,1,0,0,0,0,2,1,0,2,2,1,2,0,0,0,0
2156133,日本女子ボウリング機構,34922,10674,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2168995,関東大学女子バスケットボール連盟,56282,12472,False,0,119,0,0,0,0,0,0,0,0,0,0,0,107,0,8,0,0,1,1,1,0,0,1,0
2199000,アメリカ合衆国チェス連盟,44902,11368,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2220064,国際ゴルフ連盟,24357,6783,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2222145,北海道サッカー協会,45406,8381,False,0,26,0,0,0,0,1,1,1,0,0,0,0,0,0,15,0,0,2,2,3,0,0,1,0
2223288,ワールド・ダーツ・フェデレイション,91586,20088,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2233630,熊本県サッカー協会,41277,7371,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2253200,ジャパンブリーダーズカップ協会,35604,8859,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2269437,日本パラサイクリング連盟,26503,7080,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2278849,中華民国サッカー協会,69826,13582,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2279532,中国サッカー協会,63863,11467,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2284629,IOC承認国際競技団体連合,48755,11199,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2286092,朝鮮民主主義人民共和国サッカー協会,53178,10073,False,1,38,0,0,0,12,2,1,11,2,0,0,0,0,3,1,0,1,0,1,3,0,0,1,0
2286093,グアムサッカー協会,50212,8964,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2286095,マカオサッカー協会,46567,8192,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2286266,国際水上スキー&ウェイクボード連盟,22985,6678,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2301293,国際柔道協会,32675,11092,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2303278,国際オリエンテーリング連盟,30071,7777,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2308322,NHRA,31406,10679,False,0,46,0,0,0,0,0,0,2,1,1,1,0,0,2,30,0,0,3,4,1,0,1,0,0
2308785,天空キックボクシング協会,49966,11091,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2312794,オセアニア国内オリンピック委員会,46652,10146,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2322638,国際アイランドゲームズ協会,52642,11363,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2324823,カナダサッカー協会,62329,10192,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2326566,グリーンランドサッカー協会,25802,7019,False,1,13,0,0,0,2,0,0,2,1,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0
2327350,モルディブサッカー協会,46044,7989,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2333503,ネパールサッカー協会,47559,8217,False,1,8,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0
2338208,インドネシアサッカー協会,57154,10294,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2339298,ベトナムサッカー連盟,51048,9027,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2345566,全日本かるた協会,43126,10242,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2362518,全日本学生囲碁連盟,31220,7893,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2367238,韓国プロレスリング連盟,26152,6900,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2378963,トルコサッカー連盟,56548,10187,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2389828,国際近代五種連合,34602,7822,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2394219,日本古武道協会,47503,11224,False,1,54,0,0,0,0,0,1,1,2,0,0,0,0,2,8,0,1,6,29,2,0,1,1,0
2411318,日本バックギャモン協会,26699,7825,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2450016,国際バンディ連盟,43777,9415,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2459385,タジキスタンサッカー連盟,46812,8299,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2459892,世界プロサーフィン連盟,24918,6852,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2460026,国際K-1連盟,28476,8814,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2464284,香港サッカー協会,52652,9126,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2468659,中華民国ラグビーフットボール協会,31868,8345,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2469399,香港ラグビーフットボール協会,27587,7483,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2482485,中華民国野球協会,34207,9146,False,1,29,0,0,0,4,0,2,7,2,0,0,0,0,2,0,0,1,2,2,1,0,1,1,4
2485983,日本学生オリエンテーリング連盟,28787,8327,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2490504,大韓野球ソフトボール協会,30931,7855,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2491484,フィジーサッカー協会,34732,7126,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2493434,日本フリースタイルフットボール協会,30349,8821,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2523931,タイサッカー協会,62761,9705,False,1,16,0,0,0,0,2,1,4,1,0,0,0,0,2,1,0,1,0,1,2,0,0,1,0
2525490,モンゴル国サッカー連盟,51791,9814,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525496,カンボジアサッカー連盟,48215,8539,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525527,アフガニスタンサッカー連盟,48962,8741,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525588,ブルネイ・ダルサラームサッカー協会,50458,9251,False,1,26,0,0,0,5,3,1,7,2,0,0,0,0,2,0,0,1,0,1,2,1,0,1,0
2525602,ブータンサッカー連盟,46866,8175,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525612,スリランカサッカー連盟,47421,8283,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525651,イエメンサッカー協会,48522,8496,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525658,シリアサッカー協会,48927,8560,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525662,イラクサッカー協会,72806,18983,False,1,77,0,0,0,27,6,1,11,2,0,0,0,0,20,1,0,1,0,1,6,0,0,1,0
2525774,クウェートサッカー協会,50356,9388,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525778,ヨルダンサッカー協会,48020,8505,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525780,レバノンサッカー連盟,48601,8541,False,1,22,0,0,0,3,4,1,5,2,0,0,0,0,2,0,0,1,0,1,2,0,0,1,0
2525785,シンガポールサッカー協会,59515,9736,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2525989,東ティモールサッカー連盟,49311,8705,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2526013,ミャンマーサッカー連盟,51073,9684,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2526247,オマーンサッカー協会,48094,8521,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2526249,パレスチナサッカー協会,50243,9386,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2526360,パキスタンサッカー連盟,50402,8969,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2526574,イラン・イスラム共和国サッカー連盟,65094,11902,False,1,38,0,0,0,8,2,2,7,2,0,0,0,0,5,2,0,1,0,1,5,0,0,1,2
2541675,スペシャルオリンピックス日本,33974,9447,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2549169,日本近代五種協会,33619,9205,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2549172,日本バイアスロン連盟,30523,7964,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2552847,大日本居合道連盟,33202,10189,False,1,33,0,0,0,0,0,2,2,5,0,1,0,2,1,5,0,0,5,5,4,0,0,1,0
2553084,国際合気道連盟,23678,6366,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2555013,ジャマイカサッカー連盟,47050,8305,False,1,18,0,0,0,4,2,1,1,2,0,0,0,0,2,0,0,1,0,2,2,0,0,1,0
2558567,北中米カリブ陸上競技連盟,57522,10523,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2578809,中国オリンピック委員会,28200,8607,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2579351,北アメリカサッカー連合,116198,13397,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2579357,カリブ海サッカー連合,129505,15180,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2583314,神奈川県川崎競馬組合,27867,8097,False,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
2595828,欧州水泳連盟,46179,11349,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2600013,北アフリカサッカー連合,151260,15916,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2600032,西アフリカサッカー連合,155836,16411,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2600039,南部アフリカサッカー協会評議会,152393,16027,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2600151,東部・中部アフリカサッカー協会評議会,147321,15045,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2601373,ストリートダンス協会,31867,9097,False,1,31,0,0,0,0,0,2,3,2,0,0,0,0,2,5,0,1,9,3,2,0,2,0,0
2610541,国際コーフボール連盟,24829,6613,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2610543,国際サーフィン連盟,22578,6110,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2618241,ロンドンオリンピック・パラリンピック組織委員会,37441,10376,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2633047,日本ペタンク・ブール連盟,34825,9811,False,1,58,0,0,0,5,2,1,2,2,0,0,0,2,2,12,0,1,8,7,2,0,2,1,9
2633091,日本スポーツ吹矢協会,31379,8665,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2633111,日本キンボールスポーツ連盟,29556,8622,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2634791,日本女子体育連盟,32270,8578,False,1,24,0,0,0,3,2,1,3,2,0,0,1,0,1,0,0,1,8,0,1,0,0,1,0
2634883,ツール・ド・北海道協会,28277,7883,False,1,21,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,1,7,3,1,0,1,1,0
2635824,全日本剣道道場連盟,34323,8923,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2636386,日本躰道協会,29401,7509,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2645436,プロスカッシュ協会,51097,9997,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2647374,オセアニア大陸ハンドボール連盟,70899,10442,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2647483,アフリカハンドボール連盟,158245,18170,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2647522,パンアメリカンハンドボール連盟,92964,12000,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2651697,国際フロアボール連盟,20807,5600,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2652973,世界プロレス協会,41778,11138,False,0,33,0,0,0,10,0,0,0,1,0,13,0,0,1,2,0,0,0,3,2,0,0,1,0
2701975,米国バレーボール協会,29885,7718,False,0,28,0,0,0,4,4,0,8,1,0,0,0,0,1,2,0,0,2,4,1,0,0,0,1
2707334,イングランドアマチュアボクシング協会,47557,8506,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2745097,メキシコ連邦区ボクシング・レスリング協会,42525,8047,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2748872,日本列島プロレス連盟,37947,8523,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2749860,日本武藝躰道本院,32903,8818,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2764494,世界野球ソフトボール連盟,254923,44969,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2766605,リーガ・デ・フトボル・プロフェシオナル,65364,16186,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2771270,ジャパン・キックボクシング・イノベーション,46967,9026,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2771284,アジア太平洋キックボクシング連盟,45231,8411,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2771317,日本プロキックボクシング連盟,46383,8449,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2772280,日本野球機構,124448,24481,False,1,88,0,13,0,2,13,1,14,1,0,0,0,0,2,15,0,1,8,8,5,0,0,1,4
2776544,世界雪豹キックボクシング連盟,45213,10089,False,1,29,0,0,0,0,1,0,10,2,0,0,0,0,2,4,0,1,1,1,6,0,1,0,0
2778219,マレーシアサッカー協会,80308,15972,False,1,65,0,0,0,7,3,3,16,2,0,2,0,0,4,12,0,2,3,3,3,0,0,1,4
2778237,キルギスサッカー連盟,53436,9596,False,1,34,0,0,0,4,3,2,8,2,0,0,0,0,2,7,0,1,2,1,2,0,0,0,0
2778281,トルクメニスタンサッカー連盟,61590,12789,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2778852,ラオスサッカー連盟,56006,10126,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2779249,全インドサッカー連盟,78397,20323,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2792829,ブルネイオリンピック評議会,31994,8371,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2792936,世界躰道連盟,22283,6277,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2800803,日本知的障害者スキー協会,36993,11745,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2808803,アジアバドミントン連盟,54759,10364,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2817435,国際アラブ競馬連盟,36527,9017,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2890771,日本バトン協会,27829,7552,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2896175,南アメリカ陸上競技連盟,61536,10556,False,1,33,0,0,0,0,0,1,4,2,0,0,13,0,0,9,0,1,0,1,1,0,0,1,0
2897563,アルジェリアサッカー連盟,52849,8817,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2897982,王立モロッコサッカー連盟,52781,8867,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2898003,チュニジアサッカー連盟,55471,9252,False,1,27,0,0,0,0,1,0,10,1,0,0,0,0,5,1,0,1,2,1,5,0,0,0,0
2898054,リビアサッカー連盟,53381,9018,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2898391,アフリカ陸上競技連盟,68500,11432,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2918014,国際なぎなた連盟,34760,10711,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2918322,東京オリンピック・パラリンピック競技大会組織委員会,151531,35105,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2933727,全日本フルコンタクト空手道連盟,47385,14919,False,1,52,0,0,0,0,0,3,11,3,0,5,0,6,1,5,0,2,1,5,1,0,8,1,0
2938816,関東大学女子サッカー連盟,27775,7436,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2945644,プロゴルフ協会,30056,9051,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2958372,国際スポーツ振興協会,161863,38728,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2968514,日本ブラインドゴルフ振興協会,90407,21783,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2975534,世界ブラインドゴルフ協会,69956,16571,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3020290,日本視覚障害ゴルファーズ協会,34740,10288,False,0,32,0,0,0,1,11,1,2,2,0,0,0,0,0,5,0,1,5,1,0,0,1,1,1
3029413,独立サッカー連盟,109807,16753,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3033942,中央アメリカ・カリブ陸上競技連盟,69051,12187,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3033943,中央アメリカ陸上競技連盟,54689,9566,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3050164,日本独立リーグ野球機構,51918,12446,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3062879,国際マラソン・ロードレース協会,34105,10510,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3096573,ベルギーサッカー協会,73008,11311,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3136626,中央アジアサッカー協会,281101,23996,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3142950,リトアニア・バスケットボール連盟,31862,9137,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3152602,東京六大学準硬式野球連盟,54575,16566,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3204370,ルーマニアサッカー連盟,58462,9339,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3204570,アイスランドサッカー協会,57109,9297,False,1,20,0,0,0,4,0,1,6,1,0,0,0,0,2,0,0,1,2,1,2,0,0,0,0
3204575,アルバニアサッカー連盟,58186,9210,False,1,22,0,0,0,6,0,1,5,1,0,0,0,0,3,0,0,1,1,1,3,0,0,0,0
3204579,アルメニアサッカー連盟,55954,9141,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3204581,アンドラサッカー連盟,55118,9024,False,1,18,0,0,0,4,0,1,5,1,0,0,0,0,2,0,0,1,1,1,2,0,0,0,0
3205088,ジブラルタルサッカー協会,59340,10179,False,1,22,0,0,0,8,0,1,4,1,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0
3205091,サンマリノサッカー連盟,56211,9139,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205096,エストニアサッカー協会,58992,9251,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205104,クロアチアサッカー連盟,57614,9229,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3205108,カザフスタンサッカー連盟,55836,9202,False,1,,,,,,,,,,,,,,,,,,,,,,,,
