page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,主義・主張,人数,人数データの年,代表者,代表者の地位職業,任務,別名,協力国,参加した戦争,同盟国,国,基地,成立年,所在地,所属組織,所有兵器,種類,解散年,設立者,読み,起源
1540915,大韓民国国軍,177783,47724,False,1,,,,,,,,,,,,,,,,,,,,,,,
1544013,第一四一海軍航空隊,42026,12961,False,1,,,,,,,,,,,,,,,,,,,,,,,
1546362,トレインボット,99284,22819,False,0,,,,,,,,,,,,,,,,,,,,,,,
1549693,戦車第2師団 (日本軍),32050,8230,False,1,,,,,,,,,,,,,,,,,,,,,,,
1549730,戦車第3師団 (日本軍),31184,7930,False,1,,,,,,,,,,,,,,,,,,,,,,,
1549738,戦車第4師団 (日本軍),27160,6750,False,1,,,,,,,,,,,,,,,,,,,,,,,
1550358,第六五三海軍航空隊,42543,13993,False,1,92,0,0,0,0,0,0,0,10,0,12,0,0,3,2,0,17,38,8,1,0,1,0
1550406,藤沢海軍航空隊,34682,8504,False,1,,,,,,,,,,,,,,,,,,,,,,,
1556992,第4海兵師団 (アメリカ軍),45889,9233,False,1,,,,,,,,,,,,,,,,,,,,,,,
1557050,GUN (ソニックシリーズ),81507,22624,False,0,,,,,,,,,,,,,,,,,,,,,,,
1557706,要塞司令部,27190,7521,False,0,,,,,,,,,,,,,,,,,,,,,,,
1557965,第七〇六海軍航空隊,36047,10135,False,1,,,,,,,,,,,,,,,,,,,,,,,
1558941,第三二一海軍航空隊,33648,9386,False,1,,,,,,,,,,,,,,,,,,,,,,,
1563943,平和安定化部隊,39259,9661,False,0,,,,,,,,,,,,,,,,,,,,,,,
1563959,和平履行部隊,97525,15855,False,0,,,,,,,,,,,,,,,,,,,,,,,
1563971,第五五二海軍航空隊,43306,14101,False,1,,,,,,,,,,,,,,,,,,,,,,,
1564283,第13師団 (陸上自衛隊),39821,11485,False,1,,,,,,,,,,,,,,,,,,,,,,,
1564284,第12師団 (陸上自衛隊),50066,13708,False,1,,,,,,,,,,,,,,,,,,,,,,,
1564286,第5師団 (陸上自衛隊),43016,13259,False,1,,,,,,,,,,,,,,,,,,,,,,,
1566697,号軍,27553,7947,False,0,,,,,,,,,,,,,,,,,,,,,,,
1566953,陸軍兵器廠,63072,17932,False,0,,,,,,,,,,,,,,,,,,,,,,,
1570750,第一航空隊,52193,18677,False,1,,,,,,,,,,,,,,,,,,,,,,,
1571006,国防軍司令部 (デンマーク軍),21371,6283,False,0,,,,,,,,,,,,,,,,,,,,,,,
1572509,航空機動作戦師団 (ドイツ連邦陸軍),64635,16390,False,1,,,,,,,,,,,,,,,,,,,,,,,
1573083,コソボ解放軍,128772,27936,False,1,,,,,,,,,,,,,,,,,,,,,,,
1573377,セルビア義勇親衛隊,110121,18858,False,1,,,,,,,,,,,,,,,,,,,,,,,
1575153,支那駐屯歩兵第1連隊,31797,8519,False,1,,,,,,,,,,,,,,,,,,,,,,,
1575155,支那駐屯歩兵第2連隊,33730,9400,False,1,,,,,,,,,,,,,,,,,,,,,,,
1575156,支那駐屯歩兵第3連隊,34071,9110,False,1,,,,,,,,,,,,,,,,,,,,,,,
1577044,第一五三海軍航空隊,39958,12899,False,1,,,,,,,,,,,,,,,,,,,,,,,
1584295,山砲兵第27連隊,36196,9953,False,1,,,,,,,,,,,,,,,,,,,,,,,
1584698,グレイル傭兵団,86694,42339,False,0,,,,,,,,,,,,,,,,,,,,,,,
1584775,佐世保海軍航空隊,64717,19765,False,1,,,,,,,,,,,,,,,,,,,,,,,
1586158,戦車第1連隊,32593,8289,False,1,,,,,,,,,,,,,,,,,,,,,,,
1587278,ベトナム人民軍,52615,14815,False,1,,,,,,,,,,,,,,,,,,,,,,,
1587611,米空軍資材コマンド,54714,15194,False,1,,,,,,,,,,,,,,,,,,,,,,,
1587634,第24空軍 (アメリカ軍),40910,8301,False,1,,,,,,,,,,,,,,,,,,,,,,,
1588429,空軍予備役軍団,45742,9878,False,1,,,,,,,,,,,,,,,,,,,,,,,
1589057,第10空軍 (アメリカ軍),25850,7489,False,1,,,,,,,,,,,,,,,,,,,,,,,
1589112,アメリカ空軍戦闘センター,28514,7931,False,1,,,,,,,,,,,,,,,,,,,,,,,
1589683,海兵遠征軍,43086,8751,False,0,,,,,,,,,,,,,,,,,,,,,,,
1589731,統合戦力軍特殊作戦軍団,41940,9528,False,1,,,,,,,,,,,,,,,,,,,,,,,
1589827,宇宙統合機能構成部隊,23980,6755,False,1,,,,,,,,,,,,,,,,,,,,,,,
1589974,第90ミサイル航空団 (アメリカ軍),28023,8568,False,1,,,,,,,,,,,,,,,,,,,,,,,
1590719,歩兵第15連隊,42145,10005,False,1,,,,,,,,,,,,,,,,,,,,,,,
1590742,歩兵第115連隊,31730,8364,False,1,,,,,,,,,,,,,,,,,,,,,,,
1591008,宿毛海軍航空隊,38781,11050,False,1,,,,,,,,,,,,,,,,,,,,,,,
1591091,空軍ワシントン地区隊,45161,9828,False,1,,,,,,,,,,,,,,,,,,,,,,,
1592072,第19空軍 (アメリカ軍),39410,9725,False,1,,,,,,,,,,,,,,,,,,,,,,,
1592144,観測及び目標要求小隊,48568,10023,False,0,,,,,,,,,,,,,,,,,,,,,,,
1592402,野戦重砲兵第1連隊,43511,11379,False,1,,,,,,,,,,,,,,,,,,,,,,,
1592646,野戦重砲兵第7連隊,42888,12331,False,0,,,,,,,,,,,,,,,,,,,,,,,
1592647,近衛歩兵第1連隊,41707,11005,False,1,,,,,,,,,,,,,,,,,,,,,,,
1592649,近衛歩兵第2連隊,38922,10416,False,1,,,,,,,,,,,,,,,,,,,,,,,
1592773,リトアニア空軍,25727,7260,False,0,,,,,,,,,,,,,,,,,,,,,,,
1593858,空軍気象局,43649,9916,False,1,,,,,,,,,,,,,,,,,,,,,,,
1595950,独立混成第1旅団,40654,11891,False,1,,,,,,,,,,,,,,,,,,,,,,,
1596313,第三十一航空隊,46088,14375,False,0,,,,,,,,,,,,,,,,,,,,,,,
1596502,額兵隊,29173,8659,False,0,21,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,4,3,4,0,1,1,1
1596981,第11航空団 (アメリカ軍),28206,8761,False,1,,,,,,,,,,,,,,,,,,,,,,,
1598649,イスラエル航空宇宙軍,250421,47922,False,1,,,,,,,,,,,,,,,,,,,,,,,
1599822,戦車第10連隊,37284,11052,False,1,,,,,,,,,,,,,,,,,,,,,,,
1603312,第23空軍 (アメリカ軍),38854,9612,False,1,,,,,,,,,,,,,,,,,,,,,,,
1603379,第1特殊作戦航空団 (アメリカ軍),45757,13999,False,1,,,,,,,,,,,,,,,,,,,,,,,
1603830,空軍警備隊,40499,8532,False,0,,,,,,,,,,,,,,,,,,,,,,,
1603841,戦車第3連隊,37496,11489,False,1,,,,,,,,,,,,,,,,,,,,,,,
1603842,戦車第4連隊,37706,11102,False,1,,,,,,,,,,,,,,,,,,,,,,,
1604334,空軍システム軍団,25008,6783,False,1,,,,,,,,,,,,,,,,,,,,,,,
1604344,空軍兵站軍団,24697,6955,False,1,,,,,,,,,,,,,,,,,,,,,,,
1605468,第2空軍 (アメリカ軍),50446,10764,False,1,,,,,,,,,,,,,,,,,,,,,,,
1605539,第三十五航空隊,39926,11625,False,1,,,,,,,,,,,,,,,,,,,,,,,
1605732,アラスカ航空軍団,25319,7470,False,1,,,,,,,,,,,,,,,,,,,,,,,
1606614,第4空軍 (アメリカ軍),45180,10198,False,1,,,,,,,,,,,,,,,,,,,,,,,
1607736,第1合衆国義勇騎兵隊,31854,8331,False,1,,,,,,,,,,,,,,,,,,,,,,,
1608128,第91ミサイル航空団 (アメリカ軍),27539,8099,False,1,,,,,,,,,,,,,,,,,,,,,,,
1608913,第13空軍 (アメリカ軍),60649,11871,False,1,,,,,,,,,,,,,,,,,,,,,,,
1608953,グローバル・ポジショニング・システム航空団,27136,6887,False,1,,,,,,,,,,,,,,,,,,,,,,,
1609081,アラスカ軍,44365,10316,False,1,,,,,,,,,,,,,,,,,,,,,,,
1609262,第2海兵遠征軍 (アメリカ軍),61486,9976,False,1,,,,,,,,,,,,,,,,,,,,,,,
1609436,第1空母航空団 (アメリカ海軍),57534,11514,False,1,,,,,,,,,,,,,,,,,,,,,,,
1609713,ノルウェー軍,58115,12565,False,1,,,,,,,,,,,,,,,,,,,,,,,
1610880,徳島海軍航空隊,36177,10167,False,1,,,,,,,,,,,,,,,,,,,,,,,
1611206,アゾフ・コサック軍,24616,7255,False,0,,,,,,,,,,,,,,,,,,,,,,,
1611890,オランダ軍,53668,12582,False,1,,,,,,,,,,,,,,,,,,,,,,,
1611894,黒海コサック軍,31568,9687,False,0,,,,,,,,,,,,,,,,,,,,,,,
1612071,ソ連地上軍,72489,21077,False,0,,,,,,,,,,,,,,,,,,,,,,,
1613281,ドナウ川のシーチ,35942,11014,False,0,,,,,,,,,,,,,,,,,,,,,,,
1615680,アメリカ空軍南方軍団,25556,7324,False,1,,,,,,,,,,,,,,,,,,,,,,,
1615720,空軍特殊兵器センター,25811,7256,False,1,,,,,,,,,,,,,,,,,,,,,,,
1615775,地球規模攻撃軍団,75096,11599,False,1,42,5,0,0,0,0,1,2,2,0,0,0,1,13,2,1,5,0,8,0,0,1,1
1615801,大陸航空軍団,26167,7690,False,1,,,,,,,,,,,,,,,,,,,,,,,
1616018,航空兵装センター,27496,8145,False,1,,,,,,,,,,,,,,,,,,,,,,,
1616056,航空訓練軍団,25263,7316,False,1,,,,,,,,,,,,,,,,,,,,,,,
1616082,航空宇宙防衛軍団,27523,8490,False,1,,,,,,,,,,,,,,,,,,,,,,,
1616084,佐伯海軍航空隊,53749,14884,False,1,,,,,,,,,,,,,,,,,,,,,,,
1616104,空軍情報・監視・偵察局,42211,8871,False,1,,,,,,,,,,,,,,,,,,,,,,,
1619127,カナダ国外派遣軍,22760,6547,False,0,,,,,,,,,,,,,,,,,,,,,,,
1620470,第150合同任務部隊,30467,8165,False,0,,,,,,,,,,,,,,,,,,,,,,,
1620790,アルモガバルス,31668,11152,False,0,,,,,,,,,,,,,,,,,,,,,,,
1620837,飛行第8戦隊 (日本軍),30510,7866,False,1,,,,,,,,,,,,,,,,,,,,,,,
1621338,アメリカ艦隊総軍,71697,22697,False,1,,,,,,,,,,,,,,,,,,,,,,,
1621917,土浦海軍航空隊,44266,13839,False,1,,,,,,,,,,,,,,,,,,,,,,,
1622787,楚勇,26588,8253,False,0,,,,,,,,,,,,,,,,,,,,,,,
1623099,国際連合コンゴ民主共和国ミッション,32381,8490,False,1,,,,,,,,,,,,,,,,,,,,,,,
1626322,デカン・ムジャーヒディーン,27685,7724,False,0,,,,,,,,,,,,,,,,,,,,,,,
1627032,イギリス海外派遣軍,22055,6423,False,0,,,,,,,,,,,,,,,,,,,,,,,
1627058,カナダ国内軍,22287,6610,False,0,,,,,,,,,,,,,,,,,,,,,,,
1627128,第1航空艦隊 (ドイツ空軍),21795,6012,False,0,,,,,,,,,,,,,,,,,,,,,,,
1627147,第2航空艦隊 (ドイツ空軍),23479,6421,False,0,,,,,,,,,,,,,,,,,,,,,,,
1627165,第3航空艦隊 (ドイツ空軍),22860,6458,False,0,,,,,,,,,,,,,,,,,,,,,,,
1627184,第4航空艦隊 (ドイツ空軍),21857,6191,False,0,14,0,0,0,0,0,0,1,1,0,3,0,1,0,1,1,3,1,1,0,0,1,0
1627399,カナダ空軍,56164,13363,False,0,,,,,,,,,,,,,,,,,,,,,,,
1627743,第10艦隊 (アメリカ軍),35828,9024,False,1,,,,,,,,,,,,,,,,,,,,,,,
1628176,第三十三航空隊,38721,10851,False,1,,,,,,,,,,,,,,,,,,,,,,,
1630711,第12戦車大隊,35364,8932,False,1,,,,,,,,,,,,,,,,,,,,,,,
1631130,第12高射特科大隊,26529,6960,False,1,,,,,,,,,,,,,,,,,,,,,,,
1631168,第12施設大隊,26624,7206,False,1,,,,,,,,,,,,,,,,,,,,,,,
1631211,第12後方支援連隊,30003,7579,False,1,,,,,,,,,,,,,,,,,,,,,,,
1631234,第12特科連隊,36666,10073,False,1,,,,,,,,,,,,,,,,,,,,,,,
1631958,中華民国海軍,59666,19016,False,1,,,,,,,,,,,,,,,,,,,,,,,
1631966,レッドショルダー,48942,15944,False,0,,,,,,,,,,,,,,,,,,,,,,,
1632176,クロアチア防衛軍,106086,18289,False,1,,,,,,,,,,,,,,,,,,,,,,,
1632427,イギリス海軍補助艦隊,33312,9087,False,0,,,,,,,,,,,,,,,,,,,,,,,
1632725,クロアチア防衛評議会,132473,26294,False,1,,,,,,,,,,,,,,,,,,,,,,,
1632767,高射教導群,63233,13317,False,1,,,,,,,,,,,,,,,,,,,,,,,
1633546,第5航空艦隊 (ドイツ空軍),22454,6436,False,0,,,,,,,,,,,,,,,,,,,,,,,
1634629,三重海軍航空隊,38729,11824,False,1,,,,,,,,,,,,,,,,,,,,,,,
1634871,ボスニア・ヘルツェゴビナ共和国軍,131507,24805,False,1,,,,,,,,,,,,,,,,,,,,,,,
1635388,サソリ (民兵組織),103643,17624,False,0,,,,,,,,,,,,,,,,,,,,,,,
1635444,銀輪部隊,30047,8554,False,0,,,,,,,,,,,,,,,,,,,,,,,
1638026,IdFlieg,19042,5503,False,0,,,,,,,,,,,,,,,,,,,,,,,
1638235,中華民国空軍,49079,15246,False,1,,,,,,,,,,,,,,,,,,,,,,,
1638436,PQ18船団,42899,13852,False,0,,,,,,,,,,,,,,,,,,,,,,,
1639197,第1飛行師団 (日本軍),36281,11712,False,1,,,,,,,,,,,,,,,,,,,,,,,
1639734,オーストリア＝ハンガリー帝国海軍,44470,12351,False,1,,,,,,,,,,,,,,,,,,,,,,,
1640998,スルプスカ共和国軍,118887,20646,False,1,,,,,,,,,,,,,,,,,,,,,,,
1641185,第二二一海軍航空隊,37743,11826,False,1,,,,,,,,,,,,,,,,,,,,,,,
1641883,第9飛行師団 (日本軍),29630,8012,False,1,,,,,,,,,,,,,,,,,,,,,,,
1642147,高射第1師団 (日本軍),30554,8990,False,1,,,,,,,,,,,,,,,,,,,,,,,
1642837,高射第2師団 (日本軍),31514,8433,False,1,,,,,,,,,,,,,,,,,,,,,,,
1642903,高射第3師団 (日本軍),28122,7620,False,1,,,,,,,,,,,,,,,,,,,,,,,
1643019,高射第4師団 (日本軍),29324,8432,False,1,,,,,,,,,,,,,,,,,,,,,,,
1643144,イラク治安部隊,57369,17072,False,0,,,,,,,,,,,,,,,,,,,,,,,
1643420,第10飛行師団 (日本軍),32852,9462,False,1,,,,,,,,,,,,,,,,,,,,,,,
1644863,東ティモール国際軍,39795,10237,False,0,,,,,,,,,,,,,,,,,,,,,,,
1645831,ボスニア・ヘルツェゴビナ連邦軍,107332,17447,False,0,,,,,,,,,,,,,,,,,,,,,,,
1645932,熊野水軍,23657,6978,False,0,,,,,,,,,,,,,,,,,,,,,,,
1647183,第一七一海軍航空隊,33283,8885,False,1,,,,,,,,,,,,,,,,,,,,,,,
1648109,第11飛行師団 (日本軍),29062,8107,False,1,,,,,,,,,,,,,,,,,,,,,,,
1648295,第12飛行師団 (日本軍),32720,8258,False,1,,,,,,,,,,,,,,,,,,,,,,,
1648920,第13飛行師団 (日本軍),32518,9702,False,1,,,,,,,,,,,,,,,,,,,,,,,
1656016,鹿児島海軍航空隊,36696,11332,False,1,,,,,,,,,,,,,,,,,,,,,,,
1656149,第7飛行師団 (日本軍),34245,9967,False,1,,,,,,,,,,,,,,,,,,,,,,,
1656828,第6飛行師団 (日本軍),34026,9562,False,1,,,,,,,,,,,,,,,,,,,,,,,
1658832,毛利水軍,66217,20640,False,0,,,,,,,,,,,,,,,,,,,,,,,
1659232,第5飛行師団 (日本軍),32277,9216,False,1,,,,,,,,,,,,,,,,,,,,,,,
1660336,スロボダ・ウクライナ・ハイダマーカ・キーシュ,46138,11635,False,1,,,,,,,,,,,,,,,,,,,,,,,
1661411,第4飛行師団 (日本軍),31796,10089,False,1,,,,,,,,,,,,,,,,,,,,,,,
1661739,第3飛行師団 (日本軍),32669,9279,False,1,,,,,,,,,,,,,,,,,,,,,,,
1663855,奈良海軍航空隊,37811,10425,False,1,,,,,,,,,,,,,,,,,,,,,,,
1663934,第2飛行師団 (日本軍),32659,9671,False,1,,,,,,,,,,,,,,,,,,,,,,,
1664184,衝鋒隊,24927,7170,False,0,,,,,,,,,,,,,,,,,,,,,,,
1664439,第1航空隊 (海上自衛隊),75646,15430,False,0,,,,,,,,,,,,,,,,,,,,,,,
1666958,国民革命軍,73377,19689,False,1,,,,,,,,,,,,,,,,,,,,,,,
1667129,第3飛行隊 (航空自衛隊),67855,15204,False,1,101,0,0,0,0,0,0,11,1,0,0,0,1,15,3,4,18,38,9,0,0,1,0
1667154,第8飛行隊 (航空自衛隊),70417,15610,False,1,,,,,,,,,,,,,,,,,,,,,,,
1668397,イラン空軍,34673,10134,False,0,,,,,,,,,,,,,,,,,,,,,,,
1670716,松山海軍航空隊,40716,13257,False,1,,,,,,,,,,,,,,,,,,,,,,,
1673545,訓練隊,33965,9606,False,0,,,,,,,,,,,,,,,,,,,,,,,
1674732,第303飛行隊 (航空自衛隊),63206,13038,False,1,,,,,,,,,,,,,,,,,,,,,,,
1674744,第304飛行隊 (航空自衛隊),56192,11612,False,1,,,,,,,,,,,,,,,,,,,,,,,
1674757,第306飛行隊 (航空自衛隊),58902,12229,False,1,,,,,,,,,,,,,,,,,,,,,,,
1677467,陸警隊,42948,9593,False,0,,,,,,,,,,,,,,,,,,,,,,,
1679512,三沢海軍航空隊,57739,18506,False,1,,,,,,,,,,,,,,,,,,,,,,,
1682269,グアルディア・シビル,52263,13524,False,0,,,,,,,,,,,,,,,,,,,,,,,
1682536,第三〇一海軍航空隊,36015,10505,False,1,,,,,,,,,,,,,,,,,,,,,,,
1684122,第三〇二海軍航空隊,46835,15549,False,1,,,,,,,,,,,,,,,,,,,,,,,
1686012,第16飛行団,25895,6836,False,1,26,4,0,0,0,1,3,1,0,0,1,0,1,0,2,2,4,1,3,2,0,1,0
1686387,アルゼンチン空軍,51647,15805,False,0,,,,,,,,,,,,,,,,,,,,,,,
1686389,アルゼンチン海軍,51423,17654,False,0,,,,,,,,,,,,,,,,,,,,,,,
1686391,アルゼンチン陸軍,49272,17856,False,0,,,,,,,,,,,,,,,,,,,,,,,
1686647,ボリビア陸軍,33400,9460,False,0,,,,,,,,,,,,,,,,,,,,,,,
1687277,イラン陸軍,51898,14716,False,0,,,,,,,,,,,,,,,,,,,,,,,
1689172,ボリビア空軍,27355,7245,False,0,,,,,,,,,,,,,,,,,,,,,,,
1689174,ブラジル陸軍,51458,13041,False,0,,,,,,,,,,,,,,,,,,,,,,,
1689332,アマゾン軍,33708,11111,False,0,,,,,,,,,,,,,,,,,,,,,,,
1689580,西部軍 (ブラジル軍),29968,9240,False,0,,,,,,,,,,,,,,,,,,,,,,,
1689676,北東軍 (ブラジル軍),33223,10828,False,0,19,10,0,0,0,0,0,1,2,0,0,0,1,0,0,0,3,0,1,0,0,1,0
1690347,東部軍 (ブラジル軍),33385,12208,False,0,,,,,,,,,,,,,,,,,,,,,,,
1691611,上海海軍航空隊,36237,9790,False,1,,,,,,,,,,,,,,,,,,,,,,,
1691747,名取団,27879,9582,False,0,,,,,,,,,,,,,,,,,,,,,,,
1691855,ブラジル空軍,45460,12029,False,0,138,54,0,1,1,0,0,14,3,0,0,0,1,11,1,0,3,46,3,0,0,0,0
1692051,ヴァイクセル軍集団,45007,10517,False,0,,,,,,,,,,,,,,,,,,,,,,,
1692208,第18砲兵旅団,51297,9179,False,1,,,,,,,,,,,,,,,,,,,,,,,
1692280,第188旅団支援大隊,22649,6694,False,0,,,,,,,,,,,,,,,,,,,,,,,
1692522,第5航空軍 (ブラジル空軍),25816,7138,False,0,55,44,0,0,0,0,0,3,2,0,0,0,0,0,0,1,3,0,1,0,0,1,0
1692650,第1海軍管区 (ブラジル軍),27972,6718,False,0,,,,,,,,,,,,,,,,,,,,,,,
1692677,第2海軍管区 (ブラジル軍),29934,7679,False,0,,,,,,,,,,,,,,,,,,,,,,,
1694897,第七六二海軍航空隊,55223,24706,False,0,,,,,,,,,,,,,,,,,,,,,,,
1695006,西方艦隊 (イギリス),25033,6993,False,1,,,,,,,,,,,,,,,,,,,,,,,
1697130,メキシコ軍,77523,20138,False,1,,,,,,,,,,,,,,,,,,,,,,,
1697443,チリ陸軍,59053,16232,False,0,,,,,,,,,,,,,,,,,,,,,,,
1697451,第1師団 (チリ陸軍),23960,6244,False,0,,,,,,,,,,,,,,,,,,,,,,,
1697460,第2師団 (チリ陸軍),24498,6344,False,0,,,,,,,,,,,,,,,,,,,,,,,
1697475,第3師団 (チリ陸軍),24801,6629,False,0,,,,,,,,,,,,,,,,,,,,,,,
1697478,第4師団 (チリ陸軍),23925,6138,False,0,,,,,,,,,,,,,,,,,,,,,,,
1697515,第5師団 (チリ陸軍),24214,6341,False,0,,,,,,,,,,,,,,,,,,,,,,,
1697530,第6師団 (チリ陸軍),24302,6472,False,0,,,,,,,,,,,,,,,,,,,,,,,
1698895,リヴォニア騎士団,59091,13865,False,0,,,,,,,,,,,,,,,,,,,,,,,
1701517,自衛隊札幌地方協力本部,69487,15261,False,0,,,,,,,,,,,,,,,,,,,,,,,
1701539,自衛隊函館地方協力本部,57917,12906,False,0,,,,,,,,,,,,,,,,,,,,,,,
1701559,自衛隊旭川地方協力本部,62002,13782,False,0,,,,,,,,,,,,,,,,,,,,,,,
1701589,自衛隊帯広地方協力本部,61429,13639,False,0,,,,,,,,,,,,,,,,,,,,,,,
1702410,海上挺進部隊,33040,9405,False,0,,,,,,,,,,,,,,,,,,,,,,,
1702442,アインザッツグルッペン,177455,44571,False,0,,,,,,,,,,,,,,,,,,,,,,,
1703079,自衛隊青森地方協力本部,60767,15050,False,0,,,,,,,,,,,,,,,,,,,,,,,
1703081,自衛隊岩手地方協力本部,55814,12956,False,0,,,,,,,,,,,,,,,,,,,,,,,
1703085,自衛隊秋田地方協力本部,60548,13304,False,0,,,,,,,,,,,,,,,,,,,,,,,
1703167,自衛隊宮城地方協力本部,63876,14600,False,0,,,,,,,,,,,,,,,,,,,,,,,
1703168,自衛隊山形地方協力本部,60405,13688,False,0,,,,,,,,,,,,,,,,,,,,,,,
1703172,自衛隊福島地方協力本部,59917,13217,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704080,自衛隊茨城地方協力本部,60881,13657,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704082,自衛隊栃木地方協力本部,59430,13332,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704084,自衛隊群馬地方協力本部,55511,12829,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704085,自衛隊埼玉地方協力本部,63194,14725,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704086,自衛隊千葉地方協力本部,50418,12400,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704089,自衛隊東京地方協力本部,67531,16548,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704092,自衛隊神奈川地方協力本部,59169,13890,False,1,,,,,,,,,,,,,,,,,,,,,,,
1704093,自衛隊新潟地方協力本部,58105,13326,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704095,自衛隊長野地方協力本部,68551,14652,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704111,自衛隊山梨地方協力本部,57487,13076,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704166,旅団戦闘団,63227,17130,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704215,自衛隊静岡地方協力本部,63467,14346,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704216,自衛隊富山地方協力本部,65298,14720,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704217,自衛隊石川地方協力本部,57105,13620,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704219,自衛隊福井地方協力本部,56508,13114,False,0,,,,,,,,,,,,,,,,,,,,,,,
1704276,自衛隊岐阜地方協力本部,64493,14382,False,1,,,,,,,,,,,,,,,,,,,,,,,
1704279,自衛隊愛知地方協力本部,69835,15643,False,1,,,,,,,,,,,,,,,,,,,,,,,
1704283,自衛隊三重地方協力本部,58215,12677,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705026,自衛隊滋賀地方協力本部,60076,13577,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705028,自衛隊京都地方協力本部,56275,12737,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705029,自衛隊大阪地方協力本部,69543,16507,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705031,自衛隊兵庫地方協力本部,67869,15385,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705032,自衛隊奈良地方協力本部,63277,13717,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705036,自衛隊和歌山地方協力本部,57142,13000,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705083,自衛隊鳥取地方協力本部,59004,13057,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705085,自衛隊島根地方協力本部,58754,13276,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705087,自衛隊岡山地方協力本部,62275,13637,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705142,自衛隊広島地方協力本部,52695,12590,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705144,自衛隊山口地方協力本部,57493,13021,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705145,自衛隊徳島地方協力本部,53510,12347,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705147,自衛隊香川地方協力本部,54992,12276,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705149,自衛隊愛媛地方協力本部,56389,12735,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705150,自衛隊高知地方協力本部,63394,13781,False,1,,,,,,,,,,,,,,,,,,,,,,,
1705748,自衛隊福岡地方協力本部,68124,15073,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705752,自衛隊佐賀地方協力本部,55459,12453,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705758,自衛隊長崎地方協力本部,59432,14377,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705764,自衛隊大分地方協力本部,59245,13021,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705766,自衛隊熊本地方協力本部,60592,13487,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705770,自衛隊宮崎地方協力本部,59455,13413,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705775,自衛隊鹿児島地方協力本部,50977,12449,False,0,,,,,,,,,,,,,,,,,,,,,,,
1705779,自衛隊沖縄地方協力本部,59057,13033,False,0,,,,,,,,,,,,,,,,,,,,,,,
1708016,鎮海海軍航空隊,42517,12070,False,1,,,,,,,,,,,,,,,,,,,,,,,
1714855,親衛隊髑髏部隊,76002,21286,False,0,,,,,,,,,,,,,,,,,,,,,,,
1715131,鎮海警備府,38246,9805,False,1,,,,,,,,,,,,,,,,,,,,,,,
1715384,スペイン軍,46164,9879,False,1,,,,,,,,,,,,,,,,,,,,,,,
1715527,高雄警備府,41208,10665,False,1,,,,,,,,,,,,,,,,,,,,,,,
1716394,スペイン空軍,61271,19450,False,0,,,,,,,,,,,,,,,,,,,,,,,
1716695,オーストラリア陸軍,43135,12296,False,0,,,,,,,,,,,,,,,,,,,,,,,
1717938,第6SS山岳師団,45167,11704,False,1,,,,,,,,,,,,,,,,,,,,,,,
1718881,第二航空隊,43157,13531,False,1,,,,,,,,,,,,,,,,,,,,,,,
1719106,ポーランド陸軍,57231,11750,False,0,,,,,,,,,,,,,,,,,,,,,,,
1723059,作戦システム運用隊,65716,14617,False,1,,,,,,,,,,,,,,,,,,,,,,,
1723077,作戦情報隊,70122,14734,False,1,,,,,,,,,,,,,,,,,,,,,,,
1724260,南清艦隊,33094,7659,False,1,,,,,,,,,,,,,,,,,,,,,,,
