page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,代表者,代表者の地位職業,別名,国・地域,後継組織,成立年,成立時の構成組織,所在地,所属組織,種類,解散年,読み
1460846,ファントムワークス,25337,7117,False,0,,,,,,,,,,,,,,
1461610,正統オフリド大主教区,29937,9116,False,1,,,,,,,,,,,,,,
1461976,Team NINJA,60890,18715,False,0,,,,,,,,,,,,,,
1463357,ゴリアール,39333,12627,False,0,,,,,,,,,,,,,,
1464092,日本病院団体協議会,30257,8483,False,0,,,,,,,,,,,,,,
1464358,宝塚歌劇団9期生,236941,31810,False,0,,,,,,,,,,,,,,
1465209,吉美侯部,81641,31342,False,0,,,,,,,,,,,,,,
1465699,電気保安協会全国連絡会,34985,8506,False,1,,,,,,,,,,,,,,
1465926,中能登町ケーブルテレビネットワーク,28569,8095,False,0,,,,,,,,,,,,,,
1466731,かほく市ケーブルテレビネットワーク,25980,6638,False,0,,,,,,,,,,,,,,
1469942,ヴェルテメール兄弟,34211,9202,False,0,,,,,,,,,,,,,,
1471069,キリスト者学生会,77478,14346,False,0,8,0,1,1,3,0,0,0,0,0,0,2,0,1
1472355,「宗教と社会」学会,23243,6256,False,0,,,,,,,,,,,,,,
1473141,宝塚歌劇団10期生,238486,31530,False,0,,,,,,,,,,,,,,
1473741,L0pht Heavy Industries,55643,13459,False,0,,,,,,,,,,,,,,
1474577,全日本学生法学連盟,33844,9928,False,0,,,,,,,,,,,,,,
1475215,愛徳基金会,27343,8103,False,0,,,,,,,,,,,,,,
1477172,日本ゴム銃射撃協会,33162,11094,False,0,,,,,,,,,,,,,,
1477219,三ツ者,23599,7352,False,0,,,,,,,,,,,,,,
1478579,宝塚歌劇団11期生,237915,31229,False,0,,,,,,,,,,,,,,
1479771,日本解放社会学会,22681,6087,False,0,,,,,,,,,,,,,,
1479971,World Alliance of Mixed Martial Arts,31476,8816,False,0,,,,,,,,,,,,,,
1481996,オープンソースグループ・ジャパン,60453,9812,False,0,,,,,,,,,,,,,,
1485125,カンザス・シティ・サザン・ド・メキシコ,32422,9623,False,0,,,,,,,,,,,,,,
1487970,日本基督教団聖霊刷新協議会,37492,7915,False,0,,,,,,,,,,,,,,
1490186,民主統一民衆運動連合,32080,9881,False,1,,,,,,,,,,,,,,
1491730,宝塚歌劇団12期生,240069,31257,False,0,,,,,,,,,,,,,,
1492260,怒羅権,77012,21671,False,1,,,,,,,,,,,,,,
1492741,全国消防職員協議会,29715,8193,False,1,,,,,,,,,,,,,,
1492936,東吾妻町あづまケーブルテレビ,23184,6238,False,0,,,,,,,,,,,,,,
1495007,日本協議会,30462,9382,False,1,,,,,,,,,,,,,,
1497099,宝塚歌劇団13期生,244370,32199,False,0,,,,,,,,,,,,,,
1497100,宝塚歌劇団14期生,252041,33031,False,0,,,,,,,,,,,,,,
1498144,Google.org,69008,14612,False,0,,,,,,,,,,,,,,
1498595,東京図書出版,24642,7155,False,0,,,,,,,,,,,,,,
1498912,泰阜村コミュニケーションネットワーク,26490,6403,False,0,,,,,,,,,,,,,,
1499075,宝塚歌劇団15期生,245900,31804,False,0,,,,,,,,,,,,,,
1499076,宝塚歌劇団16期生,263963,34226,False,0,,,,,,,,,,,,,,
1500500,南長老ミッション,124505,18218,False,0,,,,,,,,,,,,,,
1502109,福音同盟会,30920,7929,False,0,,,,,,,,,,,,,,
1502232,よど号グループ,58055,18053,False,0,,,,,,,,,,,,,,
1503757,宝塚歌劇団17期生,234996,31391,False,0,,,,,,,,,,,,,,
1503760,宝塚歌劇団18期生,273882,36086,False,0,,,,,,,,,,,,,,
1504106,宝塚歌劇団19期生,248141,32894,False,0,,,,,,,,,,,,,,
1504673,宝塚歌劇団20期生,281786,36237,False,0,,,,,,,,,,,,,,
1506244,名誉あるメスタ会議,26428,8964,False,0,,,,,,,,,,,,,,
1506824,プロテクトボット,89959,19562,False,0,,,,,,,,,,,,,,
1507209,機動六課,109082,49640,False,0,,,,,,,,,,,,,,
1507931,永石組,27816,8429,False,1,,,,,,,,,,,,,,
1508984,英国情報局秘密組織チェラブ,46957,18490,False,0,,,,,,,,,,,,,,
1509935,宝塚歌劇団21期生,285890,37199,False,0,,,,,,,,,,,,,,
1509938,宝塚歌劇団22期生,253723,33892,False,0,,,,,,,,,,,,,,
1510032,マクドナルド兄弟,79402,13751,False,2,,,,,,,,,,,,,,
1515104,戦車第1師団 (日本軍),33541,9130,False,1,,,,,,,,,,,,,,
1518963,宝塚歌劇団23期生,282304,36973,False,0,,,,,,,,,,,,,,
1519178,Picture Yourself Sound School,43685,12964,False,0,,,,,,,,,,,,,,
1519723,スクリブレルス・クラブ,23111,6449,False,0,,,,,,,,,,,,,,
1520026,マキ (スタートレック),40057,9557,False,0,,,,,,,,,,,,,,
1521691,アメリカ大学協会,57476,12530,False,1,,,,,,,,,,,,,,
1521961,防府市消防本部,36901,7547,False,1,,,,,,,,,,,,,,
1523002,聖シノド,26199,8498,False,0,,,,,,,,,,,,,,
1523055,聖務会院,32448,10441,False,0,,,,,,,,,,,,,,
1523806,宝塚歌劇団24期生,291035,38481,False,0,,,,,,,,,,,,,,
1523816,宝塚歌劇団25期生,343157,42863,False,0,,,,,,,,,,,,,,
1525201,東京私立中学高等学校協会,134964,19813,False,0,,,,,,,,,,,,,,
1526848,全国専門学校卓球連盟,24716,6305,False,0,,,,,,,,,,,,,,
1529523,茶谷政一家,43109,9284,False,1,,,,,,,,,,,,,,
1530323,クレージュA,32950,10733,False,0,,,,,,,,,,,,,,
1531748,宝塚歌劇団26期生,294809,39479,False,0,,,,,,,,,,,,,,
1532606,自由民主党朝鮮半島問題小委員会,27683,7591,False,0,,,,,,,,,,,,,,
1537236,子どもの徳育に関する懇談会,29739,6975,False,0,,,,,,,,,,,,,,
1544299,宝塚歌劇団34期生,242664,33284,False,0,,,,,,,,,,,,,,
1546199,コンバ (レジスタンス),22357,6338,False,0,,,,,,,,,,,,,,
1548577,プロスノーボーダーズアソシエイション,30687,9349,False,0,,,,,,,,,,,,,,
1549687,宝塚歌劇団35期生,241669,33078,False,0,,,,,,,,,,,,,,
1549693,戦車第2師団 (日本軍),32050,8230,False,1,,,,,,,,,,,,,,
1549730,戦車第3師団 (日本軍),31184,7930,False,1,,,,,,,,,,,,,,
1549738,戦車第4師団 (日本軍),27160,6750,False,1,,,,,,,,,,,,,,
1551045,ワセダミステリクラブ,81007,18691,False,0,,,,,,,,,,,,,,
1552489,秤座,24033,8025,False,0,,,,,,,,,,,,,,
1555510,東京電機大学出版局,27199,7022,False,1,,,,,,,,,,,,,,
1556917,宝塚歌劇団36期生,251735,36271,False,0,,,,,,,,,,,,,,
1556924,宝塚歌劇団37期生,236344,32846,False,0,,,,,,,,,,,,,,
1556926,宝塚歌劇団38期生,231617,31840,False,0,,,,,,,,,,,,,,
1556956,ロビー・シアター・カンパニー,36672,9493,False,0,,,,,,,,,,,,,,
1556958,宝塚歌劇団40期生,256572,36399,False,0,,,,,,,,,,,,,,
1558446,政策企画本部,30511,10123,False,0,,,,,,,,,,,,,,
1559967,天文教育普及研究会,27593,8585,False,0,,,,,,,,,,,,,,
1563664,300-300クラブ,36491,8970,False,0,,,,,,,,,,,,,,
1563962,宝塚歌劇団41期生,246670,34786,False,0,,,,,,,,,,,,,,
1564972,ペシャワール会,31783,10381,False,0,,,,,,,,,,,,,,
1565518,バルセロナ地下鉄,53455,14933,False,1,,,,,,,,,,,,,,
1566403,デイジー&ヴァイオレット・ヒルトン姉妹,46660,14268,False,1,,,,,,,,,,,,,,
1566431,志賀町ケーブルテレビネットワーク,30587,8082,False,0,,,,,,,,,,,,,,
1567133,東京弁護士会,49076,11531,False,1,,,,,,,,,,,,,,
1569271,黎明会,53804,18250,False,0,,,,,,,,,,,,,,
1570880,宝塚歌劇団42期生,236161,32844,False,0,,,,,,,,,,,,,,
1570885,宝塚歌劇団43期生,234064,32249,False,0,,,,,,,,,,,,,,
1570890,宝塚歌劇団44期生,250086,35557,False,0,,,,,,,,,,,,,,
1570898,宝塚歌劇団45期生,251907,35763,False,0,,,,,,,,,,,,,,
1570906,宝塚歌劇団46期生,250867,35597,False,0,,,,,,,,,,,,,,
1570913,宝塚歌劇団47期生,260149,37282,False,0,,,,,,,,,,,,,,
1570917,宝塚歌劇団48期生,268415,38966,False,0,,,,,,,,,,,,,,
1571006,国防軍司令部 (デンマーク軍),21371,6283,False,0,,,,,,,,,,,,,,
1571501,シンガポール日本人会,26545,7388,False,0,,,,,,,,,,,,,,
1571560,宝塚歌劇団49期生,256242,36298,False,0,,,,,,,,,,,,,,
1571571,宝塚歌劇団50期生,252375,35872,False,0,,,,,,,,,,,,,,
1572397,ガールガイドモルディブ連盟,24872,6695,False,0,,,,,,,,,,,,,,
1575627,BBCウェールズ,96168,11502,False,0,,,,,,,,,,,,,,
1575686,S.H.I.E.L.D.,211687,39060,False,0,,,,,,,,,,,,,,
1578333,宝塚歌劇団51期生,246318,34773,False,0,,,,,,,,,,,,,,
1581167,スウェーデン・ラジオ,28359,7586,False,0,,,,,,,,,,,,,,
1581829,宝塚歌劇団52期生,244705,34636,False,0,,,,,,,,,,,,,,
1582788,国東市ケーブルテレビセンター,46563,11247,False,0,,,,,,,,,,,,,,
1583876,美祢市消防本部,35633,7448,False,1,,,,,,,,,,,,,,
1584698,グレイル傭兵団,86694,42339,False,0,,,,,,,,,,,,,,
1585110,東京大学大学院法学政治学研究科・法学部,108207,23957,False,0,76,34,1,2,14,0,0,4,4,1,13,3,0,0
1585112,東京大学大学院医学系研究科・医学部,87978,24844,False,0,,,,,,,,,,,,,,
1585114,東京大学大学院工学系研究科・工学部,72730,22540,False,0,,,,,,,,,,,,,,
1585117,東京大学大学院人文社会系研究科・文学部,59151,13080,False,0,,,,,,,,,,,,,,
1585118,東京大学大学院理学系研究科・理学部,77757,19260,False,0,129,104,0,0,10,0,0,1,0,1,10,3,0,0
1585119,東京大学大学院農学生命科学研究科・農学部,75990,19777,False,0,,,,,,,,,,,,,,
1585122,東京大学大学院経済学研究科・経済学部,78848,20913,False,0,,,,,,,,,,,,,,
1585123,東京大学大学院教育学研究科・教育学部,103587,23170,False,0,,,,,,,,,,,,,,
1585126,東京大学大学院薬学系研究科・薬学部,64334,14059,False,0,,,,,,,,,,,,,,
1585130,東京大学大学院情報理工学系研究科,53453,10088,False,0,,,,,,,,,,,,,,
1585175,東京大学大学院情報学環・学際情報学府,60782,12594,False,0,,,,,,,,,,,,,,
1585176,東京大学大学院公共政策学連携研究部・公共政策学教育部,65999,12712,False,0,,,,,,,,,,,,,,
1585384,九州大学出版会,46817,10580,False,1,,,,,,,,,,,,,,
1585426,順化協会,31283,11566,False,0,,,,,,,,,,,,,,
1586967,ユース・ウィズ・ア・ミッション,25314,7092,False,0,,,,,,,,,,,,,,
1587054,国際宗教同志会,42039,9886,False,1,,,,,,,,,,,,,,
1587666,コミックス倫理規定委員会,64596,28973,False,0,15,0,0,0,2,2,0,1,0,0,5,3,2,0
1588799,天理高等学校吹奏楽部,50528,16308,False,0,,,,,,,,,,,,,,
1589408,ワーナー・ホーム・ビデオ,39219,10212,False,1,,,,,,,,,,,,,,
1589822,岡山市教育委員会,38181,8226,False,1,,,,,,,,,,,,,,
1590178,ストック・エイトキン・ウォーターマン,31313,10509,False,0,,,,,,,,,,,,,,
1590392,安心ネットづくり促進協議会,42976,12534,False,0,,,,,,,,,,,,,,
1590503,宝塚歌劇団53期生,247073,35272,False,0,,,,,,,,,,,,,,
1591121,宝塚歌劇団54期生,254113,36001,False,0,,,,,,,,,,,,,,
1593858,空軍気象局,43649,9916,False,1,,,,,,,,,,,,,,
1594214,ベタゾイド,40619,10381,False,0,,,,,,,,,,,,,,
1595188,全国演劇鑑賞団体連絡会議,26876,7692,False,0,,,,,,,,,,,,,,
1595201,東北大学出版会,30815,12313,False,0,,,,,,,,,,,,,,
1595203,きょうされん,26228,7309,False,0,,,,,,,,,,,,,,
1596981,第11航空団 (アメリカ軍),28206,8761,False,1,,,,,,,,,,,,,,
1598325,東京帝国大学農学部,21394,5896,True,0,,,,,,,,,,,,,,
1599501,FOXE,50464,12768,False,0,,,,,,,,,,,,,,
1600327,新居浜市公営企業局交通課,38518,15552,False,0,,,,,,,,,,,,,,
1600488,澤瀉屋,33560,9897,False,0,,,,,,,,,,,,,,
1603134,宝塚歌劇団55期生,248083,34649,False,0,,,,,,,,,,,,,,
1603571,宝塚歌劇団56期生,266243,37770,False,0,,,,,,,,,,,,,,
1604334,空軍システム軍団,25008,6783,False,1,,,,,,,,,,,,,,
1604344,空軍兵站軍団,24697,6955,False,1,,,,,,,,,,,,,,
1605798,ウォルト・ディズニー・パークス・アンド・リゾーツ,114706,28654,False,0,,,,,,,,,,,,,,
1606709,7月26日運動,42123,9399,False,0,,,,,,,,,,,,,,
1606932,電子プライバシー情報センター,25302,6811,False,0,,,,,,,,,,,,,,
1607131,大判座,46017,13548,False,0,,,,,,,,,,,,,,
1607392,宇宙優勢システム航空団,43963,9515,False,1,,,,,,,,,,,,,,
1607461,オバマを勝手に応援する会,33685,10505,False,0,,,,,,,,,,,,,,
1607654,成田屋,28441,8593,False,0,,,,,,,,,,,,,,
1608067,音羽屋,27913,7576,False,0,,,,,,,,,,,,,,
1608515,宇宙教育センター,25814,7063,False,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
1608953,グローバル・ポジショニング・システム航空団,27136,6887,False,1,,,,,,,,,,,,,,
1608999,宝塚歌劇団57期生,249711,35348,False,0,,,,,,,,,,,,,,
1609002,宝塚歌劇団58期生,244969,34150,False,0,,,,,,,,,,,,,,
1609012,宝塚歌劇団59期生,245682,34818,False,0,,,,,,,,,,,,,,
1609130,高麗屋,22212,6009,False,0,,,,,,,,,,,,,,
1609254,播磨屋 (歌舞伎),28290,7442,False,0,,,,,,,,,,,,,,
1611136,光復会 (清国),22309,6163,False,0,,,,,,,,,,,,,,
1611171,宝塚歌劇団60期生,238371,33029,False,0,,,,,,,,,,,,,,
1614516,浙江財閥,22531,6095,False,0,,,,,,,,,,,,,,
1614608,松嶋屋,23544,6502,False,0,,,,,,,,,,,,,,
1614863,中村屋 (歌舞伎),29914,8626,False,0,,,,,,,,,,,,,,
1615046,菊栄親睦会,21275,6177,False,0,,,,,,,,,,,,,,
1615344,相模原市教育委員会,36215,8414,False,1,,,,,,,,,,,,,,
1615362,熊本市教育委員会,37728,8652,False,1,,,,,,,,,,,,,,
1615375,紀伊國屋 (歌舞伎),27298,7208,False,0,,,,,,,,,,,,,,
1615720,空軍特殊兵器センター,25811,7256,False,1,,,,,,,,,,,,,,
1615761,河内屋,21285,5944,False,0,,,,,,,,,,,,,,
1615801,大陸航空軍団,26167,7690,False,1,,,,,,,,,,,,,,
1616018,航空兵装センター,27496,8145,False,1,,,,,,,,,,,,,,
1616056,航空訓練軍団,25263,7316,False,1,,,,,,,,,,,,,,
1616104,空軍情報・監視・偵察局,42211,8871,False,1,,,,,,,,,,,,,,
1616516,リーガルアライアンス,30994,8781,False,0,,,,,,,,,,,,,,
1617452,ドイツ赤十字社,109831,19212,False,0,,,,,,,,,,,,,,
1617465,イタリア赤十字社,106116,17676,False,0,,,,,,,,,,,,,,
1618354,ポーランド赤十字社,106897,18107,False,0,,,,,,,,,,,,,,
1618649,Xクラブ,46473,21177,False,0,,,,,,,,,,,,,,
1620004,高島屋 (歌舞伎),28505,7333,False,0,,,,,,,,,,,,,,
1620389,ソマリア沖の海賊,175214,69730,False,0,,,,,,,,,,,,,,
1620556,フィンランド赤十字社,111400,20934,False,0,,,,,,,,,,,,,,
1620837,飛行第8戦隊 (日本軍),30510,7866,False,1,,,,,,,,,,,,,,
1621181,濱村屋,19886,5535,False,0,,,,,,,,,,,,,,
1621338,アメリカ艦隊総軍,71697,22697,False,1,,,,,,,,,,,,,,
1621345,地域戦隊カッセイカマン,27522,8983,False,0,,,,,,,,,,,,,,
1621432,宝塚歌劇団61期生,247180,34819,False,0,,,,,,,,,,,,,,
1622090,子どもたちのインターネット利用について考える研究会,39708,10724,False,0,,,,,,,,,,,,,,
1623413,江戸堀本舗,25339,7449,False,0,10,0,2,2,0,0,0,0,1,0,2,2,0,1
1626258,東海大学大学院開発工学研究科,26101,6825,False,0,,,,,,,,,,,,,,
1626305,組込み技術研究科,33068,9912,False,0,,,,,,,,,,,,,,
1626313,総合理工学研究科,29456,8543,False,0,,,,,,,,,,,,,,
1626776,パープル・ピープル・イーターズ,31858,8506,False,0,,,,,,,,,,,,,,
1627879,宝塚歌劇団62期生,247502,35021,False,0,,,,,,,,,,,,,,
1628210,M-line club,131835,22852,False,0,,,,,,,,,,,,,,
1628454,宝塚歌劇団63期生,251175,34371,False,0,,,,,,,,,,,,,,
1628460,宝塚歌劇団64期生,241545,34626,False,0,,,,,,,,,,,,,,
1628489,宝塚歌劇団65期生,244755,34434,False,0,,,,,,,,,,,,,,
1628707,宝塚歌劇団66期生,248970,35925,False,0,,,,,,,,,,,,,,
1628710,宝塚歌劇団67期生,241789,34141,False,0,,,,,,,,,,,,,,
1631130,第12高射特科大隊,26529,6960,False,1,,,,,,,,,,,,,,
1631963,ギュンター兄弟,39570,10838,False,1,,,,,,,,,,,,,,
1632940,宝塚歌劇団68期生,237394,32865,False,0,,,,,,,,,,,,,,
1635066,羅須地人鉄道協会,34059,9555,False,0,,,,,,,,,,,,,,
1636296,アメリカ合衆国自動車クラブ,121872,27889,False,1,,,,,,,,,,,,,,
1637914,秘密結社 (装甲騎兵ボトムズ),49211,14146,False,0,,,,,,,,,,,,,,
1637938,NICE GIRL μ,60917,12778,False,0,,,,,,,,,,,,,,
1639932,ブラウンシュヴァイク＝ベーヴェルン家,32108,7830,False,0,,,,,,,,,,,,,,
1640709,大崎運輸区,30029,8155,False,0,,,,,,,,,,,,,,
1640713,池袋運輸区,32311,8962,False,0,,,,,,,,,,,,,,
1641368,宝塚歌劇団69期生,245636,35290,False,0,,,,,,,,,,,,,,
1641384,宝塚歌劇団70期生,242306,33906,False,0,,,,,,,,,,,,,,
1641398,宝塚歌劇団71期生,246529,34884,False,0,,,,,,,,,,,,,,
1641410,キンタ・デル・ブイトレ,43989,12117,False,0,,,,,,,,,,,,,,
1641438,宝塚歌劇団72期生,243587,34188,False,0,,,,,,,,,,,,,,
1641453,宝塚歌劇団73期生,239893,33982,False,0,,,,,,,,,,,,,,
1644009,新日本建築家集団,21977,6348,False,0,,,,,,,,,,,,,,
1644966,イシューブ,23286,6703,False,0,,,,,,,,,,,,,,
1645335,KBS釜山放送総局,46887,14108,False,2,,,,,,,,,,,,,,
1646070,KBS光州放送総局,40991,12052,False,2,,,,,,,,,,,,,,
1646092,KBS大邱放送総局,36740,11228,False,1,,,,,,,,,,,,,,
1646178,KBS春川放送総局,37440,10664,False,2,,,,,,,,,,,,,,
1646205,KBS木浦放送局,37057,10431,False,2,25,0,0,0,5,3,0,2,0,5,6,1,0,3
1646899,極楽蝶,46809,15005,False,0,,,,,,,,,,,,,,
1647119,KBS蔚山放送局,34648,10347,False,2,,,,,,,,,,,,,,
1647136,KBS全州放送総局,42534,13137,False,1,,,,,,,,,,,,,,
1647646,宝塚歌劇団74期生,244911,35453,False,0,,,,,,,,,,,,,,
1647649,宝塚歌劇団75期生,239662,33492,False,0,,,,,,,,,,,,,,
1647787,怪談之怪,23135,6769,False,0,4,0,0,0,0,0,0,1,0,0,0,2,0,1
1647970,NHK高松放送局,186168,28795,False,3,,,,,,,,,,,,,,
1649086,宝塚歌劇団76期生,242857,34523,False,0,,,,,,,,,,,,,,
1649294,廣島Night's,38318,11561,False,0,,,,,,,,,,,,,,
1649512,郷人,35478,11876,False,0,,,,,,,,,,,,,,
1652563,ロッジP2,66327,24174,False,0,53,0,0,0,8,19,0,1,0,0,12,11,2,0
1654640,徳島市教育委員会,26352,7175,False,1,,,,,,,,,,,,,,
1655048,カオス・コンピュータ・クラブ,56732,12335,False,0,,,,,,,,,,,,,,
1656947,ペリオイコイ,24706,7921,False,0,,,,,,,,,,,,,,
1657189,レールチーム,28137,7810,False,0,,,,,,,,,,,,,,
1657271,グレート・レイクス・トランスポーテーション,25199,6570,False,0,,,,,,,,,,,,,,
1657312,Students for the Exploration and Development of Space,25029,6841,False,0,,,,,,,,,,,,,,
1658108,サイバーフォース,89758,16375,False,0,,,,,,,,,,,,,,
1658679,サンディエゴ・スーパーコンピュータ・センター,32356,8270,False,0,,,,,,,,,,,,,,
1659241,諏訪神党,50675,10557,False,0,,,,,,,,,,,,,,
1659929,三清教育隊,37207,10007,False,1,8,0,0,0,2,1,0,1,0,1,1,1,0,1
1660003,ブリル協会,25393,8778,False,0,,,,,,,,,,,,,,
1660336,スロボダ・ウクライナ・ハイダマーカ・キーシュ,46138,11635,False,1,,,,,,,,,,,,,,
1660832,アメリカ植民地協会,88217,45699,False,0,,,,,,,,,,,,,,
1661050,州際通商委員会,89981,22675,False,0,,,,,,,,,,,,,,
1662438,大和屋 (歌舞伎),25260,6603,False,0,,,,,,,,,,,,,,
1663646,アルバニア・マフィア,53657,21573,False,0,,,,,,,,,,,,,,
1664147,鶴屋 (歌舞伎),21805,6104,False,0,,,,,,,,,,,,,,
1664199,私工大懇話会,33571,8827,False,0,,,,,,,,,,,,,,
1664361,高嶋屋,27394,7560,False,0,,,,,,,,,,,,,,
1664662,黒いオーケストラ,47027,12750,False,0,,,,,,,,,,,,,,
1666426,三百人委員会,42616,13864,False,1,,,,,,,,,,,,,,
1666605,サイエンス・サポート函館,30981,8432,False,0,,,,,,,,,,,,,,
1667546,アメリカ国防技術情報センター,46460,10501,False,1,,,,,,,,,,,,,,
1667592,清友会,36467,10904,False,0,,,,,,,,,,,,,,
1670857,ウォルト・ディズニー・スタジオ・ホーム・エンターテイメント,66824,12951,False,0,,,,,,,,,,,,,,
1671758,喜の字屋,20132,5669,False,0,,,,,,,,,,,,,,
1672336,通商機構部,34695,8461,False,0,,,,,,,,,,,,,,
1673045,ンドランゲタ,42123,13027,False,0,,,,,,,,,,,,,,
1673405,オックスフォード大学出版局,34704,10603,False,1,,,,,,,,,,,,,,
1673410,銀の星,47900,21378,False,0,,,,,,,,,,,,,,
1675169,日本勤労者山岳連盟,31710,9590,False,0,,,,,,,,,,,,,,
1675189,BUZZER BEATS,57493,28841,False,1,,,,,,,,,,,,,,
1675200,アジア太平洋統計研修所,25720,6854,False,0,,,,,,,,,,,,,,
1679590,青田会,28522,8030,False,0,,,,,,,,,,,,,,
1679872,鉄道ミッション,23681,7338,False,0,,,,,,,,,,,,,,
1682501,パラダイスガール,30136,8500,False,0,,,,,,,,,,,,,,
1682974,ハリケーン・ハンター,49049,16135,False,0,,,,,,,,,,,,,,
1683820,大阪カレッジネットワーク,25810,6683,False,0,,,,,,,,,,,,,,
1684143,地方復興チーム,50405,16850,False,0,,,,,,,,,,,,,,
1686293,日本シーボルト協会,30638,8916,False,0,,,,,,,,,,,,,,
1687610,民用航空局,41069,9386,False,1,,,,,,,,,,,,,,
1690642,関東学生法学連盟,27766,7916,False,0,,,,,,,,,,,,,,
1691633,明治大学應援團,52586,16167,False,0,,,,,,,,,,,,,,
1691704,英国山岳会,38568,13579,False,0,,,,,,,,,,,,,,
1692427,3one,26415,7403,False,0,,,,,,,,,,,,,,
1692677,第2海軍管区 (ブラジル軍),29934,7679,False,0,,,,,,,,,,,,,,
1692971,ムタワ,35794,10923,False,0,,,,,,,,,,,,,,
1693555,山形大学医学部・大学院医学系研究科,53537,20390,False,0,,,,,,,,,,,,,,
1695900,橘屋,28740,8100,False,0,,,,,,,,,,,,,,
1696031,宝塚歌劇団80期生,240987,34045,False,0,,,,,,,,,,,,,,
1696085,錢屋,19468,5375,False,0,,,,,,,,,,,,,,
1696810,GEキャピタル,40841,10578,False,0,,,,,,,,,,,,,,
1697622,立山連邦王国,24526,6726,False,0,,,,,,,,,,,,,,
1697634,日田市情報センター,43936,12321,False,0,,,,,,,,,,,,,,
1697684,旭川弁護士会,40938,7769,False,1,,,,,,,,,,,,,,
1698286,松島屋 (歌舞伎),21073,5774,False,0,,,,,,,,,,,,,,
1698409,三河屋 (歌舞伎),21746,5920,False,0,,,,,,,,,,,,,,
1700117,VIVO (写真),28136,8610,False,0,,,,,,,,,,,,,,
1701517,自衛隊札幌地方協力本部,69487,15261,False,0,,,,,,,,,,,,,,
1701539,自衛隊函館地方協力本部,57917,12906,False,0,,,,,,,,,,,,,,
1701559,自衛隊旭川地方協力本部,62002,13782,False,0,,,,,,,,,,,,,,
1701589,自衛隊帯広地方協力本部,61429,13639,False,0,,,,,,,,,,,,,,
1701690,京都大学学術出版会,53819,10938,False,1,,,,,,,,,,,,,,
1702721,Free Software Foundation of India,91789,15014,False,0,,,,,,,,,,,,,,
1703079,自衛隊青森地方協力本部,60767,15050,False,0,,,,,,,,,,,,,,
1703081,自衛隊岩手地方協力本部,55814,12956,False,0,,,,,,,,,,,,,,
1703085,自衛隊秋田地方協力本部,60548,13304,False,0,,,,,,,,,,,,,,
1703167,自衛隊宮城地方協力本部,63876,14600,False,0,,,,,,,,,,,,,,
1703168,自衛隊山形地方協力本部,60405,13688,False,0,,,,,,,,,,,,,,
1703172,自衛隊福島地方協力本部,59917,13217,False,0,,,,,,,,,,,,,,
1703304,特別刑事部,25368,7062,False,0,,,,,,,,,,,,,,
1704080,自衛隊茨城地方協力本部,60881,13657,False,0,,,,,,,,,,,,,,
1704082,自衛隊栃木地方協力本部,59430,13332,False,0,,,,,,,,,,,,,,
1704084,自衛隊群馬地方協力本部,55511,12829,False,0,,,,,,,,,,,,,,
1704085,自衛隊埼玉地方協力本部,63194,14725,False,0,,,,,,,,,,,,,,
1704086,自衛隊千葉地方協力本部,50418,12400,False,0,,,,,,,,,,,,,,
1704089,自衛隊東京地方協力本部,67531,16548,False,0,,,,,,,,,,,,,,
1704092,自衛隊神奈川地方協力本部,59169,13890,False,1,,,,,,,,,,,,,,
1704093,自衛隊新潟地方協力本部,58105,13326,False,0,,,,,,,,,,,,,,
1704095,自衛隊長野地方協力本部,68551,14652,False,0,,,,,,,,,,,,,,
1704111,自衛隊山梨地方協力本部,57487,13076,False,0,,,,,,,,,,,,,,
1704215,自衛隊静岡地方協力本部,63467,14346,False,0,,,,,,,,,,,,,,
1704216,自衛隊富山地方協力本部,65298,14720,False,0,,,,,,,,,,,,,,
1704217,自衛隊石川地方協力本部,57105,13620,False,0,,,,,,,,,,,,,,
1704219,自衛隊福井地方協力本部,56508,13114,False,0,,,,,,,,,,,,,,
1704276,自衛隊岐阜地方協力本部,64493,14382,False,1,,,,,,,,,,,,,,
1704279,自衛隊愛知地方協力本部,69835,15643,False,1,,,,,,,,,,,,,,
1704283,自衛隊三重地方協力本部,58215,12677,False,0,,,,,,,,,,,,,,
1704352,フリーメイソン,805879,254806,False,8,,,,,,,,,,,,,,
1704361,イルミナティ,50864,14779,False,1,19,0,3,1,6,0,0,1,0,2,0,5,1,0
1705026,自衛隊滋賀地方協力本部,60076,13577,False,0,,,,,,,,,,,,,,
1705028,自衛隊京都地方協力本部,56275,12737,False,1,,,,,,,,,,,,,,
1705029,自衛隊大阪地方協力本部,69543,16507,False,1,,,,,,,,,,,,,,
1705031,自衛隊兵庫地方協力本部,67869,15385,False,1,,,,,,,,,,,,,,
1705032,自衛隊奈良地方協力本部,63277,13717,False,1,,,,,,,,,,,,,,
1705036,自衛隊和歌山地方協力本部,57142,13000,False,0,,,,,,,,,,,,,,
1705083,自衛隊鳥取地方協力本部,59004,13057,False,1,,,,,,,,,,,,,,
1705085,自衛隊島根地方協力本部,58754,13276,False,1,,,,,,,,,,,,,,
1705087,自衛隊岡山地方協力本部,62275,13637,False,1,,,,,,,,,,,,,,
1705142,自衛隊広島地方協力本部,52695,12590,False,0,,,,,,,,,,,,,,
