page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,主要都市,人口,人口データの年,人口密度,別名,合併自治体,国,国内位置,地名の謂れ,地形,州都・県庁・郡庁所在地,座標・経度,座標・緯度,恒例行事,成立年,所在地,接する国,消滅年,特産品,産業,種類,観光地,読み,隣接自治体,面積,首長
1759489,オイオ州,28525,6639,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759490,カシェウ州,28484,6758,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759492,ガブ州,29522,6956,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759493,トンバリ州,28429,6722,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759495,キナラ州,28284,6699,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759496,バファタ州,28454,6736,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759497,ビオンボ州,28444,6720,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759498,ボラマ州,28277,6704,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759803,ケワニー郡 (ウィスコンシン州),86265,14222,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761373,タブーク州,31528,7881,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762342,ウェスト・ミッドランズ (リージョン),39846,8491,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762359,サウス・イースト・イングランド,47912,9413,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762361,ノース・イースト・イングランド,34609,7625,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762365,イースト・オブ・イングランド,32732,7419,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762822,フォレスト郡 (ウィスコンシン州),92075,15496,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767276,サンタクルス県,36586,9070,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767993,フローレンス郡 (ウィスコンシン州),86275,14366,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770958,ヴュルツブルク郡,61709,19273,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771328,上海県,25257,6799,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771731,南部諸民族州,38815,8162,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772285,モラヴィツァ郡,37706,9091,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772564,オロミア州,34250,7791,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772593,アムハラ州,36159,8276,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772609,ティグレ州,47751,9992,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772621,ソマリ州,39577,8595,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772631,ハラリ州,31146,7249,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777125,松浦郡,47741,11753,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777139,彼杵郡,36453,9598,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777148,高来郡,40590,10148,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777214,ワーディー・ゲディード県,40840,8856,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777228,アファール州,36784,8641,False,0,28,2,2,2,1,0,0,1,1,0,8,2,0,0,0,0,0,2,0,0,0,1,1,0,4,1,0
1777236,ベニシャングル・グムズ州,31216,7249,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777275,ガンベラ州,36421,8145,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777965,定平郡,45525,13859,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778763,山岳地方 (パプアニューギニア),39516,8029,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779918,益城郡,27642,6580,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781471,エリトリア州,47713,11893,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782259,イスマイリア県,43884,8624,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784359,クネネ州 (アンゴラ),28545,6923,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784819,レンネル・ベローナ州,28078,6811,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784831,テモツ州,26815,6602,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784843,マライタ州,27550,6690,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784868,マキラ・ウラワ州,27540,6680,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784876,イサベル州,26726,6506,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784889,西部州 (ソロモン諸島),28116,6703,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784902,ガダルカナル州,27409,6716,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784909,チョイスル州,27123,6589,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784935,中央州 (ソロモン諸島),27820,6688,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788665,泰川郡,40349,10354,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788791,ブラチスラヴァ県,28206,6855,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788792,トルナヴァ県,29432,7127,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788793,トレンチーン県,27928,6785,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788794,ニトラ県,27221,6590,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788795,ジリナ県,27503,6699,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788796,バンスカー・ビストリツァ県,29889,7181,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788797,プレショウ県,27580,6661,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788799,コシツェ県,48834,9168,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790849,成川郡,41416,11122,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795452,ウナ郡,33823,7766,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796275,粛川郡,37983,9362,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796640,青森県,403879,125081,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798478,ラリサ県,77902,17682,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800056,長津郡,43448,11449,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802032,エヴィア県,85470,19502,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802824,新興郡,42270,11711,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802872,栄光郡,42188,10603,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802890,徳城郡,39110,9510,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802954,文徳郡,42137,11027,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804329,サフォーク郡 (マサチューセッツ州),83906,18633,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804703,マトルーフ県,34361,7668,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804723,ミヌーフィーヤ県,33306,7727,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804731,ガルビーヤ県,31438,7236,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804736,カフル・アッシャイフ県,32634,7528,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804760,カリュービーヤ県,35750,7825,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805554,ダカリーヤ県,31905,7275,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805797,アジュルン県,28151,6878,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805800,ザルカ県,28222,6973,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805804,タフィラ県,29546,8474,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805805,マフラク県,28119,6964,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805806,マダバ県,28945,7005,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805807,マアーン県,28774,7149,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805808,カラク県,28001,6705,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805809,ジャラシュ県,28649,7061,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805810,イルビド県,28633,6963,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805811,バルカ県,27780,6776,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805812,アカバ県,28515,6930,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805813,アンマン県,28145,6890,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806304,瓜州,79887,14105,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809372,栄河県,28401,8117,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809790,吉林省 (満州国),42228,9012,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809872,間島省,37869,8044,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809945,通陽県,27894,6592,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810722,通化省,37636,7800,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811517,四平省,37810,7866,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811685,茨城郡,37650,10028,False,0,18,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,11,0,1,0,0,1,0,1,0,0,0
1812479,奉天省 (満州国),42061,8864,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812582,吉林省 (中華民国),65072,13784,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812889,メリン県,40287,9269,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814459,ドナウ＝リース郡,65749,20753,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815834,寧遠郡,39623,10228,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815846,大興郡,39329,9814,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816221,ブライミ特別行政区,35646,8064,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816834,永安県,26302,7134,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818759,バリ州 (ソマリア),42004,8549,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819041,錦州省,38691,7962,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819063,ランプン州,46446,8912,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819107,熱河省 (満州国),41253,8576,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819253,ジャンビ州,35143,7264,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821286,カイバル・パクトゥンクワ州,100017,18019,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821584,ギルギット・バルティスタン州,61085,12408,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821732,プチニャ郡,39523,9183,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821738,ピロト郡,35776,8867,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822310,デニズリ,41442,9493,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825224,ジョンストン郡 (オクラホマ州),71995,13146,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826922,興安総省,77471,16537,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827288,八代郡 (甲斐国),44051,13439,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827622,ハリュ県,31240,7356,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827623,ヒーウ県,27637,6618,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827624,イダ＝ヴィル県,28294,6784,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827625,イェルヴァ県,28810,6888,False,1,14,2,1,1,1,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1827626,ヨゲヴァ県,27690,6622,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827627,レーネ県,27540,6580,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827628,レーネ＝ヴィル県,28545,6853,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827629,ポルヴァ県,27572,6617,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827630,ペルヌ県,27605,6602,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827631,ラプラ県,28621,6829,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827632,サーレ県,29107,6895,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827633,タルトゥ県,27761,6640,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827634,ヴァルガ県,28434,6777,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827635,ヴィリャンディ県,29261,7027,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827636,ヴォル県,28162,6685,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827881,チビトケ県,31496,7361,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827976,益救郡,25095,6431,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827987,能満郡,25220,6428,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829383,淮海省,40940,9900,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829447,遼寧省 (中華民国),70124,15476,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829484,安東省 (満州国),37766,7901,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829485,ブバンザ県,29702,7209,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830212,遼北省 (中国共産党),35073,8447,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830314,遼東省,40639,10279,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830345,遼西省,30900,6958,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830489,嫩江省 (中国共産党),35718,8762,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830543,松江省 (中国共産党),32321,8283,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831389,プロイセン州,82363,17070,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831523,江蘇省 (中華民国),73778,17769,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835140,カヤンザ県,30693,7177,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838562,ポトシ県,33716,9607,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838567,オルロ県,40066,9833,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838570,コチャバンバ県,32110,8947,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838573,ベニ県,36471,9246,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840530,呉県,26034,6612,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841377,随県,48031,8697,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841977,アハル州,34196,7880,False,1,17,2,1,1,1,1,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0
1841978,バルカン州,34575,7714,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841982,ダショグズ州,31456,7299,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841983,レバプ州,33433,9295,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841984,マル州,33457,7622,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842986,新城県,27828,7406,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844028,直隷省 (中華民国),58366,11428,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844159,河北省 (中華民国),73288,14589,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845414,那馬県,24236,6199,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845416,隆山県,23975,6198,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846626,アイヒャッハ＝フリートベルク郡,64315,20081,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846987,宣平県 (浙江省),27470,6649,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847376,浙江省 (中華民国),73674,16580,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847402,竜泉県,20894,6065,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847644,海陽県,22348,6304,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848518,山東省 (中華民国),65072,13720,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848996,ハイランド,62394,16024,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849523,安徽省 (中華民国),67089,14824,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850206,雲南省 (中華民国),76528,17351,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850500,河南省 (中華民国),69562,14012,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850585,甘粛省 (中華民国),68644,14092,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851997,清遠県,27110,6283,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852262,広東省 (中華民国),67713,14172,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853016,貴州省 (中華民国),67288,14101,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853080,江西省 (中華民国),60438,12115,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853142,ギリアム郡 (オレゴン州),76719,16658,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853434,牡丹江省 (中国共産党),32658,7818,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853608,開通県,29863,7881,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853610,瞻楡県,29119,7564,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855936,シャーマン郡 (オレゴン州),72801,13217,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857232,広徳県,46681,8357,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857943,黒竜江省 (中華民国),68366,13505,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857969,黒竜江省 (満州国),40668,8187,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858672,湖北省 (中華民国),55791,11543,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859670,湖南省 (中華民国),55683,10968,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859681,武陵県,21583,5859,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861350,ワローワ郡 (オレゴン州),83827,18529,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861380,山西省 (中華民国),59371,11552,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861477,ウィーラー郡 (オレゴン州),76645,14562,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861545,四川省 (中華民国),72989,15118,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862044,青海省 (中華民国),53859,11605,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862254,陝西省 (中華民国),57256,11362,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862336,福建省 (中華民国),75317,15461,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862358,合江省 (中国共産党),35679,8947,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862612,天摩郡,34863,8803,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863085,ランツベルク・アム・レヒ郡,61719,18650,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863474,河洛道,25876,6256,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863482,汝陽道,26530,6421,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863564,津海道,29074,7145,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863607,保定道,30079,7481,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863627,大名道,27963,6769,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863862,京兆地方,42886,9348,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863899,東省特別行政区,40679,8831,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863987,右北平郡,144334,18004,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864166,渭川道,25117,6181,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864168,ケイ原道,27664,6965,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864175,寧夏道,24767,6069,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864180,甘涼道,24711,6081,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864184,安粛道,26013,6446,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864309,西寧県,23165,6404,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864326,マホニング郡 (オハイオ州),96926,15979,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864571,綏遠省 (中国共産党),35586,7823,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864646,察哈爾省 (中国共産党),38394,8391,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865602,鎮遠道,26864,6449,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865605,貴西道,26474,6409,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865962,潯陽道,26115,6456,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866172,滬海道,25338,6494,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866218,徐海道,24892,6160,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866515,浜江道,25373,6335,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866530,竜江道,26872,6700,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866540,黒河道,25917,6501,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866543,呼倫道,25000,6114,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867321,江漢道,27891,6841,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867336,襄陽道,26223,6420,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867347,荊宜道,26755,6856,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867432,冀寧道,29764,7344,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867437,雁門道,28348,7196,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867508,済南道,27472,7199,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867521,済寧道,27069,6649,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867551,東臨道,28760,7110,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867616,膠東道,29784,7353,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867730,琅ヤ道,26148,6686,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867984,西川道,28539,6803,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868002,建昌道,27832,6763,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868008,永寧道,27730,6781,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868059,銭塘道,26758,6487,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868142,関中道,29547,7252,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868161,漢中道,27359,6883,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868175,楡林道,26949,6837,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868287,上谷郡,148041,19592,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868462,遼瀋道,27351,6871,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868471,東辺道,27201,6834,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868479,洮昌道,27388,6948,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869071,房山県,20920,6017,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870212,漁陽郡,105662,16668,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870542,松政県,32328,7120,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871007,安徽省 (汪兆銘政権),35050,8120,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871026,広東省 (汪兆銘政権),34752,7883,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871807,ゴルノ・バダフシャン自治州,89375,21930,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872119,江蘇省 (汪兆銘政権),35908,8159,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872364,浙江省 (汪兆銘政権),35782,8153,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872394,江西省 (汪兆銘政権),34346,7690,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872451,河北省 (汪兆銘政権),40219,8414,False,1,19,2,0,0,0,1,0,3,0,0,0,2,0,0,0,4,0,0,2,0,0,2,0,2,0,0,1
1872555,冀東道,28634,6958,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873048,河南省 (汪兆銘政権),38072,8027,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873143,山西省 (汪兆銘政権),37747,7978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873155,湖北省 (汪兆銘政権),34407,7961,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873306,山東省 (汪兆銘政権),39417,8274,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876763,ルーカス郡 (オハイオ州),100925,16906,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877642,オタワ郡 (オハイオ州),98147,16339,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878650,フルトン郡 (オハイオ州),89184,15307,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882001,ウッド郡 (オハイオ州),105927,16676,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882196,長山県,20760,6013,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883417,エリー郡 (オハイオ州),93680,15927,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885192,サンダスキー郡 (オハイオ州),107662,17243,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888854,セネカ郡 (オハイオ州),105245,16459,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895978,ヴァイルハイム＝ショーンガウ郡,62484,19703,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896154,ブロド＝ポサヴィナ郡,49285,10163,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902082,営州,114286,15910,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904529,カッパーベルト州,42586,8851,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911115,キエフ県 (1471年-1793年),38922,10926,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912114,オーフス県,26887,6577,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912124,コペンハーゲン県,27678,6744,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
