page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,コーポレートスローガン,主要株主,事業内容,代表者,別名,創業国,創業地,創業時の事業,創業者,取扱商品,商品名,売上高データの年,売上高（単体）,売上高（連結）,売上高（連結）データの年,子会社・合弁会社,従業員数（単体）,従業員数（単体）データの年,従業員数（連結）,従業員数（連結）データの年,本拠地,本拠地国,業界,業界内地位・規模,正式名称,社名使用開始年,種類,設立年,読み,買収・合併した会社,資本金,資本金データの年,起源,過去の社名
1609285,ルフトハンザ・カーゴ,68519,13758,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609321,一汽海馬汽車,28666,7362,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609323,ギンガシステムソリューション,32872,8500,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609350,ノリタ光学,26553,9040,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609360,ギンガネット,26496,7239,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609472,中家堂,35634,9308,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609517,長安汽車,47708,10985,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609611,フォニックス (芸能プロダクション),39891,9332,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609649,AOMフランス航空,47385,10394,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609659,パシフィック・サウスウエスト航空,100397,24698,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609673,タスマニア航空,32324,8175,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609794,日東エフシー,42978,11140,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610027,FORESTNAUTS RECORDS,29707,7605,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610222,八戸水力電気,24497,6599,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610266,アテニア,27431,7122,False,1,19,0,1,2,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,1,1,0,3,0,1,1,0,0,1,0,0,0
1610483,アルテ,25108,7202,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610548,ヤガミ,37641,9419,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610549,グリトニル銀行,29709,11304,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611169,エア・ジャマイカ,40343,10593,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611435,FOX8,34036,7902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611706,ジェイミス,32032,12319,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611976,BAE システムズ・ミリタリー・エア・ソリューションズ,34977,10591,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612077,エル・エー,30033,7901,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612142,フェリシモ,42673,13801,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612153,サン・ジョルジョ銀行,39527,10920,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612255,ブティック,28156,7691,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612549,ツキサップじんぎすかんクラブ,36137,10919,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612600,ユーロLOT,44833,9725,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612711,エジプト航空カーゴ,27995,7350,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612785,フジクラコンポーネンツ,35461,9163,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612812,Foveon,24023,6575,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612862,ショート・ブラザーズ,33597,9333,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612950,CQエンターテイメント,39358,11806,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613010,JALインフォテック,50913,10419,False,1,21,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,1,1,0,1,0,0,3
1613062,シンソフィア,52654,13810,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613216,東銀座出版社,30712,8490,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613235,Bmibaby,48443,10963,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613242,美濃窯業,46568,10570,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613410,日本フイルコン,32934,8534,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613510,一芝軒企業,22757,6847,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613560,ミライオン銀行,30826,10262,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613622,Tokyo Monochrome Factory Records,25372,7338,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613741,ダンジャック,21643,5979,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613743,イーオン・プロダクションズ,53725,10634,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613860,ニッタン,49113,13038,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614095,ユーロプラス,26857,8484,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614125,星野書店,31129,7920,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614138,中部証券金融,40704,9632,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614154,日本畜産,25070,6832,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614173,なかやま牧場,42175,10463,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614182,メディコム・トイ,28998,7602,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614374,ニナ・リッチ,30827,11290,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614563,岡山スポーツ会館,29204,8085,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614616,米子ガス,67771,11840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614713,サンエイ糖化,32775,8080,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614717,トムキャットシステム,33688,8526,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614825,三陽,27742,7739,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614965,ブラックロック,62358,14500,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615147,読売テレビエンタープライズ,69637,15877,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615239,英記茶荘,32015,8361,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615340,ディックスクロキ,30067,8718,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615514,教文館,44836,13444,False,2,38,0,2,7,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4,3,2,3,1,1,0,0,0,2
1615701,DB (自動車),38530,12544,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615836,エキスプレス・トラベル,41504,11921,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615958,パナソニック ライティングデバイス,66976,13357,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616148,フェロージェット,34854,9326,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616163,ベック (ゲーム会社),79509,17794,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616169,コカ・コーラ カスタマーマーケティング,41880,9248,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616516,リーガルアライアンス,30993,8780,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616721,ジェイアール東海静岡開発,50126,9989,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616907,韓国日産,43088,11912,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617070,竹田印刷,56520,13540,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617104,SWAC (陸上競技),35380,9661,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617140,知多鋼業,45566,10242,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617209,ニューヨーク・エア・ブレーキ,57908,18492,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617255,アサカ理研,31736,8287,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617317,シネックスインフォテック,33471,8690,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617363,アドバネクスモーションデザイン,35231,9869,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617447,アフガニスタン赤新月社,107735,18190,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617546,ビスキャス,32682,9534,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617582,ウェスティングハウス・エア・ブレーキ,53332,18089,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617667,デジアニメ・コーポレイション,48202,16305,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617815,ジェイ・パワーシステムズ,36281,9362,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617848,エフエム読谷,53378,10271,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617923,ユーリンクス,28010,7675,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617936,中央リネンサプライ,54310,10916,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618098,東海交通機械,55388,11150,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618133,勝田自動車学校,26217,6584,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618191,ぱるエンタープライズ,39135,10427,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618214,ラップランド (芸能事務所),48584,14264,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618276,てててん,27709,7203,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618350,ファルマン (航空機メーカー),32311,8665,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618412,ウェスティングハウス・ブレーキ・アンド・シグナル,44295,10932,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618422,ワブテック,37575,8484,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618454,センセオ,24442,7165,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618709,ショップエアライン,31621,11077,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618796,三ツ知,44729,10382,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618817,ヤサカ (ホームセンター),54373,11534,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618821,ヤサカ (卓球用品),30581,8072,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618851,アキュラシー・インターナショナル,24647,7767,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618907,シンポ,41636,9898,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619187,レストランクレッセント,25774,7584,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619225,Aldi,32243,10150,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619252,ジヤクス,26113,7855,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619292,NTTカードソリューション,69442,14670,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619331,藤次郎 (刃物製造),35299,11639,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619439,三和澱粉工業,36781,9117,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619448,サンコー (北海道),28080,7168,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619508,マクラーレン (育児用品),23332,6485,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619529,すぐる食品,33309,8978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619530,アサヒコミュニケーションズ,30060,9741,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619597,福山通運,89342,24695,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620054,西出興業,43656,12568,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620058,ダイアケミカル,29954,7878,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620062,ロクステック,29576,7825,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620105,CROSS FM,165864,43210,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620115,大豆油糧,32075,8300,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620231,ジェイプロジェクト,35006,8939,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620367,島田化学工業,30055,9063,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620638,スタジオあんなぷる,32717,8477,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620673,グロウ・エネルギー,23191,6469,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620676,イタリアン・タイ・デベロップメント,30556,8946,False,0,19,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,0,0,1,1,0,0
1620681,コーンケン・シュガー・インダストリー,22559,6131,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620686,サイアム・セメント,23155,6401,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620690,キアットナーキン銀行,20800,5870,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620735,日本通信,164632,44103,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620775,銚子丸,40424,12124,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620801,KAJIMOTO,61725,15366,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620896,モノグラム (模型メーカー),29151,10424,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620944,福岡スポーツセンター,70171,14030,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621097,トーシン (名古屋市),37904,9225,False,1,35,0,3,6,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,1,1,0,4,1,1,2,0,0,1,0,0,2
1621123,生鮮館やまひこ,38283,9574,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621145,Models IMON,43007,9537,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621212,ギーゼッケ アンド デブリエント,26995,7954,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621271,エクシム,33079,9448,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621284,幸福航空,56776,10604,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621364,マイナー・インターナショナル,26880,6993,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621386,トゥルー・コーポレーション,22963,6477,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621406,バンプー,22295,6295,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621410,バンコク・エキスプレスウェイ,24107,6597,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621453,ランド・アンド・ハウス,23262,6528,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621455,インドラマ・ポリマー,23166,6351,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621456,メジャー・シネプレックス,23582,6360,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621462,デルタ・エレクトロニクス,25354,6788,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621561,ハルデックス・トラクション,21724,5848,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621571,シーエスロジネット,51340,14331,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621798,東京海上日動フィナンシャル生命保険,42644,10152,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621824,アイケイ,44883,10567,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621852,讃陽食品工業,28885,7860,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622129,らしんばん,78605,23130,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622190,シルバーオックス,37461,10916,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622224,タイ石油公社,25315,7331,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622226,PTTケミカル,22058,6159,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622228,タイ・オイル,23738,6556,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622232,タイ・ユニオン・フローズン,23643,6427,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622235,サイアム・シティ・セメント,23540,6456,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622327,LHTEC,22446,6494,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622360,インドネシアン・エアロスペース,28692,8057,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622372,GPコアエッジ,50029,10436,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622586,ホテルニューアワジ,44657,13061,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622605,オータケ,40547,9488,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622612,裕隆汽車,62367,13195,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622646,ディズニー・クルーズ・ライン,85804,16357,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622783,日立保険サービス,96359,16559,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622842,ヨシタケ,34423,9152,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622843,エムエスティ保険サービス,33946,8954,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623031,アデランス,75792,24697,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623254,江鈴汽車,31444,8075,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623492,伊利集団,46862,9211,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623626,UPM (企業),76316,16415,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623697,北京汽車,30257,7490,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623727,アルファクス・フード・システム,38748,11429,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623767,守谷市上下水道事務所,30413,8754,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623784,エムジーホーム,37024,9193,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623947,アエルマッキ,50284,14562,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624020,アメリカンアパレル,53076,17553,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624024,ミュージック・プラス,34884,7275,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624282,若駒プロ,28419,8111,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624314,Biostar,23790,6499,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624333,谷口酒造,29575,8373,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624402,コスモス・コーポレイション,34363,8757,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624571,不動産中央情報センター,28397,7696,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624576,トーゴ (エレメカ・コースターメーカー),37724,11899,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624745,リーデル,37581,14347,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624774,オルタナ (出版社),28245,7816,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624839,ミュージック・アイコン・レコード,36033,7492,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624842,岩本義和,23633,7031,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624861,ポリゴンマジック,51711,15171,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624954,ヘレウス,22446,6287,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625177,中央コーポレーション,37387,9710,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625224,ポッカクリエイト,50007,13998,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625232,日本ジャバラ工業,24724,6309,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625398,メハノ,30215,8831,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625463,三光正宗,29523,8337,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625521,イスト (企業),28341,8360,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625534,オーソーモートー,41860,14331,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625583,ライオン商事,36646,13258,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625599,東日本高速道路新潟支社,54106,10725,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625611,クラブツーリズム,74292,19144,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625714,カルムバックパブリッシング,21195,5606,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625738,くろさき (長野県),34557,9701,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625776,徳力本店,28370,7980,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625800,富士精工,59931,12064,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625812,UDトラックスジャパン,34440,9860,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625844,石田大成社,35956,11571,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625892,日清食品,277657,78499,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625975,森久保薬品,32601,8432,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626068,トランスメトロ,27848,7623,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626279,ガーミン,87727,28347,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626333,西鉄ステーションサービス,56299,11856,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626335,タカラ堂,30003,8725,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626447,新潟中央自動車学校,29441,7021,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626468,初穂商事,38682,8980,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626604,華晨汽車,30383,7597,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626647,スタジオ斬,30014,7766,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626648,萩原電気,48369,10659,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626742,ウエストン ビット エンタテインメント,47367,13026,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626937,メリーソート,25588,6966,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627023,コール・ハーン,25108,6784,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627132,タイテック,39927,10558,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627437,アグロジャパン,20768,5913,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627525,まねき食品,44335,11399,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627536,ローズコートホテル,40182,9355,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628046,フリースタイル (出版社),27209,7242,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628114,日清食品チルド,62057,12697,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628115,日清食品冷凍,72390,15418,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628116,ジョンストンズ,22990,6375,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628125,スキャップトラスト,27932,7854,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628165,銀泉,30994,8391,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628172,トランコム,48089,12555,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628211,ショクブン,41493,9962,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628233,ヌーベル・レマニア,24491,7568,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
