page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,メンバー,作品,別名,創設者,創設者の地位職業,受賞歴,名前の謂れ,後継組織,所属組織,本拠地,本拠地の劇場,本拠地国,来日公演年,来日公演時メンバー,活動期間,演目のジャンル,現在の人数,種類,結成年,解散年,読み,過去の組織名
1841273,新選組リアン,124684,32863,False,1,,,,,,,,,,,,,,,,,,,,,,,
1841283,サン・シティ・ガールズ,24006,7055,False,0,,,,,,,,,,,,,,,,,,,,,,,
1841310,あんぺあ,40135,10607,False,1,,,,,,,,,,,,,,,,,,,,,,,
1841700,男性声優集団be-Vies,32194,8392,False,1,,,,,,,,,,,,,,,,,,,,,,,
1841850,カーネリアン (お笑い),37915,10080,False,1,,,,,,,,,,,,,,,,,,,,,,,
1842026,LADY BiRD,31994,9619,False,0,,,,,,,,,,,,,,,,,,,,,,,
1842320,劇団あぁルナティックシアター,30157,8358,False,0,,,,,,,,,,,,,,,,,,,,,,,
1842404,うわの空・藤志郎一座,47442,16056,False,0,,,,,,,,,,,,,,,,,,,,,,,
1842960,キュア・カルテット,89432,13824,False,0,,,,,,,,,,,,,,,,,,,,,,,
1843794,お先にどうぞ,35973,9623,False,1,,,,,,,,,,,,,,,,,,,,,,,
1843812,むねもっち,33433,8581,False,1,,,,,,,,,,,,,,,,,,,,,,,
1844581,ピンキーワッフル,25343,6846,False,0,,,,,,,,,,,,,,,,,,,,,,,
1844721,Silbermond,74152,23570,False,1,,,,,,,,,,,,,,,,,,,,,,,
1845084,Hiya & Katsuma,28171,7586,False,0,,,,,,,,,,,,,,,,,,,,,,,
1845526,マーキュリー・レヴ,31892,8358,False,1,,,,,,,,,,,,,,,,,,,,,,,
1845600,ケイク,31038,8322,False,1,,,,,,,,,,,,,,,,,,,,,,,
1845701,クーパ,35880,11226,False,1,,,,,,,,,,,,,,,,,,,,,,,
1845895,WiZ,39965,16560,False,0,,,,,,,,,,,,,,,,,,,,,,,
1846460,シミアン・モバイル・ディスコ,34108,9141,False,1,,,,,,,,,,,,,,,,,,,,,,,
1846681,レジェンド (新日本プロレス),32332,9516,False,0,,,,,,,,,,,,,,,,,,,,,,,
1847565,Permanent Fish,39939,18048,False,1,,,,,,,,,,,,,,,,,,,,,,,
1847710,東京タイツ,35526,9407,False,1,,,,,,,,,,,,,,,,,,,,,,,
1847740,かりんとう (お笑いコンビ),45465,15834,False,0,,,,,,,,,,,,,,,,,,,,,,,
1847755,たいよう (お笑いコンビ),33710,9080,False,1,,,,,,,,,,,,,,,,,,,,,,,
1847782,ニンゲン (お笑い),29654,7905,False,1,,,,,,,,,,,,,,,,,,,,,,,
1847909,ソウルワックス,70328,21955,False,2,,,,,,,,,,,,,,,,,,,,,,,
1848493,ヘイ・マンデー,44728,12106,False,1,,,,,,,,,,,,,,,,,,,,,,,
1848528,マイるどミルド,29467,7822,False,1,,,,,,,,,,,,,,,,,,,,,,,
1849569,天然少女EX,30310,7773,False,1,,,,,,,,,,,,,,,,,,,,,,,
1851047,ソウルジャンクションズ,39759,12641,False,1,,,,,,,,,,,,,,,,,,,,,,,
1851147,プリンセス金魚,103575,26979,False,1,,,,,,,,,,,,,,,,,,,,,,,
1851175,ELF (バンド),35890,10613,False,1,,,,,,,,,,,,,,,,,,,,,,,
1851318,CANNABIS,45476,11891,False,1,,,,,,,,,,,,,,,,,,,,,,,
1851896,ウータン・クラン,63217,19700,False,1,,,,,,,,,,,,,,,,,,,,,,,
1852958,アップフロントエッグ,50694,10562,False,0,,,,,,,,,,,,,,,,,,,,,,,
1853070,ショコラータ,38216,10776,False,1,,,,,,,,,,,,,,,,,,,,,,,
1853793,STR!X,29776,8656,False,1,,,,,,,,,,,,,,,,,,,,,,,
1854042,N響団友オーケストラ,23748,7002,False,0,,,,,,,,,,,,,,,,,,,,,,,
1854532,ゲイツ・オヴ・イシュター,39857,12581,False,1,,,,,,,,,,,,,,,,,,,,,,,
1855188,EXPOスーパーワールドオーケストラ,33417,8065,False,0,,,,,,,,,,,,,,,,,,,,,,,
1856874,カウントダウン (お笑い),26408,7342,False,0,,,,,,,,,,,,,,,,,,,,,,,
1856973,フォールズ,34849,9850,False,1,,,,,,,,,,,,,,,,,,,,,,,
1857242,UGK,40461,10449,False,1,,,,,,,,,,,,,,,,,,,,,,,
1857394,レモンティー (お笑いコンビ),53634,19689,False,1,,,,,,,,,,,,,,,,,,,,,,,
1858194,THE SPIN,29942,8093,False,1,,,,,,,,,,,,,,,,,,,,,,,
1858402,東京工業大学混声合唱団コールクライネス,30008,8501,False,0,,,,,,,,,,,,,,,,,,,,,,,
1858593,ラタタット,27564,7361,False,0,,,,,,,,,,,,,,,,,,,,,,,
1859240,三等分,50305,16499,False,1,,,,,,,,,,,,,,,,,,,,,,,
1860236,The Hoosiers,29635,10903,False,1,,,,,,,,,,,,,,,,,,,,,,,
1860599,チキンフット,43570,11968,False,1,,,,,,,,,,,,,,,,,,,,,,,
1860807,ソウル・フラワー・ユニオン,121722,39332,False,2,,,,,,,,,,,,,,,,,,,,,,,
1861086,THE★SCANTY,31686,10821,False,0,,,,,,,,,,,,,,,,,,,,,,,
1861172,摩天楼オペラ,183414,60808,False,1,,,,,,,,,,,,,,,,,,,,,,,
1861251,イーノン,28299,7354,False,1,,,,,,,,,,,,,,,,,,,,,,,
1861471,Wコミック,37162,14776,False,0,,,,,,,,,,,,,,,,,,,,,,,
1861571,JELLY (ガールズバンド),23089,6310,False,0,,,,,,,,,,,,,,,,,,,,,,,
1861828,ナグルファー,51173,14995,False,1,,,,,,,,,,,,,,,,,,,,,,,
1862176,NOA (デュオ),24996,6791,False,1,,,,,,,,,,,,,,,,,,,,,,,
1862400,ウーマンラッシュアワー,156497,47460,False,1,,,,,,,,,,,,,,,,,,,,,,,
1862799,Hey! Say! JUMP,330394,78213,False,2,,,,,,,,,,,,,,,,,,,,,,,
1863418,トム・トム・クラブ,43080,10661,False,1,,,,,,,,,,,,,,,,,,,,,,,
1863462,カヴァレラ・コンスピラシー,34017,9478,False,1,,,,,,,,,,,,,,,,,,,,,,,
1863632,JaccaPoP,27004,7549,False,1,,,,,,,,,,,,,,,,,,,,,,,
1863676,Nav Katze,32519,9159,False,1,,,,,,,,,,,,,,,,,,,,,,,
1863972,quasimode,59776,19667,False,0,,,,,,,,,,,,,,,,,,,,,,,
1864277,ハドーケン!,33523,9692,False,1,,,,,,,,,,,,,,,,,,,,,,,
1864328,ペンデュラム (バンド),97330,32846,False,1,,,,,,,,,,,,,,,,,,,,,,,
1865175,デジタリズム,31269,9010,False,1,,,,,,,,,,,,,,,,,,,,,,,
1865826,UGUISS,35068,11350,False,0,,,,,,,,,,,,,,,,,,,,,,,
1865832,フェイスレス (バンド),57033,16074,False,1,,,,,,,,,,,,,,,,,,,,,,,
1865846,己龍,123318,52307,False,6,,,,,,,,,,,,,,,,,,,,,,,
1866184,GANASIA,23310,6609,False,0,,,,,,,,,,,,,,,,,,,,,,,
1866361,ブルーマウンテン (お笑いコンビ),27211,6890,False,1,,,,,,,,,,,,,,,,,,,,,,,
1866763,ベイビーズ,37705,9156,False,1,,,,,,,,,,,,,,,,,,,,,,,
1867164,30size,29502,8434,False,1,,,,,,,,,,,,,,,,,,,,,,,
1867357,イイルクーン,46252,15713,False,1,,,,,,,,,,,,,,,,,,,,,,,
1867393,とろサーモン (お笑いコンビ),80328,27077,False,1,,,,,,,,,,,,,,,,,,,,,,,
1867428,ボーイズ・ノイズ,33749,9059,False,1,,,,,,,,,,,,,,,,,,,,,,,
1867690,EdgePlayer,48325,12338,False,1,,,,,,,,,,,,,,,,,,,,,,,
1867725,くものすカルテット,31461,9606,False,0,,,,,,,,,,,,,,,,,,,,,,,
1867802,ファビュラス・フリーバーズ,134624,28925,False,0,,,,,,,,,,,,,,,,,,,,,,,
1867803,下中座,73749,27138,False,1,,,,,,,,,,,,,,,,,,,,,,,
1867964,オートクラッツ,29355,8441,False,1,,,,,,,,,,,,,,,,,,,,,,,
1868061,トータス,40362,11454,False,1,,,,,,,,,,,,,,,,,,,,,,,
1868112,ブラカ・ソム・システマ,32782,9175,False,1,,,,,,,,,,,,,,,,,,,,,,,
1868140,ギャング・ギャング・ダンス,31980,8435,False,1,,,,,,,,,,,,,,,,,,,,,,,
1868905,スパンク・ロック,30528,8879,False,1,,,,,,,,,,,,,,,,,,,,,,,
1868983,ヤング・パンクス,40481,12369,False,1,,,,,,,,,,,,,,,,,,,,,,,
1869015,メトロノミー,28241,7791,False,1,,,,,,,,,,,,,,,,,,,,,,,
1869036,ザ・ウィップ,29818,8044,False,1,,,,,,,,,,,,,,,,,,,,,,,
1869558,あどばるーん,50732,14893,False,1,116,8,91,0,0,0,0,0,0,3,0,0,1,0,0,1,4,1,1,2,0,0,4
1869566,すきっぱマーチ,42339,12319,False,1,,,,,,,,,,,,,,,,,,,,,,,
1869590,ボヘミア四重奏団,33092,9508,False,1,,,,,,,,,,,,,,,,,,,,,,,
1870620,ラストショウ,41968,13068,False,0,,,,,,,,,,,,,,,,,,,,,,,
1872163,パッション・ピット,48884,15002,False,1,,,,,,,,,,,,,,,,,,,,,,,
1872708,BAZAAR (バンド),33098,7867,False,1,,,,,,,,,,,,,,,,,,,,,,,
1872915,L.A.ガンズ,68100,17972,False,1,,,,,,,,,,,,,,,,,,,,,,,
1872993,デュオ・クロムランク,44226,11104,False,2,,,,,,,,,,,,,,,,,,,,,,,
1873770,赤と黒 (お笑いコンビ),37543,10097,False,1,,,,,,,,,,,,,,,,,,,,,,,
1873977,ダイタク,50388,16238,False,1,,,,,,,,,,,,,,,,,,,,,,,
1874289,ジョン・バトラー・トリオ,35128,9123,False,1,,,,,,,,,,,,,,,,,,,,,,,
1874910,ラスカルズ (イングランドのバンド),31796,8121,False,1,,,,,,,,,,,,,,,,,,,,,,,
1875013,アルファヴィル (バンド),25183,7282,False,0,,,,,,,,,,,,,,,,,,,,,,,
1875042,フェミネム,76415,13791,False,1,,,,,,,,,,,,,,,,,,,,,,,
1875445,ひらくドア,42506,17207,False,1,,,,,,,,,,,,,,,,,,,,,,,
1875759,CINEMA dub MONKS,40586,12937,False,1,,,,,,,,,,,,,,,,,,,,,,,
1876172,HOTTIE CAT,24261,6866,False,0,,,,,,,,,,,,,,,,,,,,,,,
1876321,ネタンダーズ,31861,8237,False,1,,,,,,,,,,,,,,,,,,,,,,,
1876633,オール (バンド),30341,8042,False,1,,,,,,,,,,,,,,,,,,,,,,,
1877004,ガシャァン,35380,9971,False,1,,,,,,,,,,,,,,,,,,,,,,,
1878221,新日鐵住金混声合唱団,58481,14960,False,0,,,,,,,,,,,,,,,,,,,,,,,
1878497,バッド・ルーテナント (バンド),51747,10789,False,1,,,,,,,,,,,,,,,,,,,,,,,
1878641,THE BELL'S,32725,8664,False,1,,,,,,,,,,,,,,,,,,,,,,,
1879491,NAiL,30075,9638,False,1,,,,,,,,,,,,,,,,,,,,,,,
1879619,サイクロン (バンド),26816,7563,False,1,,,,,,,,,,,,,,,,,,,,,,,
1880131,デス・イン・ヴェガス,26667,7423,False,0,,,,,,,,,,,,,,,,,,,,,,,
1880160,リッキ・エ・ポーヴェリ,57819,28163,False,1,,,,,,,,,,,,,,,,,,,,,,,
1881176,バッド・ムーン・ライジング (バンド),26748,7264,False,1,,,,,,,,,,,,,,,,,,,,,,,
1881260,JANGA69,72258,24288,False,1,,,,,,,,,,,,,,,,,,,,,,,
1881920,WhiteFlame,82203,25198,False,0,,,,,,,,,,,,,,,,,,,,,,,
1881959,JASON ZODIAC,31168,8712,False,1,,,,,,,,,,,,,,,,,,,,,,,
1882223,メトロ・ステーション,59914,14954,False,1,,,,,,,,,,,,,,,,,,,,,,,
1882386,マーヴェレッツ,42763,14514,False,1,,,,,,,,,,,,,,,,,,,,,,,
1882775,A.S.A.P. (グループ),31645,11255,False,0,,,,,,,,,,,,,,,,,,,,,,,
1883168,林家染団治・小川雅子,34379,10211,False,0,,,,,,,,,,,,,,,,,,,,,,,
1883272,Chim↑Pom,58998,25351,False,1,,,,,,,,,,,,,,,,,,,,,,,
1884055,BLACK VELVET,35727,9869,False,1,,,,,,,,,,,,,,,,,,,,,,,
1884653,PU-PU-JUICE,35288,9119,False,0,,,,,,,,,,,,,,,,,,,,,,,
1884712,D.W.ニコルズ,78809,33535,False,1,,,,,,,,,,,,,,,,,,,,,,,
1885802,ゴールデン・イヤリング,29178,8525,False,0,,,,,,,,,,,,,,,,,,,,,,,
1886109,シャインダウン,65027,17479,False,1,,,,,,,,,,,,,,,,,,,,,,,
1886625,デラニー&ボニー,53685,14203,False,1,,,,,,,,,,,,,,,,,,,,,,,
1886672,9GOATS BLACK OUT,47692,17828,False,1,,,,,,,,,,,,,,,,,,,,,,,
1886855,チャーチル (お笑いコンビ),56475,11986,False,1,,,,,,,,,,,,,,,,,,,,,,,
1886861,THE LONDON TIMES,38246,12690,False,0,,,,,,,,,,,,,,,,,,,,,,,
1886884,D・N・A (お笑いコンビ),42298,10711,False,1,,,,,,,,,,,,,,,,,,,,,,,
1886886,Chix Chicks,40149,10671,False,1,,,,,,,,,,,,,,,,,,,,,,,
1887490,ザ・ゲロゲリゲゲゲ,29478,9357,False,1,,,,,,,,,,,,,,,,,,,,,,,
1888312,キング・コブラ,27398,7651,False,0,,,,,,,,,,,,,,,,,,,,,,,
1888836,飛び魚 (お笑いコンビ),53780,17640,False,1,,,,,,,,,,,,,,,,,,,,,,,
1889010,マニック・ストリート・プリーチャーズ,112526,40288,False,1,,,,,,,,,,,,,,,,,,,,,,,
1889336,ホーリー・ファック,33204,8784,False,1,,,,,,,,,,,,,,,,,,,,,,,
1889421,唯×実〜ユイみの〜,38159,11786,False,0,,,,,,,,,,,,,,,,,,,,,,,
1889995,AFTERSCHOOL (音楽グループ),214108,66748,False,2,,,,,,,,,,,,,,,,,,,,,,,
1891383,自然のいえ,34120,8406,False,1,,,,,,,,,,,,,,,,,,,,,,,
1891855,シクラメン (グループ),92862,37397,False,1,,,,,,,,,,,,,,,,,,,,,,,
1891971,しにものぐるい,27907,8116,False,1,,,,,,,,,,,,,,,,,,,,,,,
1891972,オーガスターナ,36228,10363,False,1,,,,,,,,,,,,,,,,,,,,,,,
1892175,ダフニー・ラヴズ・ダービー,36108,10248,False,1,,,,,,,,,,,,,,,,,,,,,,,
1892796,ブレイキング・ベンジャミン,58954,17215,False,1,,,,,,,,,,,,,,,,,,,,,,,
1893062,ViViD (バンド),97460,36432,False,1,,,,,,,,,,,,,,,,,,,,,,,
1893420,あげは,50121,15829,False,1,,,,,,,,,,,,,,,,,,,,,,,
1893785,ファイヴ・フィンガー・デス・パンチ,61043,14456,False,1,,,,,,,,,,,,,,,,,,,,,,,
1894213,Romance for〜,38699,11060,False,1,,,,,,,,,,,,,,,,,,,,,,,
1894253,ヴァンガード・ジャズ・オーケストラ,71366,21612,False,1,,,,,,,,,,,,,,,,,,,,,,,
1895680,木村至信BAND,33603,15457,False,0,,,,,,,,,,,,,,,,,,,,,,,
1895840,トドス・トゥス・ムエルトス,23297,6357,False,0,,,,,,,,,,,,,,,,,,,,,,,
1896118,ザ・たこさん,30465,10883,False,0,,,,,,,,,,,,,,,,,,,,,,,
1896273,No'where,27912,7632,False,0,33,8,16,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,2,0,1,0
1896390,バンダ・バソッティ,33893,8756,False,1,,,,,,,,,,,,,,,,,,,,,,,
1897312,ゼロ次元,30576,9274,False,0,,,,,,,,,,,,,,,,,,,,,,,
1898956,西村深村,68934,13767,False,1,,,,,,,,,,,,,,,,,,,,,,,
1899041,アンヴィル,44675,13085,False,1,,,,,,,,,,,,,,,,,,,,,,,
1899606,天然もろこし,35473,10442,False,1,,,,,,,,,,,,,,,,,,,,,,,
1899880,レーヴェン (バンド),49687,15060,False,1,,,,,,,,,,,,,,,,,,,,,,,
1900619,自閉体,28881,8656,False,1,,,,,,,,,,,,,,,,,,,,,,,
1900783,シャバダバ,32926,8520,False,1,,,,,,,,,,,,,,,,,,,,,,,
1900889,ゴットハード,36438,11198,False,1,,,,,,,,,,,,,,,,,,,,,,,
1901433,KATA-KANA,39069,13661,False,1,,,,,,,,,,,,,,,,,,,,,,,
1901675,アクセンスター,34678,11678,False,1,,,,,,,,,,,,,,,,,,,,,,,
1901960,天龍同盟,36153,12056,False,0,,,,,,,,,,,,,,,,,,,,,,,
1902576,N-トランス,34827,10166,False,1,,,,,,,,,,,,,,,,,,,,,,,
1903100,THE KIDDIE,73359,37556,False,1,,,,,,,,,,,,,,,,,,,,,,,
1903511,テニスコーツ,37155,12328,False,1,,,,,,,,,,,,,,,,,,,,,,,
1903647,さーくるらいおん,33789,9948,False,0,,,,,,,,,,,,,,,,,,,,,,,
1904538,SHANADOO,57616,12757,False,1,59,24,18,0,0,0,0,1,0,5,0,0,2,0,0,1,1,1,2,1,0,1,2
1904669,ビューティーメーカー,35131,8927,False,1,,,,,,,,,,,,,,,,,,,,,,,
1905836,MADBEAVERS,27434,7858,False,1,,,,,,,,,,,,,,,,,,,,,,,
1905913,旺福,30202,8273,False,1,,,,,,,,,,,,,,,,,,,,,,,
1907200,クリック (プロレス),55539,16150,False,0,,,,,,,,,,,,,,,,,,,,,,,
1907936,CANDLES,39344,13655,False,1,,,,,,,,,,,,,,,,,,,,,,,
1908964,超新星 (音楽グループ),55190,16549,False,2,,,,,,,,,,,,,,,,,,,,,,,
1909035,ツートンカラー,73565,14656,False,1,,,,,,,,,,,,,,,,,,,,,,,
1909332,ディアハンター,31115,9706,False,1,,,,,,,,,,,,,,,,,,,,,,,
1910697,劇団夜想会,70833,18609,False,1,,,,,,,,,,,,,,,,,,,,,,,
1911013,チェリーフィルター,28792,7600,False,2,,,,,,,,,,,,,,,,,,,,,,,
1911667,スパニッシュ・コネクション,25534,7060,False,0,,,,,,,,,,,,,,,,,,,,,,,
1912506,ゼム・クルックド・ヴァルチャーズ,38796,9713,False,1,,,,,,,,,,,,,,,,,,,,,,,
1912762,万寿台芸術団,32156,10820,False,1,,,,,,,,,,,,,,,,,,,,,,,
1912788,功勲国家合唱団,28552,8039,False,1,,,,,,,,,,,,,,,,,,,,,,,
1912805,朝鮮人民軍協奏団,28236,8988,False,1,,,,,,,,,,,,,,,,,,,,,,,
1912821,血の海歌劇団,28190,8664,False,1,,,,,,,,,,,,,,,,,,,,,,,
1912842,夢路いとし・喜味こいし,81376,27796,False,1,,,,,,,,,,,,,,,,,,,,,,,
1912910,OHIO101,27955,7722,False,1,39,9,17,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,2,1,0,1,0
1912926,ジョニー・ヘイツ・ジャズ,42043,11542,False,1,,,,,,,,,,,,,,,,,,,,,,,
1913098,ディーコン・ブルー,48533,11602,False,1,,,,,,,,,,,,,,,,,,,,,,,
1913873,法政大学アリオンコール,70114,20481,False,0,,,,,,,,,,,,,,,,,,,,,,,
1914542,東文章・こま代,25062,7450,False,0,,,,,,,,,,,,,,,,,,,,,,,
1915190,AROUGE,28925,8940,False,1,,,,,,,,,,,,,,,,,,,,,,,
1915721,ロック・キャンディーズ,63058,12954,False,0,,,,,,,,,,,,,,,,,,,,,,,
1915955,ウッディ・ウー,25288,6635,False,0,,,,,,,,,,,,,,,,,,,,,,,
1916098,キャッスル&ゲイツ,33931,10166,False,1,,,,,,,,,,,,,,,,,,,,,,,
1916376,Dream5,221723,70028,False,1,,,,,,,,,,,,,,,,,,,,,,,
1916752,Flare (ユニット),27828,7643,False,1,,,,,,,,,,,,,,,,,,,,,,,
1916760,Vampillia,48428,14357,False,1,,,,,,,,,,,,,,,,,,,,,,,
1916775,動力火車,24491,6526,False,1,,,,,,,,,,,,,,,,,,,,,,,
1917440,LUV DELUXE,24497,7154,False,1,,,,,,,,,,,,,,,,,,,,,,,
1917483,ダーティー・プロジェクターズ,42184,11412,False,1,,,,,,,,,,,,,,,,,,,,,,,
1917620,アウル・シティー,123724,51150,False,1,,,,,,,,,,,,,,,,,,,,,,,
1917666,BLOOD&GUTS,22215,7219,False,0,,,,,,,,,,,,,,,,,,,,,,,
1918003,じゅん&ネネ,32722,10196,False,0,,,,,,,,,,,,,,,,,,,,,,,
1918004,ひまり,53778,19557,False,3,,,,,,,,,,,,,,,,,,,,,,,
1918944,クライミー・フィッシャー,37569,10634,False,1,,,,,,,,,,,,,,,,,,,,,,,
1920409,Vibes (バンド),29282,8512,False,1,,,,,,,,,,,,,,,,,,,,,,,
1920749,チカブーン,33136,10115,False,0,,,,,,,,,,,,,,,,,,,,,,,
1921382,Jaco:neco,32407,10471,False,1,,,,,,,,,,,,,,,,,,,,,,,
1922052,OrangeHoop,40797,13210,False,0,,,,,,,,,,,,,,,,,,,,,,,
1922918,クッキーズ (お笑いコンビ),32385,8921,False,1,,,,,,,,,,,,,,,,,,,,,,,
1923111,ゴールデンボーイズ,41251,12975,False,1,,,,,,,,,,,,,,,,,,,,,,,
1923204,うしろシティ,138625,32484,False,1,,,,,,,,,,,,,,,,,,,,,,,
1923380,FREAKYFROG,47203,14826,False,1,,,,,,,,,,,,,,,,,,,,,,,
1924072,ポニーテール (日本の歌手グループ),32437,9191,False,1,,,,,,,,,,,,,,,,,,,,,,,
1924422,123☆45,79165,25295,False,1,,,,,,,,,,,,,,,,,,,,,,,
1924537,レッドクリスマス,30817,10080,False,1,,,,,,,,,,,,,,,,,,,,,,,
1925044,TOMATO CUBE,28822,7739,False,1,,,,,,,,,,,,,,,,,,,,,,,
1925637,イグデスマン&ジョー,26513,7118,False,0,,,,,,,,,,,,,,,,,,,,,,,
1925937,マザー・グース (日本の音楽グループ),40721,13346,False,1,,,,,,,,,,,,,,,,,,,,,,,
1926013,Mary Angel,54553,22363,False,1,,,,,,,,,,,,,,,,,,,,,,,
1927874,ヴァージンVS,29418,10316,False,0,,,,,,,,,,,,,,,,,,,,,,,
1928004,ぷち観音,50075,16702,False,1,,,,,,,,,,,,,,,,,,,,,,,
1928638,遊園地再生事業団,20172,5497,False,0,,,,,,,,,,,,,,,,,,,,,,,
1929274,アロハ・フロム・ヘル,31981,8582,False,1,,,,,,,,,,,,,,,,,,,,,,,
1929384,CALL (音楽グループ),42250,11702,False,1,,,,,,,,,,,,,,,,,,,,,,,
1930693,MAJESTICS,29974,8908,False,1,,,,,,,,,,,,,,,,,,,,,,,
1930695,THE ZOLGE,36984,10786,False,1,,,,,,,,,,,,,,,,,,,,,,,
1930800,CAPTAIN HEDGE HOG,42363,14259,False,1,,,,,,,,,,,,,,,,,,,,,,,
1931012,ローズ・オブ・ザ・ニュー・チャーチ,38533,10718,False,1,,,,,,,,,,,,,,,,,,,,,,,
1931418,Prague,52895,18365,False,1,,,,,,,,,,,,,,,,,,,,,,,
1931768,P.O.D.,42162,11196,False,1,,,,,,,,,,,,,,,,,,,,,,,
1931988,Argument Soul,39255,10309,False,1,,,,,,,,,,,,,,,,,,,,,,,
1932640,COPTER4016882,29959,8093,False,1,,,,,,,,,,,,,,,,,,,,,,,
1932816,MariEri,34091,8955,False,0,,,,,,,,,,,,,,,,,,,,,,,
1933287,マリア (お笑いコンビ),76926,19850,False,1,108,40,47,2,0,0,0,0,0,3,0,0,1,0,0,1,8,1,1,1,0,0,3
1934028,ユナイテッド・ジャズ+ロック・アンサンブル,25727,6869,False,0,,,,,,,,,,,,,,,,,,,,,,,
1934663,JARNZΩ,35412,11825,False,1,,,,,,,,,,,,,,,,,,,,,,,
1934783,新演伎座,43182,11449,False,1,,,,,,,,,,,,,,,,,,,,,,,
1935270,虚構の劇団,32003,11499,False,0,,,,,,,,,,,,,,,,,,,,,,,
1935456,ミュートマス,38530,9437,False,1,,,,,,,,,,,,,,,,,,,,,,,
1935662,LIV MOON,45041,13561,False,1,,,,,,,,,,,,,,,,,,,,,,,
1936109,テイスト (バンド),34161,13874,False,1,,,,,,,,,,,,,,,,,,,,,,,
1936382,パプア。,24443,7024,False,0,,,,,,,,,,,,,,,,,,,,,,,
1936507,アメリカ交響楽団,26271,8240,False,0,,,,,,,,,,,,,,,,,,,,,,,
1936716,Wエース,24156,7766,False,0,,,,,,,,,,,,,,,,,,,,,,,
1936817,劇団一跡二跳,33532,14818,False,0,,,,,,,,,,,,,,,,,,,,,,,
1937866,Jeepta,50300,17059,False,1,,,,,,,,,,,,,,,,,,,,,,,
1938219,ニュークリアス (英バンド),23238,6687,False,0,,,,,,,,,,,,,,,,,,,,,,,
1938258,JUNED,30389,8277,False,1,,,,,,,,,,,,,,,,,,,,,,,
1938843,メロライド,28065,7961,False,1,,,,,,,,,,,,,,,,,,,,,,,
1939680,劇団ワンツーワークス,43846,15021,False,0,,,,,,,,,,,,,,,,,,,,,,,
1940861,ほたる日和,47251,17506,False,1,,,,,,,,,,,,,,,,,,,,,,,
1941279,モト冬樹とナンナラーズ,25513,6546,False,0,,,,,,,,,,,,,,,,,,,,,,,
1941537,Qomolangma Tomato,68737,26873,False,1,,,,,,,,,,,,,,,,,,,,,,,
1941590,SHACHI,89096,29932,False,0,,,,,,,,,,,,,,,,,,,,,,,
1941969,Purple Days,50740,19834,False,1,,,,,,,,,,,,,,,,,,,,,,,
1942839,サヤーム・フィルハーモニック管弦楽団,28943,7908,False,0,,,,,,,,,,,,,,,,,,,,,,,
1943156,ヘアカット100,26019,7923,False,1,,,,,,,,,,,,,,,,,,,,,,,
1943200,Our Hour,27643,8001,False,1,,,,,,,,,,,,,,,,,,,,,,,
1943384,フレンドリー・ファイアーズ,42216,12157,False,1,,,,,,,,,,,,,,,,,,,,,,,
1943824,タマコウォルズ,27903,8152,False,0,,,,,,,,,,,,,,,,,,,,,,,
1944031,天狗 (お笑い),49238,17493,False,1,,,,,,,,,,,,,,,,,,,,,,,
1944039,見取り図 (お笑い),54018,17873,False,1,,,,,,,,,,,,,,,,,,,,,,,
1944373,シャングリラ (お笑い),40871,15166,False,1,,,,,,,,,,,,,,,,,,,,,,,
1944744,ビートルホーク,45278,10995,False,1,,,,,,,,,,,,,,,,,,,,,,,
1945284,浜松交響吹奏楽団,74979,24759,False,0,,,,,,,,,,,,,,,,,,,,,,,
1945891,山崎正三・都家文路,28286,8152,False,0,,,,,,,,,,,,,,,,,,,,,,,
1946421,オトノ葉Entertainment,40524,12753,False,1,,,,,,,,,,,,,,,,,,,,,,,
1946784,ベルギー・ギィデ交響吹奏楽団,29795,8875,False,0,,,,,,,,,,,,,,,,,,,,,,,
1946881,プリマベーラ,50226,18054,False,0,,,,,,,,,,,,,,,,,,,,,,,
1946896,コマンダンテ (お笑いコンビ),58605,19958,False,1,,,,,,,,,,,,,,,,,,,,,,,
1947095,B.M.H.,32478,9604,False,0,,,,,,,,,,,,,,,,,,,,,,,
1948368,ハニーベージュ,30250,7932,False,1,,,,,,,,,,,,,,,,,,,,,,,
1948385,ビッグタスク,28075,7168,False,1,,,,,,,,,,,,,,,,,,,,,,,
1948404,遊び屋,51549,12063,False,1,,,,,,,,,,,,,,,,,,,,,,,
1948495,KAKUTA,23448,8390,False,0,,,,,,,,,,,,,,,,,,,,,,,
1948663,チャーミング (お笑いコンビ),33330,8579,False,1,,,,,,,,,,,,,,,,,,,,,,,
1948825,グリング,24908,7074,False,0,,,,,,,,,,,,,,,,,,,,,,,
1949095,ココモ (バンド),32554,9903,False,1,,,,,,,,,,,,,,,,,,,,,,,
1950195,ウッドペッカー (フォークグループ),32630,9115,False,0,,,,,,,,,,,,,,,,,,,,,,,
1950283,おとぎ話 (バンド),78182,28883,False,1,,,,,,,,,,,,,,,,,,,,,,,
1950639,エフタークラング,34761,10527,False,1,,,,,,,,,,,,,,,,,,,,,,,
1950674,ザ・レヴォネッツ,37790,11473,False,1,,,,,,,,,,,,,,,,,,,,,,,
1950759,COSMETICS,50222,18351,False,1,,,,,,,,,,,,,,,,,,,,,,,
