page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,CAS番号,別称,化学式,原材料,商標名,密度,沸点,特性,生成化合物,用途,示性式,種類,融点,製造方法,読み
1886474,ヨウ化バリウム,62122,9765,False,1,,,,,,,,,,,,,,,,
1886533,ヨウ化スズ(II),52130,9368,False,1,,,,,,,,,,,,,,,,
1886602,ヨウ化シアン,48131,9513,False,1,,,,,,,,,,,,,,,,
1887513,インドフェニン,26454,7355,False,1,,,,,,,,,,,,,,,,
1888317,プミリオトキシン,24596,6839,False,0,,,,,,,,,,,,,,,,
1889123,ヨウ化クロム,52821,9867,False,2,,,,,,,,,,,,,,,,
1889992,ヨウ化鉛(II),67080,10686,False,1,,,,,,,,,,,,,,,,
1890563,ヨウ化トリウム(IV),50744,8121,False,1,,,,,,,,,,,,,,,,
1890601,二ヨウ化ゲルマニウム,58233,9902,False,1,,,,,,,,,,,,,,,,
1890612,ヨウ化イットリウム(III),52281,8412,False,1,,,,,,,,,,,,,,,,
1890623,ヨウ化ニオブ(V),54023,8005,False,1,,,,,,,,,,,,,,,,
1890631,ヨウ化タンタル(V),56988,8479,False,1,,,,,,,,,,,,,,,,
1890675,ヨウ化マンガン(II),61872,9656,False,1,,,,,,,,,,,,,,,,
1890783,ヨウ化ルビジウム,58529,9389,False,1,14,1,1,3,0,0,1,1,2,1,0,0,2,1,0,1
1890865,四ヨウ化ケイ素,62108,9506,False,1,,,,,,,,,,,,,,,,
1890988,一塩化ヨウ素,47843,10483,False,1,,,,,,,,,,,,,,,,
1891013,三塩化ヨウ素,38497,8156,False,1,,,,,,,,,,,,,,,,
1891390,チオシアン酸塩,40167,10481,False,1,,,,,,,,,,,,,,,,
1891530,ヨウ素酸アンモニウム,45766,8338,False,1,,,,,,,,,,,,,,,,
1891573,ヨード酢酸エチル,26116,7263,False,1,,,,,,,,,,,,,,,,
1891622,ヨウ化エチル,36355,8329,False,1,,,,,,,,,,,,,,,,
1891632,サルフラワー,31091,8627,False,1,,,,,,,,,,,,,,,,
1892076,ヨウ素酸鉄,25810,7392,False,2,,,,,,,,,,,,,,,,
1892081,臭化セシウム,34612,8101,False,1,,,,,,,,,,,,,,,,
1892087,炭酸セシウム,38046,9344,False,1,,,,,,,,,,,,,,,,
1892094,塩化ルビジウム,38933,8757,False,1,18,1,2,4,0,0,1,3,2,0,0,0,1,3,0,1
1892095,ヨウ素酸銅(II),40703,8908,False,1,,,,,,,,,,,,,,,,
1892104,ヨウ素酸コバルト(II),40062,9139,False,1,14,1,2,5,0,0,3,1,0,0,0,0,1,0,0,1
1892119,硝酸リチウム,49438,9089,False,1,,,,,,,,,,,,,,,,
1892129,ヨウ素酸水銀,26613,7356,False,2,,,,,,,,,,,,,,,,
1892809,硫酸セシウム,36601,8732,False,1,,,,,,,,,,,,,,,,
1892810,硫酸ルビジウム,38467,8471,False,1,16,1,2,3,0,0,1,1,4,1,0,0,1,1,0,1
1892812,硫酸リチウム,46448,9207,False,1,13,1,2,3,0,0,1,1,2,0,0,0,1,1,0,1
1893442,バラシン,25992,7443,False,1,,,,,,,,,,,,,,,,
1897559,イノラート,25517,6670,False,0,,,,,,,,,,,,,,,,
1898168,酸化セシウム,40868,10480,False,1,22,1,2,8,0,0,1,1,3,2,1,0,1,1,0,1
1898172,酸化ルビジウム,39503,9300,False,1,,,,,,,,,,,,,,,,
1898175,酸化リチウム,49940,9737,False,1,,,,,,,,,,,,,,,,
1898231,硫化リチウム,53004,9840,False,1,,,,,,,,,,,,,,,,
1900057,ペラミビル,56110,10988,False,1,,,,,,,,,,,,,,,,
1905810,炭酸ベリリウム,33795,8149,False,1,13,1,2,4,0,0,0,0,2,0,0,0,1,2,0,1
1905814,水酸化ベリリウム,38656,9953,False,1,13,1,2,5,0,0,1,0,1,0,0,0,1,1,0,1
1905819,酸化ベリリウム,45000,9680,False,1,,,,,,,,,,,,,,,,
1905821,硫酸ベリリウム,39354,8957,False,1,,,,,,,,,,,,,,,,
1905822,硝酸ベリリウム,34585,8502,False,1,,,,,,,,,,,,,,,,
1905823,塩化ベリリウム,42587,9854,False,1,,,,,,,,,,,,,,,,
1906013,硝酸ニッケル(II),49805,10588,False,1,21,2,1,6,0,0,1,1,6,0,0,0,2,1,0,1
1906195,ロメフロキサシン,31763,7784,False,1,,,,,,,,,,,,,,,,
1906454,オルトケイ酸テトラエチル,34310,9886,False,1,,,,,,,,,,,,,,,,
1908454,ラニチジン,114905,26996,False,1,,,,,,,,,,,,,,,,
1911249,グリセリン酸,26368,7025,False,1,,,,,,,,,,,,,,,,
1911412,酸化テルビウム(III),39342,9002,False,1,,,,,,,,,,,,,,,,
1911417,酸化テルビウム,21225,5904,True,0,,,,,,,,,,,,,,,,
1912057,3-ヒドロキシイソ酪酸,47206,9216,False,1,,,,,,,,,,,,,,,,
1912741,2-メチル-3-オキソプロパン酸,48053,9478,False,1,,,,,,,,,,,,,,,,
1916174,クラック・コカイン,116590,43036,False,0,,,,,,,,,,,,,,,,
1918977,ヘスペリジン,57157,13464,False,1,,,,,,,,,,,,,,,,
1919018,コハク酸セミアルデヒド,30523,7611,False,1,,,,,,,,,,,,,,,,
1919200,ミノサイクリン,353653,64613,False,1,,,,,,,,,,,,,,,,
1919804,ブリオスタチン,113897,21879,False,1,,,,,,,,,,,,,,,,
1920842,テトラシアノキノジメタン,30123,8113,False,1,,,,,,,,,,,,,,,,
1921910,フッ化コバルト,21120,5911,True,0,,,,,,,,,,,,,,,,
1923407,プロスタグランジンE2,46099,16324,False,1,,,,,,,,,,,,,,,,
1925357,三フッ化窒素,74624,15441,False,1,48,1,4,12,0,0,2,3,10,3,5,0,2,3,2,1
1925398,テトラチアフルバレン,46591,11785,False,1,,,,,,,,,,,,,,,,
1926158,2-ヒドロキシ-3-オキソコハク酸,26986,7190,False,1,,,,,,,,,,,,,,,,
1928418,ジチオエリトリトール,26528,7287,False,1,,,,,,,,,,,,,,,,
1931229,エンテカビル,57050,11140,False,1,,,,,,,,,,,,,,,,
1931235,アデホビル,39327,10019,False,1,,,,,,,,,,,,,,,,
1931889,三臭化ホウ素,41504,8958,False,1,,,,,,,,,,,,,,,,
1932135,トロパン,28526,7666,False,1,9,1,4,1,0,0,1,1,0,0,0,0,1,0,0,0
1933768,ジシラン,36087,8678,False,1,17,1,2,1,0,0,1,1,5,0,2,0,1,1,2,0
1934052,α-トコフェリルリン酸ナトリウム,21339,6200,False,0,,,,,,,,,,,,,,,,
1934390,ホルモテロール,38808,9486,False,1,,,,,,,,,,,,,,,,
1934538,テバイン,23512,6837,False,0,,,,,,,,,,,,,,,,
1934888,ポリヒドロキシ酪酸,31956,10033,False,0,,,,,,,,,,,,,,,,
1936095,アレコリン,44408,10986,False,1,,,,,,,,,,,,,,,,
1936318,スワインソニン,60889,13974,False,1,17,1,4,1,0,0,0,0,7,0,2,0,1,1,0,0
1936755,インドリジン,32744,7888,False,1,,,,,,,,,,,,,,,,
1936779,セネシオニン,30146,7704,False,1,,,,,,,,,,,,,,,,
1936784,ピロリジジンアルカロイド,58775,13227,False,0,6,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0
1937835,サマンダリン,31986,8097,False,1,,,,,,,,,,,,,,,,
1938112,トリス(8-キノリノラト)アルミニウム,31083,8451,False,1,,,,,,,,,,,,,,,,
1938165,8-キノリノール,31885,9117,False,0,22,1,11,1,0,0,1,1,2,1,1,0,1,1,1,0
1938879,シクロペンタノール,27595,7159,False,1,,,,,,,,,,,,,,,,
1939077,"1,4-ブチンジオール",32443,7913,False,1,,,,,,,,,,,,,,,,
1939275,パントイン酸,24915,6837,False,1,11,2,4,2,0,0,0,0,0,0,0,0,2,0,0,1
1939394,酢酸マンガン(II),33696,6876,False,0,,,,,,,,,,,,,,,,
1939454,塩化マンガン(II),47665,10971,False,1,,,,,,,,,,,,,,,,
1939543,シネフリン,30558,7743,False,1,,,,,,,,,,,,,,,,
1940423,2-メチルアセトアセチルCoA,47061,9515,False,1,,,,,,,,,,,,,,,,
1944882,テガフール,122356,20941,False,1,,,,,,,,,,,,,,,,
1945610,硬鉛,21421,6096,False,0,,,,,,,,,,,,,,,,
1948008,シンナミルアルコール,29976,8041,False,1,,,,,,,,,,,,,,,,
1949101,α-メチルスチレン,31751,7729,False,1,,,,,,,,,,,,,,,,
1949279,ハロゲン化銀,32409,10408,False,0,,,,,,,,,,,,,,,,
1952145,過塩素酸マグネシウム,47330,9326,False,1,18,1,2,2,0,0,1,1,3,0,2,0,2,3,0,1
1952352,次亜塩素酸リチウム,43018,8069,False,1,,,,,,,,,,,,,,,,
1952566,炭化タンタル,39266,9114,False,1,,,,,,,,,,,,,,,,
1954468,シタフロキサシン,33562,8775,False,1,,,,,,,,,,,,,,,,
1955080,グルコン酸ナトリウム,35089,8823,False,1,,,,,,,,,,,,,,,,
1955961,水素化トリエトキシアルミニウムリチウム,24492,6344,False,0,,,,,,,,,,,,,,,,
1955964,アシルシラン,21665,5888,False,0,,,,,,,,,,,,,,,,
1956208,硫化水素カリウム,47437,9411,False,1,,,,,,,,,,,,,,,,
1957890,カゼインホスホペプチド・非結晶リン酸カルシウム複合体,27573,7500,False,0,,,,,,,,,,,,,,,,
1957895,硫化カリウム,48993,10061,False,1,,,,,,,,,,,,,,,,
1960006,ナタリズマブ,38581,10163,False,1,,,,,,,,,,,,,,,,
1960928,グリセオフルビン,38384,9577,False,1,,,,,,,,,,,,,,,,
1961415,ヒ化カドミウム,39126,7814,False,1,,,,,,,,,,,,,,,,
1961435,ヒ化アルミニウム,43231,8137,False,1,,,,,,,,,,,,,,,,
1965769,アムロジピン,47403,11991,False,1,,,,,,,,,,,,,,,,
1967793,オルトケイ酸テトラメチル,29908,8214,False,1,,,,,,,,,,,,,,,,
1969668,トラセミド,37506,8379,False,1,,,,,,,,,,,,,,,,
1973642,セサミン,34972,9444,False,1,,,,,,,,,,,,,,,,
1974812,ミコナゾール,49435,11025,False,1,,,,,,,,,,,,,,,,
1977122,五フッ化ヒ素,44221,9102,False,1,,,,,,,,,,,,,,,,
1977171,三フッ化ヒ素,41447,9460,False,1,23,1,4,5,0,0,1,1,6,0,1,0,2,1,0,1
1977208,三臭化ヒ素,33853,8206,False,1,16,1,3,4,0,0,1,1,1,0,0,0,2,1,1,1
1977270,三フッ化アンチモン,45285,9485,False,1,24,1,5,4,0,0,1,2,2,0,3,0,3,2,0,1
1977424,ゲストノロン,35326,9100,False,1,,,,,,,,,,,,,,,,
1978080,臭化鉛(II),43472,8819,False,1,,,,,,,,,,,,,,,,
1978177,硫化ビスマス(III),35925,7985,False,1,,,,,,,,,,,,,,,,
1979022,臭化バリウム,49858,10458,False,1,,,,,,,,,,,,,,,,
1980911,ホスホール,48464,10563,False,1,9,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0
1981020,ラパマイシン,87750,20252,False,1,,,,,,,,,,,,,,,,
1981416,4-ヒドロキシベンズアルデヒド,39343,9124,False,1,,,,,,,,,,,,,,,,
1981424,ヒドロキシベンズアルデヒド,22726,6230,True,0,,,,,,,,,,,,,,,,
1981459,ブロモアセトン,40629,9677,False,1,31,1,8,4,0,0,1,1,10,1,1,1,2,1,0,0
1981489,クロロアセトン,40214,9560,False,1,,,,,,,,,,,,,,,,
1985364,エリオクロムブラックT,28190,7587,False,1,,,,,,,,,,,,,,,,
1986839,G418,41931,10633,False,1,,,,,,,,,,,,,,,,
1990037,ポリテトラメチレンエーテルグリコール,25639,7015,False,0,19,1,11,1,0,0,1,0,2,0,1,0,1,1,0,0
1990751,クロロ酢酸ナトリウム,27303,7451,False,0,,,,,,,,,,,,,,,,
1990888,オールデレン,20608,5980,False,0,,,,,,,,,,,,,,,,
1993054,Cav1.1,57957,14325,False,0,,,,,,,,,,,,,,,,
1995168,ドデカカルボニル三ルテニウム,44879,10984,False,1,,,,,,,,,,,,,,,,
1997411,メフェナム酸,56554,10967,False,1,,,,,,,,,,,,,,,,
1998692,エチドカイン,35814,7978,False,1,,,,,,,,,,,,,,,,
1998694,ラクトアルデヒド,28156,7205,False,1,,,,,,,,,,,,,,,,
1998696,プリロカイン,29385,7091,False,1,,,,,,,,,,,,,,,,
2000123,ブデソニド・ホルモテロール,38477,10192,False,1,,,,,,,,,,,,,,,,
2000551,ペンタクロロフェノール,38434,10096,False,1,,,,,,,,,,,,,,,,
2000605,ホスメット,33114,8481,False,1,,,,,,,,,,,,,,,,
2000651,ペンタクロロニトロベンゼン,34788,8980,False,1,,,,,,,,,,,,,,,,
2000747,エンドリン,34670,9450,False,1,,,,,,,,,,,,,,,,
2000942,2-アミノムコン酸,45816,8955,False,1,,,,,,,,,,,,,,,,
2005297,"1,2,4-トリメチルベンゼン",29734,8597,False,0,,,,,,,,,,,,,,,,
2010269,フェニルヒドラジン,39095,9641,False,1,,,,,,,,,,,,,,,,
2011096,ボセンタン,29394,8087,False,1,,,,,,,,,,,,,,,,
2012306,アミトロール,32798,8109,False,1,,,,,,,,,,,,,,,,
2012893,ブチリルCoA,24096,6600,False,1,,,,,,,,,,,,,,,,
2013485,チオシアン酸アンモニウム,48843,9232,False,1,19,1,2,3,0,0,1,1,3,3,3,0,1,1,0,0
2013746,マイコチオール,35876,8738,False,1,,,,,,,,,,,,,,,,
2013859,"2,2,2-トリフルオロエタノール",45488,10622,False,1,,,,,,,,,,,,,,,,
2013920,ブラストサイジンS,31806,8719,False,1,,,,,,,,,,,,,,,,
2013997,ニテンピラム,32783,8705,False,1,,,,,,,,,,,,,,,,
2014055,プロパルギット,33309,8489,False,1,,,,,,,,,,,,,,,,
2015186,ニコチンアミド,53469,10559,False,1,,,,,,,,,,,,,,,,
2015643,ラニナミビル,58547,10908,False,1,,,,,,,,,,,,,,,,
2015685,シアン酸ナトリウム,49293,10093,False,1,,,,,,,,,,,,,,,,
2015707,クロロファシノン,33216,8626,False,1,,,,,,,,,,,,,,,,
2015730,クロロベンジレート,35001,9019,False,1,,,,,,,,,,,,,,,,
2016568,クロルデコン,35245,9573,False,1,,,,,,,,,,,,,,,,
2017242,インドール-3-酢酸,53067,12502,False,1,24,1,7,1,0,0,0,0,6,0,0,0,2,2,5,0
2017484,ソラフェニブ,42761,10123,False,1,,,,,,,,,,,,,,,,
2017818,チオシアン酸鉛(II),38509,7923,False,1,,,,,,,,,,,,,,,,
2017819,チオシアン酸水銀(II),41253,8698,False,1,15,1,2,2,0,0,1,0,3,0,0,0,3,1,1,1
2018341,マイレックス,32006,8681,False,1,,,,,,,,,,,,,,,,
2018342,クロルフェナピル,32810,8695,False,1,,,,,,,,,,,,,,,,
2018553,ハロモン,38965,9865,False,1,,,,,,,,,,,,,,,,
2018724,4-クロロインドール-3-酢酸,37702,9034,False,1,,,,,,,,,,,,,,,,
2019193,ニトロフェン,31105,8551,False,1,,,,,,,,,,,,,,,,
2019276,プロパニル,32122,8703,False,1,,,,,,,,,,,,,,,,
2019737,酸化トリブチルスズ,37152,9032,False,1,,,,,,,,,,,,,,,,
2019803,ジネブ,29867,7967,False,1,,,,,,,,,,,,,,,,
2021722,フェブキソスタット,39865,9635,False,1,,,,,,,,,,,,,,,,
2022938,カルタミン,36761,10574,False,1,,,,,,,,,,,,,,,,
2024839,鉄硫黄タンパク質,50891,14674,False,0,,,,,,,,,,,,,,,,
2025070,ギンコライド,25725,7154,False,0,,,,,,,,,,,,,,,,
2025918,クロロギ酸ベンジル,31689,7920,False,1,,,,,,,,,,,,,,,,
2025973,アトラジン,63051,18319,False,1,,,,,,,,,,,,,,,,
2026109,ベンゼンセレノール,32055,8935,False,1,,,,,,,,,,,,,,,,
2027183,レセルピン,45230,11794,False,1,,,,,,,,,,,,,,,,
2029096,トリクロロシラン,37800,8610,False,1,,,,,,,,,,,,,,,,
2030846,フェニルシラン,27396,8166,False,1,,,,,,,,,,,,,,,,
2031421,シアノ水素化ホウ素ナトリウム,49333,9807,False,1,,,,,,,,,,,,,,,,
2032100,酸化インジウムスズ,32751,9151,False,1,,,,,,,,,,,,,,,,
2032178,"1,2-ジクロロベンゼン",30373,8376,False,1,,,,,,,,,,,,,,,,
2033056,テトラキス(ジメチルアミノ)エチレン,31026,8762,False,1,,,,,,,,,,,,,,,,
2034285,ピロ亜硫酸カリウム,33695,8518,False,1,,,,,,,,,,,,,,,,
2035792,塩化白金酸,21323,6016,True,0,,,,,,,,,,,,,,,,
2035800,塩化白金酸カリウム,22264,6205,True,0,,,,,,,,,,,,,,,,
2036370,亜硫酸マグネシウム,37923,7974,False,1,,,,,,,,,,,,,,,,
2036405,亜硫酸バリウム,38211,8288,False,1,,,,,,,,,,,,,,,,
2036461,クロム酸バリウム,45826,9454,False,1,,,,,,,,,,,,,,,,
2037871,ジピコリン酸,29753,8175,False,1,,,,,,,,,,,,,,,,
2038181,水素化カリウム,57347,9724,False,1,,,,,,,,,,,,,,,,
2038633,ヘミン,29934,7275,False,1,8,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0
2040575,ビグアニド,35520,10076,False,0,,,,,,,,,,,,,,,,
2046028,メサラジン,37829,9828,False,1,,,,,,,,,,,,,,,,
2051615,カリウムミョウバン,58457,9723,False,1,15,1,2,1,0,0,1,1,3,0,3,0,2,1,0,0
2053747,ローダミン,24868,6824,False,0,,,,,,,,,,,,,,,,
2057173,クミンアルデヒド,32640,7977,False,1,,,,,,,,,,,,,,,,
2057861,フッ化ニトロシル,40980,8528,False,1,,,,,,,,,,,,,,,,
2057917,フッ化チオニル,44635,9427,False,1,,,,,,,,,,,,,,,,
2058237,フッ化スルフリル,53767,11571,False,1,,,,,,,,,,,,,,,,
2059355,ジフルコルトロン,39820,11031,False,1,,,,,,,,,,,,,,,,
2061184,フッ化ビニリデン,29453,7906,False,1,,,,,,,,,,,,,,,,
2061207,ヘキサフルオロプロペン,33154,7830,False,1,22,1,9,2,0,0,1,3,1,0,1,0,1,3,0,0
2061212,臭化カルボニル,29559,7659,False,1,,,,,,,,,,,,,,,,
2062109,リン酸トリメチル,32096,7769,False,1,,,,,,,,,,,,,,,,
2065748,グルタリルCoA,44190,8725,False,1,,,,,,,,,,,,,,,,
2065754,クロトニルCoA,46335,9216,False,1,,,,,,,,,,,,,,,,
2065863,リン酸三カリウム,31950,7857,False,1,22,1,3,2,0,0,1,0,4,0,8,0,1,1,0,1
2065901,アトモキセチン,100502,16819,False,1,20,1,2,1,0,6,0,0,6,0,1,0,3,0,0,0
2066014,リン酸トリフェニル,28649,7443,False,1,,,,,,,,,,,,,,,,
2067691,ヒ化物,20955,6149,False,0,,,,,,,,,,,,,,,,
2069097,ジクロロ酢酸,39115,8894,False,1,,,,,,,,,,,,,,,,
2069710,トリメチロールプロパン,31709,8019,False,1,,,,,,,,,,,,,,,,
2071808,超酸化カリウム,51358,9861,False,1,,,,,,,,,,,,,,,,
2071809,超酸化ナトリウム,49315,9038,False,1,,,,,,,,,,,,,,,,
2073290,過酸化亜鉛,43994,8620,False,1,,,,,,,,,,,,,,,,
2074319,GLP-1,25919,7695,False,0,,,,,,,,,,,,,,,,
2075623,クロルゾキサゾン,32794,7855,False,1,,,,,,,,,,,,,,,,
2077183,フッ素テロマーアルコール,30405,8032,False,0,,,,,,,,,,,,,,,,
2077209,フロリジン,35587,11162,False,1,21,1,3,1,0,1,0,0,13,0,0,0,1,1,0,0
2079365,硫酸マンガン(II),49715,10474,False,1,,,,,,,,,,,,,,,,
2079367,硫酸コバルト(II),50341,10058,False,1,,,,,,,,,,,,,,,,
2080029,レチクリン,28544,7701,False,1,,,,,,,,,,,,,,,,
2080116,カナジン,28006,7531,False,1,5,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
2080147,ビオプテリン,28461,7887,False,1,,,,,,,,,,,,,,,,
2080516,アリルプロピルジスルフィド,30890,7742,False,1,,,,,,,,,,,,,,,,
2080610,クリスタルバイオレット,35672,10575,False,1,,,,,,,,,,,,,,,,
2080967,ギ酸カルシウム,54086,9743,False,1,,,,,,,,,,,,,,,,
2080969,フッ化カルボニル,35024,8772,False,1,,,,,,,,,,,,,,,,
2080974,ブロマシル,32932,8354,False,1,,,,,,,,,,,,,,,,
2080975,臭化ニッケル(II),37766,7955,False,1,,,,,,,,,,,,,,,,
2080977,フォルペット,32001,8155,False,1,,,,,,,,,,,,,,,,
2080979,ヒ酸水素鉛(II),41374,9274,False,1,,,,,,,,,,,,,,,,
2082298,ホサロン,32224,8558,False,1,,,,,,,,,,,,,,,,
2082564,グルタチオンジスルフィド,38385,9397,False,1,,,,,,,,,,,,,,,,
2082599,ジスプロプテリン,25585,6811,False,1,,,,,,,,,,,,,,,,
2082609,亜硫酸カルシウム,45195,8672,False,1,,,,,,,,,,,,,,,,
2082611,亜硫酸カリウム,42411,8480,False,1,,,,,,,,,,,,,,,,
2082615,トリフルラリン,31182,8407,False,1,,,,,,,,,,,,,,,,
2082617,酢酸トリフェニルスズ,36893,8705,False,1,,,,,,,,,,,,,,,,
2083327,ピロ亜硫酸ナトリウム,67106,10844,False,1,,,,,,,,,,,,,,,,
2083370,リン酸水素二カリウム,45437,8833,False,1,,,,,,,,,,,,,,,,
2083379,リン酸二水素カリウム,51330,10144,False,1,,,,,,,,,,,,,,,,
2083401,リン酸カリウム,38484,7363,True,0,,,,,,,,,,,,,,,,
2083850,無水トリフルオロ酢酸,33753,8832,False,1,,,,,,,,,,,,,,,,
2084355,ジエチル亜鉛,58857,11269,False,1,,,,,,,,,,,,,,,,
2084478,ジメチル亜鉛,41818,9086,False,1,,,,,,,,,,,,,,,,
2084533,ジエチル水銀,43114,8768,False,1,,,,,,,,,,,,,,,,
2085909,乳酸カルシウム,35318,9102,False,1,,,,,,,,,,,,,,,,
2085910,乳酸ナトリウム,29503,7841,False,1,,,,,,,,,,,,,,,,
2089716,フィロズルチン,25532,6862,False,1,,,,,,,,,,,,,,,,
2089869,アリチアミン,31285,8734,False,1,,,,,,,,,,,,,,,,
2090179,五フッ化臭素,46903,9693,False,1,,,,,,,,,,,,,,,,
2090486,三フッ化臭素,47204,9869,False,1,,,,,,,,,,,,,,,,
2091193,乳酸塩,22936,6349,False,0,,,,,,,,,,,,,,,,
2091845,一塩化臭素,40616,8459,False,1,,,,,,,,,,,,,,,,
2091879,五フッ化塩素,45161,9389,False,1,13,1,2,2,0,0,1,1,1,0,1,0,1,1,1,1
2091925,一臭化ヨウ素,38385,8056,False,1,,,,,,,,,,,,,,,,
2091962,一フッ化臭素,34837,7846,False,1,13,1,2,2,0,0,1,1,1,0,1,0,1,1,1,1
2092934,一フッ化ヨウ素,36625,8390,False,1,,,,,,,,,,,,,,,,
2094376,三フッ化ヨウ素,40591,9084,False,1,,,,,,,,,,,,,,,,
2095528,三臭化ヨウ素,37032,7712,False,1,,,,,,,,,,,,,,,,
2096190,トリメチルアミン-N-オキシド,36430,9364,False,1,,,,,,,,,,,,,,,,
2097827,リトコール酸,38488,9605,False,1,,,,,,,,,,,,,,,,
2098288,5-ヒドロキシイソ尿酸,37639,7782,False,1,,,,,,,,,,,,,,,,
2103715,ヒポタウリン,26570,6911,False,1,,,,,,,,,,,,,,,,
2103961,ペーパースラッジ,21370,5779,False,0,,,,,,,,,,,,,,,,
2107673,ケイ酸カリウム,45288,8501,False,1,,,,,,,,,,,,,,,,
2109675,プルンバン,58443,10732,False,1,,,,,,,,,,,,,,,,
2112787,メタストロン,21059,5856,False,0,,,,,,,,,,,,,,,,
2112834,エタネルセプト,77095,18293,False,1,,,,,,,,,,,,,,,,
2113323,硝酸水銀(II),46278,9251,False,1,,,,,,,,,,,,,,,,
2113363,硝酸水銀(I),42236,9198,False,1,,,,,,,,,,,,,,,,
2113402,硝酸水銀,20738,5975,True,0,,,,,,,,,,,,,,,,
2113839,ミクロシスチン,29577,8559,False,0,,,,,,,,,,,,,,,,
2113852,パニツムマブ,34664,9283,False,1,,,,,,,,,,,,,,,,
2114439,過塩素酸バリウム,39529,8360,False,1,,,,,,,,,,,,,,,,
2114809,タングステン酸ナトリウム,62376,10778,False,1,,,,,,,,,,,,,,,,
2114835,ビリベルジン,53663,12160,False,1,,,,,,,,,,,,,,,,
2114859,ステルコビリノーゲン,39153,8662,False,1,,,,,,,,,,,,,,,,
2114961,ウロビリン,43797,9200,False,1,,,,,,,,,,,,,,,,
2114987,ウロビリノーゲン,47560,11427,False,1,16,1,2,1,0,0,0,0,8,1,0,0,1,0,2,0
2115369,クラブトリー触媒,34684,9637,False,1,,,,,,,,,,,,,,,,
2116828,3-ヒドロキシアントラニル酸,46086,9056,False,1,,,,,,,,,,,,,,,,
2117417,ケノデオキシコール酸,38661,10819,False,1,,,,,,,,,,,,,,,,
2117559,デオキシコール酸,33710,8839,False,1,,,,,,,,,,,,,,,,
2117572,ウルソデオキシコール酸,32348,9126,False,1,,,,,,,,,,,,,,,,
2117595,ゴナン,26742,7997,False,1,,,,,,,,,,,,,,,,
2117807,硫化カルボニル,51658,12168,False,1,,,,,,,,,,,,,,,,
2118025,メトホルミン,83667,18932,False,1,,,,,,,,,,,,,,,,
2119683,セロビオノラクトン,24609,6769,False,1,,,,,,,,,,,,,,,,
2120755,グリココール酸,24188,6774,False,1,,,,,,,,,,,,,,,,
2120756,タウロコール酸,26691,7444,False,1,,,,,,,,,,,,,,,,
2122889,エオシン,28355,7378,False,2,11,1,4,1,0,0,0,0,2,0,1,0,1,0,1,0
2122890,ヘマトキシリン,30233,8444,False,1,,,,,,,,,,,,,,,,
2124362,ヒドロキシメチルビラン,28947,8190,False,1,,,,,,,,,,,,,,,,
2124408,ポルフォビリノーゲン,28528,7465,False,1,,,,,,,,,,,,,,,,
2124426,プロトポルフィリノーゲンIX,24394,6666,False,1,,,,,,,,,,,,,,,,
2125489,ラクチュコピクリン,34852,8576,False,1,,,,,,,,,,,,,,,,
2126443,ゲンチジン酸,34674,8599,False,1,,,,,,,,,,,,,,,,
2127724,"3-カルボキシ-cis,cis-ムコン酸",26528,7238,False,1,,,,,,,,,,,,,,,,
2129426,ペルフェナジン,59964,10678,False,1,,,,,,,,,,,,,,,,
2129530,ノネン,26416,7161,False,1,,,,,,,,,,,,,,,,
2129628,トレオン酸,26239,6907,False,1,,,,,,,,,,,,,,,,
2129950,システアミン,30971,7912,False,1,18,1,7,1,0,1,0,0,2,0,4,0,1,1,0,0
2130660,インジナビル,43951,11372,False,1,,,,,,,,,,,,,,,,
2131216,ヤーヌスキナーゼ,29221,7908,False,0,,,,,,,,,,,,,,,,
2132258,ウロポルフィリノーゲンI,39053,8589,False,1,,,,,,,,,,,,,,,,
2132272,コプロポルフィリノーゲンI,41124,9076,False,1,,,,,,,,,,,,,,,,
2132686,ヒドロキシキノール,25258,6951,False,1,,,,,,,,,,,,,,,,
2133299,N'-ホルミルキヌレニン,47715,9400,False,1,,,,,,,,,,,,,,,,
2133417,ヘキサナール,32628,8635,False,1,25,1,7,2,0,0,1,1,8,0,2,0,1,0,2,0
2137257,メトヘモグロビン,43274,12103,False,0,7,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0
2138418,マラオクソン,33071,9378,False,1,,,,,,,,,,,,,,,,
2140608,プロトカテク酸,36845,9145,False,1,10,1,4,1,0,0,0,0,1,0,1,0,1,0,0,1
2141166,ブレーズノーズ・カレッジ (オックスフォード大学),28077,7750,False,0,,,,,,,,,,,,,,,,
2142814,ビペリデン,42699,10203,False,1,,,,,,,,,,,,,,,,
2143486,プレビタミンD3,35799,8554,False,1,,,,,,,,,,,,,,,,
2143518,ヘキサフルオロアセトン,41475,9209,False,1,,,,,,,,,,,,,,,,
2143608,カルシフェジオール,45001,13224,False,1,,,,,,,,,,,,,,,,
2143812,カルシトリオール,52745,16918,False,1,,,,,,,,,,,,,,,,
2144371,カルシトロン酸,25034,7126,False,1,,,,,,,,,,,,,,,,
