page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,分家,別名,名前の謂れ,国,大陸地域,家紋,家領,成立年,所属する人物,所属グループ,本拠地,民族,相続者,祖,祖の地位職業,種類,解散年,読み
768524,桂氏,88757,15180,False,2,,,,,,,,,,,,,,,,,,,
768951,安芸坂氏,47056,11483,False,1,,,,,,,,,,,,,,,,,,,
771838,赤木氏,35983,10128,False,0,,,,,,,,,,,,,,,,,,,
773187,塩谷氏,148982,28706,False,4,,,,,,,,,,,,,,,,,,,
775484,市来氏,29294,8790,False,1,,,,,,,,,,,,,,,,,,,
776074,背奈氏,27364,7314,False,0,,,,,,,,,,,,,,,,,,,
776133,津田氏,43343,10971,False,2,,,,,,,,,,,,,,,,,,,
776727,小出氏,166787,12531,False,1,,,,,,,,,,,,,,,,,,,
779543,和田氏,37599,9770,False,0,,,,,,,,,,,,,,,,,,,
783866,吉岡氏,28116,7572,False,0,,,,,,,,,,,,,,,,,,,
784183,長沢松平家,160038,14872,False,1,,,,,,,,,,,,,,,,,,,
784509,内藤家 (信成系),99249,16156,False,0,,,,,,,,,,,,,,,,,,,
800905,四大家族,23091,6326,False,0,,,,,,,,,,,,,,,,,,,
801594,大村氏,116342,12975,False,1,,,,,,,,,,,,,,,,,,,
801612,長氏,336927,17730,False,1,,,,,,,,,,,,,,,,,,,
807493,明知遠山氏,124190,16775,False,1,,,,,,,,,,,,,,,,,,,
810274,石谷氏,55159,13624,False,1,,,,,,,,,,,,,,,,,,,
814068,甘利氏,33835,9590,False,1,,,,,,,,,,,,,,,,,,,
814952,若狭島津氏,45361,11426,False,0,,,,,,,,,,,,,,,,,,,
816778,信濃島津氏,34780,10641,False,0,,,,,,,,,,,,,,,,,,,
830068,板垣氏,132075,25085,False,1,,,,,,,,,,,,,,,,,,,
831224,溝口氏,243694,15114,False,1,,,,,,,,,,,,,,,,,,,
832573,後藤氏,118708,9263,False,0,,,,,,,,,,,,,,,,,,,
837544,服部氏,205061,14780,False,1,,,,,,,,,,,,,,,,,,,
842395,中山氏,63861,9592,False,1,,,,,,,,,,,,,,,,,,,
842418,植村氏,38622,10153,False,1,,,,,,,,,,,,,,,,,,,
842887,上田長尾家,23118,6334,False,0,,,,,,,,,,,,,,,,,,,
844339,南条氏,58146,16022,False,1,,,,,,,,,,,,,,,,,,,
844974,三河稲垣氏,58719,12160,False,1,,,,,,,,,,,,,,,,,,,
847056,新宮氏,44353,9888,False,2,,,,,,,,,,,,,,,,,,,
848165,北氏,93088,25499,False,0,,,,,,,,,,,,,,,,,,,
850099,大友氏 (古代),41726,10988,False,2,,,,,,,,,,,,,,,,,,,
851993,勧修寺流,193145,13859,False,1,116,48,13,1,1,0,0,0,0,33,5,3,0,0,5,0,5,0,2
852011,勧修寺家,121616,12120,False,1,,,,,,,,,,,,,,,,,,,
855658,青山氏,118900,10167,False,1,,,,,,,,,,,,,,,,,,,
859427,島間網切氏,28839,7318,False,1,11,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,3
860360,飯羽間遠山氏,34506,10492,False,0,,,,,,,,,,,,,,,,,,,
862434,ボーフォート家,79930,10075,False,0,,,,,,,,,,,,,,,,,,,
866926,毛馬内氏,43867,10579,False,1,,,,,,,,,,,,,,,,,,,
867220,南氏,33813,10549,False,0,,,,,,,,,,,,,,,,,,,
867237,石亀氏,30858,8641,False,0,,,,,,,,,,,,,,,,,,,
868638,嘉数,37274,8854,False,0,,,,,,,,,,,,,,,,,,,
868656,内間,44089,9997,False,0,,,,,,,,,,,,,,,,,,,
879711,北郷氏,156454,17170,False,0,234,11,7,1,1,0,0,20,0,162,13,12,0,0,3,0,1,0,3
888707,疋田氏,24238,7311,True,0,,,,,,,,,,,,,,,,,,,
892213,今村氏,20826,5919,False,0,21,0,0,1,1,0,1,0,0,7,3,1,0,0,3,1,2,0,1
901086,甲府徳川家,43674,13249,False,1,,,,,,,,,,,,,,,,,,,
910998,富樫氏,103030,12278,False,1,,,,,,,,,,,,,,,,,,,
913100,館林徳川家,31398,7969,False,1,38,0,2,0,1,0,1,2,1,10,5,4,0,0,8,1,2,0,1
914599,木村氏,93719,23530,False,0,,,,,,,,,,,,,,,,,,,
915875,上野氏,87561,19285,False,1,,,,,,,,,,,,,,,,,,,
916146,池淵家,37331,9638,False,0,,,,,,,,,,,,,,,,,,,
916434,瀧川家,73716,11522,False,1,,,,,,,,,,,,,,,,,,,
922150,オコナー,26429,7857,True,0,,,,,,,,,,,,,,,,,,,
924260,日野氏 (伯耆国),31302,9340,False,1,33,0,1,0,1,0,0,4,1,10,3,10,0,0,0,0,2,0,1
924298,小鴨氏,37932,10975,False,1,,,,,,,,,,,,,,,,,,,
927823,茂山千五郎家,30253,10762,False,0,,,,,,,,,,,,,,,,,,,
929942,長氏 (伯耆国),35052,7992,False,1,,,,,,,,,,,,,,,,,,,
931376,進氏,38771,9763,False,1,,,,,,,,,,,,,,,,,,,
931967,小野崎氏,72217,10715,False,1,,,,,,,,,,,,,,,,,,,
939615,九戸氏,78029,22413,False,1,,,,,,,,,,,,,,,,,,,
941121,水無瀬家,126278,13379,False,1,,,,,,,,,,,,,,,,,,,
943134,杉本氏,60700,15049,False,0,,,,,,,,,,,,,,,,,,,
943370,久世氏,50041,11187,False,1,,,,,,,,,,,,,,,,,,,
943992,耶律氏,47273,14008,False,1,,,,,,,,,,,,,,,,,,,
945958,茅根氏,49000,14380,False,0,,,,,,,,,,,,,,,,,,,
948645,ブルボン＝パルマ家,203850,17220,False,0,,,,,,,,,,,,,,,,,,,
948999,三沢氏,89107,16427,False,1,,,,,,,,,,,,,,,,,,,
950367,岡野氏,40207,10338,False,0,,,,,,,,,,,,,,,,,,,
954760,勘解由小路家,116785,15889,False,2,,,,,,,,,,,,,,,,,,,
954837,デッラ・ローヴェレ家,78947,9815,False,0,,,,,,,,,,,,,,,,,,,
957226,東郷氏 (原田氏),28756,8416,False,0,,,,,,,,,,,,,,,,,,,
958872,真壁氏,49733,14915,False,0,109,11,1,0,0,0,0,1,0,64,12,11,0,0,4,0,4,0,1
959499,中原氏,38687,9273,False,1,,,,,,,,,,,,,,,,,,,
961251,大給松平家,189446,12774,False,1,,,,,,,,,,,,,,,,,,,
963755,宇田川氏,50828,18935,False,0,,,,,,,,,,,,,,,,,,,
967530,攣テイ氏,50280,14251,False,0,,,,,,,,,,,,,,,,,,,
967565,拓跋氏,32499,9480,False,1,,,,,,,,,,,,,,,,,,,
970373,安房正木氏,25671,7574,False,0,,,,,,,,,,,,,,,,,,,
971785,箆津氏,23743,6756,False,0,,,,,,,,,,,,,,,,,,,
972238,大森氏,126599,18063,False,2,,,,,,,,,,,,,,,,,,,
972367,パレオロゴス家,24216,6756,False,0,,,,,,,,,,,,,,,,,,,
977869,北風家,45731,17391,False,0,,,,,,,,,,,,,,,,,,,
979352,チェットトン王家,47424,12670,False,0,,,,,,,,,,,,,,,,,,,
979901,弓削氏,38212,11926,False,0,,,,,,,,,,,,,,,,,,,
980043,井上氏,83192,20167,False,2,,,,,,,,,,,,,,,,,,,
980330,阿史那氏,25024,7924,False,0,62,0,3,0,6,0,0,2,0,33,7,2,1,0,3,1,2,1,1
981996,永井氏,290035,15503,False,1,127,13,1,0,2,0,1,0,0,93,5,2,0,0,3,1,5,0,1
983639,足助氏,65410,9823,False,0,,,,,,,,,,,,,,,,,,,
989512,三河山本氏,46303,16822,False,0,,,,,,,,,,,,,,,,,,,
990329,阿部氏 (徳川譜代),41672,12227,False,0,,,,,,,,,,,,,,,,,,,
993606,岩倉宮,42384,8838,False,1,,,,,,,,,,,,,,,,,,,
993670,四辻宮,44197,9448,False,1,,,,,,,,,,,,,,,,,,,
994282,五辻宮,58574,12411,False,1,,,,,,,,,,,,,,,,,,,
998533,留守氏,77530,12337,False,0,,,,,,,,,,,,,,,,,,,
1002007,完顔氏,24121,7615,False,0,,,,,,,,,,,,,,,,,,,
1002461,院宮王臣家,21579,6030,False,0,,,,,,,,,,,,,,,,,,,
1005809,堤家,75526,10627,False,1,,,,,,,,,,,,,,,,,,,
1006583,桜井家,63392,9951,False,1,,,,,,,,,,,,,,,,,,,
1006606,桜井松平家,70048,10020,False,1,,,,,,,,,,,,,,,,,,,
1008135,加納氏,31135,7773,False,0,,,,,,,,,,,,,,,,,,,
1010486,大関氏,45865,10378,False,1,,,,,,,,,,,,,,,,,,,
1011615,山本寺上杉家,24594,6934,False,0,,,,,,,,,,,,,,,,,,,
1013165,木下氏,163749,17657,False,0,,,,,,,,,,,,,,,,,,,
1015681,山入氏,46439,12192,False,1,,,,,,,,,,,,,,,,,,,
1019877,田中氏,36836,10403,False,0,,,,,,,,,,,,,,,,,,,
1020201,仙石氏,102422,10758,False,1,,,,,,,,,,,,,,,,,,,
1024288,甲斐一条氏,28378,7559,False,0,,,,,,,,,,,,,,,,,,,
1025555,向山氏,27160,8382,False,0,,,,,,,,,,,,,,,,,,,
1028082,加賀爪上杉家,23408,6199,False,0,,,,,,,,,,,,,,,,,,,
1028664,千家,112602,10718,False,0,,,,,,,,,,,,,,,,,,,
1030722,持永氏,36401,10886,False,0,,,,,,,,,,,,,,,,,,,
1032066,中村氏 (下野国),81821,21372,False,1,148,24,3,2,1,0,1,4,2,75,5,21,0,0,4,2,2,0,2
1032382,因幡毛利氏,35806,10590,False,0,,,,,,,,,,,,,,,,,,,
1033409,伊佐氏,22790,6387,True,0,,,,,,,,,,,,,,,,,,,
1033412,常陸伊佐氏,34920,9043,False,0,,,,,,,,,,,,,,,,,,,
1034178,凡河内氏,26056,6846,False,1,,,,,,,,,,,,,,,,,,,
1039326,山崎毛利氏,27553,7800,False,0,,,,,,,,,,,,,,,,,,,
1041691,ファルネーゼ家,57049,8289,False,0,,,,,,,,,,,,,,,,,,,
1043384,阿閇氏,27645,7547,False,0,,,,,,,,,,,,,,,,,,,
1047281,遠山氏,63795,18579,False,0,,,,,,,,,,,,,,,,,,,
1048295,矢部氏,34619,10519,False,0,24,2,0,0,1,0,0,3,2,8,0,4,0,0,1,0,1,1,1
1050221,田沼氏,73842,8581,False,1,,,,,,,,,,,,,,,,,,,
1050350,池氏,70447,24997,False,4,,,,,,,,,,,,,,,,,,,
1051203,高階氏,83848,12092,False,1,,,,,,,,,,,,,,,,,,,
1051246,新発田氏,40692,9355,False,1,,,,,,,,,,,,,,,,,,,
1051312,加地氏,45621,9596,False,1,,,,,,,,,,,,,,,,,,,
1051331,竹俣氏,31501,9312,False,0,,,,,,,,,,,,,,,,,,,
1052188,鞍谷氏,64202,17311,False,1,,,,,,,,,,,,,,,,,,,
1055909,金森氏,46507,11314,False,1,,,,,,,,,,,,,,,,,,,
1060587,玉里島津家,67532,9619,False,0,,,,,,,,,,,,,,,,,,,
1061316,吉江氏,25632,6953,False,0,,,,,,,,,,,,,,,,,,,
1061484,脇坂氏,40386,9571,False,1,,,,,,,,,,,,,,,,,,,
1061501,分部氏,93247,9720,False,1,,,,,,,,,,,,,,,,,,,
1061517,六郷氏,70547,9428,False,2,,,,,,,,,,,,,,,,,,,
1061545,米津氏,74211,10437,False,1,,,,,,,,,,,,,,,,,,,
1061548,米倉氏,38090,11174,False,0,,,,,,,,,,,,,,,,,,,
1062019,阿久和安藤氏,44119,13778,False,0,,,,,,,,,,,,,,,,,,,
1063630,増山氏,71343,7971,False,1,,,,,,,,,,,,,,,,,,,
1065059,伊江御殿,30016,7842,False,1,,,,,,,,,,,,,,,,,,,
1065089,毛氏豊見城殿内,30177,11291,False,0,,,,,,,,,,,,,,,,,,,
1065128,今帰仁御殿,25812,7188,False,1,,,,,,,,,,,,,,,,,,,
1065785,毛氏池城殿内,26039,7637,False,0,,,,,,,,,,,,,,,,,,,
1066464,呉氏我那覇殿内,27965,7936,False,1,,,,,,,,,,,,,,,,,,,
1066620,氏家氏,71151,9731,False,0,,,,,,,,,,,,,,,,,,,
1070999,上条上杉家,85065,9010,False,0,89,0,4,0,0,0,0,1,1,60,7,4,0,0,7,1,3,0,1
1076121,畠山氏 (平姓),48476,11880,False,1,,,,,,,,,,,,,,,,,,,
1079218,奥州千葉氏,34556,9271,False,0,,,,,,,,,,,,,,,,,,,
1080147,駿河徳川家,26604,7526,False,0,,,,,,,,,,,,,,,,,,,
1089977,三室戸家,72113,11261,False,1,,,,,,,,,,,,,,,,,,,
1090593,坂崎氏,44592,13290,False,0,,,,,,,,,,,,,,,,,,,
1104159,山口氏,66406,15564,False,5,,,,,,,,,,,,,,,,,,,
1104250,龍造寺四家,23070,6747,False,0,,,,,,,,,,,,,,,,,,,
1108919,山浦上杉家,70541,8288,False,0,,,,,,,,,,,,,,,,,,,
1110426,三上氏,59023,14409,False,6,,,,,,,,,,,,,,,,,,,
1111597,小野氏,45945,12474,False,1,,,,,,,,,,,,,,,,,,,
1116063,宅間上杉家,76999,9312,False,0,,,,,,,,,,,,,,,,,,,
1119879,天孫氏,35249,9143,False,0,,,,,,,,,,,,,,,,,,,
1120089,鷹司氏,29483,7371,False,1,37,4,1,0,1,0,0,3,0,9,5,3,0,0,2,1,7,0,1
1123362,美作後藤氏,57032,8909,False,0,,,,,,,,,,,,,,,,,,,
1125533,小国氏,31667,7913,False,1,,,,,,,,,,,,,,,,,,,
1127646,黒川氏,76999,17651,False,2,,,,,,,,,,,,,,,,,,,
1128028,生駒氏,105209,14801,False,1,,,,,,,,,,,,,,,,,,,
1131121,ホーエンローエ家,35472,12587,False,0,,,,,,,,,,,,,,,,,,,
1133938,生団子,23595,7118,False,0,,,,,,,,,,,,,,,,,,,
1137676,左衛門三郎,24085,6468,False,0,,,,,,,,,,,,,,,,,,,
1138405,ゾルディック家,88222,51168,False,0,,,,,,,,,,,,,,,,,,,
1141144,バルカ家,29671,9633,False,0,,,,,,,,,,,,,,,,,,,
1144767,筑紫氏,48760,13891,False,1,,,,,,,,,,,,,,,,,,,
1148353,横田氏,66389,9803,False,1,,,,,,,,,,,,,,,,,,,
1153982,水谷氏,91631,13727,False,0,,,,,,,,,,,,,,,,,,,
1155137,本堂氏,82924,11231,False,1,,,,,,,,,,,,,,,,,,,
1165027,山田氏 (伯耆国),38605,10979,False,1,,,,,,,,,,,,,,,,,,,
1174230,春日部氏,85829,20123,False,2,,,,,,,,,,,,,,,,,,,
1174941,リウィウス氏族,22112,6047,False,0,,,,,,,,,,,,,,,,,,,
1177070,三山氏,30519,7451,False,2,,,,,,,,,,,,,,,,,,,
1179123,海野氏,83608,14038,False,1,,,,,,,,,,,,,,,,,,,
1180270,押小路家,76753,11112,False,2,,,,,,,,,,,,,,,,,,,
1187655,洞院家,70720,10256,False,1,,,,,,,,,,,,,,,,,,,
1190267,幸徳井家,45447,11601,False,1,,,,,,,,,,,,,,,,,,,
1195899,福釜松平家,47497,6805,False,0,,,,,,,,,,,,,,,,,,,
1195947,藤井松平家,117817,10129,False,1,,,,,,,,,,,,,,,,,,,
1197288,竹谷松平家,73776,8373,False,1,,,,,,,,,,,,,,,,,,,
1198245,能見松平家,81353,8994,False,1,,,,,,,,,,,,,,,,,,,
1200611,滝脇松平家,82756,11370,False,1,,,,,,,,,,,,,,,,,,,
1201004,杉氏,62809,17334,False,0,,,,,,,,,,,,,,,,,,,
1202023,形原松平家,98227,9704,False,1,,,,,,,,,,,,,,,,,,,
1202054,五井松平家,69634,7956,False,0,49,0,0,1,0,0,0,1,0,40,1,1,0,0,2,0,2,0,1
1206697,久世家,65616,10491,False,1,,,,,,,,,,,,,,,,,,,
1209156,小槻氏,157840,29439,False,1,,,,,,,,,,,,,,,,,,,
1210321,アーヴ根源二九氏族,48197,19901,False,0,,,,,,,,,,,,,,,,,,,
1211489,大井氏,90017,18225,False,0,,,,,,,,,,,,,,,,,,,
1212892,船越氏,25220,6498,False,0,,,,,,,,,,,,,,,,,,,
1214260,行松氏,32673,9076,False,1,,,,,,,,,,,,,,,,,,,
1216345,長沼氏,69938,11511,False,1,,,,,,,,,,,,,,,,,,,
1216626,中村氏 (因幡国),31339,8733,False,0,,,,,,,,,,,,,,,,,,,
1217523,菊池氏 (伯耆国),26352,6887,False,1,,,,,,,,,,,,,,,,,,,
1221843,建部氏,56129,14325,False,2,,,,,,,,,,,,,,,,,,,
1225604,和氏,36944,9422,False,1,,,,,,,,,,,,,,,,,,,
1227638,長崎氏 (九州),34240,8426,False,1,,,,,,,,,,,,,,,,,,,
1229347,桐生氏,78400,18483,False,1,,,,,,,,,,,,,,,,,,,
1232702,橘氏 (伊予国),38316,9230,False,1,73,9,1,0,2,0,0,0,1,46,5,3,0,0,2,0,3,0,1
1242007,滋野氏,83784,14782,False,1,,,,,,,,,,,,,,,,,,,
1244174,北里氏,37213,8687,False,1,52,6,0,0,1,0,0,1,1,17,3,6,0,0,4,0,12,0,1
1245623,熊野有馬氏,34158,9600,False,1,,,,,,,,,,,,,,,,,,,
1245750,ブッシュ家,87723,15952,False,0,,,,,,,,,,,,,,,,,,,
1246850,千竈氏,34179,9282,False,1,,,,,,,,,,,,,,,,,,,
1251741,芝山家,71599,11027,False,1,,,,,,,,,,,,,,,,,,,
1252052,久野氏,64991,10207,False,1,,,,,,,,,,,,,,,,,,,
1254112,後閑氏,48847,15164,False,0,,,,,,,,,,,,,,,,,,,
1254317,穂波家,59504,9770,False,1,,,,,,,,,,,,,,,,,,,
1254421,ボアルネ家,94688,10332,False,0,,,,,,,,,,,,,,,,,,,
1255432,甘露寺家,138169,13063,False,1,,,,,,,,,,,,,,,,,,,
1256790,名張藤堂家,36295,11006,False,1,76,1,2,0,1,0,1,1,0,40,3,7,0,0,12,1,6,0,1
1258771,倉橋家,67434,10175,False,1,,,,,,,,,,,,,,,,,,,
1261276,松下氏,78635,10506,False,0,,,,,,,,,,,,,,,,,,,
1264596,堀江氏,24559,6908,True,0,,,,,,,,,,,,,,,,,,,
1264639,中村氏 (仙台藩),55042,11838,False,0,,,,,,,,,,,,,,,,,,,
1269646,蜂塚氏,21160,6485,False,0,,,,,,,,,,,,,,,,,,,
1269764,バルディ家,26420,7879,False,0,,,,,,,,,,,,,,,,,,,
1271798,池尻家,63989,9910,False,1,,,,,,,,,,,,,,,,,,,
1274984,難波家,128576,10484,False,1,,,,,,,,,,,,,,,,,,,
1275884,平賀氏,53276,15838,False,2,,,,,,,,,,,,,,,,,,,
1276258,吉田氏,67515,10669,False,0,,,,,,,,,,,,,,,,,,,
1276938,千種家,81887,11548,False,1,,,,,,,,,,,,,,,,,,,
1282116,岡崎家,63115,9388,False,1,,,,,,,,,,,,,,,,,,,
1282574,浅利氏,45785,14239,False,1,,,,,,,,,,,,,,,,,,,
1283771,土肥氏,42654,10037,False,1,,,,,,,,,,,,,,,,,,,
1283901,梅小路家,69874,10200,False,1,,,,,,,,,,,,,,,,,,,
1283937,阿曇氏,37316,9991,False,1,,,,,,,,,,,,,,,,,,,
1284533,鷹司松平家,112623,11057,False,1,,,,,,,,,,,,,,,,,,,
1285490,越振氏,25049,8048,False,0,,,,,,,,,,,,,,,,,,,
1287123,望月氏,103288,17738,False,1,,,,,,,,,,,,,,,,,,,
1288727,諸戸家,38486,13779,False,0,,,,,,,,,,,,,,,,,,,
1288850,近江和田氏,39437,10504,False,1,78,0,0,0,3,0,1,6,0,44,3,9,0,0,6,1,4,0,1
1290620,国分氏,21905,6409,True,0,,,,,,,,,,,,,,,,,,,
1290631,国分氏 (薩摩国),35552,10389,False,1,,,,,,,,,,,,,,,,,,,
1290659,国分氏 (陸奥国),172036,30260,False,1,,,,,,,,,,,,,,,,,,,
1291004,蜂須賀氏 (肥後国),36651,9128,False,1,,,,,,,,,,,,,,,,,,,
1291213,高梨氏,55399,15313,False,1,,,,,,,,,,,,,,,,,,,
1293577,雨森氏,29100,9482,False,0,,,,,,,,,,,,,,,,,,,
1295549,ケネディ家,88445,24760,False,0,,,,,,,,,,,,,,,,,,,
1296107,荒木田氏,26375,6569,False,1,,,,,,,,,,,,,,,,,,,
1296451,多田氏,131384,13434,False,1,,,,,,,,,,,,,,,,,,,
1298376,度会氏,42985,9287,False,1,,,,,,,,,,,,,,,,,,,
1298723,鳥山氏,30919,7666,False,1,,,,,,,,,,,,,,,,,,,
1298794,饗庭氏,44278,13412,False,1,,,,,,,,,,,,,,,,,,,
1302511,屋代氏,40652,13236,False,0,,,,,,,,,,,,,,,,,,,
1303050,佐治氏,71588,17062,False,4,,,,,,,,,,,,,,,,,,,
1303283,中野氏 (出羽国),57514,9962,False,0,,,,,,,,,,,,,,,,,,,
1305207,鹿島氏,65724,17482,False,1,,,,,,,,,,,,,,,,,,,
1307543,三河牧氏,22789,7600,False,0,,,,,,,,,,,,,,,,,,,
1310061,西漢氏,28859,7417,False,1,,,,,,,,,,,,,,,,,,,
1310810,アエミリウス氏族,25020,6510,False,0,,,,,,,,,,,,,,,,,,,
1310815,ウァレリウス氏族,22293,6119,False,0,,,,,,,,,,,,,,,,,,,
1310821,カルプルニウス氏族,22691,6385,False,0,,,,,,,,,,,,,,,,,,,
1310826,クラウディウス氏族,27237,7833,False,0,,,,,,,,,,,,,,,,,,,
1310827,ユリウス氏族,24248,7226,False,0,,,,,,,,,,,,,,,,,,,
1310833,センプロニウス氏族,22087,5920,False,0,8,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0
1310845,ファビウス氏族,43061,16970,False,0,,,,,,,,,,,,,,,,,,,
1310850,ユニウス氏族,22509,6313,False,0,,,,,,,,,,,,,,,,,,,
1311959,小西氏,63016,11046,False,2,,,,,,,,,,,,,,,,,,,
1312345,上毛野氏,132107,38479,False,2,,,,,,,,,,,,,,,,,,,
1312346,下毛野氏,50102,14326,False,1,,,,,,,,,,,,,,,,,,,
1314514,両津家,77618,30173,False,0,,,,,,,,,,,,,,,,,,,
1315775,三河小栗氏,36796,9116,False,1,,,,,,,,,,,,,,,,,,,
1316061,常陸小栗氏,46291,11936,False,1,,,,,,,,,,,,,,,,,,,
1317027,天童氏,94141,15150,False,1,,,,,,,,,,,,,,,,,,,
1318053,乾氏,52809,13203,False,4,,,,,,,,,,,,,,,,,,,
1318247,土屋氏,85018,21459,False,1,,,,,,,,,,,,,,,,,,,
1318359,鵜殿氏,120422,16026,False,1,,,,,,,,,,,,,,,,,,,
1320429,海老名氏,31659,7760,False,1,,,,,,,,,,,,,,,,,,,
1326127,佐世氏,44493,10838,False,1,,,,,,,,,,,,,,,,,,,
1327821,白檮山氏,29603,9748,False,0,,,,,,,,,,,,,,,,,,,
1327910,大草松平家,57088,10684,False,1,,,,,,,,,,,,,,,,,,,
1329728,サバーハ家,57574,13759,False,0,,,,,,,,,,,,,,,,,,,
1333004,金津氏,38776,9444,False,1,48,4,0,0,3,0,0,4,0,13,6,7,0,0,4,0,5,0,2
1336657,西大路家,72584,9959,False,1,,,,,,,,,,,,,,,,,,,
1340489,武蔵遠山氏,26001,7169,False,0,,,,,,,,,,,,,,,,,,,
1340804,三刀屋氏,59772,13275,False,0,,,,,,,,,,,,,,,,,,,
1341386,秩父平氏,54558,15806,False,1,,,,,,,,,,,,,,,,,,,
1342445,大多和氏,37473,8299,False,1,,,,,,,,,,,,,,,,,,,
1344262,マキノ家,230956,20029,False,1,,,,,,,,,,,,,,,,,,,
1346118,三戸氏,22918,6804,False,0,,,,,,,,,,,,,,,,,,,
1346145,出羽清原氏,38442,10874,False,1,,,,,,,,,,,,,,,,,,,
1347006,益田氏,115156,13675,False,1,,,,,,,,,,,,,,,,,,,
1349027,キョプリュリュ家,35252,9099,False,0,,,,,,,,,,,,,,,,,,,
1349314,鯰江氏,54126,8111,False,0,,,,,,,,,,,,,,,,,,,
1352267,醍醐源氏,78740,8042,False,1,90,2,0,0,1,0,0,0,0,59,9,0,0,0,8,1,9,0,1
1355514,中野氏,24205,6702,True,0,,,,,,,,,,,,,,,,,,,
1356378,国枝氏,27933,7619,False,0,,,,,,,,,,,,,,,,,,,
1357926,信州遠山氏,33565,10715,False,0,,,,,,,,,,,,,,,,,,,
1358009,楯岡氏,31906,7892,False,1,,,,,,,,,,,,,,,,,,,
1360275,東根氏,39310,7428,False,1,,,,,,,,,,,,,,,,,,,
1363354,志田氏,38547,8488,False,2,,,,,,,,,,,,,,,,,,,
1371455,根津氏,93942,19618,False,1,,,,,,,,,,,,,,,,,,,
1371713,平佐氏,26138,7124,False,0,,,,,,,,,,,,,,,,,,,
1371872,厳島神主家,47600,13490,False,1,,,,,,,,,,,,,,,,,,,
1373777,椋梨氏,30075,8754,False,0,,,,,,,,,,,,,,,,,,,
1374339,天野氏,171762,24307,False,0,,,,,,,,,,,,,,,,,,,
1374778,及川氏,50433,15353,False,1,,,,,,,,,,,,,,,,,,,
1375046,井戸氏,31143,8087,False,1,,,,,,,,,,,,,,,,,,,
1378059,丸子氏,30804,7076,False,2,,,,,,,,,,,,,,,,,,,
1378865,久須見氏,41783,9354,False,0,,,,,,,,,,,,,,,,,,,
1379067,山県氏,46475,14156,False,0,,,,,,,,,,,,,,,,,,,
1379405,宇土氏,42813,11392,False,0,,,,,,,,,,,,,,,,,,,
1379513,問田氏,64310,10169,False,0,,,,,,,,,,,,,,,,,,,
1380003,河津氏,98021,14733,False,1,,,,,,,,,,,,,,,,,,,
1380205,赤穴氏,37531,11257,False,0,,,,,,,,,,,,,,,,,,,
1382430,香坂氏,66701,13246,False,1,117,1,2,2,1,0,1,5,0,63,14,14,0,0,8,0,4,1,1
1382938,清水氏,79616,18476,False,3,,,,,,,,,,,,,,,,,,,
1383930,塩冶氏,39730,10626,False,1,75,8,0,1,2,0,2,0,0,38,6,7,0,0,4,0,6,0,1
1390542,山吉氏,41969,12462,False,1,,,,,,,,,,,,,,,,,,,
1397039,金海金氏,40041,10515,False,1,,,,,,,,,,,,,,,,,,,
1397089,安東金氏,25804,6766,False,1,,,,,,,,,,,,,,,,,,,
1397102,豊壌趙氏,23030,6259,False,1,,,,,,,,,,,,,,,,,,,
1397119,驪興閔氏,28369,7414,False,1,,,,,,,,,,,,,,,,,,,
1398766,慶州金氏,23994,6402,False,1,,,,,,,,,,,,,,,,,,,
1399805,野宮家,68985,9511,False,1,,,,,,,,,,,,,,,,,,,
1401571,大館氏,20472,5817,True,0,,,,,,,,,,,,,,,,,,,
1401574,大舘氏,57856,18174,False,1,159,16,15,2,2,0,11,3,0,44,26,24,0,0,6,0,9,0,1
1408385,赤沢氏,33057,10539,False,0,,,,,,,,,,,,,,,,,,,
1409088,六条家,105162,13391,False,1,,,,,,,,,,,,,,,,,,,
1409090,六条藤家,51352,9212,False,1,,,,,,,,,,,,,,,,,,,
1409498,武者小路家,96148,13100,False,2,,,,,,,,,,,,,,,,,,,
1410821,金丸氏,42049,11773,False,0,,,,,,,,,,,,,,,,,,,
1411414,中村氏 (相模国),54481,14562,False,0,,,,,,,,,,,,,,,,,,,
1412433,持明院家,167974,11405,False,1,,,,,,,,,,,,,,,,,,,
1413006,三善氏,43014,10443,False,2,,,,,,,,,,,,,,,,,,,
1414600,一柳氏,40005,11292,False,1,,,,,,,,,,,,,,,,,,,
1415242,伊藤氏,39686,11916,False,0,,,,,,,,,,,,,,,,,,,
1418488,伊奈氏,40585,9914,False,1,,,,,,,,,,,,,,,,,,,
1424914,穂積氏,89384,35549,False,1,,,,,,,,,,,,,,,,,,,
1428944,因幡氏,29685,8046,False,1,18,2,0,0,1,0,0,0,0,6,2,4,0,0,0,0,2,0,1
1431736,渋川氏,115154,17671,False,1,,,,,,,,,,,,,,,,,,,
1432951,進士氏,95196,26117,False,1,,,,,,,,,,,,,,,,,,,
1435291,安西氏,19835,5363,False,0,,,,,,,,,,,,,,,,,,,
1435975,遠藤氏,32121,9035,False,1,,,,,,,,,,,,,,,,,,,
1436635,億岐氏,20099,5783,False,0,19,0,7,0,0,0,0,0,0,1,0,6,0,0,2,0,2,0,1
