page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,主要都市,人口,人口データの年,付近の大陸・地形,別名,動物,名前の謂れ,含有岩石,周囲,国,国内位置,地形,属する諸島,島数,幅,座標・経度,座標・緯度,所在地,最高地点の高さ,最高峰,植物,構成する島,橋・トンネル,海洋,海洋内位置,湾,湾内位置,産業,種類,観光地,読み,諸島内の位置,長さ,面積
1151865,嘉島 (宇和島市),32536,11689,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153280,アタウロ島,28682,9372,False,1,35,1,1,0,8,4,2,1,0,0,5,0,1,0,0,1,0,0,2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,1,2
1153400,ストレイモイ島,33086,10274,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154458,リラン島,24009,6722,False,0,10,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
1154908,フーコック島,53673,14591,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155088,ロックアイランド,26546,7700,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155358,江島 (宮城県),54504,16924,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155738,ジャコ島,24280,6732,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156554,浦戸諸島,49679,15327,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156627,大黒島 (室蘭市),30159,7662,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156771,出島 (宮城県),44430,13269,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159541,ウェタル島,29581,8991,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160220,アロール島,39436,11442,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160246,マルペロ島,45827,13508,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161031,パンタール島,24508,7086,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161219,ロンブレン島,28597,7961,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161431,大島 (宮城県気仙沼市),60764,20613,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163365,アドナラ島,23084,7333,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164215,マーサズ・ヴィニヤード,92267,38804,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166630,タンナ島,30373,8353,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168210,リンチャ島,29573,7489,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170157,枇榔島,38715,8555,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172559,ホロ島,27813,7852,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173810,アングルシー島,49304,13328,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181166,宮戸島,61842,15304,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184327,リンディスファーン島,34058,12088,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186930,フェーマルン島,25637,6879,False,0,26,1,1,0,7,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,1,3,1,2,1,0,1,0,0,0,0,1
1190305,スターバック島,28073,7801,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191241,レンドバ島,25008,6972,False,0,18,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1
1191246,テテパレ島,24468,6891,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194178,バシラン島,47681,14712,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202710,崇明島,31531,8720,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203716,大多府島,33094,9137,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205735,鹿久居島,60400,17203,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206840,ブロック島 (ロードアイランド州),28931,7620,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211279,種子島,118918,35693,False,1,60,19,2,0,1,0,0,0,0,2,1,0,3,1,0,1,2,2,2,3,2,0,0,0,2,0,0,0,6,1,5,1,0,1,3
1216886,タニンバル諸島,21925,6190,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216961,アナンバス諸島,22898,6466,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217123,マヘ島,38842,8082,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217727,アキミスキ島,29879,7719,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218150,グルートアイランド島,25712,7042,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218652,嫁ヶ島,40287,12852,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219674,巨文島,47568,14357,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221526,マリー・ヴィソツキー島,32710,9255,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221767,タイパ島,41098,10151,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224876,ラ・マッダレーナ諸島,31180,8029,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225010,サンテラズモ島,32830,8152,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231443,コロアネ島,37735,9540,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233635,曽島,28788,7473,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233642,頭島,49600,12495,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233643,鴻島,29154,7717,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233644,鶴島,30914,8363,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233646,長島 (岡山県),35290,9653,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233651,取揚島,31728,8228,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239535,ノワールムティエ島,38827,10732,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239554,ベル＝イル＝アン＝メール,34910,10484,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239570,グロワ島,37521,9933,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246037,ケア島,41951,10869,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247720,ライヒェナウ島,55319,14714,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248729,フリースラント諸島,22982,6690,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248879,ベッラ島,27367,7449,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249015,西フリースラント諸島,27392,8313,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249483,ファイラカ島,33075,9146,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250942,サムセー島,25514,7988,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251150,東フリースラント諸島,28239,8476,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257110,The World (人工島),30109,8335,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257954,レス島,26278,7984,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257985,アンホルト島,26685,8541,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258615,アルス島,33636,11128,False,0,41,3,1,0,7,2,0,0,0,0,4,0,1,0,0,0,2,2,4,0,0,0,0,2,1,0,0,0,2,1,8,0,0,0,1
1260293,バタム島,43282,12799,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264863,スカン・グアイ,38307,8767,False,1,8,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1266000,アトゥク島,29618,7951,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266003,内離島,42908,10303,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266004,鳩離島,37655,8190,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266005,赤離島,37153,8155,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267698,小値賀島,51597,11804,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267737,江島 (島根県),26094,7583,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268187,宇久島,50188,12324,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269859,ナクソス島,60153,13498,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269946,サモトラキ島,51515,12726,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272129,レイサン島,45320,9183,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272142,マロ環礁,43710,8730,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273973,的山大島,36704,9942,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275642,カウラ島,34079,8239,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276751,ビュート島,31128,9961,False,0,40,2,1,1,4,4,0,1,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,1,9,0,0,0,0
1276889,フェア島,26201,8438,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281373,生月島,45123,12350,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282436,ヤス島,27479,8014,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288396,バナバ島,25431,7152,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294616,エル・イエロ島,57208,15962,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294656,ポルト・サント島,41329,9924,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297743,カイ諸島,20508,5620,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300255,シャンタル諸島,28890,8102,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302950,リムノス島,64208,19992,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304832,スキロス島,51650,12139,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305344,イタキ島,88405,24944,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306162,石島 (韓国),49324,18121,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312460,アイアイエー島,30522,9156,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313144,パロス島,70408,22725,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322931,慶伊瀬島,46917,10456,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326174,御所浦島,38588,8158,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330317,エストゥロイ島,27385,7574,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330321,ボルウォイ島,27052,7581,False,1,34,4,2,2,4,1,0,0,0,0,1,0,5,3,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
1330330,フグロイ島,27136,7906,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331505,ケァルソイ島,26948,7334,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331508,コルトゥル島,29051,7467,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331523,北極諸島,57566,12958,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334695,ペンギン島,21191,6086,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336473,ミキネス島,28754,8026,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341362,トゥーレ,74928,25783,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345754,珍島,38035,9771,False,2,68,1,1,0,5,6,0,0,0,0,3,0,21,0,0,0,2,2,5,2,5,0,0,2,3,0,0,0,1,1,4,3,0,0,1
1347510,セヘル島,25756,6953,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347745,竹島外一島,128716,56333,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350029,ノルトブルク島,52612,9992,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352597,五六島,29372,7940,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353648,シュミット島,23505,6575,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353667,ピオネール島,25406,7021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355245,デン島,25441,7022,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355362,ヴィス島,48202,12321,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355746,コロン島,26513,8578,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355769,カラミアン諸島,24952,7215,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356463,コルチュラ島,60269,19172,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357589,フヴァル島,55389,17216,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360261,サモス島,55651,12077,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364907,リアウ諸島,21425,5951,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366749,アルワード島,40206,14599,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367738,ジャネット島,24866,7841,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368133,タブアエラン島,31285,9121,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368951,ヘンリエッタ島,31242,10318,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368958,ベネット島,29107,9395,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371029,リーワード諸島 (ソシエテ諸島),33050,9452,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372333,長島 (鹿児島県),41579,10811,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374269,青島 (岡山県),44985,11877,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378528,ジョホフ島,24766,6882,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378635,アイオス・エフストラティオス島,45093,11897,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379492,恵比須島 (小樽市),30587,7918,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380156,モロタイ島,30046,8847,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383870,島前,44036,12200,False,0,57,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,27,0,0,0,23,0,0,0,0,0,0,1,0,1,0,0,0
1387244,威化島,31655,8133,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391269,ケルキラ島,109204,29971,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392135,南アンダマン島,24892,7111,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392176,北アンダマン島,23103,6284,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393011,トゥトゥイラ島,23318,6322,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393966,ラブ島,41544,10322,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394978,ツレス島,47189,15037,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395056,ノヴァヤゼムリャ,58536,15739,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396394,三池島,31859,8773,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396762,永宗島,31003,8876,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396984,小臥蛇島,32567,7713,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398325,ストロンボリ島,47415,15485,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404400,櫃島,38128,10379,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405110,ワクデ島,21453,6020,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405122,ミオス・ウンディ島,23184,6265,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405194,ビアク島,56221,8955,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407558,加唐島,37835,10441,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409622,烏帽子島 (福岡県),36090,9030,False,1,33,0,1,0,5,0,1,0,0,1,1,0,0,0,0,0,4,4,8,1,0,0,0,0,1,0,1,1,0,2,0,1,0,0,1
1410751,ラ・マッダレーナ島,27569,6963,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414811,エファテ島,25731,7158,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414847,タロア島,23663,6709,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418361,鳥島 (沖縄県),46569,13515,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419041,ムハッラク島,26808,7507,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423832,男鹿島,36991,12376,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424054,ムリェト島,52513,16060,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424065,パグ島,36708,9447,False,0,41,6,1,1,1,4,0,0,0,1,1,0,7,1,0,1,2,2,1,1,1,2,0,0,2,1,2,0,0,1,0,0,0,1,1
1427455,夜見島,45219,15586,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435035,ラッセル諸島,28527,8124,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436344,ウェサン島,43371,10497,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436644,アンティキティラ島,41219,11165,False,1,56,4,2,2,11,6,1,1,0,0,2,0,0,2,0,1,2,2,11,0,0,0,0,0,3,0,0,0,0,1,0,2,0,1,2
1437226,ショートランド諸島,26134,7462,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438971,古宇利島,58085,16351,False,1,38,0,0,0,1,0,1,0,0,2,1,0,3,1,0,0,2,2,2,1,0,2,0,2,1,0,0,0,5,1,8,1,0,0,2
1439211,大島 (徳島県),31263,8328,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439499,有竜島,22935,6599,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439515,ニュージョージア島,27563,8015,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439773,ギゾ島,22910,6434,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440834,フロリダ諸島,25536,7245,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441918,レンネル島,39176,10572,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446360,サクラアイランド,26287,7452,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447380,尾島,26586,8132,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449258,大島 (山口県萩市),30262,8024,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451441,相島 (福岡県),50303,17678,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455984,ホルムズ島,34521,9354,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461124,高島 (愛媛県宇和島市),28476,7380,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461324,多景島,36736,9206,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476562,ケファロニア島,53523,12198,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476574,アンドロス島 (ギリシャ),85738,17924,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476597,イドラ島,28403,7481,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476640,ガヴドス島,56768,14817,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476668,キティラ島,91243,30288,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478861,プカプカ島,40872,11452,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481883,鯛島 (和歌山県),25823,7065,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482131,マジパナリ,37245,8432,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482132,大地離島,36725,8157,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488219,フォルメンテラ島,30186,8744,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491907,オリブ島,32945,8089,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497087,太陽島,85714,20337,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497681,ルースキー島,38200,12792,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503328,ショートランド島,28815,7644,False,1,25,0,1,1,2,5,0,1,0,0,3,1,0,2,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
1505341,ロイ＝ナムル島,27748,8061,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505352,エミラウ島,27589,7448,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506348,ロシニ島,41541,11588,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506687,レランス諸島,27926,8609,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507848,ヴァラーム,28553,8897,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512203,イカリア島,32405,8660,False,1,35,2,2,2,0,4,0,1,0,0,7,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1512212,シフノス島,28139,7235,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512223,グアダルーペ島,30408,8061,False,1,25,0,1,1,1,2,5,0,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1
1512244,ザキントス島,67147,12829,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512250,レフカダ島,81175,18788,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512477,サラミス島,31614,7621,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512516,フエルテベントゥラ島,31721,8807,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512527,ラ・ゴメラ島,31434,8165,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512580,ギョクチェアダ島,31710,8619,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514016,メインランド島 (オークニー諸島),32041,9011,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514035,メインランド島 (シェトランド諸島),27970,7174,False,1,16,1,0,0,0,2,0,0,0,0,2,1,0,2,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1514406,ノース・ウイスト島,29651,8143,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514418,タイリー島,28741,7369,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514422,コロンゼー島,27825,7551,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514428,ベンベキュラ島,28200,7409,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514437,バラ島,28716,8081,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514441,サウス・ウイスト島,28042,7531,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515183,スタファ島,30567,8835,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515188,コル島,28119,7661,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515214,ラム島 (スコットランド),30016,7741,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515227,ウルヴァ島,29864,8548,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515234,フラナン諸島,34242,10909,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515241,ホイ島,25504,6764,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515364,サンデー島 (オークニー諸島),29722,7660,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515375,ノース・ロナルドセー島,26406,7221,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515389,サウス・ロナルドセー島,27991,7266,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515407,ストロンゼー島,27317,7752,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515421,フーラ島,27805,7732,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
